DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655357100232,1655357100233,4,1655357100233,40,4,5,0,0,0
DEVICE,1655357100264,1655357100265,4,1655357100265,44,4,5,0,0,0
DEVICE,1655357100297,1655357100298,4,1655357100298,41,4,5,0,0,0
DEVICE,1655357100328,1655357100329,4,1655357100329,43,4,5,0,0,0
DEVICE,1655357100360,1655357100361,4,1655357100361,44,4,5,0,0,0
DEVICE,1655357100392,1655357100393,4,1655357100393,41,4,5,0,0,0
DEVICE,1655357100424,1655357100425,4,1655357100425,41,4,5,0,0,0
DEVICE,1655357100456,1655357100457,4,1655357100457,44,4,5,0,0,0
DEVICE,1655357100488,1655357100489,4,1655357100489,44,4,5,0,0,0
DEVICE,1655357100520,1655357100521,4,1655357100521,43,4,5,0,0,0
DEVICE,1655357100552,1655357100553,4,1655357100553,44,4,5,0,0,0
DEVICE,1655357100585,1655357100586,4,1655357100586,44,4,5,0,0,0
DEVICE,1655357100616,1655357100617,4,1655357100617,43,4,5,0,0,0
DEVICE,1655357100648,1655357100649,4,1655357100649,44,4,5,0,0,0
DEVICE,1655357100680,1655357100681,4,1655357100681,43,4,5,0,0,0
DEVICE,1655357100712,1655357100713,4,1655357100713,43,4,5,0,0,0
DEVICE,1655357100744,1655357100745,4,1655357100745,43,4,5,0,0,0
DEVICE,1655357100776,1655357100777,4,1655357100777,42,4,5,0,0,0
DEVICE,1655357100808,1655357100809,4,1655357100809,44,4,5,0,0,0
DEVICE,1655357100840,1655357100841,4,1655357100841,40,4,5,0,0,0
DEVICE,1655357100872,1655357100873,4,1655357100873,45,4,5,0,0,0
DEVICE,1655357100904,1655357100905,4,1655357100905,42,4,5,0,0,0
DEVICE,1655357100936,1655357100937,4,1655357100937,43,4,5,0,0,0
DEVICE,1655357100967,1655357100968,4,1655357100968,44,4,5,0,0,0
DEVICE,1655357100999,1655357101000,4,1655357101000,44,4,5,0,0,0
DEVICE,1655357101032,1655357101033,4,1655357101033,45,4,5,0,0,0
DEVICE,1655357101064,1655357101065,4,1655357101065,44,4,5,0,0,0
DEVICE,1655357101096,1655357101097,4,1655357101097,42,4,5,0,0,0
DEVICE,1655357101127,1655357101128,4,1655357101128,43,4,5,0,0,0
DEVICE,1655357101160,1655357101161,4,1655357101161,43,4,5,0,0,0
DEVICE,1655357101191,1655357101192,4,1655357101192,43,4,5,0,0,0
DEVICE,1655357101223,1655357101224,4,1655357101224,45,4,5,0,0,0
DEVICE,1655357101256,1655357101257,4,1655357101257,41,4,5,0,0,0
