DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655364010305,1655364010307,4,1655364010307,43,4,5,0,0,0
DEVICE,1655364010337,1655364010339,4,1655364010339,43,4,5,0,0,0
DEVICE,1655364010369,1655364010371,4,1655364010371,42,4,5,0,0,0
DEVICE,1655364010401,1655364010403,4,1655364010403,43,4,5,0,0,0
DEVICE,1655364010433,1655364010435,4,1655364010435,43,4,5,0,0,0
DEVICE,1655364010465,1655364010467,4,1655364010467,43,4,5,0,0,0
DEVICE,1655364010497,1655364010499,4,1655364010499,42,4,5,0,0,0
DEVICE,1655364010529,1655364010531,4,1655364010531,41,4,5,0,0,0
DEVICE,1655364010561,1655364010563,4,1655364010563,43,4,5,0,0,0
DEVICE,1655364010593,1655364010595,4,1655364010595,43,4,5,0,0,0
DEVICE,1655364010625,1655364010627,4,1655364010627,44,4,5,0,0,0
DEVICE,1655364010657,1655364010659,4,1655364010659,43,4,5,0,0,0
DEVICE,1655364010689,1655364010691,4,1655364010691,43,4,5,0,0,0
DEVICE,1655364010721,1655364010723,4,1655364010723,44,4,5,0,0,0
DEVICE,1655364010753,1655364010755,4,1655364010755,42,4,5,0,0,0
DEVICE,1655364010785,1655364010787,4,1655364010787,44,4,5,0,0,0
DEVICE,1655364010817,1655364010819,4,1655364010819,41,4,5,0,0,0
DEVICE,1655364010849,1655364010851,4,1655364010851,42,4,5,0,0,0
DEVICE,1655364010881,1655364010883,4,1655364010883,43,4,5,0,0,0
DEVICE,1655364010912,1655364010914,4,1655364010914,41,4,5,0,0,0
DEVICE,1655364010945,1655364010947,4,1655364010947,43,4,5,0,0,0
DEVICE,1655364010977,1655364010979,4,1655364010979,41,4,5,0,0,0
DEVICE,1655364011009,1655364011011,4,1655364011011,44,4,5,0,0,0
DEVICE,1655364011041,1655364011043,4,1655364011043,43,4,5,0,0,0
DEVICE,1655364011073,1655364011075,4,1655364011075,44,4,5,0,0,0
DEVICE,1655364011105,1655364011107,4,1655364011107,45,4,5,0,0,0
DEVICE,1655364011137,1655364011139,4,1655364011139,45,4,5,0,0,0
DEVICE,1655364011169,1655364011171,4,1655364011171,41,4,5,0,0,0
DEVICE,1655364011201,1655364011203,4,1655364011203,42,4,5,0,0,0
DEVICE,1655364011233,1655364011235,4,1655364011235,45,4,5,0,0,0
DEVICE,1655364011265,1655364011267,4,1655364011267,45,4,5,0,0,0
DEVICE,1655364011297,1655364011299,4,1655364011299,42,4,5,0,0,0
DEVICE,1655364011328,1655364011330,4,1655364011330,44,4,5,0,0,0
DEVICE,1655364011361,1655364011363,4,1655364011363,43,4,5,0,0,0
DEVICE,1655364011393,1655364011395,4,1655364011395,42,4,5,0,0,0
