DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655357494807,1655357494808,4,1655357494808,41,4,5,0,0,0
DEVICE,1655357494840,1655357494841,4,1655357494841,44,4,5,0,0,0
DEVICE,1655357494871,1655357494872,4,1655357494872,42,4,5,0,0,0
DEVICE,1655357494903,1655357494904,4,1655357494904,43,4,5,0,0,0
DEVICE,1655357494936,1655357494937,4,1655357494937,44,4,5,0,0,0
DEVICE,1655357494968,1655357494969,4,1655357494969,42,4,5,0,0,0
DEVICE,1655357494999,1655357495000,4,1655357495000,46,4,5,0,0,0
DEVICE,1655357495031,1655357495032,4,1655357495032,41,4,5,0,0,0
DEVICE,1655357495064,1655357495065,4,1655357495065,42,4,5,0,0,0
DEVICE,1655357495095,1655357495096,4,1655357495096,42,4,5,0,0,0
DEVICE,1655357495127,1655357495128,4,1655357495128,43,4,5,0,0,0
DEVICE,1655357495159,1655357495160,4,1655357495160,42,4,5,0,0,0
DEVICE,1655357495192,1655357495193,4,1655357495193,45,4,5,0,0,0
DEVICE,1655357495223,1655357495224,4,1655357495224,44,4,5,0,0,0
DEVICE,1655357495255,1655357495256,4,1655357495256,45,4,5,0,0,0
DEVICE,1655357495287,1655357495288,4,1655357495288,46,4,5,0,0,0
DEVICE,1655357495319,1655357495320,4,1655357495320,44,4,5,0,0,0
DEVICE,1655357495351,1655357495352,4,1655357495352,45,4,5,0,0,0
DEVICE,1655357495383,1655357495384,4,1655357495384,42,4,5,0,0,0
DEVICE,1655357495416,1655357495417,4,1655357495417,43,4,5,0,0,0
DEVICE,1655357495448,1655357495449,4,1655357495449,43,4,5,0,0,0
DEVICE,1655357495480,1655357495481,4,1655357495481,45,4,5,0,0,0
DEVICE,1655357495511,1655357495512,4,1655357495512,45,4,5,0,0,0
DEVICE,1655357495527,1655357495528,4,1655357495528,41,4,5,0,0,0
DEVICE,1655357495560,1655357495561,4,1655357495561,42,4,5,0,0,0
DEVICE,1655357495591,1655357495592,4,1655357495592,43,4,5,0,0,0
DEVICE,1655357495623,1655357495624,4,1655357495624,45,4,5,0,0,0
DEVICE,1655357495655,1655357495656,4,1655357495656,42,4,5,0,0,0
DEVICE,1655357495687,1655357495688,4,1655357495688,44,4,5,0,0,0
DEVICE,1655357495719,1655357495720,4,1655357495720,44,4,5,0,0,0
DEVICE,1655357495751,1655357495752,4,1655357495752,42,4,5,0,0,0
DEVICE,1655357495783,1655357495784,4,1655357495784,42,4,5,0,0,0
DEVICE,1655357495815,1655357495816,4,1655357495816,45,4,5,0,0,0
DEVICE,1655357495847,1655357495848,4,1655357495848,43,4,5,0,0,0
DEVICE,1655357495879,1655357495880,4,1655357495880,44,4,5,0,0,0
DEVICE,1655357495911,1655357495912,4,1655357495912,43,4,5,0,0,0
DEVICE,1655357495943,1655357495944,4,1655357495944,43,4,5,0,0,0
DEVICE,1655357495975,1655357495976,4,1655357495976,43,4,5,0,0,0
DEVICE,1655357496007,1655357496008,4,1655357496008,44,4,5,0,0,0
DEVICE,1655357496038,1655357496039,4,1655357496039,42,4,5,0,0,0
DEVICE,1655357496071,1655357496072,4,1655357496072,44,4,5,0,0,0
DEVICE,1655357496103,1655357496104,4,1655357496104,43,4,5,0,0,0
DEVICE,1655357496135,1655357496136,4,1655357496136,41,4,5,0,0,0
DEVICE,1655357496167,1655357496168,4,1655357496168,43,4,5,0,0,0
DEVICE,1655357496199,1655357496200,4,1655357496200,43,4,5,0,0,0
DEVICE,1655357496231,1655357496232,4,1655357496232,44,4,5,0,0,0
DEVICE,1655357496263,1655357496264,4,1655357496264,43,4,5,0,0,0
DEVICE,1655357496295,1655357496296,4,1655357496296,42,4,5,0,0,0
DEVICE,1655357496327,1655357496328,4,1655357496328,43,4,5,0,0,0
DEVICE,1655357496358,1655357496359,4,1655357496359,44,4,5,0,0,0
DEVICE,1655357496391,1655357496392,4,1655357496392,42,4,5,0,0,0
DEVICE,1655357496423,1655357496424,4,1655357496424,44,4,5,0,0,0
DEVICE,1655357496455,1655357496456,4,1655357496456,44,4,5,0,0,0
DEVICE,1655357496487,1655357496488,4,1655357496488,43,4,5,0,0,0
DEVICE,1655357496518,1655357496519,4,1655357496519,43,4,5,0,0,0
DEVICE,1655357496551,1655357496552,4,1655357496552,41,4,5,0,0,0
DEVICE,1655357496582,1655357496583,4,1655357496583,44,4,5,0,0,0
DEVICE,1655357496615,1655357496616,4,1655357496616,43,4,5,0,0,0
DEVICE,1655357496647,1655357496648,4,1655357496648,43,4,5,0,0,0
DEVICE,1655357496679,1655357496680,4,1655357496680,45,4,5,0,0,0
DEVICE,1655357496710,1655357496711,4,1655357496711,45,4,5,0,0,0
DEVICE,1655357496742,1655357496743,4,1655357496743,44,4,5,0,0,0
DEVICE,1655357496775,1655357496776,4,1655357496776,42,4,5,0,0,0
DEVICE,1655357496806,1655357496807,4,1655357496807,45,4,5,0,0,0
DEVICE,1655357496839,1655357496840,4,1655357496840,44,4,5,0,0,0
DEVICE,1655357496870,1655357496871,4,1655357496871,42,4,5,0,0,0
DEVICE,1655357496902,1655357496903,4,1655357496903,43,4,5,0,0,0
DEVICE,1655357496935,1655357496936,4,1655357496936,42,4,5,0,0,0
DEVICE,1655357496967,1655357496968,4,1655357496968,44,4,5,0,0,0
DEVICE,1655357496999,1655357497000,4,1655357497000,43,4,5,0,0,0
DEVICE,1655357497030,1655357497031,4,1655357497031,43,4,5,0,0,0
DEVICE,1655357497063,1655357497064,4,1655357497064,42,4,5,0,0,0
DEVICE,1655357497095,1655357497096,4,1655357497096,44,4,5,0,0,0
DEVICE,1655357497127,1655357497128,4,1655357497128,44,4,5,0,0,0
