DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655357921242,1655357921244,4,1655357921244,43,4,5,0,0,0
DEVICE,1655357921278,1655357921280,4,1655357921280,42,4,5,0,0,0
DEVICE,1655357921306,1655357921308,4,1655357921308,42,4,5,0,0,0
DEVICE,1655357921338,1655357921340,4,1655357921340,44,4,5,0,0,0
DEVICE,1655357921370,1655357921372,4,1655357921372,45,4,5,0,0,0
DEVICE,1655357921402,1655357921404,4,1655357921404,42,4,5,0,0,0
DEVICE,1655357921433,1655357921435,4,1655357921435,43,4,5,0,0,0
DEVICE,1655357921466,1655357921468,4,1655357921468,42,4,5,0,0,0
DEVICE,1655357921498,1655357921500,4,1655357921500,44,4,5,0,0,0
DEVICE,1655357921530,1655357921532,4,1655357921532,43,4,5,0,0,0
DEVICE,1655357921562,1655357921564,4,1655357921564,42,4,5,0,0,0
DEVICE,1655357921594,1655357921596,4,1655357921596,44,4,5,0,0,0
DEVICE,1655357921625,1655357921627,4,1655357921627,42,4,5,0,0,0
DEVICE,1655357921658,1655357921660,4,1655357921660,42,4,5,0,0,0
DEVICE,1655357921690,1655357921692,4,1655357921692,43,4,5,0,0,0
DEVICE,1655357921721,1655357921723,4,1655357921723,43,4,5,0,0,0
DEVICE,1655357921754,1655357921756,4,1655357921756,43,4,5,0,0,0
DEVICE,1655357921786,1655357921788,4,1655357921788,42,4,5,0,0,0
DEVICE,1655357921817,1655357921819,4,1655357921819,44,4,5,0,0,0
DEVICE,1655357921850,1655357921852,4,1655357921852,42,4,5,0,0,0
DEVICE,1655357921881,1655357921883,4,1655357921883,40,4,5,0,0,0
DEVICE,1655357921914,1655357921916,4,1655357921916,44,4,5,0,0,0
DEVICE,1655357921945,1655357921947,4,1655357921947,43,4,5,0,0,0
DEVICE,1655357921978,1655357921980,4,1655357921980,44,4,5,0,0,0
DEVICE,1655357922010,1655357922012,4,1655357922012,43,4,5,0,0,0
DEVICE,1655357922041,1655357922043,4,1655357922043,41,4,5,0,0,0
DEVICE,1655357922073,1655357922075,4,1655357922075,43,4,5,0,0,0
DEVICE,1655357922106,1655357922108,4,1655357922108,44,4,5,0,0,0
DEVICE,1655357922137,1655357922139,4,1655357922139,41,4,5,0,0,0
DEVICE,1655357922169,1655357922171,4,1655357922171,43,4,5,0,0,0
DEVICE,1655357922202,1655357922204,4,1655357922204,42,4,5,0,0,0
DEVICE,1655357922233,1655357922235,4,1655357922235,45,4,5,0,0,0
DEVICE,1655357922266,1655357922268,4,1655357922268,42,4,5,0,0,0
DEVICE,1655357922297,1655357922299,4,1655357922299,42,4,5,0,0,0
DEVICE,1655357922329,1655357922331,4,1655357922331,46,4,5,0,0,0
DEVICE,1655357922362,1655357922364,4,1655357922364,41,4,5,0,0,0
DEVICE,1655357922393,1655357922395,4,1655357922395,44,4,5,0,0,0
DEVICE,1655357922426,1655357922428,4,1655357922428,43,4,5,0,0,0
DEVICE,1655357922458,1655357922460,4,1655357922460,45,4,5,0,0,0
DEVICE,1655357922489,1655357922491,4,1655357922491,43,4,5,0,0,0
DEVICE,1655357922521,1655357922523,4,1655357922523,45,4,5,0,0,0
DEVICE,1655357922554,1655357922556,4,1655357922556,43,4,5,0,0,0
DEVICE,1655357922585,1655357922587,4,1655357922587,41,4,5,0,0,0
DEVICE,1655357922617,1655357922619,4,1655357922619,42,4,5,0,0,0
DEVICE,1655357922649,1655357922651,4,1655357922651,43,4,5,0,0,0
