Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1655187564321,1655187564480,4,0,0.143,-0.590,-0.794,0.003,0.003,-0.007
AIRPOT,1655187564340,1655187564499,4,0,0.140,-0.591,-0.795,0.001,0.012,0.003
AIRPOT,1655187564401,1655187564560,4,0,0.137,-0.591,-0.795,-0.007,0.001,0.018
AIRPOT,1655187564422,1655187564581,4,0,0.133,-0.592,-0.795,-0.014,0.008,0.005
AIRPOT,1655187564459,1655187564618,4,0,0.129,-0.591,-0.796,-0.003,-0.013,-0.005
AIRPOT,1655187564504,1655187564663,4,0,0.126,-0.590,-0.797,-0.014,0.016,-0.011
AIRPOT,1655187564559,1655187564718,4,0,0.123,-0.588,-0.799,-0.004,0.011,-0.018
AIRPOT,1655187564579,1655187564738,4,0,0.123,-0.586,-0.801,-0.004,0.017,-0.005
AIRPOT,1655187564617,1655187564776,4,0,0.123,-0.585,-0.802,-0.013,0.010,-0.008
AIRPOT,1655187564721,1655187564880,4,0,0.126,-0.580,-0.805,-0.014,0.003,0.003
AIRPOT,1655187564741,1655187564900,4,0,0.126,-0.577,-0.807,-0.003,-0.007,0.003
AIRPOT,1655187564801,1655187564960,4,0,0.125,-0.574,-0.809,0.001,0.011,-0.005
AIRPOT,1655187564820,1655187564979,4,0,0.124,-0.574,-0.809,0.001,0.019,0.005
AIRPOT,1655187564881,1655187565040,4,0,0.123,-0.575,-0.809,0.012,0.008,-0.013
AIRPOT,1655187564899,1655187565058,4,0,0.123,-0.574,-0.810,-0.005,0.018,-0.007
AIRPOT,1655187564962,1655187565121,4,0,0.124,-0.573,-0.811,-0.012,0.016,-0.005
AIRPOT,1655187564979,1655187565138,4,0,0.123,-0.572,-0.811,-0.011,-0.003,-0.008
AIRPOT,1655187565041,1655187565200,4,0,0.125,-0.571,-0.812,-0.001,0.004,0.002
AIRPOT,1655187565081,1655187565240,4,0,0.127,-0.569,-0.813,-0.031,0.032,0.022
AIRPOT,1655187565098,1655187565257,4,0,0.130,-0.565,-0.815,-0.001,0.001,-0.004
AIRPOT,1655187565143,1655187565302,4,0,0.133,-0.558,-0.819,-0.013,-0.004,0.006
AIRPOT,1655187565200,1655187565359,4,0,0.139,-0.549,-0.824,-0.006,-0.022,-0.002
AIRPOT,1655187565217,1655187565376,4,0,0.144,-0.540,-0.829,0.003,0.003,0.008
AIRPOT,1655187565299,1655187565458,4,0,0.148,-0.534,-0.833,0.003,0.006,0.037
AIRPOT,1655187565322,1655187565481,4,0,0.148,-0.529,-0.836,0.021,0.001,0.007
AIRPOT,1655187565382,1655187565541,4,0,0.148,-0.522,-0.840,0.011,-0.003,0.018
AIRPOT,1655187565383,1655187565542,4,0,0.145,-0.517,-0.844,0.005,0.003,0.015
AIRPOT,1655187565441,1655187565600,4,0,0.139,-0.512,-0.847,0.012,0.003,-0.001
AIRPOT,1655187565459,1655187565618,4,0,0.135,-0.508,-0.850,0.003,0.020,0.016
AIRPOT,1655187565513,1655187565672,4,0,0.129,-0.505,-0.853,-0.002,0.017,0.002
AIRPOT,1655187565541,1655187565700,4,0,0.122,-0.501,-0.857,0.000,-0.006,-0.005
AIRPOT,1655187565581,1655187565740,4,0,0.115,-0.498,-0.860,-0.012,-0.003,0.005
AIRPOT,1655187565621,1655187565780,4,0,0.108,-0.495,-0.862,-0.015,0.005,-0.007
AIRPOT,1655187565660,1655187565819,4,0,0.101,-0.493,-0.864,-0.012,0.011,-0.014
AIRPOT,1655187565699,1655187565858,4,0,0.095,-0.491,-0.866,-0.015,0.027,-0.013
AIRPOT,1655187565744,1655187565903,4,0,0.093,-0.489,-0.867,-0.013,0.025,-0.026
AIRPOT,1655187565782,1655187565941,4,0,0.092,-0.484,-0.870,-0.008,0.018,-0.008
AIRPOT,1655187565819,1655187565978,4,0,0.092,-0.478,-0.874,-0.005,0.010,-0.001
AIRPOT,1655187565861,1655187566020,4,0,0.090,-0.473,-0.876,0.004,0.000,-0.002
AIRPOT,1655187565900,1655187566059,4,0,0.089,-0.471,-0.878,0.002,0.005,0.015
AIRPOT,1655187565942,1655187566101,4,0,0.088,-0.470,-0.878,-0.001,0.000,0.007
AIRPOT,1655187565979,1655187566138,4,0,0.086,-0.468,-0.879,-0.009,0.010,0.005
AIRPOT,1655187566018,1655187566177,4,0,0.083,-0.467,-0.880,-0.005,0.012,-0.004
AIRPOT,1655187566080,1655187566239,4,0,0.079,-0.467,-0.881,-0.000,0.018,-0.018
AIRPOT,1655187566100,1655187566259,4,0,0.077,-0.466,-0.882,0.004,0.010,-0.003
AIRPOT,1655187566142,1655187566301,4,0,0.076,-0.465,-0.882,-0.006,0.010,0.011
AIRPOT,1655187566179,1655187566338,4,0,0.074,-0.464,-0.883,-0.008,0.006,0.008
AIRPOT,1655187566221,1655187566380,4,0,0.070,-0.463,-0.884,-0.004,0.003,0.003
AIRPOT,1655187566259,1655187566418,4,0,0.066,-0.462,-0.884,-0.006,0.001,-0.011
AIRPOT,1655187566301,1655187566460,4,0,0.063,-0.461,-0.885,-0.004,0.004,-0.009
AIRPOT,1655187566340,1655187566499,4,0,0.062,-0.460,-0.886,-0.009,0.013,0.008
AIRPOT,1655187566380,1655187566539,4,0,0.061,-0.460,-0.886,-0.010,0.004,-0.002
