DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655358546766,1655358546473,4,1655358546473,43,4,5,0,0,0
DEVICE,1655358546798,1655358546505,4,1655358546505,43,4,5,0,0,0
DEVICE,1655358546829,1655358546536,4,1655358546536,43,4,5,0,0,0
DEVICE,1655358546862,1655358546569,4,1655358546569,43,4,5,0,0,0
DEVICE,1655358546894,1655358546601,4,1655358546601,42,4,5,0,0,0
DEVICE,1655358546926,1655358546633,4,1655358546633,43,4,5,0,0,0
DEVICE,1655358546959,1655358546666,4,1655358546666,43,4,5,0,0,0
DEVICE,1655358546990,1655358546697,4,1655358546697,43,4,5,0,0,0
DEVICE,1655358547022,1655358546729,4,1655358546729,42,4,5,0,0,0
DEVICE,1655358547054,1655358546761,4,1655358546761,42,4,5,0,0,0
DEVICE,1655358547086,1655358546793,4,1655358546793,45,4,5,0,0,0
DEVICE,1655358547117,1655358546824,4,1655358546824,42,4,5,0,0,0
DEVICE,1655358547150,1655358546857,4,1655358546857,43,4,5,0,0,0
DEVICE,1655358547182,1655358546889,4,1655358546889,44,4,5,0,0,0
DEVICE,1655358547214,1655358546921,4,1655358546921,42,4,5,0,0,0
DEVICE,1655358547246,1655358546953,4,1655358546953,43,4,5,0,0,0
DEVICE,1655358547278,1655358546985,4,1655358546985,42,4,5,0,0,0
DEVICE,1655358547309,1655358547016,4,1655358547016,43,4,5,0,0,0
DEVICE,1655358547342,1655358547049,4,1655358547049,46,4,5,0,0,0
DEVICE,1655358547374,1655358547081,4,1655358547081,41,4,5,0,0,0
DEVICE,1655358547406,1655358547113,4,1655358547113,42,4,5,0,0,0
DEVICE,1655358547438,1655358547145,4,1655358547145,44,4,5,0,0,0
DEVICE,1655358547470,1655358547177,4,1655358547177,43,4,5,0,0,0
DEVICE,1655358547502,1655358547209,4,1655358547209,45,4,5,0,0,0
DEVICE,1655358547533,1655358547240,4,1655358547240,43,4,5,0,0,0
DEVICE,1655358547678,1655358547385,4,1655358547385,44,4,5,0,0,0
DEVICE,1655358547710,1655358547417,4,1655358547417,42,4,5,0,0,0
DEVICE,1655358547742,1655358547449,4,1655358547449,43,4,5,0,0,0
DEVICE,1655358547774,1655358547481,4,1655358547481,42,4,5,0,0,0
DEVICE,1655358547806,1655358547513,4,1655358547513,43,4,5,0,0,0
