Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1655187693129,1655187693209,4,0,0.180,-0.295,-0.938,0.043,0.027,0.022
AIRPOT,1655187693175,1655187693255,4,0,0.192,-0.277,-0.942,0.024,0.033,0.015
AIRPOT,1655187693208,1655187693288,4,0,0.201,-0.265,-0.943,0.017,0.031,-0.001
AIRPOT,1655187693248,1655187693328,4,0,0.208,-0.255,-0.944,0.001,0.021,-0.016
AIRPOT,1655187693294,1655187693374,4,0,0.215,-0.248,-0.945,-0.027,-0.002,-0.016
AIRPOT,1655187693308,1655187693388,4,0,0.222,-0.243,-0.944,-0.048,-0.038,-0.017
AIRPOT,1655187693367,1655187693447,4,0,0.231,-0.241,-0.943,-0.049,-0.041,-0.016
AIRPOT,1655187693413,1655187693493,4,0,0.244,-0.238,-0.940,-0.050,-0.058,-0.015
AIRPOT,1655187693446,1655187693526,4,0,0.262,-0.232,-0.937,-0.061,-0.048,0.011
AIRPOT,1655187693491,1655187693571,4,0,0.281,-0.225,-0.933,-0.034,-0.022,0.015
AIRPOT,1655187693533,1655187693613,4,0,0.301,-0.216,-0.929,-0.005,0.016,0.012
AIRPOT,1655187693546,1655187693626,4,0,0.322,-0.204,-0.925,0.014,0.008,0.013
AIRPOT,1655187693608,1655187693688,4,0,0.339,-0.193,-0.921,0.050,0.008,0.055
AIRPOT,1655187693654,1655187693734,4,0,0.348,-0.184,-0.919,0.080,0.038,0.036
AIRPOT,1655187693669,1655187693749,4,0,0.353,-0.177,-0.919,0.087,0.061,0.017
AIRPOT,1655187693725,1655187693805,4,0,0.357,-0.169,-0.919,0.055,0.096,0.016
AIRPOT,1655187693769,1655187693849,4,0,0.358,-0.160,-0.920,0.040,0.037,-0.006
AIRPOT,1655187693808,1655187693888,4,0,0.358,-0.155,-0.921,0.013,0.020,-0.005
AIRPOT,1655187693867,1655187693947,4,0,0.355,-0.154,-0.922,0.008,0.008,-0.005
AIRPOT,1655187693886,1655187693966,4,0,0.352,-0.158,-0.923,0.005,0.015,0.002
AIRPOT,1655187693927,1655187694007,4,0,0.348,-0.162,-0.923,0.002,0.017,0.012
AIRPOT,1655187693970,1655187694050,4,0,0.345,-0.165,-0.924,0.007,0.030,0.005
AIRPOT,1655187694007,1655187694087,4,0,0.343,-0.166,-0.925,-0.001,0.023,0.009
AIRPOT,1655187694048,1655187694128,4,0,0.341,-0.165,-0.925,-0.010,0.022,0.005
AIRPOT,1655187694090,1655187694170,4,0,0.339,-0.165,-0.926,-0.007,0.001,0.000
AIRPOT,1655187694137,1655187694217,4,0,0.337,-0.166,-0.927,0.003,-0.000,-0.003
AIRPOT,1655187694149,1655187694229,4,0,0.336,-0.169,-0.927,0.005,0.019,0.007
AIRPOT,1655187694208,1655187694288,4,0,0.336,-0.170,-0.926,0.007,0.026,0.005
AIRPOT,1655187694254,1655187694334,4,0,0.337,-0.170,-0.926,0.010,0.025,0.004
AIRPOT,1655187694288,1655187694368,4,0,0.339,-0.169,-0.926,0.010,0.005,0.006
AIRPOT,1655187694327,1655187694407,4,0,0.340,-0.168,-0.925,0.007,0.006,0.011
AIRPOT,1655187694373,1655187694453,4,0,0.341,-0.169,-0.925,0.012,0.000,0.010
AIRPOT,1655187694407,1655187694487,4,0,0.342,-0.169,-0.924,0.010,0.008,0.008
AIRPOT,1655187694447,1655187694527,4,0,0.345,-0.168,-0.924,0.010,0.006,0.017
AIRPOT,1655187694487,1655187694567,4,0,0.347,-0.165,-0.923,0.014,0.011,0.003
AIRPOT,1655187694527,1655187694607,4,0,0.351,-0.161,-0.922,0.012,0.016,0.007
AIRPOT,1655187694565,1655187694645,4,0,0.355,-0.158,-0.921,0.019,-0.003,0.008
AIRPOT,1655187694613,1655187694693,4,0,0.360,-0.155,-0.920,0.014,0.005,0.004
AIRPOT,1655187694630,1655187694710,4,0,0.364,-0.152,-0.919,0.010,0.004,0.010
AIRPOT,1655187694689,1655187694769,4,0,0.367,-0.151,-0.918,0.004,0.010,-0.005
AIRPOT,1655187694708,1655187694788,4,0,0.370,-0.150,-0.917,-0.008,0.008,0.006
AIRPOT,1655187694772,1655187694852,4,0,0.373,-0.149,-0.916,-0.006,-0.013,0.014
AIRPOT,1655187694808,1655187694888,4,0,0.375,-0.148,-0.915,0.014,-0.014,0.012
AIRPOT,1655187694856,1655187694936,4,0,0.379,-0.147,-0.914,0.035,-0.015,0.024
AIRPOT,1655187694869,1655187694949,4,0,0.382,-0.146,-0.913,0.043,0.023,0.026
AIRPOT,1655187694928,1655187695008,4,0,0.383,-0.142,-0.913,0.031,0.056,0.011
AIRPOT,1655187694974,1655187695054,4,0,0.384,-0.137,-0.913,0.006,0.045,0.016
AIRPOT,1655187694988,1655187695068,4,0,0.383,-0.133,-0.914,0.009,-0.007,-0.016
AIRPOT,1655187695034,1655187695114,4,0,0.383,-0.132,-0.914,-0.002,0.001,-0.002
AIRPOT,1655187695067,1655187695147,4,0,0.382,-0.134,-0.914,-0.002,-0.007,-0.009
AIRPOT,1655187695109,1655187695189,4,0,0.382,-0.137,-0.914,-0.005,-0.020,0.001
AIRPOT,1655187695146,1655187695226,4,0,0.382,-0.141,-0.913,-0.001,-0.024,0.024
AIRPOT,1655187695209,1655187695289,4,0,0.382,-0.144,-0.913,0.018,-0.007,0.023
AIRPOT,1655187695227,1655187695307,4,0,0.380,-0.146,-0.913,0.017,0.019,0.025
AIRPOT,1655187695307,1655187695387,4,0,0.376,-0.145,-0.915,0.008,0.007,0.014
AIRPOT,1655187695336,1655187695416,4,0,0.371,-0.143,-0.917,-0.000,0.004,-0.004
AIRPOT,1655187695350,1655187695430,4,0,0.367,-0.141,-0.919,-0.005,0.012,-0.014
AIRPOT,1655187695390,1655187695470,4,0,0.365,-0.141,-0.920,-0.008,-0.021,-0.010
AIRPOT,1655187695430,1655187695510,4,0,0.363,-0.144,-0.921,-0.012,-0.021,-0.007
AIRPOT,1655187695484,1655187695564,4,0,0.361,-0.147,-0.921,-0.017,-0.005,0.007
AIRPOT,1655187695547,1655187695627,4,0,0.361,-0.150,-0.920,-0.008,-0.009,0.002
AIRPOT,1655187695547,1655187695627,4,0,0.361,-0.151,-0.920,-0.007,0.006,0.009
AIRPOT,1655187695609,1655187695689,4,0,0.361,-0.151,-0.920,-0.002,-0.011,0.013
AIRPOT,1655187695631,1655187695711,4,0,0.360,-0.150,-0.921,-0.001,-0.004,0.011
AIRPOT,1655187695664,1655187695744,4,0,0.359,-0.150,-0.921,0.006,0.003,0.004
AIRPOT,1655187695708,1655187695788,4,0,0.356,-0.150,-0.922,-0.000,0.021,-0.006
AIRPOT,1655187695750,1655187695830,4,0,0.355,-0.150,-0.923,-0.005,0.005,0.005
AIRPOT,1655187695786,1655187695866,4,0,0.353,-0.150,-0.924,-0.006,0.008,-0.005
AIRPOT,1655187695833,1655187695913,4,0,0.351,-0.150,-0.924,-0.003,-0.012,0.008
AIRPOT,1655187695868,1655187695948,4,0,0.349,-0.151,-0.925,0.002,0.002,-0.005
AIRPOT,1655187695907,1655187695987,4,0,0.346,-0.153,-0.925,-0.008,0.009,0.006
AIRPOT,1655187695948,1655187696028,4,0,0.343,-0.156,-0.926,-0.006,0.003,-0.001
AIRPOT,1655187695987,1655187696067,4,0,0.341,-0.159,-0.927,-0.002,-0.007,-0.003
AIRPOT,1655187696028,1655187696108,4,0,0.339,-0.164,-0.926,0.001,0.003,0.002
AIRPOT,1655187696069,1655187696149,4,0,0.338,-0.168,-0.926,0.005,0.018,-0.002
AIRPOT,1655187696114,1655187696194,4,0,0.337,-0.173,-0.925,0.001,0.012,0.013
AIRPOT,1655187696146,1655187696226,4,0,0.336,-0.176,-0.925,0.010,0.034,-0.004
AIRPOT,1655187696208,1655187696288,4,0,0.335,-0.177,-0.926,-0.000,0.038,-0.003
AIRPOT,1655187696234,1655187696314,4,0,0.333,-0.177,-0.926,-0.010,0.009,-0.027
AIRPOT,1655187696268,1655187696348,4,0,0.333,-0.180,-0.926,-0.029,-0.011,-0.004
AIRPOT,1655187696308,1655187696388,4,0,0.330,-0.190,-0.925,-0.001,-0.059,0.006
AIRPOT,1655187696354,1655187696434,4,0,0.326,-0.206,-0.923,0.016,-0.061,0.050
AIRPOT,1655187696388,1655187696468,4,0,0.319,-0.225,-0.921,0.058,-0.033,0.041
AIRPOT,1655187696448,1655187696528,4,0,0.310,-0.245,-0.919,0.075,0.048,0.021
AIRPOT,1655187696474,1655187696554,4,0,0.300,-0.261,-0.918,0.049,0.106,0.033
AIRPOT,1655187696507,1655187696587,4,0,0.285,-0.276,-0.918,0.039,0.117,0.002
AIRPOT,1655187696548,1655187696628,4,0,0.265,-0.293,-0.918,-0.007,0.167,-0.000
AIRPOT,1655187696587,1655187696667,4,0,0.239,-0.316,-0.918,-0.008,0.200,-0.052
AIRPOT,1655187696632,1655187696712,4,0,0.214,-0.343,-0.914,0.011,0.146,-0.077
AIRPOT,1655187696687,1655187696767,4,0,0.195,-0.374,-0.907,-0.060,0.092,-0.116
AIRPOT,1655187696717,1655187696797,4,0,0.175,-0.412,-0.894,-0.046,-0.254,-0.141
AIRPOT,1655187696748,1655187696828,4,0,0.169,-0.473,-0.865,-0.104,-0.146,0.106
AIRPOT,1655187696789,1655187696869,4,0,0.157,-0.541,-0.826,-0.035,0.018,0.109
