DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655361014482,1655361014484,4,1655361014484,40,4,5,0,0,0
DEVICE,1655361014514,1655361014516,4,1655361014516,40,4,5,0,0,0
DEVICE,1655361014550,1655361014552,4,1655361014552,43,4,5,0,0,0
DEVICE,1655361014578,1655361014580,4,1655361014580,42,4,5,0,0,0
DEVICE,1655361014610,1655361014612,4,1655361014612,41,4,5,0,0,0
DEVICE,1655361014643,1655361014645,4,1655361014645,41,4,5,0,0,0
DEVICE,1655361014674,1655361014676,4,1655361014676,42,4,5,0,0,0
DEVICE,1655361014706,1655361014708,4,1655361014708,40,4,5,0,0,0
DEVICE,1655361014738,1655361014740,4,1655361014740,42,4,5,0,0,0
DEVICE,1655361014770,1655361014772,4,1655361014772,43,4,5,0,0,0
DEVICE,1655361014802,1655361014804,4,1655361014804,44,4,5,0,0,0
DEVICE,1655361014834,1655361014836,4,1655361014836,43,4,5,0,0,0
DEVICE,1655361014866,1655361014868,4,1655361014868,41,4,5,0,0,0
DEVICE,1655361014898,1655361014900,4,1655361014900,43,4,5,0,0,0
DEVICE,1655361014930,1655361014932,4,1655361014932,43,4,5,0,0,0
DEVICE,1655361014962,1655361014964,4,1655361014964,42,4,5,0,0,0
DEVICE,1655361014993,1655361014995,4,1655361014995,42,4,5,0,0,0
DEVICE,1655361015026,1655361015028,4,1655361015028,39,3,5,0,0,0
DEVICE,1655361015058,1655361015060,4,1655361015060,45,4,5,0,0,0
DEVICE,1655361015090,1655361015092,4,1655361015092,44,4,5,0,0,0
DEVICE,1655361015106,1655361015108,4,1655361015108,42,4,5,0,0,0
DEVICE,1655361015137,1655361015139,4,1655361015139,41,4,5,0,0,0
DEVICE,1655361015170,1655361015172,4,1655361015172,41,4,5,0,0,0
DEVICE,1655361015202,1655361015204,4,1655361015204,43,4,5,0,0,0
DEVICE,1655361015234,1655361015236,4,1655361015236,43,4,5,0,0,0
DEVICE,1655361015265,1655361015267,4,1655361015267,43,4,5,0,0,0
DEVICE,1655361015298,1655361015300,4,1655361015300,42,4,5,0,0,0
DEVICE,1655361015329,1655361015331,4,1655361015331,44,4,5,0,0,0
DEVICE,1655361015362,1655361015364,4,1655361015364,42,4,5,0,0,0
DEVICE,1655361015394,1655361015396,4,1655361015396,44,4,5,0,0,0
DEVICE,1655361015425,1655361015427,4,1655361015427,45,4,5,0,0,0
DEVICE,1655361015458,1655361015460,4,1655361015460,43,4,5,0,0,0
DEVICE,1655361015489,1655361015491,4,1655361015491,43,4,5,0,0,0
DEVICE,1655361015522,1655361015524,4,1655361015524,39,3,5,0,0,0
DEVICE,1655361015553,1655361015555,4,1655361015555,41,4,5,0,0,0
DEVICE,1655361015585,1655361015587,4,1655361015587,44,4,5,0,0,0
DEVICE,1655361015617,1655361015619,4,1655361015619,43,4,5,0,0,0
DEVICE,1655361015650,1655361015652,4,1655361015652,43,4,5,0,0,0
DEVICE,1655361015682,1655361015684,4,1655361015684,41,4,5,0,0,0
DEVICE,1655361015714,1655361015716,4,1655361015716,42,4,5,0,0,0
DEVICE,1655361015746,1655361015748,4,1655361015748,41,4,5,0,0,0
DEVICE,1655361015777,1655361015779,4,1655361015779,44,4,5,0,0,0
DEVICE,1655361015810,1655361015812,4,1655361015812,40,4,5,0,0,0
DEVICE,1655361015842,1655361015844,4,1655361015844,43,4,5,0,0,0
DEVICE,1655361015874,1655361015876,4,1655361015876,42,4,5,0,0,0
DEVICE,1655361015906,1655361015908,4,1655361015908,42,4,5,0,0,0
DEVICE,1655361015938,1655361015940,4,1655361015940,41,4,5,0,0,0
DEVICE,1655361015969,1655361015971,4,1655361015971,43,4,5,0,0,0
DEVICE,1655361016001,1655361016003,4,1655361016003,42,4,5,0,0,0
DEVICE,1655361016034,1655361016036,4,1655361016036,44,4,5,0,0,0
DEVICE,1655361016065,1655361016067,4,1655361016067,44,4,5,0,0,0
DEVICE,1655361016098,1655361016100,4,1655361016100,40,4,5,0,0,0
DEVICE,1655361016129,1655361016131,4,1655361016131,44,4,5,0,0,0
DEVICE,1655361016161,1655361016163,4,1655361016163,42,4,5,0,0,0
DEVICE,1655361016193,1655361016195,4,1655361016195,43,4,5,0,0,0
DEVICE,1655361016225,1655361016227,4,1655361016227,43,4,5,0,0,0
DEVICE,1655361016257,1655361016259,4,1655361016259,41,4,5,0,0,0
DEVICE,1655361016290,1655361016292,4,1655361016292,41,4,5,0,0,0
DEVICE,1655361016321,1655361016323,4,1655361016323,45,4,5,0,0,0
DEVICE,1655361016353,1655361016355,4,1655361016355,43,4,5,0,0,0
DEVICE,1655361016386,1655361016388,4,1655361016388,42,4,5,0,0,0
DEVICE,1655361016418,1655361016420,4,1655361016420,41,4,5,0,0,0
DEVICE,1655361016450,1655361016452,4,1655361016452,43,4,5,0,0,0
DEVICE,1655361016481,1655361016483,4,1655361016483,41,4,5,0,0,0
DEVICE,1655361016514,1655361016516,4,1655361016516,44,4,5,0,0,0
DEVICE,1655361016545,1655361016547,4,1655361016547,43,4,5,0,0,0
DEVICE,1655361016578,1655361016580,4,1655361016580,42,4,5,0,0,0
DEVICE,1655361016610,1655361016612,4,1655361016612,43,4,5,0,0,0
DEVICE,1655361016642,1655361016644,4,1655361016644,41,4,5,0,0,0
DEVICE,1655361016673,1655361016675,4,1655361016675,42,4,5,0,0,0
DEVICE,1655361016705,1655361016707,4,1655361016707,42,4,5,0,0,0
DEVICE,1655361016738,1655361016740,4,1655361016740,42,4,5,0,0,0
DEVICE,1655361016753,1655361016755,4,1655361016755,41,4,5,0,0,0
DEVICE,1655361016801,1655361016803,4,1655361016803,41,4,5,0,0,0
DEVICE,1655361016817,1655361016819,4,1655361016819,42,4,5,0,0,0
DEVICE,1655361016850,1655361016852,4,1655361016852,43,4,5,0,0,0
DEVICE,1655361016882,1655361016884,4,1655361016884,42,4,5,0,0,0
DEVICE,1655361016913,1655361016915,4,1655361016915,40,4,5,0,0,0
DEVICE,1655361016945,1655361016947,4,1655361016947,44,4,5,0,0,0
DEVICE,1655361016977,1655361016979,4,1655361016979,41,4,5,0,0,0
DEVICE,1655361017010,1655361017012,4,1655361017012,43,4,5,0,0,0
DEVICE,1655361017041,1655361017043,4,1655361017043,42,4,5,0,0,0
DEVICE,1655361017073,1655361017075,4,1655361017075,42,4,5,0,0,0
DEVICE,1655361017105,1655361017107,4,1655361017107,44,4,5,0,0,0
DEVICE,1655361017137,1655361017139,4,1655361017139,42,4,5,0,0,0
DEVICE,1655361017169,1655361017171,4,1655361017171,42,4,5,0,0,0
DEVICE,1655361017201,1655361017203,4,1655361017203,43,4,5,0,0,0
DEVICE,1655361017233,1655361017235,4,1655361017235,43,4,5,0,0,0
DEVICE,1655361017265,1655361017267,4,1655361017267,44,4,5,0,0,0
DEVICE,1655361017297,1655361017299,4,1655361017299,44,4,5,0,0,0
DEVICE,1655361017329,1655361017331,4,1655361017331,40,4,5,0,0,0
DEVICE,1655361017361,1655361017363,4,1655361017363,41,4,5,0,0,0
DEVICE,1655361017393,1655361017395,4,1655361017395,43,4,5,0,0,0
DEVICE,1655361017425,1655361017427,4,1655361017427,42,4,5,0,0,0
DEVICE,1655361017457,1655361017459,4,1655361017459,43,4,5,0,0,0
DEVICE,1655361017489,1655361017491,4,1655361017491,44,4,5,0,0,0
DEVICE,1655361017521,1655361017523,4,1655361017523,42,4,5,0,0,0
