DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655435610796,1655435610850,4,1655435610850,43,4,5,0,0,0
DEVICE,1655435610828,1655435610882,4,1655435610882,43,4,5,0,0,0
DEVICE,1655435610859,1655435610913,4,1655435610913,43,4,5,0,0,0
DEVICE,1655435610891,1655435610945,4,1655435610945,43,4,5,0,0,0
DEVICE,1655435610923,1655435610977,4,1655435610977,45,4,5,0,0,0
DEVICE,1655435610955,1655435611009,4,1655435611009,44,4,5,0,0,0
DEVICE,1655435610987,1655435611041,4,1655435611041,44,4,5,0,0,0
DEVICE,1655435611019,1655435611073,4,1655435611073,43,4,5,0,0,0
DEVICE,1655435611051,1655435611105,4,1655435611105,45,4,5,0,0,0
DEVICE,1655435611067,1655435611121,4,1655435611121,42,4,5,0,0,0
DEVICE,1655435611100,1655435611154,4,1655435611154,44,4,5,0,0,0
DEVICE,1655435611131,1655435611185,4,1655435611185,45,4,5,0,0,0
DEVICE,1655435611163,1655435611217,4,1655435611217,44,4,5,0,0,0
DEVICE,1655435611195,1655435611249,4,1655435611249,45,4,5,0,0,0
DEVICE,1655435611227,1655435611281,4,1655435611281,42,4,5,0,0,0
DEVICE,1655435611259,1655435611313,4,1655435611313,43,4,5,0,0,0
DEVICE,1655435611291,1655435611345,4,1655435611345,43,4,5,0,0,0
DEVICE,1655435611323,1655435611377,4,1655435611377,44,4,5,0,0,0
DEVICE,1655435611355,1655435611409,4,1655435611409,41,4,5,0,0,0
DEVICE,1655435611387,1655435611441,4,1655435611441,44,4,5,0,0,0
DEVICE,1655435611419,1655435611473,4,1655435611473,42,4,5,0,0,0
DEVICE,1655435611451,1655435611505,4,1655435611505,41,4,5,0,0,0
DEVICE,1655435611483,1655435611537,4,1655435611537,46,4,5,0,0,0
DEVICE,1655435611514,1655435611568,4,1655435611568,43,4,5,0,0,0
DEVICE,1655435611547,1655435611601,4,1655435611601,44,4,5,0,0,0
DEVICE,1655435611578,1655435611632,4,1655435611632,43,4,5,0,0,0
DEVICE,1655435611611,1655435611665,4,1655435611665,45,4,5,0,0,0
DEVICE,1655435611643,1655435611697,4,1655435611697,43,4,5,0,0,0
DEVICE,1655435611675,1655435611729,4,1655435611729,43,4,5,0,0,0
DEVICE,1655435611706,1655435611760,4,1655435611760,45,4,5,0,0,0
DEVICE,1655435611739,1655435611793,4,1655435611793,43,4,5,0,0,0
