DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655363715625,1655363715627,4,1655363715627,43,4,5,0,0,0
DEVICE,1655363715656,1655363715658,4,1655363715658,44,4,5,0,0,0
DEVICE,1655363715688,1655363715690,4,1655363715690,43,4,5,0,0,0
DEVICE,1655363715720,1655363715722,4,1655363715722,46,4,5,0,0,0
DEVICE,1655363715752,1655363715754,4,1655363715754,43,4,5,0,0,0
DEVICE,1655363715784,1655363715786,4,1655363715786,43,4,5,0,0,0
DEVICE,1655363715816,1655363715818,4,1655363715818,44,4,5,0,0,0
DEVICE,1655363715848,1655363715850,4,1655363715850,43,4,5,0,0,0
DEVICE,1655363715879,1655363715881,4,1655363715881,42,4,5,0,0,0
DEVICE,1655363715911,1655363715913,4,1655363715913,41,4,5,0,0,0
DEVICE,1655363715943,1655363715945,4,1655363715945,43,4,5,0,0,0
DEVICE,1655363715976,1655363715978,4,1655363715978,44,4,5,0,0,0
DEVICE,1655363716008,1655363716010,4,1655363716010,42,4,5,0,0,0
DEVICE,1655363716040,1655363716042,4,1655363716042,41,4,5,0,0,0
DEVICE,1655363716072,1655363716074,4,1655363716074,45,4,5,0,0,0
DEVICE,1655363716104,1655363716106,4,1655363716106,45,4,5,0,0,0
DEVICE,1655363716136,1655363716138,4,1655363716138,43,4,5,0,0,0
DEVICE,1655363716167,1655363716169,4,1655363716169,41,4,5,0,0,0
DEVICE,1655363716200,1655363716202,4,1655363716202,43,4,5,0,0,0
DEVICE,1655363716231,1655363716233,4,1655363716233,45,4,5,0,0,0
DEVICE,1655363716264,1655363716266,4,1655363716266,44,4,5,0,0,0
DEVICE,1655363716295,1655363716297,4,1655363716297,42,4,5,0,0,0
DEVICE,1655363716328,1655363716330,4,1655363716330,43,4,5,0,0,0
DEVICE,1655363716360,1655363716362,4,1655363716362,42,4,5,0,0,0
DEVICE,1655363716392,1655363716394,4,1655363716394,44,4,5,0,0,0
DEVICE,1655363716423,1655363716425,4,1655363716425,43,4,5,0,0,0
DEVICE,1655363716455,1655363716457,4,1655363716457,43,4,5,0,0,0
DEVICE,1655363716488,1655363716490,4,1655363716490,43,4,5,0,0,0
DEVICE,1655363716520,1655363716522,4,1655363716522,44,4,5,0,0,0
DEVICE,1655363716551,1655363716553,4,1655363716553,43,4,5,0,0,0
DEVICE,1655363716583,1655363716585,4,1655363716585,44,4,5,0,0,0
DEVICE,1655363716615,1655363716617,4,1655363716617,43,4,5,0,0,0
DEVICE,1655363716648,1655363716650,4,1655363716650,39,3,5,0,0,0
DEVICE,1655363716679,1655363716681,4,1655363716681,41,4,5,0,0,0
DEVICE,1655363716712,1655363716714,4,1655363716714,44,4,5,0,0,0
DEVICE,1655363716743,1655363716745,4,1655363716745,43,4,5,0,0,0
DEVICE,1655363716776,1655363716778,4,1655363716778,41,4,5,0,0,0
DEVICE,1655363716807,1655363716809,4,1655363716809,41,4,5,0,0,0
DEVICE,1655363716839,1655363716841,4,1655363716841,44,4,5,0,0,0
DEVICE,1655363716871,1655363716873,4,1655363716873,45,4,5,0,0,0
DEVICE,1655363716903,1655363716905,4,1655363716905,43,4,5,0,0,0
DEVICE,1655363716935,1655363716937,4,1655363716937,42,4,5,0,0,0
DEVICE,1655363716967,1655363716969,4,1655363716969,41,4,5,0,0,0
DEVICE,1655363716999,1655363717001,4,1655363717001,41,4,5,0,0,0
DEVICE,1655363717031,1655363717033,4,1655363717033,44,4,5,0,0,0
DEVICE,1655363717063,1655363717065,4,1655363717065,43,4,5,0,0,0
DEVICE,1655363717079,1655363717081,4,1655363717081,43,4,5,0,0,0
DEVICE,1655363717111,1655363717113,4,1655363717113,44,4,5,0,0,0
