DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655362490775,1655362490777,4,1655362490777,42,4,5,0,0,0
DEVICE,1655362490805,1655362490807,4,1655362490807,42,4,5,0,0,0
DEVICE,1655362490838,1655362490840,4,1655362490840,42,4,5,0,0,0
DEVICE,1655362490869,1655362490871,4,1655362490871,42,4,5,0,0,0
DEVICE,1655362490901,1655362490903,4,1655362490903,43,4,5,0,0,0
DEVICE,1655362490933,1655362490935,4,1655362490935,43,4,5,0,0,0
DEVICE,1655362490965,1655362490967,4,1655362490967,41,4,5,0,0,0
DEVICE,1655362490997,1655362490999,4,1655362490999,40,4,5,0,0,0
DEVICE,1655362491029,1655362491031,4,1655362491031,43,4,5,0,0,0
DEVICE,1655362491061,1655362491063,4,1655362491063,42,4,5,0,0,0
DEVICE,1655362491093,1655362491095,4,1655362491095,42,4,5,0,0,0
DEVICE,1655362491125,1655362491127,4,1655362491127,41,4,5,0,0,0
DEVICE,1655362491157,1655362491159,4,1655362491159,44,4,5,0,0,0
DEVICE,1655362491189,1655362491191,4,1655362491191,41,4,5,0,0,0
DEVICE,1655362491221,1655362491223,4,1655362491223,45,4,5,0,0,0
DEVICE,1655362491253,1655362491255,4,1655362491255,44,4,5,0,0,0
DEVICE,1655362491285,1655362491287,4,1655362491287,42,4,5,0,0,0
DEVICE,1655362491317,1655362491319,4,1655362491319,43,4,5,0,0,0
DEVICE,1655362491349,1655362491351,4,1655362491351,43,4,5,0,0,0
DEVICE,1655362491381,1655362491383,4,1655362491383,41,4,5,0,0,0
DEVICE,1655362491413,1655362491415,4,1655362491415,42,4,5,0,0,0
DEVICE,1655362491444,1655362491446,4,1655362491446,42,4,5,0,0,0
DEVICE,1655362491476,1655362491478,4,1655362491478,42,4,5,0,0,0
DEVICE,1655362491508,1655362491510,4,1655362491510,43,4,5,0,0,0
DEVICE,1655362491525,1655362491527,4,1655362491527,43,4,5,0,0,0
DEVICE,1655362491557,1655362491559,4,1655362491559,42,4,5,0,0,0
DEVICE,1655362491589,1655362491591,4,1655362491591,43,4,5,0,0,0
DEVICE,1655362491621,1655362491623,4,1655362491623,42,4,5,0,0,0
