Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1642756270298,1642756268914,4,1642756268810,0.288,0.172,0.275,-0.009,0.020,0.006,70
WATCH,1642756270298,1642756268914,4,1642756268820,0.265,0.170,0.257,-0.017,0.016,0.007,70
WATCH,1642756270299,1642756268915,4,1642756268829,0.249,0.155,0.231,-0.027,0.020,0.003,70
WATCH,1642756270299,1642756268915,4,1642756268839,0.266,0.129,0.126,-0.043,0.027,0.001,70
WATCH,1642756270312,1642756268928,4,1642756268850,0.307,0.125,0.098,-0.051,0.048,-0.008,70
WATCH,1642756270312,1642756268928,4,1642756268859,0.354,0.116,0.085,-0.036,0.067,-0.006,70
WATCH,1642756270312,1642756268928,4,1642756268869,0.383,0.107,0.055,-0.028,0.068,-0.005,70
WATCH,1642756270312,1642756268928,4,1642756268879,0.389,0.076,0.009,-0.028,0.067,-0.004,70
WATCH,1642756270312,1642756268928,4,1642756268889,0.382,0.056,-0.022,-0.022,0.060,-0.000,70
WATCH,1642756270352,1642756268968,4,1642756268899,0.361,0.044,-0.056,-0.017,0.051,-0.001,70
WATCH,1642756270352,1642756268968,4,1642756268909,0.330,0.031,-0.080,-0.020,0.041,-0.000,70
WATCH,1642756270352,1642756268968,4,1642756268919,0.293,0.020,-0.103,-0.019,0.031,-0.003,70
WATCH,1642756270352,1642756268968,4,1642756268929,0.239,-0.001,-0.117,-0.024,0.019,-0.005,70
WATCH,1642756270353,1642756268969,4,1642756268939,0.173,-0.017,-0.133,-0.023,0.012,-0.005,70
WATCH,1642756270408,1642756269024,4,1642756268949,0.108,-0.042,-0.153,-0.024,0.008,-0.009,70
WATCH,1642756270408,1642756269024,4,1642756268959,0.042,-0.056,-0.183,-0.023,0.010,-0.011,70
WATCH,1642756270408,1642756269024,4,1642756268969,-0.014,-0.083,-0.221,-0.022,0.013,-0.014,70
WATCH,1642756270408,1642756269024,4,1642756268979,-0.054,-0.091,-0.264,-0.015,0.021,-0.019,70
WATCH,1642756270408,1642756269024,4,1642756268989,-0.066,-0.097,-0.316,-0.011,0.030,-0.021,70
WATCH,1642756270467,1642756269083,4,1642756268999,-0.074,-0.091,-0.386,-0.006,0.037,-0.023,70
WATCH,1642756270467,1642756269083,4,1642756269009,-0.078,-0.057,-0.444,-0.001,0.035,-0.024,70
WATCH,1642756270467,1642756269083,4,1642756269019,-0.088,-0.026,-0.462,0.014,0.028,-0.009,70
WATCH,1642756270468,1642756269084,4,1642756269028,-0.085,0.021,-0.452,0.036,0.015,0.003,70
WATCH,1642756270468,1642756269084,4,1642756269039,-0.093,0.071,-0.434,0.043,-0.009,0.021,70
WATCH,1642756270525,1642756269141,4,1642756269048,-0.097,0.112,-0.406,0.043,-0.034,0.033,70
WATCH,1642756270525,1642756269141,4,1642756269058,-0.092,0.143,-0.356,0.040,-0.052,0.036,70
