Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642673132591,1642673132951,4,1642673132855,0.003,0.004,-0.001,-0.001,0.002,-0.002,0
WATCH,1642673132591,1642673132951,4,1642673132865,0.002,-0.001,0.001,-0.002,0.002,-0.002,0
WATCH,1642673132591,1642673132951,4,1642673132876,0.001,0.000,0.000,-0.002,0.001,-0.002,0
WATCH,1642673132650,1642673133010,4,1642673132885,0.001,-0.004,0.002,-0.002,0.003,-0.003,0
WATCH,1642673132652,1642673133012,4,1642673132895,-0.002,-0.002,0.001,-0.002,0.002,-0.002,0
WATCH,1642673132652,1642673133012,4,1642673132905,0.001,-0.002,0.002,-0.002,0.002,-0.003,0
WATCH,1642673132652,1642673133012,4,1642673132915,0.000,-0.001,-0.003,-0.001,0.002,-0.004,0
WATCH,1642673132652,1642673133012,4,1642673132925,0.002,-0.001,0.001,-0.000,0.001,-0.001,0
WATCH,1642673132734,1642673133094,4,1642673132935,0.002,-0.001,-0.001,-0.001,0.003,-0.002,0
WATCH,1642673132734,1642673133094,4,1642673132945,0.004,0.001,-0.001,0.001,0.001,-0.002,0
WATCH,1642673132734,1642673133094,4,1642673132955,0.001,0.002,0.001,0.001,0.002,-0.002,0
WATCH,1642673132734,1642673133094,4,1642673132965,0.004,0.003,-0.002,-0.001,0.003,-0.002,0
WATCH,1642673132735,1642673133095,4,1642673132975,-0.003,0.000,0.000,0.000,0.001,-0.002,0
WATCH,1642673132833,1642673133193,4,1642673132985,0.001,0.002,-0.001,0.000,0.001,-0.001,0
WATCH,1642673132833,1642673133193,4,1642673132994,0.002,-0.003,-0.003,-0.001,0.002,-0.001,0
WATCH,1642673132834,1642673133194,4,1642673133005,-0.003,-0.003,-0.001,-0.001,0.002,-0.003,0
WATCH,1642673132834,1642673133194,4,1642673133015,-0.004,-0.001,0.001,-0.001,0.001,-0.003,0
WATCH,1642673132834,1642673133194,4,1642673133024,-0.001,-0.001,-0.003,-0.001,0.002,-0.002,0
WATCH,1642673132834,1642673133194,4,1642673133034,-0.003,0.000,-0.001,0.000,0.001,-0.003,0
WATCH,1642673132834,1642673133194,4,1642673133044,0.001,0.000,-0.000,-0.001,0.002,-0.002,0
WATCH,1642673132834,1642673133194,4,1642673133054,0.000,-0.001,-0.001,-0.001,0.002,-0.003,0
WATCH,1642673132834,1642673133194,4,1642673133064,-0.001,0.001,-0.001,-0.001,0.002,-0.002,0
WATCH,1642673132834,1642673133194,4,1642673133074,0.002,0.002,0.002,-0.000,0.003,-0.003,0
WATCH,1642673132854,1642673133214,4,1642673133084,-0.001,-0.001,0.001,0.000,0.001,-0.003,0
WATCH,1642673132854,1642673133214,4,1642673133094,0.000,-0.004,-0.001,-0.000,0.002,-0.003,0
WATCH,1642673132854,1642673133214,4,1642673133105,0.004,0.003,0.001,0.000,0.003,-0.003,0
WATCH,1642673132854,1642673133214,4,1642673133114,0.005,-0.001,0.000,-0.001,0.002,-0.002,0
WATCH,1642673132854,1642673133214,4,1642673133124,-0.005,-0.002,-0.002,-0.001,0.001,-0.003,0
WATCH,1642673132886,1642673133246,4,1642673133134,0.005,-0.005,0.000,-0.001,0.001,-0.002,0
WATCH,1642673132886,1642673133246,4,1642673133144,0.002,-0.004,0.003,-0.000,0.001,-0.004,0
WATCH,1642673132887,1642673133247,4,1642673133154,0.001,-0.000,-0.001,-0.001,0.002,-0.003,0
WATCH,1642673132887,1642673133247,4,1642673133164,-0.000,0.003,-0.001,-0.001,0.003,-0.002,0
WATCH,1642673132887,1642673133247,4,1642673133174,0.002,0.001,0.002,-0.000,0.002,-0.001,0
WATCH,1642673132949,1642673133309,4,1642673133184,-0.004,-0.001,0.000,-0.001,0.003,-0.003,0
WATCH,1642673132949,1642673133309,4,1642673133193,0.002,0.000,-0.001,-0.002,0.003,-0.003,0
WATCH,1642673132949,1642673133309,4,1642673133203,0.002,-0.000,-0.001,-0.000,0.002,-0.002,0
WATCH,1642673132949,1642673133309,4,1642673133213,0.001,-0.001,0.001,-0.001,0.001,-0.002,0
WATCH,1642673132950,1642673133310,4,1642673133223,0.000,0.000,0.001,0.000,0.003,-0.001,0
WATCH,1642673133067,1642673133427,4,1642673133233,-0.001,-0.000,-0.001,-0.001,0.003,-0.002,0
WATCH,1642673133067,1642673133427,4,1642673133243,0.016,0.002,0.000,-0.002,0.002,-0.000,0
WATCH,1642673133067,1642673133427,4,1642673133254,-0.004,0.001,0.001,-0.001,0.002,-0.004,0
WATCH,1642673133067,1642673133427,4,1642673133265,-0.005,-0.004,-0.002,-0.000,0.001,-0.010,0
WATCH,1642673133069,1642673133429,4,1642673133273,-0.001,0.002,0.000,0.000,0.002,0.001,0
WATCH,1642673133094,1642673133454,4,1642673133283,-0.015,0.005,-0.000,-0.000,0.002,-0.001,0
WATCH,1642673133094,1642673133454,4,1642673133293,0.003,0.003,0.004,-0.001,0.002,-0.004,0
WATCH,1642673133094,1642673133454,4,1642673133303,0.007,0.002,0.001,-0.001,0.001,-0.002,0
WATCH,1642673133094,1642673133454,4,1642673133314,-0.004,-0.002,0.000,-0.001,0.002,-0.001,0
WATCH,1642673133095,1642673133455,4,1642673133323,0.005,-0.001,-0.000,-0.001,0.002,-0.001,0
WATCH,1642673133132,1642673133492,4,1642673133333,0.003,-0.003,0.002,0.000,0.002,-0.004,0
WATCH,1642673133132,1642673133492,4,1642673133343,-0.002,-0.004,-0.001,0.000,0.003,-0.003,0
WATCH,1642673133132,1642673133492,4,1642673133353,0.003,-0.002,0.000,-0.000,0.002,-0.004,0
WATCH,1642673133132,1642673133492,4,1642673133363,0.002,-0.001,-0.001,-0.001,0.001,-0.002,0
WATCH,1642673133132,1642673133492,4,1642673133373,-0.004,-0.006,0.000,-0.001,0.002,-0.003,0
WATCH,1642673133132,1642673133492,4,1642673133383,0.002,0.004,0.001,0.001,0.001,-0.002,0
WATCH,1642673133132,1642673133492,4,1642673133393,0.001,-0.001,0.002,-0.001,0.003,-0.002,0
WATCH,1642673133132,1642673133492,4,1642673133403,-0.003,-0.003,0.000,-0.001,0.001,-0.000,0
WATCH,1642673133132,1642673133492,4,1642673133413,-0.000,-0.001,0.000,-0.000,0.001,-0.004,0
WATCH,1642673133132,1642673133492,4,1642673133422,0.007,0.000,0.003,-0.001,0.002,-0.003,0
WATCH,1642673133187,1642673133547,4,1642673133433,-0.001,-0.003,0.001,-0.003,0.002,-0.002,0
WATCH,1642673133187,1642673133547,4,1642673133443,-0.001,0.000,0.000,-0.000,0.003,-0.003,0
WATCH,1642673133187,1642673133547,4,1642673133452,0.004,0.002,0.002,-0.001,0.002,-0.004,0
WATCH,1642673133187,1642673133547,4,1642673133463,0.000,0.001,-0.000,-0.000,0.002,-0.002,0
WATCH,1642673133187,1642673133547,4,1642673133472,-0.002,0.002,-0.001,0.001,0.003,-0.003,0
WATCH,1642673133250,1642673133610,4,1642673133482,0.005,-0.000,0.000,-0.002,0.001,-0.004,0
WATCH,1642673133250,1642673133610,4,1642673133492,-0.000,0.005,-0.002,-0.000,0.002,-0.003,0
WATCH,1642673133250,1642673133610,4,1642673133502,-0.000,0.003,-0.002,-0.002,0.001,-0.002,0
WATCH,1642673133250,1642673133610,4,1642673133512,0.001,0.005,-0.000,-0.001,0.002,-0.003,0
WATCH,1642673133250,1642673133610,4,1642673133522,0.004,-0.004,0.002,-0.001,0.002,-0.003,0
WATCH,1642673133313,1642673133673,4,1642673133532,-0.004,-0.001,-0.002,-0.000,0.001,-0.003,0
WATCH,1642673133313,1642673133673,4,1642673133542,0.000,0.001,-0.000,0.001,0.001,-0.003,0
WATCH,1642673133313,1642673133673,4,1642673133552,0.003,-0.001,-0.003,-0.001,0.003,-0.002,0
WATCH,1642673133313,1642673133673,4,1642673133562,-0.004,0.001,0.003,0.000,0.002,-0.003,0
WATCH,1642673133313,1642673133673,4,1642673133572,-0.001,0.001,-0.002,-0.000,0.001,-0.003,0
WATCH,1642673133371,1642673133731,4,1642673133582,-0.006,-0.002,0.001,-0.000,0.001,-0.001,0
WATCH,1642673133371,1642673133731,4,1642673133591,-0.001,-0.002,-0.001,-0.001,0.002,-0.003,0
WATCH,1642673133371,1642673133731,4,1642673133601,0.005,0.003,-0.000,-0.000,0.001,-0.002,0
WATCH,1642673133371,1642673133731,4,1642673133612,-0.001,-0.000,0.003,0.001,0.001,-0.003,0
WATCH,1642673133372,1642673133732,4,1642673133621,-0.000,-0.001,-0.002,-0.001,0.001,-0.001,0
WATCH,1642673133431,1642673133791,4,1642673133631,-0.001,-0.002,0.003,0.001,0.001,-0.002,0
WATCH,1642673133431,1642673133791,4,1642673133641,-0.003,0.001,0.003,0.001,0.001,-0.003,0
WATCH,1642673133431,1642673133791,4,1642673133651,0.000,-0.000,-0.000,-0.001,0.002,-0.003,0
WATCH,1642673133432,1642673133792,4,1642673133661,0.001,-0.001,-0.002,0.000,0.002,-0.004,0
WATCH,1642673133432,1642673133792,4,1642673133671,0.002,0.003,0.001,-0.001,0.001,-0.003,0
WATCH,1642673133432,1642673133792,4,1642673133681,-0.001,0.003,0.001,-0.001,0.001,-0.001,0
WATCH,1642673133432,1642673133792,4,1642673133691,0.003,-0.002,-0.000,-0.000,-0.000,-0.003,0
WATCH,1642673133432,1642673133792,4,1642673133701,-0.005,0.001,-0.002,-0.001,0.003,-0.002,0
WATCH,1642673133432,1642673133792,4,1642673133711,0.001,0.001,0.001,-0.002,0.001,-0.002,0
WATCH,1642673133432,1642673133792,4,1642673133721,0.000,0.003,0.000,-0.001,0.001,-0.001,0
WATCH,1642673133487,1642673133847,4,1642673133731,-0.002,0.000,-0.002,-0.001,0.000,-0.002,0
WATCH,1642673133487,1642673133847,4,1642673133741,0.003,-0.000,-0.001,-0.001,0.001,-0.002,0
WATCH,1642673133487,1642673133847,4,1642673133751,-0.002,0.002,0.002,0.001,0.002,-0.004,0
WATCH,1642673133487,1642673133847,4,1642673133761,-0.000,-0.002,0.001,-0.001,0.001,-0.002,0
WATCH,1642673133488,1642673133848,4,1642673133771,-0.000,-0.000,-0.001,-0.001,0.001,-0.002,0
WATCH,1642673133549,1642673133909,4,1642673133781,-0.002,0.005,-0.002,-0.001,0.002,-0.001,0
WATCH,1642673133549,1642673133909,4,1642673133790,0.004,-0.003,-0.001,-0.000,0.001,-0.002,0
WATCH,1642673133550,1642673133910,4,1642673133800,0.001,-0.005,0.001,-0.000,0.002,-0.003,0
WATCH,1642673133550,1642673133910,4,1642673133810,0.001,-0.003,0.001,-0.001,0.002,-0.003,0
WATCH,1642673133550,1642673133910,4,1642673133820,0.001,-0.003,-0.001,-0.001,0.001,-0.002,0
WATCH,1642673133612,1642673133972,4,1642673133830,0.000,-0.003,-0.003,-0.001,0.002,-0.002,0
WATCH,1642673133612,1642673133972,4,1642673133840,0.002,-0.001,-0.001,-0.002,0.002,-0.003,0
WATCH,1642673133612,1642673133972,4,1642673133850,-0.001,-0.003,0.001,-0.000,0.001,-0.002,0
WATCH,1642673133612,1642673133972,4,1642673133860,-0.000,-0.002,-0.003,-0.001,0.002,-0.001,0
WATCH,1642673133612,1642673133972,4,1642673133870,0.010,0.001,-0.001,-0.000,0.002,-0.004,0
WATCH,1642673133676,1642673134036,4,1642673133880,-0.003,0.002,-0.001,0.000,0.002,-0.002,0
WATCH,1642673133677,1642673134037,4,1642673133890,0.002,0.001,0.001,-0.000,0.001,-0.001,0
WATCH,1642673133677,1642673134037,4,1642673133900,-0.002,0.001,0.000,0.001,0.002,-0.003,0
WATCH,1642673133677,1642673134037,4,1642673133910,0.002,0.001,-0.004,-0.001,0.002,-0.002,0
WATCH,1642673133677,1642673134037,4,1642673133920,0.000,-0.001,-0.002,-0.001,0.002,-0.002,0
WATCH,1642673133760,1642673134120,4,1642673133930,0.004,-0.002,-0.001,0.000,0.002,-0.003,0
WATCH,1642673133760,1642673134120,4,1642673133940,-0.001,0.003,-0.000,0.001,0.001,-0.002,0
WATCH,1642673133760,1642673134120,4,1642673133950,-0.001,0.000,-0.002,-0.001,0.002,-0.002,0
WATCH,1642673133760,1642673134120,4,1642673133960,0.002,-0.000,-0.002,-0.002,0.002,-0.001,0
WATCH,1642673133760,1642673134120,4,1642673133970,0.000,-0.001,-0.001,-0.001,0.002,-0.002,0
WATCH,1642673133760,1642673134120,4,1642673133980,-0.001,0.001,0.006,0.000,0.003,-0.001,0
WATCH,1642673133760,1642673134120,4,1642673133989,0.000,0.002,-0.001,0.001,0.002,-0.003,0
WATCH,1642673133760,1642673134120,4,1642673133999,-0.001,0.000,0.000,-0.002,0.003,-0.002,0
WATCH,1642673133760,1642673134120,4,1642673134009,0.003,-0.004,-0.002,0.000,0.002,-0.002,0
WATCH,1642673133761,1642673134121,4,1642673134020,-0.001,0.003,0.002,-0.001,0.003,-0.002,0
WATCH,1642673133850,1642673134210,4,1642673134029,0.003,-0.003,-0.000,-0.001,0.002,-0.003,0
WATCH,1642673133851,1642673134211,4,1642673134039,-0.019,-0.078,0.001,0.010,0.002,0.005,0
WATCH,1642673133851,1642673134211,4,1642673134050,-0.036,-0.066,0.004,-0.001,0.001,0.007,0
WATCH,1642673133852,1642673134212,4,1642673134059,-0.046,-0.014,0.002,0.003,0.001,-0.002,0
WATCH,1642673133852,1642673134212,4,1642673134069,-0.019,-0.061,0.017,0.004,-0.002,-0.007,0
WATCH,1642673133852,1642673134212,4,1642673134079,-0.001,-0.036,0.016,-0.007,0.003,-0.013,0
WATCH,1642673133852,1642673134212,4,1642673134089,-0.002,-0.034,0.009,-0.003,0.005,-0.003,0
WATCH,1642673133852,1642673134212,4,1642673134099,-0.000,0.007,0.003,-0.011,0.002,-0.004,0
WATCH,1642673133852,1642673134212,4,1642673134109,0.024,0.007,-0.003,-0.005,0.001,-0.018,0
WATCH,1642673133852,1642673134212,4,1642673134119,0.066,0.012,-0.009,-0.002,0.005,-0.017,0
WATCH,1642673133903,1642673134263,4,1642673134128,0.030,0.108,-0.010,-0.006,0.006,0.008,0
WATCH,1642673133903,1642673134263,4,1642673134139,0.002,0.034,-0.006,0.009,-0.001,0.011,0
WATCH,1642673133903,1642673134263,4,1642673134149,0.005,-0.079,-0.004,0.012,-0.002,0.007,0
WATCH,1642673133903,1642673134263,4,1642673134158,-0.007,-0.079,-0.003,-0.002,0.001,-0.002,0
WATCH,1642673133903,1642673134263,4,1642673134168,0.008,-0.156,-0.000,0.007,0.002,-0.007,0
WATCH,1642673133970,1642673134330,4,1642673134178,0.007,-0.183,0.005,0.004,0.002,-0.006,0
WATCH,1642673133971,1642673134331,4,1642673134188,-0.003,-0.129,0.016,-0.002,0.003,0.001,0
WATCH,1642673133971,1642673134331,4,1642673134198,0.012,-0.078,0.020,-0.004,0.001,0.005,0
WATCH,1642673133971,1642673134331,4,1642673134208,0.001,-0.037,0.003,-0.012,0.002,0.001,0
WATCH,1642673133971,1642673134331,4,1642673134218,0.001,-0.079,0.001,0.005,0.003,0.013,0
WATCH,1642673133972,1642673134332,4,1642673134228,-0.018,0.004,0.000,-0.010,-0.001,-0.011,0
WATCH,1642673133972,1642673134332,4,1642673134238,0.018,0.010,-0.001,-0.001,0.000,-0.023,0
WATCH,1642673133972,1642673134332,4,1642673134248,0.008,0.018,0.000,0.003,0.002,0.004,0
WATCH,1642673133972,1642673134332,4,1642673134258,-0.005,0.030,-0.003,-0.000,0.002,0.007,0
WATCH,1642673133972,1642673134332,4,1642673134268,0.003,-0.082,-0.006,0.007,0.001,-0.012,0
WATCH,1642673134028,1642673134388,4,1642673134278,0.013,-0.024,0.001,-0.005,0.003,0.000,0
WATCH,1642673134028,1642673134388,4,1642673134288,0.001,-0.040,0.003,0.003,0.000,-0.001,0
WATCH,1642673134028,1642673134388,4,1642673134298,-0.002,-0.130,0.009,0.011,0.004,-0.008,0
WATCH,1642673134028,1642673134388,4,1642673134307,0.025,-0.120,0.014,0.000,0.004,0.001,0
WATCH,1642673134028,1642673134388,4,1642673134317,-0.007,-0.108,-0.015,-0.020,-0.007,-0.003,0
WATCH,1642673134087,1642673134447,4,1642673134328,0.047,-0.075,-0.024,-0.009,-0.009,-0.003,0
WATCH,1642673134088,1642673134448,4,1642673134338,-0.000,-0.088,-0.036,-0.006,-0.002,0.016,0
WATCH,1642673134088,1642673134448,4,1642673134348,0.004,-0.102,-0.026,0.007,0.010,-0.017,0
WATCH,1642673134088,1642673134448,4,1642673134358,0.040,-0.057,-0.015,0.004,0.007,-0.016,0
WATCH,1642673134088,1642673134448,4,1642673134367,0.029,-0.053,-0.006,0.003,0.008,-0.008,0
WATCH,1642673134180,1642673134540,4,1642673134377,0.042,-0.124,-0.002,0.013,0.006,-0.028,0
WATCH,1642673134181,1642673134541,4,1642673134387,0.017,-0.203,0.007,0.022,-0.009,-0.019,0
WATCH,1642673134181,1642673134541,4,1642673134397,0.105,-0.227,0.090,0.053,0.006,-0.037,0
WATCH,1642673134181,1642673134541,4,1642673134407,0.029,-0.277,0.134,0.023,0.004,0.019,0
WATCH,1642673134181,1642673134541,4,1642673134417,0.102,-0.160,0.112,-0.017,-0.000,-0.003,0
WATCH,1642673134238,1642673134598,4,1642673134427,0.052,-0.129,0.051,-0.008,-0.010,0.002,0
WATCH,1642673134240,1642673134600,4,1642673134437,0.101,-0.115,0.016,0.022,0.007,-0.030,0
WATCH,1642673134240,1642673134600,4,1642673134447,0.243,-0.125,-0.026,0.021,0.025,-0.073,0
WATCH,1642673134240,1642673134600,4,1642673134457,0.441,-0.218,-0.063,0.008,0.042,-0.098,0
WATCH,1642673134240,1642673134600,4,1642673134467,0.342,-0.490,-0.102,0.006,0.077,-0.066,0
WATCH,1642673134240,1642673134600,4,1642673134477,0.368,-0.278,-0.050,-0.026,0.031,-0.003,0
WATCH,1642673134240,1642673134600,4,1642673134487,0.061,-0.452,-0.065,-0.131,0.036,0.021,0
WATCH,1642673134241,1642673134601,4,1642673134497,0.110,-0.706,0.006,0.019,0.020,0.015,0
WATCH,1642673134241,1642673134601,4,1642673134507,0.029,-0.545,-0.040,-0.043,0.059,-0.056,0
WATCH,1642673134241,1642673134601,4,1642673134517,0.730,-0.590,-0.097,-0.017,0.011,-0.174,0
WATCH,1642673134330,1642673134690,4,1642673134527,1.200,-0.636,-0.057,0.028,0.009,-0.212,0
