Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644548025275,1644548024916,4,1644548024755,0.011,-0.001,0.001,-0.004,-0.001,0.012,98
WATCH,1644548025276,1644548024917,4,1644548024764,0.007,-0.002,-0.004,0.001,0.001,0.016,98
WATCH,1644548025276,1644548024917,4,1644548024774,0.017,-0.003,-0.007,0.000,-0.000,0.014,98
WATCH,1644548025276,1644548024917,4,1644548024784,0.023,0.002,-0.007,0.002,0.000,0.011,98
WATCH,1644548025276,1644548024917,4,1644548024795,0.028,0.005,-0.008,0.001,0.002,0.008,98
WATCH,1644548025276,1644548024917,4,1644548024804,0.031,0.006,-0.010,0.003,0.001,0.008,98
WATCH,1644548025276,1644548024917,4,1644548024814,0.032,0.002,-0.008,0.003,-0.000,0.007,98
WATCH,1644548025276,1644548024917,4,1644548024824,0.030,0.010,-0.008,0.001,-0.002,0.005,98
WATCH,1644548025276,1644548024917,4,1644548024834,0.037,0.012,-0.007,-0.002,0.000,0.004,98
WATCH,1644548025333,1644548024974,4,1644548024844,0.036,0.019,-0.003,-0.001,-0.002,0.002,98
WATCH,1644548025333,1644548024974,4,1644548024854,0.033,0.025,0.000,-0.002,-0.002,0.001,98
WATCH,1644548025333,1644548024974,4,1644548024864,0.040,0.027,0.002,-0.003,-0.002,-0.003,98
WATCH,1644548025333,1644548024974,4,1644548024874,0.038,0.026,0.006,-0.000,-0.001,-0.001,98
WATCH,1644548025333,1644548024974,4,1644548024884,0.041,0.035,0.005,-0.001,-0.000,0.004,98
WATCH,1644548025423,1644548025064,4,1644548024894,0.042,0.036,0.006,-0.004,-0.003,0.003,98
WATCH,1644548025423,1644548025064,4,1644548024903,0.035,0.040,0.010,-0.003,-0.004,0.007,98
WATCH,1644548025423,1644548025064,4,1644548024913,0.039,0.043,0.006,-0.003,-0.004,0.007,98
WATCH,1644548025423,1644548025064,4,1644548024923,0.033,0.042,0.006,-0.001,-0.003,0.003,98
WATCH,1644548025423,1644548025064,4,1644548024933,0.027,0.029,0.002,-0.000,-0.003,0.008,98
WATCH,1644548025452,1644548025093,4,1644548024944,0.018,0.032,0.005,0.004,-0.008,0.008,98
WATCH,1644548025453,1644548025094,4,1644548024953,0.025,0.030,-0.003,0.004,-0.012,0.003,98
WATCH,1644548025453,1644548025094,4,1644548024963,0.036,0.028,-0.003,0.000,-0.003,0.002,98
WATCH,1644548025453,1644548025094,4,1644548024973,0.036,0.022,0.000,-0.000,0.001,0.006,98
WATCH,1644548025453,1644548025094,4,1644548024983,0.034,0.027,0.000,-0.002,0.003,0.010,98
WATCH,1644548025453,1644548025094,4,1644548024993,0.036,0.035,0.001,-0.005,0.003,0.011,98
WATCH,1644548025453,1644548025094,4,1644548025003,0.042,0.043,-0.001,-0.005,0.001,0.009,98
WATCH,1644548025453,1644548025094,4,1644548025013,0.039,0.051,-0.004,-0.006,0.002,0.013,98
WATCH,1644548025453,1644548025094,4,1644548025023,0.043,0.062,-0.005,-0.005,-0.002,0.010,98
WATCH,1644548025453,1644548025094,4,1644548025032,0.051,0.071,-0.003,-0.003,0.001,0.008,98
WATCH,1644548025516,1644548025157,4,1644548025042,0.062,0.085,-0.001,-0.003,0.003,0.004,98
WATCH,1644548025516,1644548025157,4,1644548025052,0.066,0.095,0.002,-0.004,0.005,0.003,98
WATCH,1644548025516,1644548025157,4,1644548025062,0.081,0.100,0.003,-0.006,0.006,0.006,98
WATCH,1644548025516,1644548025157,4,1644548025072,0.090,0.111,0.007,-0.006,0.004,0.003,98
WATCH,1644548025516,1644548025157,4,1644548025082,0.096,0.127,0.002,-0.006,0.003,0.007,98
WATCH,1644548025572,1644548025213,4,1644548025092,0.108,0.127,0.007,-0.004,0.005,0.006,98
WATCH,1644548025572,1644548025213,4,1644548025102,0.113,0.124,0.006,-0.002,0.003,0.003,98
WATCH,1644548025573,1644548025214,4,1644548025112,0.107,0.116,0.003,0.003,-0.000,0.007,98
