DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642573504434,1642573504264,804,80,0,0,36218,0,DKU006#
DEVICE,1642573504466,1642573504296,814,81,0,0,36218,0,DKU006#
DEVICE,1642573504498,1642573504328,802,80,0,0,36218,0,DKU006#
DEVICE,1642573504530,1642573504360,810,81,0,0,36218,0,DKU006#
DEVICE,1642573504562,1642573504392,800,80,0,0,36218,0,DKU006#
DEVICE,1642573504593,1642573504423,804,80,0,0,36218,0,DKU006#
DEVICE,1642573504626,1642573504456,797,79,0,0,36218,0,DKU006#
DEVICE,1642573504658,1642573504488,809,80,0,0,36218,0,DKU006#
DEVICE,1642573504690,1642573504520,816,81,0,0,36218,0,DKU006#
DEVICE,1642573504722,1642573504552,804,80,0,0,36218,0,DKU006#
DEVICE,1642573504754,1642573504584,809,80,0,0,36218,0,DKU006#
DEVICE,1642573504786,1642573504616,788,78,0,0,36218,0,DKU006#
DEVICE,1642573504818,1642573504648,812,81,0,0,36218,0,DKU006#
DEVICE,1642573504850,1642573504680,805,80,0,0,36218,0,DKU006#
DEVICE,1642573504882,1642573504712,798,79,0,0,36218,0,DKU006#
DEVICE,1642573504914,1642573504744,806,80,0,0,36218,0,DKU006#
DEVICE,1642573504945,1642573504775,792,79,0,0,36218,0,DKU006#
DEVICE,1642573504977,1642573504807,809,80,0,0,36218,0,DKU006#
DEVICE,1642573505010,1642573504840,804,80,0,0,36218,0,DKU006#
DEVICE,1642573505042,1642573504872,812,81,0,0,36218,0,DKU006#
DEVICE,1642573505074,1642573504904,794,79,0,0,36218,0,DKU006#
DEVICE,1642573505105,1642573504935,792,79,0,0,36218,0,DKU006#
DEVICE,1642573505137,1642573504967,796,79,0,0,36218,0,DKU006#
DEVICE,1642573505169,1642573504999,812,81,0,0,36218,0,DKU006#
DEVICE,1642573505201,1642573505031,797,79,0,0,36218,0,DKU006#
DEVICE,1642573505233,1642573505063,787,78,0,0,36218,0,DKU006#
DEVICE,1642573505265,1642573505095,793,79,0,0,36218,0,DKU006#
DEVICE,1642573505297,1642573505127,810,81,0,0,36218,0,DKU006#
DEVICE,1642573505329,1642573505159,800,80,0,0,36218,0,DKU006#
DEVICE,1642573505377,1642573505207,807,80,0,0,36212,0,DKU006#
DEVICE,1642573505394,1642573505224,814,81,0,0,36212,0,DKU006#
DEVICE,1642573505426,1642573505256,818,81,0,0,36212,0,DKU006#
DEVICE,1642573505457,1642573505287,804,80,0,0,36212,0,DKU006#
DEVICE,1642573505489,1642573505319,792,79,0,0,36212,0,DKU006#
DEVICE,1642573505521,1642573505351,800,80,0,0,36212,0,DKU006#
DEVICE,1642573505553,1642573505383,806,80,0,0,36212,0,DKU006#
DEVICE,1642573505585,1642573505415,824,82,0,0,36212,0,DKU006#
DEVICE,1642573505617,1642573505447,797,79,0,0,36212,0,DKU006#
DEVICE,1642573505649,1642573505479,794,79,0,0,36212,0,DKU006#
DEVICE,1642573505681,1642573505511,799,79,0,0,36212,0,DKU006#
DEVICE,1642573505713,1642573505543,803,80,0,0,36212,0,DKU006#
DEVICE,1642573505745,1642573505575,806,80,0,0,36212,0,DKU006#
DEVICE,1642573505777,1642573505607,815,81,0,0,36212,0,DKU006#
DEVICE,1642573505809,1642573505639,795,79,0,0,36212,0,DKU006#
DEVICE,1642573505840,1642573505670,808,80,0,0,36212,0,DKU006#
DEVICE,1642573505873,1642573505703,789,78,0,0,36212,0,DKU006#
DEVICE,1642573505904,1642573505734,808,80,0,0,36212,0,DKU006#
DEVICE,1642573505937,1642573505767,815,81,0,0,36212,0,DKU006#
DEVICE,1642573505968,1642573505798,812,81,0,0,36212,0,DKU006#
DEVICE,1642573506000,1642573505830,802,80,0,0,36212,0,DKU006#
DEVICE,1642573506032,1642573505862,812,81,0,0,36212,0,DKU006#
DEVICE,1642573506064,1642573505894,798,79,0,0,36212,0,DKU006#
DEVICE,1642573506096,1642573505926,815,81,0,0,36212,0,DKU006#
DEVICE,1642573506128,1642573505958,809,80,0,0,36212,0,DKU006#
DEVICE,1642573506160,1642573505990,808,80,0,0,36212,0,DKU006#
DEVICE,1642573506192,1642573506022,804,80,0,0,36212,0,DKU006#
DEVICE,1642573506224,1642573506054,817,81,0,0,36212,0,DKU006#
DEVICE,1642573506256,1642573506086,806,80,0,0,36212,0,DKU006#
DEVICE,1642573506288,1642573506118,829,82,0,0,36212,0,DKU006#
DEVICE,1642573506320,1642573506150,816,81,0,0,36212,0,DKU006#
DEVICE,1642573506368,1642573506198,825,82,0,0,36225,0,DKU006#
DEVICE,1642573506384,1642573506214,813,81,0,0,36225,0,DKU006#
DEVICE,1642573506416,1642573506246,821,82,0,0,36225,0,DKU006#
DEVICE,1642573506448,1642573506278,806,80,0,0,36225,0,DKU006#
DEVICE,1642573506480,1642573506310,801,80,0,0,36225,0,DKU006#
DEVICE,1642573506512,1642573506342,797,79,0,0,36225,0,DKU006#
DEVICE,1642573506544,1642573506374,805,80,0,0,36225,0,DKU006#
DEVICE,1642573506576,1642573506406,810,81,0,0,36225,0,DKU006#
DEVICE,1642573506609,1642573506439,802,80,0,0,36225,0,DKU006#
DEVICE,1642573506640,1642573506470,815,81,0,0,36225,0,DKU006#
DEVICE,1642573506672,1642573506502,806,80,0,0,36225,0,DKU006#
DEVICE,1642573506704,1642573506534,794,79,0,0,36225,0,DKU006#
DEVICE,1642573506736,1642573506566,809,80,0,0,36225,0,DKU006#
DEVICE,1642573506768,1642573506598,798,79,0,0,36225,0,DKU006#
DEVICE,1642573506800,1642573506630,811,81,0,0,36225,0,DKU006#
DEVICE,1642573506832,1642573506662,800,80,0,0,36225,0,DKU006#
DEVICE,1642573506864,1642573506694,800,80,0,0,36225,0,DKU006#
DEVICE,1642573506896,1642573506726,818,81,0,0,36225,0,DKU006#
DEVICE,1642573506928,1642573506758,819,81,0,0,36225,0,DKU006#
DEVICE,1642573506960,1642573506790,791,79,0,0,36225,0,DKU006#
DEVICE,1642573506992,1642573506822,798,79,0,0,36225,0,DKU006#
DEVICE,1642573507024,1642573506854,799,79,0,0,36225,0,DKU006#
DEVICE,1642573507056,1642573506886,799,79,0,0,36225,0,DKU006#
DEVICE,1642573507088,1642573506918,799,79,0,0,36225,0,DKU006#
DEVICE,1642573507119,1642573506949,801,80,0,0,36225,0,DKU006#
DEVICE,1642573507151,1642573506981,779,77,0,0,36225,0,DKU006#
DEVICE,1642573507183,1642573507013,794,79,0,0,36225,0,DKU006#
DEVICE,1642573507215,1642573507045,814,81,0,0,36225,0,DKU006#
DEVICE,1642573507247,1642573507077,808,80,0,0,36225,0,DKU006#
DEVICE,1642573507279,1642573507109,806,80,0,0,36225,0,DKU006#
DEVICE,1642573507311,1642573507141,809,80,0,0,36225,0,DKU006#
DEVICE,1642573507343,1642573507173,787,78,0,0,36225,0,DKU006#
DEVICE,1642573507376,1642573507206,805,80,0,0,36225,0,DKU006#
DEVICE,1642573507407,1642573507237,797,79,0,0,36225,0,DKU006#
DEVICE,1642573507439,1642573507269,796,79,0,0,36225,0,DKU006#
DEVICE,1642573507471,1642573507301,803,80,0,0,36225,0,DKU006#
DEVICE,1642573507503,1642573507333,817,81,0,0,36225,0,DKU006#
DEVICE,1642573507535,1642573507365,794,79,0,0,36225,0,DKU006#
DEVICE,1642573507567,1642573507397,803,80,0,0,36225,0,DKU006#
DEVICE,1642573507599,1642573507429,803,80,0,0,36225,0,DKU006#
DEVICE,1642573507631,1642573507461,810,81,0,0,36225,0,DKU006#
DEVICE,1642573507679,1642573507509,808,80,0,0,36231,0,DKU006#
DEVICE,1642573507695,1642573507525,808,80,0,0,36231,0,DKU006#
DEVICE,1642573507726,1642573507556,795,79,0,0,36231,0,DKU006#
DEVICE,1642573507759,1642573507589,810,81,0,0,36231,0,DKU006#
DEVICE,1642573507791,1642573507621,797,79,0,0,36231,0,DKU006#
DEVICE,1642573507823,1642573507653,803,80,0,0,36231,0,DKU006#
DEVICE,1642573507855,1642573507685,799,79,0,0,36231,0,DKU006#
DEVICE,1642573507886,1642573507716,799,79,0,0,36231,0,DKU006#
DEVICE,1642573507919,1642573507749,809,80,0,0,36231,0,DKU006#
DEVICE,1642573507951,1642573507781,807,80,0,0,36231,0,DKU006#
DEVICE,1642573507983,1642573507813,819,81,0,0,36231,0,DKU006#
DEVICE,1642573508015,1642573507845,798,79,0,0,36231,0,DKU006#
DEVICE,1642573508046,1642573507876,810,81,0,0,36231,0,DKU006#
DEVICE,1642573508078,1642573507908,803,80,0,0,36231,0,DKU006#
DEVICE,1642573508110,1642573507940,792,79,0,0,36231,0,DKU006#
DEVICE,1642573508142,1642573507972,684,68,0,0,36231,0,DKU006#
DEVICE,1642573508175,1642573508005,590,59,5,0,36231,0,DKU006#
DEVICE,1642573508207,1642573508037,534,53,5,1,36231,0,DKU006#
DEVICE,1642573508238,1642573508068,536,53,5,1,36231,-6,DKU006#
DEVICE,1642573508270,1642573508100,540,54,5,1,36231,-6,DKU006#
DEVICE,1642573508302,1642573508132,552,55,5,1,36231,-6,DKU006#
DEVICE,1642573508334,1642573508164,555,55,5,1,36231,-6,DKU006#
DEVICE,1642573508366,1642573508196,622,62,5,1,36231,-6,DKU006#
DEVICE,1642573508398,1642573508228,746,74,5,1,36231,-6,DKU006#
DEVICE,1642573508430,1642573508260,801,80,0,1,36231,-6,DKU006#
