Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642672929877,1642672930239,4,1642672930049,-0.212,0.094,-0.105,-0.028,0.012,-0.027,68
WATCH,1642672929878,1642672930240,4,1642672930059,-0.124,0.167,-0.107,-0.022,0.010,-0.044,68
WATCH,1642672929878,1642672930240,4,1642672930070,-0.114,0.181,-0.101,-0.008,0.016,-0.047,68
WATCH,1642672929878,1642672930240,4,1642672930079,-0.057,0.173,-0.062,0.011,0.016,-0.066,68
WATCH,1642672929878,1642672930240,4,1642672930089,0.106,0.092,-0.061,-0.001,0.018,-0.081,68
WATCH,1642672929878,1642672930240,4,1642672930099,0.148,-0.066,-0.045,0.017,0.006,-0.035,68
WATCH,1642672929994,1642672930356,4,1642672930109,0.051,-0.155,-0.053,0.010,0.006,0.037,68
WATCH,1642672929995,1642672930357,4,1642672930119,-0.033,-0.254,-0.095,-0.011,0.001,0.045,68
WATCH,1642672929995,1642672930357,4,1642672930129,-0.026,-0.267,-0.138,-0.018,-0.005,-0.002,68
WATCH,1642672929995,1642672930357,4,1642672930139,-0.035,-0.215,-0.174,-0.015,-0.004,-0.018,68
WATCH,1642672929995,1642672930357,4,1642672930149,0.001,-0.101,-0.192,-0.026,-0.013,-0.025,68
WATCH,1642672929995,1642672930357,4,1642672930159,0.011,-0.020,-0.164,-0.009,-0.018,-0.016,68
WATCH,1642672929995,1642672930357,4,1642672930169,0.027,0.034,-0.132,0.010,-0.026,-0.010,68
WATCH,1642672929995,1642672930357,4,1642672930179,0.012,0.021,-0.071,0.031,-0.024,-0.005,68
WATCH,1642672929995,1642672930357,4,1642672930189,-0.064,-0.017,-0.031,0.041,-0.025,0.010,68
WATCH,1642672929995,1642672930357,4,1642672930199,-0.115,-0.076,-0.016,0.037,-0.020,-0.003,68
WATCH,1642672930055,1642672930417,4,1642672930209,-0.117,-0.103,-0.014,0.020,-0.021,-0.052,68
WATCH,1642672930056,1642672930418,4,1642672930219,-0.017,-0.081,-0.042,0.001,-0.022,-0.111,68
WATCH,1642672930056,1642672930418,4,1642672930228,0.075,-0.020,-0.082,-0.028,-0.041,-0.131,68
WATCH,1642672930056,1642672930418,4,1642672930238,0.137,0.100,-0.093,-0.028,-0.068,-0.111,68
WATCH,1642672930056,1642672930418,4,1642672930249,0.116,0.183,-0.059,-0.019,-0.113,-0.058,68
WATCH,1642672930056,1642672930418,4,1642672930258,0.036,0.200,0.009,-0.010,-0.151,-0.020,68
