Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644989260257,1644989259337,4,1644989259207,-0.013,-0.022,0.004,0.001,0.003,0.006,75
WATCH,1644989260258,1644989259338,4,1644989259217,-0.008,-0.028,0.004,0.001,0.006,-0.003,75
WATCH,1644989260258,1644989259338,4,1644989259227,-0.005,-0.031,-0.003,-0.000,0.007,0.005,75
WATCH,1644989260258,1644989259338,4,1644989259237,-0.010,-0.030,-0.001,-0.000,0.001,0.010,75
WATCH,1644989260316,1644989259396,4,1644989259247,-0.009,-0.035,0.004,0.001,-0.009,0.007,75
WATCH,1644989260317,1644989259397,4,1644989259257,-0.014,-0.039,0.004,-0.003,-0.008,0.001,75
WATCH,1644989260317,1644989259397,4,1644989259266,-0.007,-0.031,0.005,-0.005,-0.000,-0.001,75
WATCH,1644989260317,1644989259397,4,1644989259277,-0.009,-0.026,0.003,-0.004,0.000,0.004,75
WATCH,1644989260317,1644989259397,4,1644989259286,-0.012,-0.026,0.006,-0.001,0.001,0.001,75
WATCH,1644989260408,1644989259488,4,1644989259296,-0.004,-0.024,0.007,0.001,0.000,-0.002,75
WATCH,1644989260408,1644989259488,4,1644989259306,0.005,-0.024,0.004,0.002,0.001,-0.003,75
WATCH,1644989260409,1644989259489,4,1644989259316,0.003,-0.021,0.001,0.001,0.001,-0.004,75
WATCH,1644989260409,1644989259489,4,1644989259326,-0.002,-0.018,0.003,0.002,0.001,-0.001,75
WATCH,1644989260409,1644989259489,4,1644989259336,-0.010,-0.017,0.002,0.002,-0.000,0.000,75
WATCH,1644989260409,1644989259489,4,1644989259346,-0.004,-0.015,0.001,-0.001,-0.000,-0.004,75
WATCH,1644989260409,1644989259489,4,1644989259356,0.002,-0.008,0.000,-0.002,0.000,-0.002,75
WATCH,1644989260409,1644989259489,4,1644989259366,0.004,-0.007,0.002,-0.002,-0.002,0.003,75
WATCH,1644989260410,1644989259490,4,1644989259376,-0.000,-0.001,0.004,-0.004,-0.003,0.001,75
WATCH,1644989260410,1644989259490,4,1644989259386,-0.002,0.002,0.003,-0.002,-0.001,0.002,75
WATCH,1644989260497,1644989259577,4,1644989259396,-0.007,0.004,0.002,0.000,-0.002,0.001,75
WATCH,1644989260497,1644989259577,4,1644989259406,-0.000,0.006,0.002,0.002,0.001,-0.004,75
WATCH,1644989260497,1644989259577,4,1644989259415,0.004,-0.002,-0.002,0.001,0.006,-0.002,75
WATCH,1644989260497,1644989259577,4,1644989259425,0.005,-0.000,-0.003,-0.001,0.004,0.001,75
WATCH,1644989260497,1644989259577,4,1644989259435,0.006,0.005,-0.002,-0.001,-0.004,0.002,75
WATCH,1644989260498,1644989259578,4,1644989259445,0.002,0.004,0.001,0.000,-0.006,0.003,75
WATCH,1644989260498,1644989259578,4,1644989259455,-0.005,-0.000,0.002,0.000,-0.004,0.006,75
WATCH,1644989260498,1644989259578,4,1644989259465,-0.008,0.000,-0.002,-0.001,0.000,0.006,75
WATCH,1644989260498,1644989259578,4,1644989259475,-0.005,-0.003,-0.005,-0.001,0.004,0.006,75
WATCH,1644989260498,1644989259578,4,1644989259485,0.002,-0.007,-0.008,-0.002,0.004,0.003,75
WATCH,1644989260556,1644989259636,4,1644989259495,0.004,-0.007,-0.004,-0.000,-0.000,0.002,75
WATCH,1644989260556,1644989259636,4,1644989259505,-0.002,-0.012,-0.003,0.002,-0.003,0.001,75
WATCH,1644989260556,1644989259636,4,1644989259515,-0.006,-0.018,-0.001,0.003,-0.003,0.001,75
WATCH,1644989260556,1644989259636,4,1644989259525,-0.006,-0.020,-0.002,0.001,0.003,0.003,75
WATCH,1644989260556,1644989259636,4,1644989259534,-0.007,-0.021,-0.006,-0.001,0.006,0.005,75
WATCH,1644989260646,1644989259726,4,1644989259544,-0.007,-0.021,-0.003,-0.003,0.003,0.003,75
WATCH,1644989260646,1644989259726,4,1644989259554,-0.002,-0.030,-0.005,-0.001,0.000,0.004,75
WATCH,1644989260647,1644989259727,4,1644989259564,-0.006,-0.030,-0.001,0.000,-0.004,0.003,75
WATCH,1644989260647,1644989259727,4,1644989259575,-0.010,-0.031,0.005,-0.001,-0.006,0.002,75
WATCH,1644989260647,1644989259727,4,1644989259584,-0.016,-0.030,0.006,-0.002,0.002,0.006,75
WATCH,1644989260647,1644989259727,4,1644989259594,-0.015,-0.028,0.002,-0.004,0.005,0.002,75
WATCH,1644989260647,1644989259727,4,1644989259604,-0.012,-0.027,0.003,-0.002,0.007,0.001,75
WATCH,1644989260647,1644989259727,4,1644989259614,-0.009,-0.025,0.003,0.002,0.003,-0.002,75
WATCH,1644989260647,1644989259727,4,1644989259624,-0.002,-0.026,0.008,0.004,0.001,-0.006,76
WATCH,1644989260647,1644989259727,4,1644989259634,-0.001,-0.027,0.012,0.005,0.003,-0.006,76
WATCH,1644989260708,1644989259788,4,1644989259644,0.003,-0.025,0.011,0.004,0.006,-0.005,76
WATCH,1644989260708,1644989259788,4,1644989259654,0.006,-0.024,0.006,0.001,0.007,-0.004,76
WATCH,1644989260708,1644989259788,4,1644989259663,0.005,-0.020,0.003,-0.002,0.007,-0.001,76
WATCH,1644989260708,1644989259788,4,1644989259673,0.002,-0.011,0.005,-0.001,-0.000,0.001,76
WATCH,1644989260708,1644989259788,4,1644989259683,0.002,-0.012,0.006,-0.002,-0.004,-0.001,76
WATCH,1644989260798,1644989259878,4,1644989259694,-0.000,-0.011,0.005,-0.003,-0.007,0.002,76
WATCH,1644989260798,1644989259878,4,1644989259703,-0.002,-0.005,0.006,-0.004,-0.006,-0.001,76
WATCH,1644989260798,1644989259878,4,1644989259713,-0.003,-0.003,0.006,-0.004,-0.001,-0.001,76
WATCH,1644989260798,1644989259878,4,1644989259723,0.006,0.002,0.006,-0.003,0.003,-0.004,76
WATCH,1644989260799,1644989259879,4,1644989259733,0.008,0.003,0.000,-0.000,0.003,-0.001,76
WATCH,1644989260799,1644989259879,4,1644989259743,-0.000,0.006,0.000,0.001,-0.001,0.002,76
WATCH,1644989260799,1644989259879,4,1644989259753,-0.002,-0.001,-0.003,0.002,-0.002,-0.001,76
WATCH,1644989260799,1644989259879,4,1644989259763,-0.001,0.001,-0.004,0.003,-0.001,-0.001,76
