Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644815487538,1644815485557,4,1644815485359,-0.035,-0.046,0.005,0.004,0.003,-0.004,91
WATCH,1644815487538,1644815485557,4,1644815485369,-0.029,-0.052,0.002,0.005,-0.003,0.001,91
WATCH,1644815487538,1644815485557,4,1644815485379,-0.024,-0.049,0.000,-0.004,-0.014,0.006,91
WATCH,1644815487539,1644815485558,4,1644815485389,-0.040,-0.047,0.002,-0.014,-0.011,0.009,91
WATCH,1644815487539,1644815485558,4,1644815485398,-0.044,-0.059,0.012,-0.014,-0.005,0.013,91
WATCH,1644815487539,1644815485558,4,1644815485408,-0.036,-0.069,0.016,-0.004,-0.004,0.010,91
WATCH,1644815487539,1644815485558,4,1644815485418,-0.039,-0.080,0.011,0.004,-0.001,0.011,91
WATCH,1644815487539,1644815485558,4,1644815485428,-0.052,-0.098,0.002,0.002,0.009,0.011,91
WATCH,1644815487539,1644815485558,4,1644815485438,-0.058,-0.113,0.009,0.006,0.012,0.015,91
WATCH,1644815487593,1644815485612,4,1644815485448,-0.065,-0.114,0.002,0.004,0.003,0.020,91
WATCH,1644815487593,1644815485612,4,1644815485458,-0.074,-0.101,0.003,-0.008,-0.001,0.019,91
WATCH,1644815487593,1644815485612,4,1644815485468,-0.086,-0.092,0.011,-0.015,-0.003,0.012,91
WATCH,1644815487593,1644815485612,4,1644815485478,-0.075,-0.098,0.019,-0.008,-0.010,-0.005,91
WATCH,1644815487593,1644815485612,4,1644815485488,-0.050,-0.079,0.015,-0.002,-0.019,-0.005,91
WATCH,1644815487593,1644815485612,4,1644815485498,-0.065,-0.043,0.002,-0.001,-0.001,0.008,91
WATCH,1644815487593,1644815485612,4,1644815485508,-0.023,-0.051,-0.000,0.000,0.016,-0.008,91
WATCH,1644815487593,1644815485612,4,1644815485518,-0.005,-0.042,-0.014,-0.014,0.010,-0.034,91
WATCH,1644815487593,1644815485612,4,1644815485527,0.021,-0.026,0.015,-0.022,0.007,-0.021,91
WATCH,1644815487593,1644815485612,4,1644815485537,0.028,-0.009,0.013,-0.011,-0.027,-0.030,91
WATCH,1644815487654,1644815485673,4,1644815485547,-0.016,0.013,0.012,-0.016,-0.023,-0.019,91
WATCH,1644815487654,1644815485673,4,1644815485557,-0.014,0.035,0.012,-0.004,-0.010,-0.017,91
WATCH,1644815487654,1644815485673,4,1644815485567,-0.008,0.057,-0.004,0.012,0.013,-0.009,91
WATCH,1644815487654,1644815485673,4,1644815485577,0.032,0.067,-0.021,0.017,0.041,-0.018,91
WATCH,1644815487654,1644815485673,4,1644815485587,0.061,0.079,-0.013,0.010,0.036,-0.026,91
WATCH,1644815487718,1644815485737,4,1644815485597,0.078,0.075,-0.001,0.014,0.011,-0.031,91
WATCH,1644815487718,1644815485737,4,1644815485607,0.041,0.063,-0.008,0.008,-0.015,-0.035,91
WATCH,1644815487718,1644815485737,4,1644815485617,0.012,0.076,0.000,-0.009,-0.019,-0.014,91
WATCH,1644815487718,1644815485737,4,1644815485627,0.004,0.111,0.003,-0.019,-0.016,-0.001,91
WATCH,1644815487718,1644815485737,4,1644815485637,0.012,0.145,0.001,-0.022,0.004,0.010,91
WATCH,1644815487784,1644815485803,4,1644815485647,0.051,0.165,-0.002,-0.015,0.013,-0.003,91
WATCH,1644815487784,1644815485803,4,1644815485656,0.083,0.175,-0.005,-0.003,0.012,-0.013,91
WATCH,1644815487784,1644815485803,4,1644815485666,0.100,0.179,-0.008,0.006,0.003,-0.018,91
WATCH,1644815487784,1644815485803,4,1644815485676,0.086,0.184,-0.013,0.001,-0.004,-0.016,91
WATCH,1644815487784,1644815485803,4,1644815485687,0.072,0.185,-0.005,-0.002,-0.014,-0.009,91
WATCH,1644815487785,1644815485804,4,1644815485696,0.053,0.186,-0.008,-0.000,-0.016,-0.002,91
WATCH,1644815487786,1644815485805,4,1644815485706,0.042,0.186,-0.014,-0.001,-0.004,0.002,91
WATCH,1644815487786,1644815485805,4,1644815485716,0.048,0.193,-0.019,-0.002,0.010,0.006,91
WATCH,1644815487786,1644815485805,4,1644815485726,0.048,0.197,-0.022,-0.003,0.016,0.011,91
WATCH,1644815487786,1644815485805,4,1644815485736,0.062,0.190,-0.017,0.001,0.006,0.008,91
WATCH,1644815487837,1644815485856,4,1644815485746,0.085,0.166,-0.016,0.009,-0.006,-0.002,91
WATCH,1644815487837,1644815485856,4,1644815485756,0.073,0.165,-0.016,0.004,-0.013,0.010,91
WATCH,1644815487837,1644815485856,4,1644815485766,0.049,0.156,-0.014,-0.007,-0.010,0.018,91
WATCH,1644815487837,1644815485856,4,1644815485775,0.040,0.149,-0.004,-0.005,0.003,0.025,91
WATCH,1644815487837,1644815485856,4,1644815485785,0.059,0.148,-0.005,0.002,0.009,0.021,91
WATCH,1644815487986,1644815486005,4,1644815485795,0.061,0.146,-0.008,0.000,0.014,0.017,91
