Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1645422697699,1645422697273,4,1645422697141,-0.126,-0.093,0.006,-0.003,-0.017,0.015,103
WATCH,1645422697699,1645422697273,4,1645422697151,-0.106,-0.080,0.012,-0.009,-0.005,0.006,103
WATCH,1645422697700,1645422697274,4,1645422697161,-0.063,-0.086,0.009,-0.006,0.008,-0.013,103
WATCH,1645422697700,1645422697274,4,1645422697171,-0.024,-0.089,0.001,0.001,0.013,-0.024,103
WATCH,1645422697817,1645422697391,4,1645422697181,-0.012,-0.077,-0.001,0.004,0.006,-0.008,103
WATCH,1645422697817,1645422697391,4,1645422697191,-0.023,-0.067,-0.002,0.004,-0.003,-0.011,103
WATCH,1645422697817,1645422697391,4,1645422697201,-0.057,-0.078,-0.009,0.000,-0.009,-0.013,103
WATCH,1645422697817,1645422697391,4,1645422697211,-0.076,-0.073,-0.011,-0.001,-0.011,0.000,103
WATCH,1645422697818,1645422697392,4,1645422697220,-0.091,-0.044,-0.001,-0.007,-0.009,0.017,103
WATCH,1645422697818,1645422697392,4,1645422697230,-0.073,-0.021,0.003,-0.010,0.000,0.002,103
WATCH,1645422697818,1645422697392,4,1645422697240,-0.026,-0.024,0.001,-0.008,0.011,-0.021,103
WATCH,1645422697818,1645422697392,4,1645422697250,0.021,-0.025,0.004,-0.001,0.014,-0.021,103
WATCH,1645422697818,1645422697392,4,1645422697260,0.032,-0.015,0.012,0.007,0.013,-0.011,103
WATCH,1645422697818,1645422697392,4,1645422697270,0.006,-0.017,0.011,0.007,0.006,-0.007,103
WATCH,1645422697875,1645422697449,4,1645422697280,-0.026,-0.021,-0.002,0.002,-0.004,0.000,103
WATCH,1645422697875,1645422697449,4,1645422697290,-0.049,-0.010,-0.001,-0.004,-0.011,0.001,103
WATCH,1645422697876,1645422697450,4,1645422697300,-0.053,-0.001,0.013,-0.005,-0.011,0.007,103
WATCH,1645422697876,1645422697450,4,1645422697310,-0.051,0.001,0.015,-0.006,-0.001,0.003,103
WATCH,1645422697876,1645422697450,4,1645422697320,-0.024,0.004,0.013,-0.003,0.007,0.002,103
