Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644470069293,1644470064898,4,1644470064730,-0.212,-0.094,0.055,-0.021,0.002,0.035,96
WATCH,1644470069294,1644470064899,4,1644470064740,-0.243,-0.095,0.075,-0.023,0.029,0.034,96
WATCH,1644470069294,1644470064899,4,1644470064750,-0.281,-0.087,0.092,-0.023,0.041,0.036,96
WATCH,1644470069294,1644470064899,4,1644470064760,-0.334,-0.075,0.109,-0.015,0.041,0.037,96
WATCH,1644470069294,1644470064899,4,1644470064770,-0.376,-0.046,0.128,-0.000,0.027,0.025,96
WATCH,1644470069294,1644470064899,4,1644470064780,-0.399,-0.012,0.144,0.018,0.020,0.006,96
WATCH,1644470069294,1644470064899,4,1644470064790,-0.393,0.028,0.167,0.027,0.009,-0.014,96
WATCH,1644470069294,1644470064899,4,1644470064800,-0.389,0.078,0.187,0.038,-0.003,-0.042,96
WATCH,1644470069294,1644470064899,4,1644470064810,-0.328,0.120,0.200,0.038,-0.001,-0.064,96
WATCH,1644470069348,1644470064953,4,1644470064820,-0.278,0.159,0.225,0.040,-0.010,-0.095,96
WATCH,1644470069348,1644470064953,4,1644470064829,-0.233,0.188,0.234,0.031,-0.018,-0.107,96
WATCH,1644470069348,1644470064953,4,1644470064839,-0.214,0.217,0.246,0.015,-0.028,-0.116,96
WATCH,1644470069348,1644470064953,4,1644470064849,-0.200,0.243,0.256,0.005,-0.039,-0.113,96
WATCH,1644470069348,1644470064953,4,1644470064859,-0.206,0.267,0.267,-0.011,-0.053,-0.105,96
WATCH,1644470069427,1644470065032,4,1644470064869,-0.229,0.296,0.265,-0.031,-0.066,-0.091,96
WATCH,1644470069427,1644470065032,4,1644470064880,-0.256,0.331,0.259,-0.056,-0.068,-0.071,96
WATCH,1644470069427,1644470065032,4,1644470064889,-0.303,0.347,0.248,-0.064,-0.072,-0.059,96
WATCH,1644470069427,1644470065032,4,1644470064899,-0.344,0.369,0.228,-0.079,-0.081,-0.048,96
WATCH,1644470069427,1644470065032,4,1644470064909,-0.401,0.401,0.208,-0.087,-0.085,-0.036,96
WATCH,1644470069428,1644470065033,4,1644470064919,-0.457,0.430,0.185,-0.089,-0.090,-0.030,96
WATCH,1644470069428,1644470065033,4,1644470064929,-0.510,0.468,0.164,-0.086,-0.085,-0.027,96
WATCH,1644470069428,1644470065033,4,1644470064939,-0.557,0.507,0.142,-0.080,-0.078,-0.028,96
WATCH,1644470069429,1644470065034,4,1644470064949,-0.594,0.551,0.121,-0.073,-0.073,-0.037,96
WATCH,1644470069429,1644470065034,4,1644470064958,-0.630,0.604,0.100,-0.072,-0.064,-0.037,96
WATCH,1644470069467,1644470065072,4,1644470064968,-0.650,0.657,0.078,-0.071,-0.049,-0.036,96
WATCH,1644470069467,1644470065072,4,1644470064978,-0.644,0.711,0.065,-0.066,-0.041,-0.046,96
WATCH,1644470069467,1644470065072,4,1644470064988,-0.669,0.769,0.042,-0.066,-0.035,-0.042,94
WATCH,1644470069467,1644470065072,4,1644470064998,-0.670,0.827,0.031,-0.069,-0.028,-0.031,94
