Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1643885059116,1643885059066,4,1643885058894,-0.171,-0.188,0.131,-0.017,-0.003,0.019,87
WATCH,1643885059116,1643885059066,4,1643885058903,-0.170,-0.177,0.142,-0.028,-0.004,0.008,87
WATCH,1643885059117,1643885059067,4,1643885058913,-0.187,-0.179,0.154,-0.030,-0.001,0.019,87
WATCH,1643885059117,1643885059067,4,1643885058923,-0.197,-0.189,0.168,-0.033,-0.002,0.028,87
WATCH,1643885059117,1643885059067,4,1643885058933,-0.171,-0.188,0.172,-0.037,0.005,0.018,87
WATCH,1643885059117,1643885059067,4,1643885058943,-0.107,-0.178,0.188,-0.040,0.010,-0.003,87
WATCH,1643885059117,1643885059067,4,1643885058953,-0.050,-0.172,0.196,-0.028,0.023,-0.013,87
WATCH,1643885059120,1643885059070,4,1643885058963,-0.022,-0.165,0.180,-0.022,0.012,-0.021,87
WATCH,1643885059120,1643885059070,4,1643885058973,-0.013,-0.167,0.162,-0.020,-0.014,-0.024,87
WATCH,1643885059162,1643885059112,4,1643885058983,-0.040,-0.182,0.141,-0.021,-0.029,-0.018,87
WATCH,1643885059162,1643885059112,4,1643885058993,-0.062,-0.185,0.124,-0.025,-0.031,-0.014,87
WATCH,1643885059162,1643885059112,4,1643885059003,-0.061,-0.186,0.101,-0.026,-0.027,-0.013,87
WATCH,1643885059162,1643885059112,4,1643885059013,-0.054,-0.186,0.093,-0.021,-0.019,-0.018,87
WATCH,1643885059162,1643885059112,4,1643885059023,-0.052,-0.173,0.090,-0.016,-0.016,-0.032,87
WATCH,1643885059234,1643885059184,4,1643885059032,-0.074,-0.152,0.081,-0.021,-0.029,-0.044,87
WATCH,1643885059234,1643885059184,4,1643885059042,-0.102,-0.133,0.072,-0.023,-0.039,-0.051,87
WATCH,1643885059234,1643885059184,4,1643885059052,-0.112,-0.100,0.066,-0.020,-0.043,-0.063,87
WATCH,1643885059235,1643885059185,4,1643885059062,-0.121,-0.062,0.050,-0.014,-0.049,-0.076,87
WATCH,1643885059235,1643885059185,4,1643885059072,-0.129,-0.041,0.029,-0.012,-0.063,-0.081,87
