DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642571142248,1642571142099,54,5,10,0,0,0,ELT003#
DEVICE,1642571142280,1642571142131,52,5,10,0,0,0,ELT003#
DEVICE,1642571142313,1642571142164,56,5,10,0,0,0,ELT003#
DEVICE,1642571142345,1642571142196,52,5,10,0,0,0,ELT003#
DEVICE,1642571142377,1642571142228,51,5,10,0,0,0,ELT003#
DEVICE,1642571142409,1642571142260,55,5,10,0,0,0,ELT003#
DEVICE,1642571142440,1642571142291,51,5,10,0,0,0,ELT003#
DEVICE,1642571142472,1642571142323,53,5,10,0,0,0,ELT003#
DEVICE,1642571142504,1642571142355,54,5,10,0,0,0,ELT003#
DEVICE,1642571142536,1642571142387,56,5,10,0,0,0,ELT003#
DEVICE,1642571142569,1642571142420,51,5,10,0,0,0,ELT003#
DEVICE,1642571142601,1642571142452,55,5,10,0,0,0,ELT003#
DEVICE,1642571142632,1642571142483,55,5,10,0,0,0,ELT003#
DEVICE,1642571142664,1642571142515,52,5,10,0,0,0,ELT003#
DEVICE,1642571142697,1642571142548,55,5,10,0,0,0,ELT003#
DEVICE,1642571142728,1642571142579,55,5,10,0,0,0,ELT003#
DEVICE,1642571142760,1642571142611,55,5,10,0,0,0,ELT003#
DEVICE,1642571142792,1642571142643,55,5,10,0,0,0,ELT003#
DEVICE,1642571142824,1642571142675,54,5,10,0,0,0,ELT003#
DEVICE,1642571142856,1642571142707,54,5,10,0,0,0,ELT003#
DEVICE,1642571142888,1642571142739,54,5,10,0,0,0,ELT003#
DEVICE,1642571142920,1642571142771,55,5,10,0,0,0,ELT003#
DEVICE,1642571142952,1642571142803,53,5,10,0,0,0,ELT003#
DEVICE,1642571142984,1642571142835,55,5,10,0,0,0,ELT003#
DEVICE,1642571143016,1642571142867,54,5,10,0,0,0,ELT003#
DEVICE,1642571143048,1642571142899,55,5,10,0,0,0,ELT003#
DEVICE,1642571143080,1642571142931,53,5,10,0,0,0,ELT003#
DEVICE,1642571143111,1642571142962,54,5,10,0,0,0,ELT003#
DEVICE,1642571143144,1642571142995,57,5,10,0,0,0,ELT003#
DEVICE,1642571143175,1642571143026,57,5,10,0,0,0,ELT003#
DEVICE,1642571143207,1642571143058,53,5,10,0,0,0,ELT003#
DEVICE,1642571143239,1642571143090,53,5,10,0,0,0,ELT003#
DEVICE,1642571143271,1642571143122,55,5,10,0,0,0,ELT003#
DEVICE,1642571143289,1642571143140,56,5,10,0,0,0,ELT003#
DEVICE,1642571143335,1642571143186,54,5,10,0,0,0,ELT003#
DEVICE,1642571143351,1642571143202,53,5,10,0,0,0,ELT003#
DEVICE,1642571143383,1642571143234,55,5,10,0,0,0,ELT003#
DEVICE,1642571143416,1642571143267,53,5,10,0,0,0,ELT003#
DEVICE,1642571143448,1642571143299,52,5,10,0,0,0,ELT003#
DEVICE,1642571143480,1642571143331,55,5,10,0,0,0,ELT003#
DEVICE,1642571143512,1642571143363,54,5,10,0,0,0,ELT003#
DEVICE,1642571143544,1642571143395,54,5,10,0,0,0,ELT003#
DEVICE,1642571143576,1642571143427,52,5,10,0,0,0,ELT003#
DEVICE,1642571143607,1642571143458,54,5,10,0,0,0,ELT003#
DEVICE,1642571143640,1642571143491,56,5,10,0,0,0,ELT003#
DEVICE,1642571143671,1642571143522,54,5,10,0,0,0,ELT003#
DEVICE,1642571143703,1642571143554,59,5,10,0,0,0,ELT003#
DEVICE,1642571143735,1642571143586,54,5,10,0,0,0,ELT003#
DEVICE,1642571143768,1642571143619,52,5,10,0,0,0,ELT003#
DEVICE,1642571143799,1642571143650,53,5,10,0,0,0,ELT003#
DEVICE,1642571143831,1642571143682,55,5,10,0,0,0,ELT003#
DEVICE,1642571143863,1642571143714,53,5,10,0,0,0,ELT003#
DEVICE,1642571143895,1642571143746,54,5,10,0,0,0,ELT003#
DEVICE,1642571143927,1642571143778,54,5,10,0,0,0,ELT003#
DEVICE,1642571143960,1642571143811,55,5,10,0,0,0,ELT003#
DEVICE,1642571143991,1642571143842,53,5,10,0,0,0,ELT003#
DEVICE,1642571144023,1642571143874,53,5,10,0,0,0,ELT003#
DEVICE,1642571144056,1642571143907,52,5,10,0,0,0,ELT003#
DEVICE,1642571144087,1642571143938,53,5,10,0,0,0,ELT003#
DEVICE,1642571144118,1642571143969,54,5,10,0,0,0,ELT003#
DEVICE,1642571144151,1642571144002,57,5,10,0,0,0,ELT003#
DEVICE,1642571144183,1642571144034,53,5,10,0,0,0,ELT003#
DEVICE,1642571144214,1642571144065,58,5,10,0,0,0,ELT003#
DEVICE,1642571144247,1642571144098,53,5,10,0,0,0,ELT003#
DEVICE,1642571144280,1642571144131,54,5,10,0,0,0,ELT003#
DEVICE,1642571144311,1642571144162,57,5,10,0,0,0,ELT003#
DEVICE,1642571144343,1642571144194,55,5,10,0,0,0,ELT003#
DEVICE,1642571144375,1642571144226,54,5,10,0,0,0,ELT003#
DEVICE,1642571144407,1642571144258,53,5,10,0,0,0,ELT003#
DEVICE,1642571144440,1642571144291,52,5,10,0,0,0,ELT003#
DEVICE,1642571144470,1642571144321,55,5,10,0,0,0,ELT003#
DEVICE,1642571144502,1642571144353,53,5,10,0,0,0,ELT003#
DEVICE,1642571144534,1642571144385,53,5,10,0,0,0,ELT003#
DEVICE,1642571144566,1642571144417,55,5,10,0,0,0,ELT003#
DEVICE,1642571144599,1642571144450,53,5,10,0,0,0,ELT003#
DEVICE,1642571144630,1642571144481,52,5,10,0,0,0,ELT003#
DEVICE,1642571144663,1642571144514,55,5,10,0,0,0,ELT003#
DEVICE,1642571144695,1642571144546,54,5,10,0,0,0,ELT003#
DEVICE,1642571144726,1642571144577,54,5,10,0,0,0,ELT003#
DEVICE,1642571144758,1642571144609,59,5,10,0,0,0,ELT003#
DEVICE,1642571144790,1642571144641,54,5,10,0,0,0,ELT003#
DEVICE,1642571144824,1642571144675,54,5,10,0,0,0,ELT003#
DEVICE,1642571144855,1642571144706,56,5,10,0,0,0,ELT003#
DEVICE,1642571144886,1642571144737,54,5,10,0,0,0,ELT003#
DEVICE,1642571144918,1642571144769,52,5,10,0,0,0,ELT003#
DEVICE,1642571144950,1642571144801,52,5,10,0,0,0,ELT003#
DEVICE,1642571144982,1642571144833,53,5,10,0,0,0,ELT003#
DEVICE,1642571145014,1642571144865,55,5,10,0,0,0,ELT003#
DEVICE,1642571145046,1642571144897,53,5,10,0,0,0,ELT003#
DEVICE,1642571145078,1642571144929,54,5,10,0,0,0,ELT003#
DEVICE,1642571145110,1642571144961,56,5,10,0,0,0,ELT003#
DEVICE,1642571145142,1642571144993,52,5,10,0,0,0,ELT003#
DEVICE,1642571145174,1642571145025,53,5,10,0,0,0,ELT003#
DEVICE,1642571145206,1642571145057,55,5,10,0,0,0,ELT003#
DEVICE,1642571145238,1642571145089,53,5,10,0,0,0,ELT003#
DEVICE,1642571145269,1642571145120,55,5,10,0,0,0,ELT003#
DEVICE,1642571145302,1642571145153,52,5,10,0,0,0,ELT003#
DEVICE,1642571145333,1642571145184,56,5,10,0,0,0,ELT003#
DEVICE,1642571145366,1642571145217,56,5,10,0,0,0,ELT003#
DEVICE,1642571145398,1642571145249,55,5,10,0,0,0,ELT003#
DEVICE,1642571145430,1642571145281,55,5,10,0,0,0,ELT003#
DEVICE,1642571145462,1642571145313,49,4,10,0,0,0,ELT003#
DEVICE,1642571145493,1642571145344,56,5,10,0,0,0,ELT003#
DEVICE,1642571145526,1642571145377,54,5,10,0,0,0,ELT003#
DEVICE,1642571145558,1642571145409,55,5,10,0,0,0,ELT003#
DEVICE,1642571145590,1642571145441,54,5,10,0,0,0,ELT003#
DEVICE,1642571145621,1642571145472,54,5,10,0,0,0,ELT003#
DEVICE,1642571145654,1642571145505,54,5,10,0,0,0,ELT003#
DEVICE,1642571145685,1642571145536,55,5,10,0,0,0,ELT003#
DEVICE,1642571145717,1642571145568,55,5,10,0,0,0,ELT003#
DEVICE,1642571145750,1642571145601,56,5,10,0,0,0,ELT003#
DEVICE,1642571145781,1642571145632,54,5,10,0,0,0,ELT003#
DEVICE,1642571145813,1642571145664,54,5,10,0,0,0,ELT003#
DEVICE,1642571145845,1642571145696,56,5,10,0,0,0,ELT003#
DEVICE,1642571145877,1642571145728,54,5,10,0,0,0,ELT003#
DEVICE,1642571145909,1642571145760,53,5,10,0,0,0,ELT003#
DEVICE,1642571145941,1642571145792,54,5,10,0,0,0,ELT003#
DEVICE,1642571145973,1642571145824,54,5,10,0,0,0,ELT003#
