Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1645421811754,1645421811339,4,1645421811178,-0.172,0.313,0.035,-0.020,-0.000,-0.007,89
WATCH,1645421811754,1645421811339,4,1645421811188,-0.201,0.293,0.048,0.041,0.014,-0.046,89
WATCH,1645421811754,1645421811339,4,1645421811198,-0.290,0.280,0.020,0.095,0.033,-0.036,89
WATCH,1645421811754,1645421811339,4,1645421811208,-0.376,0.226,-0.025,0.101,0.059,-0.012,89
WATCH,1645421811811,1645421811396,4,1645421811218,-0.399,0.187,-0.070,0.079,0.066,0.019,89
WATCH,1645421811811,1645421811396,4,1645421811228,-0.321,0.223,-0.116,0.034,0.053,0.042,89
WATCH,1645421811812,1645421811397,4,1645421811238,-0.149,0.265,-0.142,-0.016,0.014,0.041,89
WATCH,1645421811812,1645421811397,4,1645421811248,-0.004,0.302,-0.146,-0.040,-0.041,0.033,89
WATCH,1645421811812,1645421811397,4,1645421811258,0.018,0.347,-0.133,-0.046,-0.080,-0.007,89
WATCH,1645421811812,1645421811397,4,1645421811268,0.018,0.309,-0.103,-0.038,-0.087,-0.049,89
WATCH,1645421811812,1645421811397,4,1645421811278,0.079,0.214,-0.074,-0.016,-0.085,-0.108,89
WATCH,1645421811812,1645421811397,4,1645421811287,0.186,0.159,-0.039,-0.005,-0.058,-0.107,89
WATCH,1645421811812,1645421811397,4,1645421811297,0.266,0.200,0.002,-0.029,-0.008,-0.026,89
WATCH,1645421811812,1645421811397,4,1645421811307,0.444,0.310,0.019,-0.085,0.016,0.039,89
WATCH,1645421811870,1645421811455,4,1645421811317,0.762,0.511,0.004,-0.123,-0.007,0.083,89
WATCH,1645421811870,1645421811455,4,1645421811327,0.866,0.753,-0.041,-0.153,-0.004,0.110,89
WATCH,1645421811870,1645421811455,4,1645421811337,0.770,0.816,-0.061,-0.139,0.016,0.056,89
WATCH,1645421811870,1645421811455,4,1645421811347,0.854,0.708,-0.025,-0.038,-0.069,-0.089,89
WATCH,1645421811870,1645421811455,4,1645421811357,0.818,0.556,0.004,0.063,-0.145,-0.171,89
WATCH,1645421811959,1645421811544,4,1645421811367,0.583,0.421,-0.018,0.079,-0.052,-0.162,89
WATCH,1645421811959,1645421811544,4,1645421811377,0.529,0.332,-0.032,0.033,0.075,-0.092,89
WATCH,1645421811959,1645421811544,4,1645421811387,0.701,0.314,-0.002,0.008,0.089,-0.088,89
WATCH,1645421811959,1645421811544,4,1645421811397,0.814,0.303,0.039,-0.004,0.069,0.010,89
WATCH,1645421811960,1645421811545,4,1645421811407,0.776,0.287,0.043,0.001,0.046,0.093,89
WATCH,1645421811960,1645421811545,4,1645421811416,0.626,0.273,0.040,0.016,-0.003,0.127,89
WATCH,1645421811960,1645421811545,4,1645421811426,0.370,0.229,0.052,0.036,-0.027,0.133,89
WATCH,1645421811960,1645421811545,4,1645421811436,0.068,0.192,0.078,0.050,-0.035,0.146,89
WATCH,1645421811960,1645421811545,4,1645421811446,-0.256,0.137,0.077,0.060,-0.019,0.150,89
WATCH,1645421811960,1645421811545,4,1645421811456,-0.577,0.072,0.050,0.063,0.017,0.159,89
WATCH,1645421812020,1645421811605,4,1645421811466,-0.820,0.013,0.037,0.041,0.018,0.115,89
WATCH,1645421812020,1645421811605,4,1645421811476,-0.905,-0.044,0.053,0.028,0.009,0.089,89
WATCH,1645421812020,1645421811605,4,1645421811486,-0.973,-0.082,0.038,0.033,0.018,0.060,89
WATCH,1645421812020,1645421811605,4,1645421811496,-1.138,-0.116,-0.032,0.036,0.042,0.052,89
WATCH,1645421812021,1645421811606,4,1645421811506,-1.223,-0.178,-0.039,0.038,0.038,0.003,89
WATCH,1645421812080,1645421811665,4,1645421811516,-1.277,-0.247,0.007,0.066,0.002,-0.055,89
WATCH,1645421812080,1645421811665,4,1645421811526,-1.355,-0.287,0.032,0.076,-0.015,-0.072,89
WATCH,1645421812081,1645421811666,4,1645421811535,-1.401,-0.355,-0.007,0.072,-0.014,-0.040,89
WATCH,1645421812081,1645421811666,4,1645421811545,-1.374,-0.436,-0.043,0.049,0.002,-0.073,89
WATCH,1645421812081,1645421811666,4,1645421811555,-1.115,-0.498,-0.055,0.014,0.002,-0.112,89
WATCH,1645421812081,1645421811666,4,1645421811566,-0.776,-0.449,-0.013,-0.029,-0.030,-0.146,89
WATCH,1645421812081,1645421811666,4,1645421811575,-0.575,-0.372,-0.046,-0.056,-0.022,-0.083,89
WATCH,1645421812081,1645421811666,4,1645421811585,-0.365,-0.410,-0.175,-0.099,-0.013,-0.067,89
WATCH,1645421812081,1645421811666,4,1645421811595,-0.012,-0.257,-0.066,-0.163,-0.007,-0.100,89
WATCH,1645421812081,1645421811666,4,1645421811605,0.224,-0.156,0.003,-0.147,0.022,-0.034,89
WATCH,1645421812139,1645421811724,4,1645421811615,0.357,-0.061,-0.015,-0.105,-0.017,0.048,89
WATCH,1645421812139,1645421811724,4,1645421811625,0.378,0.022,-0.080,-0.061,-0.103,0.006,89
WATCH,1645421812139,1645421811724,4,1645421811635,0.306,-0.031,-0.145,-0.027,-0.095,-0.023,89
WATCH,1645421812139,1645421811724,4,1645421811645,0.394,-0.101,-0.112,-0.016,-0.049,-0.056,89
WATCH,1645421812139,1645421811724,4,1645421811655,0.511,-0.097,-0.094,-0.019,-0.024,-0.012,89
WATCH,1645421812198,1645421811783,4,1645421811665,0.511,-0.079,-0.132,-0.032,-0.010,0.079,89
WATCH,1645421812198,1645421811783,4,1645421811674,0.465,-0.046,-0.164,-0.044,0.005,0.123,89
WATCH,1645421812199,1645421811784,4,1645421811685,0.464,-0.025,-0.129,-0.055,-0.009,0.104,89
