Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642571162236,1642571162236,4,1642571162236,-0.747,-0.500,0.237,0.037,-0.017,-0.060,71
WATCH,1642571162246,1642571162246,4,1642571162246,-0.719,-0.267,0.364,0.094,-0.003,-0.056,71
WATCH,1642571162256,1642571162256,4,1642571162256,-0.637,-0.126,0.450,0.135,0.029,-0.006,71
WATCH,1642571162266,1642571162266,4,1642571162266,-0.652,-0.161,0.521,0.156,0.035,0.076,71
WATCH,1642571162276,1642571162276,4,1642571162276,-0.735,-0.088,0.582,0.072,0.008,0.117,71
WATCH,1642571162286,1642571162286,4,1642571162286,-0.560,0.046,0.732,-0.026,-0.039,0.018,71
WATCH,1642571162296,1642571162296,4,1642571162296,-0.460,0.272,0.866,-0.094,-0.030,-0.101,71
WATCH,1642571162306,1642571162306,4,1642571162306,-0.358,0.792,0.883,-0.131,0.013,-0.156,71
WATCH,1642571162316,1642571162316,4,1642571162316,-0.096,1.176,0.860,-0.124,0.016,-0.134,71
WATCH,1642571162326,1642571162326,4,1642571162326,0.141,1.402,0.825,-0.100,0.036,-0.074,71
WATCH,1642571162336,1642571162336,4,1642571162336,0.187,1.691,0.763,-0.083,-0.009,0.032,71
WATCH,1642571162346,1642571162346,4,1642571162346,-0.034,1.901,0.754,-0.053,-0.018,0.124,71
WATCH,1642571162356,1642571162356,4,1642571162356,-0.286,2.076,0.800,0.014,-0.012,0.174,71
WATCH,1642571162366,1642571162366,4,1642571162366,-0.561,2.269,0.847,0.036,-0.039,0.261,71
WATCH,1642571162376,1642571162376,4,1642571162376,-0.802,2.598,0.973,-0.003,-0.045,0.326,71
WATCH,1642571162386,1642571162386,4,1642571162386,-1.085,3.388,1.097,-0.029,-0.062,0.364,71
WATCH,1642571162395,1642571162395,4,1642571162395,-1.441,4.716,1.232,-0.070,-0.056,0.360,71
WATCH,1642571162405,1642571162405,4,1642571162405,-1.798,6.921,1.284,-0.210,-0.047,0.353,71
WATCH,1642571162416,1642571162416,4,1642571162416,-2.158,8.721,1.351,-0.126,-0.012,0.282,71
WATCH,1642571162425,1642571162425,4,1642571162425,-5.031,0.259,1.077,0.765,0.210,-0.728,71
WATCH,1642571162435,1642571162435,4,1642571162435,-1.940,-1.121,-0.096,-0.000,0.277,-1.312,71
WATCH,1642571162445,1642571162445,4,1642571162445,1.378,-0.418,-0.106,-0.319,0.181,-0.923,71
WATCH,1642571162455,1642571162455,4,1642571162455,1.629,0.632,-0.180,-0.216,0.026,-0.268,71
WATCH,1642571162465,1642571162465,4,1642571162465,1.225,0.779,-0.174,-0.059,0.048,0.117,71
WATCH,1642571162475,1642571162475,4,1642571162475,0.470,0.375,-0.224,-0.064,0.012,0.186,71
WATCH,1642571162485,1642571162485,4,1642571162485,0.314,-0.208,-0.332,-0.074,0.042,0.115,71
WATCH,1642571162495,1642571162495,4,1642571162495,0.433,-0.708,-0.458,-0.028,0.025,0.049,71
WATCH,1642571162505,1642571162505,4,1642571162505,0.640,-1.426,-0.547,0.013,-0.034,-0.004,71
WATCH,1642571162515,1642571162515,4,1642571162515,0.314,-1.288,-0.701,0.005,-0.049,-0.085,71
WATCH,1642571162525,1642571162525,4,1642571162525,-0.094,-0.970,-0.693,0.033,-0.048,-0.132,71
WATCH,1642571162535,1642571162535,4,1642571162535,0.179,-1.029,-0.606,0.006,-0.061,-0.044,71
WATCH,1642571162545,1642571162545,4,1642571162545,0.233,-0.720,-0.578,-0.035,-0.081,0.035,71
WATCH,1642571162555,1642571162555,4,1642571162555,0.143,-0.631,-0.528,-0.037,-0.104,0.080,71
WATCH,1642571162565,1642571162565,4,1642571162565,-0.040,-0.669,-0.498,-0.008,-0.084,0.086,71
WATCH,1642571162575,1642571162575,4,1642571162575,-0.268,-0.639,-0.426,0.003,-0.059,0.073,71
WATCH,1642571162585,1642571162585,4,1642571162585,-0.238,-0.547,-0.362,-0.011,-0.036,0.021,71
WATCH,1642571162595,1642571162595,4,1642571162595,-0.086,-0.601,-0.379,0.013,0.023,-0.036,71
WATCH,1642571162605,1642571162605,4,1642571162605,-0.012,-0.148,-0.442,0.014,0.015,0.011,71
WATCH,1642571162615,1642571162615,4,1642571162615,-0.053,-0.455,-0.412,0.046,0.061,0.026,71
WATCH,1642571162624,1642571162624,4,1642571162624,-0.182,-0.549,-0.437,0.064,0.052,0.025,71
WATCH,1642571162634,1642571162634,4,1642571162634,-0.740,-0.694,-0.515,0.129,0.054,0.053,71
WATCH,1642571162644,1642571162644,4,1642571162644,-1.071,-0.777,-0.483,0.121,0.031,0.016,71
WATCH,1642571162654,1642571162654,4,1642571162654,-1.002,-0.661,-0.463,0.093,0.005,0.000,71
WATCH,1642571162664,1642571162664,4,1642571162664,-0.857,-0.409,-0.437,0.077,0.013,-0.003,71
WATCH,1642571162674,1642571162674,4,1642571162674,-0.533,-0.110,-0.405,0.048,0.049,-0.018,71
WATCH,1642571162684,1642571162684,4,1642571162684,-0.140,0.315,-0.358,-0.004,0.056,-0.037,71
WATCH,1642571162694,1642571162694,4,1642571162694,0.418,0.207,-0.268,0.003,0.088,0.003,71
WATCH,1642571162704,1642571162704,4,1642571162704,0.771,-0.036,-0.277,0.052,0.074,0.058,71
WATCH,1642571162715,1642571162715,4,1642571162715,1.493,-0.820,-0.019,-0.007,0.069,0.117,71
WATCH,1642571162724,1642571162724,4,1642571162724,1.715,-1.785,0.022,0.079,0.034,0.160,71
WATCH,1642571162734,1642571162734,4,1642571162734,1.741,-2.830,0.128,0.151,-0.048,0.192,71
WATCH,1642571162744,1642571162744,4,1642571162744,1.763,-4.050,0.253,0.152,-0.033,0.230,71
WATCH,1642571162754,1642571162754,4,1642571162754,1.807,-4.526,0.264,0.084,-0.009,0.285,71
WATCH,1642571162764,1642571162764,4,1642571162764,-1.722,-3.620,0.551,-0.103,0.013,0.105,71
WATCH,1642571162774,1642571162774,4,1642571162774,-2.494,-1.370,0.515,-0.145,0.038,-0.358,71
WATCH,1642571162784,1642571162784,4,1642571162784,-1.259,1.469,0.336,-0.155,0.086,-0.345,71
WATCH,1642571162794,1642571162794,4,1642571162794,-0.335,2.619,0.443,-0.163,0.122,-0.320,71
WATCH,1642571162804,1642571162804,4,1642571162804,0.191,3.820,0.360,-0.139,0.081,-0.163,71
WATCH,1642571162814,1642571162814,4,1642571162814,0.204,4.066,0.200,-0.073,-0.017,-0.001,71
WATCH,1642571162824,1642571162824,4,1642571162824,0.030,4.115,-0.248,-0.074,-0.016,0.112,71
WATCH,1642571162833,1642571162833,4,1642571162833,-0.243,4.315,-0.296,-0.047,0.017,0.227,71
WATCH,1642571162843,1642571162843,4,1642571162843,-0.097,4.614,-0.138,-0.036,-0.034,0.055,71
WATCH,1642571162853,1642571162853,4,1642571162853,-0.014,5.508,-0.220,-0.006,-0.033,-0.025,71
WATCH,1642571162863,1642571162863,4,1642571162863,-0.033,2.993,-0.253,0.079,-0.124,-0.302,71
WATCH,1642571162873,1642571162873,4,1642571162873,-0.057,0.311,-0.109,0.243,-0.030,-0.268,71
WATCH,1642571162883,1642571162883,4,1642571162883,-0.008,-0.174,-0.182,0.097,-0.174,-0.028,71
WATCH,1642571162893,1642571162893,4,1642571162893,-0.012,-0.377,-0.160,0.044,-0.194,0.089,71
WATCH,1642571162903,1642571162903,4,1642571162903,-0.064,-0.459,-0.051,-0.011,-0.156,0.032,71
WATCH,1642571162913,1642571162913,4,1642571162913,-0.188,-0.117,-0.001,-0.053,0.131,0.010,71
WATCH,1642571162923,1642571162923,4,1642571162923,-0.274,0.686,-0.247,-0.034,0.352,-0.082,71
WATCH,1642571162933,1642571162933,4,1642571162933,-0.128,0.732,-0.255,0.011,0.288,-0.038,71
WATCH,1642571162943,1642571162943,4,1642571162943,0.053,0.546,-0.202,0.017,0.002,0.047,71
WATCH,1642571162953,1642571162953,4,1642571162953,0.010,0.519,-0.258,0.027,0.012,0.036,71
WATCH,1642571162963,1642571162963,4,1642571162963,-0.063,0.610,-0.363,0.039,-0.002,-0.026,71
WATCH,1642571162973,1642571162973,4,1642571162973,-0.052,0.415,-0.432,0.048,-0.011,-0.017,71
WATCH,1642571162983,1642571162983,4,1642571162983,-0.039,-0.079,-0.405,0.027,0.001,0.012,71
WATCH,1642571162993,1642571162993,4,1642571162993,0.003,-0.191,-0.388,0.002,0.015,0.024,71
WATCH,1642571163002,1642571163002,4,1642571163002,-0.098,-0.508,-0.149,-0.048,0.041,0.013,71
WATCH,1642571163013,1642571163013,4,1642571163013,-0.001,-0.350,0.008,-0.063,-0.008,-0.027,71
WATCH,1642571163022,1642571163022,4,1642571163022,0.105,-0.129,0.013,-0.039,0.009,0.040,71
WATCH,1642571163032,1642571163032,4,1642571163032,0.023,0.110,-0.004,-0.003,-0.007,-0.031,71
WATCH,1642571163042,1642571163042,4,1642571163042,-0.020,0.038,-0.002,0.014,-0.006,-0.025,71
WATCH,1642571163052,1642571163052,4,1642571163052,-0.016,0.002,-0.000,0.008,0.002,0.011,71
WATCH,1642571163062,1642571163062,4,1642571163062,-0.004,0.010,-0.001,0.007,0.006,0.006,71
WATCH,1642571163072,1642571163072,4,1642571163072,0.001,0.010,-0.000,0.005,0.009,-0.005,71
WATCH,1642571163082,1642571163082,4,1642571163082,0.004,0.007,-0.002,0.004,0.011,-0.011,71
WATCH,1642571163092,1642571163092,4,1642571163092,-0.009,0.007,-0.001,0.003,0.010,-0.004,71
WATCH,1642571163102,1642571163102,4,1642571163102,-0.002,0.007,0.001,0.000,0.006,0.010,71
WATCH,1642571163112,1642571163112,4,1642571163112,0.002,0.008,0.003,0.002,0.003,-0.000,71
WATCH,1642571163122,1642571163122,4,1642571163122,-0.001,0.009,0.001,0.003,-0.001,-0.008,71
WATCH,1642571163132,1642571163132,4,1642571163132,-0.002,0.008,-0.002,0.005,-0.003,-0.005,71
WATCH,1642571163141,1642571163141,4,1642571163141,-0.005,0.009,0.002,0.005,-0.004,-0.003,71
WATCH,1642571163152,1642571163152,4,1642571163152,0.001,0.006,0.000,0.005,-0.002,0.001,71
WATCH,1642571163161,1642571163161,4,1642571163161,0.002,0.001,-0.002,0.003,-0.002,0.005,71
WATCH,1642571163171,1642571163171,4,1642571163171,0.002,0.003,-0.005,0.001,0.001,-0.006,71
WATCH,1642571163182,1642571163182,4,1642571163182,-0.001,0.002,-0.001,-0.001,0.005,-0.007,71
WATCH,1642571163191,1642571163191,4,1642571163191,-0.000,0.007,-0.001,-0.001,0.008,0.004,71
WATCH,1642571163201,1642571163201,4,1642571163201,-0.001,0.003,0.001,-0.000,0.009,0.005,71
WATCH,1642571163211,1642571163211,4,1642571163211,0.003,0.000,-0.000,-0.001,0.011,-0.004,71
WATCH,1642571163221,1642571163221,4,1642571163221,0.002,0.004,0.004,0.000,0.010,-0.008,71
WATCH,1642571163231,1642571163231,4,1642571163231,-0.003,0.008,0.000,0.004,0.008,-0.008,71
WATCH,1642571163241,1642571163241,4,1642571163241,-0.006,0.006,0.002,0.003,0.003,-0.002,71
WATCH,1642571163251,1642571163251,4,1642571163251,-0.001,0.002,0.000,0.003,0.001,0.007,71
WATCH,1642571163261,1642571163261,4,1642571163261,0.002,0.004,-0.001,0.002,-0.002,0.001,71
WATCH,1642571163271,1642571163271,4,1642571163271,0.002,0.002,-0.002,0.001,-0.003,-0.006,71
WATCH,1642571163281,1642571163281,4,1642571163281,-0.001,-0.004,-0.002,-0.000,-0.002,-0.005,71
WATCH,1642571163291,1642571163291,4,1642571163291,-0.004,-0.001,-0.001,0.000,-0.003,0.000,71
WATCH,1642571163301,1642571163301,4,1642571163301,-0.003,0.001,0.001,-0.002,-0.003,0.001,71
WATCH,1642571163311,1642571163311,4,1642571163311,0.001,0.007,0.002,-0.001,-0.002,0.001,71
WATCH,1642571163321,1642571163321,4,1642571163321,0.002,0.005,-0.001,0.000,-0.001,-0.002,71
WATCH,1642571163331,1642571163331,4,1642571163331,-0.003,0.006,-0.000,0.004,0.002,-0.006,71
WATCH,1642571163340,1642571163340,4,1642571163340,0.000,0.007,-0.005,0.006,0.004,-0.002,71
WATCH,1642571163350,1642571163350,4,1642571163350,-0.000,0.003,0.000,0.004,0.005,0.001,71
WATCH,1642571163361,1642571163361,4,1642571163361,0.009,0.002,-0.004,0.004,0.004,-0.003,71
WATCH,1642571163370,1642571163370,4,1642571163370,-0.000,0.004,-0.001,0.001,0.004,-0.004,71
WATCH,1642571163380,1642571163380,4,1642571163380,0.001,-0.003,0.001,-0.000,0.000,-0.001,71
WATCH,1642571163391,1642571163391,4,1642571163391,-0.003,-0.002,0.001,-0.001,0.000,0.002,71
WATCH,1642571163400,1642571163400,4,1642571163400,-0.001,0.002,-0.000,0.000,-0.001,-0.001,71
WATCH,1642571163410,1642571163410,4,1642571163410,-0.000,0.003,-0.000,0.001,-0.002,0.002,71
WATCH,1642571163420,1642571163420,4,1642571163420,0.001,0.003,0.000,0.002,-0.001,-0.003,71
WATCH,1642571163430,1642571163430,4,1642571163430,-0.002,0.003,-0.000,0.001,0.001,-0.007,71
WATCH,1642571163440,1642571163440,4,1642571163440,0.003,0.005,-0.001,0.002,0.001,-0.002,71
WATCH,1642571163450,1642571163450,4,1642571163450,-0.000,0.004,-0.002,0.002,0.005,0.002,71
WATCH,1642571163460,1642571163460,4,1642571163460,0.000,-0.003,-0.002,0.000,0.006,-0.000,71
WATCH,1642571163470,1642571163470,4,1642571163470,0.003,-0.009,0.002,-0.006,0.006,0.017,71
WATCH,1642571163480,1642571163480,4,1642571163480,0.002,-0.015,-0.003,-0.025,-0.005,0.122,71
WATCH,1642571163490,1642571163490,4,1642571163490,0.074,0.013,0.005,-0.005,-0.003,-0.062,71
WATCH,1642571163499,1642571163499,4,1642571163499,-0.024,0.008,0.011,0.008,0.014,-0.164,71
WATCH,1642571163510,1642571163510,4,1642571163510,-0.064,-0.005,0.001,0.004,0.016,-0.025,71
WATCH,1642571163519,1642571163519,4,1642571163519,-0.002,0.018,0.001,0.010,0.008,0.080,71
WATCH,1642571163529,1642571163529,4,1642571163529,0.009,0.009,-0.002,0.013,-0.006,0.073,71
WATCH,1642571163540,1642571163540,4,1642571163540,0.030,-0.010,-0.004,0.012,-0.018,0.027,71
WATCH,1642571163549,1642571163549,4,1642571163549,0.024,-0.005,0.004,0.010,-0.016,-0.127,71
WATCH,1642571163559,1642571163559,4,1642571163559,-0.041,0.004,0.002,0.001,-0.002,-0.060,71
WATCH,1642571163569,1642571163569,4,1642571163569,-0.018,-0.004,-0.000,-0.003,0.007,0.119,71
WATCH,1642571163579,1642571163579,4,1642571163579,0.036,0.006,0.002,0.005,0.003,0.052,71
WATCH,1642571163589,1642571163589,4,1642571163589,0.010,-0.008,0.003,0.005,-0.001,-0.063,71
WATCH,1642571163599,1642571163599,4,1642571163599,-0.002,0.011,0.004,0.003,-0.005,-0.035,71
WATCH,1642571163609,1642571163609,4,1642571163609,-0.005,0.021,-0.000,0.008,-0.005,-0.025,71
WATCH,1642571163619,1642571163619,4,1642571163619,-0.022,-0.004,-0.003,0.004,0.002,0.018,71
WATCH,1642571163629,1642571163629,4,1642571163629,-0.000,-0.026,-0.005,-0.004,0.012,0.094,71
WATCH,1642571163639,1642571163639,4,1642571163639,0.042,-0.001,-0.002,-0.007,0.017,-0.009,71
WATCH,1642571163649,1642571163649,4,1642571163649,0.010,0.017,-0.001,-0.003,0.015,-0.115,71
WATCH,1642571163659,1642571163659,4,1642571163659,-0.027,-0.002,-0.003,-0.003,0.013,-0.023,71
WATCH,1642571163668,1642571163668,4,1642571163668,-0.009,-0.012,0.002,-0.006,0.010,0.066,71
WATCH,1642571163678,1642571163678,4,1642571163678,0.010,-0.001,0.001,-0.009,0.001,0.046,71
WATCH,1642571163689,1642571163689,4,1642571163689,0.010,0.014,0.003,0.000,-0.006,0.005,71
WATCH,1642571163698,1642571163698,4,1642571163698,0.006,0.019,0.002,0.010,-0.008,-0.044,71
WATCH,1642571163709,1642571163709,4,1642571163709,-0.015,0.006,-0.001,0.010,-0.007,-0.051,71
WATCH,1642571163719,1642571163719,4,1642571163719,-0.015,-0.006,0.000,0.005,-0.005,0.032,71
WATCH,1642571163728,1642571163728,4,1642571163728,0.019,-0.008,-0.005,-0.003,-0.004,0.043,71
WATCH,1642571163738,1642571163738,4,1642571163738,0.013,-0.003,-0.002,-0.005,-0.004,-0.027,71
WATCH,1642571163748,1642571163748,4,1642571163748,-0.007,-0.009,-0.006,-0.006,0.000,-0.029,71
WATCH,1642571163758,1642571163758,4,1642571163758,-0.006,0.002,0.001,-0.005,0.007,0.009,71
WATCH,1642571163768,1642571163768,4,1642571163768,-0.000,0.011,0.002,-0.004,0.014,0.010,71
WATCH,1642571163778,1642571163778,4,1642571163778,-0.001,-0.002,0.001,-0.001,0.011,0.017,71
WATCH,1642571163788,1642571163788,4,1642571163788,0.009,-0.003,0.000,0.001,0.006,-0.002,71
WATCH,1642571163798,1642571163798,4,1642571163798,0.005,0.016,0.001,0.005,-0.003,-0.043,71
WATCH,1642571163808,1642571163808,4,1642571163808,-0.009,0.006,0.002,0.009,-0.012,-0.016,71
WATCH,1642571163818,1642571163818,4,1642571163818,-0.007,-0.006,0.001,0.005,-0.014,0.031,71
WATCH,1642571163828,1642571163828,4,1642571163828,0.006,-0.010,0.002,-0.000,-0.013,0.020,71
WATCH,1642571163838,1642571163838,4,1642571163838,0.006,-0.003,-0.002,-0.005,-0.007,-0.007,71
WATCH,1642571163847,1642571163847,4,1642571163847,0.004,0.007,0.000,-0.002,-0.000,-0.015,71
WATCH,1642571163858,1642571163858,4,1642571163858,-0.004,0.008,0.002,0.003,0.007,-0.023,71
WATCH,1642571163867,1642571163867,4,1642571163867,-0.011,0.007,0.002,0.004,0.011,0.007,71
WATCH,1642571163877,1642571163877,4,1642571163877,-0.003,-0.010,0.001,-0.001,0.013,0.032,71
WATCH,1642571163887,1642571163887,4,1642571163887,0.007,0.008,-0.001,0.000,0.011,0.001,71
WATCH,1642571163897,1642571163897,4,1642571163897,0.004,0.008,-0.002,0.004,0.011,-0.023,71
WATCH,1642571163907,1642571163907,4,1642571163907,-0.006,0.003,-0.001,0.006,0.012,-0.008,71
WATCH,1642571163917,1642571163917,4,1642571163917,-0.001,0.001,-0.002,0.002,0.013,-0.002,71
WATCH,1642571163928,1642571163928,4,1642571163928,0.001,-0.004,-0.001,-0.001,0.008,0.000,71
WATCH,1642571163937,1642571163937,4,1642571163937,0.002,-0.000,-0.001,-0.002,0.003,0.003,71
WATCH,1642571163947,1642571163947,4,1642571163947,-0.001,0.005,-0.001,0.000,-0.005,-0.006,71
WATCH,1642571163957,1642571163957,4,1642571163957,-0.005,0.004,-0.001,0.002,-0.008,-0.000,71
WATCH,1642571163967,1642571163967,4,1642571163967,-0.004,-0.003,-0.003,0.001,-0.006,0.017,71
WATCH,1642571163977,1642571163977,4,1642571163977,0.002,-0.001,-0.003,0.001,-0.005,0.011,71
WATCH,1642571163987,1642571163987,4,1642571163987,0.006,0.005,-0.002,0.003,-0.003,-0.012,71
WATCH,1642571163997,1642571163997,4,1642571163997,-0.003,-0.000,-0.002,0.004,-0.003,-0.017,71
WATCH,1642571164007,1642571164007,4,1642571164007,-0.004,-0.001,-0.002,0.001,-0.000,-0.012,71
WATCH,1642571164017,1642571164017,4,1642571164017,-0.000,-0.004,-0.001,-0.001,-0.000,-0.005,71
WATCH,1642571164027,1642571164027,4,1642571164027,-0.001,-0.005,0.001,-0.006,0.003,0.007,71
WATCH,1642571164037,1642571164037,4,1642571164037,0.005,0.006,0.004,-0.004,0.008,0.003,71
WATCH,1642571164047,1642571164047,4,1642571164047,0.001,0.009,0.002,0.000,0.006,-0.012,71
WATCH,1642571164056,1642571164056,4,1642571164056,-0.007,0.003,0.001,0.003,0.002,-0.005,71
WATCH,1642571164066,1642571164066,4,1642571164066,-0.003,-0.000,-0.003,0.001,-0.001,0.005,71
WATCH,1642571164076,1642571164076,4,1642571164076,0.002,-0.008,0.002,0.000,-0.008,-0.006,71
WATCH,1642571164086,1642571164086,4,1642571164086,-0.007,0.000,0.000,-0.002,-0.013,-0.004,71
WATCH,1642571164096,1642571164096,4,1642571164096,-0.009,-0.001,-0.001,0.002,-0.012,-0.003,71
WATCH,1642571164106,1642571164106,4,1642571164106,-0.001,-0.000,0.001,-0.001,-0.006,-0.011,71
WATCH,1642571164116,1642571164116,4,1642571164116,-0.006,-0.011,0.001,-0.003,0.004,0.006,71
WATCH,1642571164126,1642571164126,4,1642571164126,-0.004,-0.005,0.000,-0.005,0.011,0.021,71
WATCH,1642571164136,1642571164136,4,1642571164136,0.006,0.002,-0.000,-0.005,0.014,0.004,71
WATCH,1642571164146,1642571164146,4,1642571164146,0.001,0.007,0.003,0.001,0.014,-0.002,71
WATCH,1642571164156,1642571164156,4,1642571164156,-0.001,0.008,-0.001,0.004,0.014,0.000,71
WATCH,1642571164166,1642571164166,4,1642571164166,-0.006,0.005,0.002,0.006,0.008,-0.003,71
WATCH,1642571164176,1642571164176,4,1642571164176,-0.006,0.003,-0.002,0.004,0.006,0.000,71
WATCH,1642571164186,1642571164186,4,1642571164186,0.001,0.002,0.000,0.006,0.003,0.002,71
WATCH,1642571164196,1642571164196,4,1642571164196,0.007,0.003,-0.000,0.006,-0.002,-0.014,71
WATCH,1642571164206,1642571164206,4,1642571164206,-0.002,-0.000,-0.002,0.005,-0.005,-0.011,71
WATCH,1642571164216,1642571164216,4,1642571164216,0.001,-0.005,0.003,0.001,-0.004,0.007,71
WATCH,1642571164225,1642571164225,4,1642571164225,0.001,-0.001,-0.003,-0.002,-0.007,0.009,71
WATCH,1642571164235,1642571164235,4,1642571164235,-0.001,-0.001,0.002,-0.003,-0.005,0.004,71
WATCH,1642571164245,1642571164245,4,1642571164245,-0.000,0.003,-0.001,-0.001,-0.004,0.000,71
WATCH,1642571164255,1642571164255,4,1642571164255,0.002,0.006,-0.001,0.000,-0.001,-0.011,71
WATCH,1642571164265,1642571164265,4,1642571164265,-0.004,0.007,-0.000,0.002,-0.004,-0.010,71
WATCH,1642571164276,1642571164276,4,1642571164276,0.001,-0.001,0.002,0.002,-0.005,0.003,71
WATCH,1642571164285,1642571164285,4,1642571164285,0.005,0.007,-0.001,0.004,-0.002,0.002,71
WATCH,1642571164295,1642571164295,4,1642571164295,0.001,-0.001,-0.002,0.005,-0.001,-0.006,71
WATCH,1642571164305,1642571164305,4,1642571164305,-0.002,-0.001,-0.002,0.004,0.001,-0.004,71
WATCH,1642571164315,1642571164315,4,1642571164315,0.000,-0.004,-0.000,0.003,0.006,-0.002,71
WATCH,1642571164325,1642571164325,4,1642571164325,-0.001,-0.007,0.002,-0.002,0.007,0.002,71
WATCH,1642571164335,1642571164335,4,1642571164335,0.001,-0.001,0.000,-0.005,0.004,0.004,71
WATCH,1642571164345,1642571164345,4,1642571164345,0.003,0.000,0.002,-0.006,0.002,-0.002,71
WATCH,1642571164355,1642571164355,4,1642571164355,0.003,0.003,-0.000,-0.005,-0.002,-0.005,71
WATCH,1642571164365,1642571164365,4,1642571164365,0.001,0.002,0.003,-0.003,-0.002,0.001,71
