DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1645004975603,1645004975609,48,4,10,0,0,0,ELT003#
DEVICE,1645004975635,1645004975641,50,5,10,0,0,0,ELT003#
DEVICE,1645004975667,1645004975673,48,4,10,0,0,0,ELT003#
DEVICE,1645004975699,1645004975705,49,4,10,0,0,0,ELT003#
DEVICE,1645004975731,1645004975737,48,4,10,0,0,0,ELT003#
DEVICE,1645004975763,1645004975769,48,4,10,0,0,0,ELT003#
DEVICE,1645004975795,1645004975801,50,5,10,0,0,0,ELT003#
DEVICE,1645004975827,1645004975833,49,4,10,0,0,0,ELT003#
DEVICE,1645004975859,1645004975865,47,4,10,0,0,0,ELT003#
DEVICE,1645004975891,1645004975897,47,4,10,0,0,0,ELT003#
DEVICE,1645004975923,1645004975929,48,4,10,0,0,0,ELT003#
DEVICE,1645004975955,1645004975961,49,4,10,0,0,0,ELT003#
DEVICE,1645004975987,1645004975993,47,4,10,0,0,0,ELT003#
DEVICE,1645004976019,1645004976025,48,4,10,0,0,0,ELT003#
DEVICE,1645004976051,1645004976057,49,4,10,0,0,0,ELT003#
DEVICE,1645004976083,1645004976089,48,4,10,0,0,0,ELT003#
DEVICE,1645004976115,1645004976121,47,4,10,0,0,0,ELT003#
DEVICE,1645004976147,1645004976153,48,4,10,0,0,0,ELT003#
DEVICE,1645004976179,1645004976185,49,4,10,0,0,0,ELT003#
DEVICE,1645004976210,1645004976216,48,4,10,0,0,0,ELT003#
DEVICE,1645004976243,1645004976249,50,5,10,0,0,0,ELT003#
DEVICE,1645004976275,1645004976281,48,4,10,0,0,0,ELT003#
DEVICE,1645004976306,1645004976312,46,4,10,0,0,0,ELT003#
DEVICE,1645004976339,1645004976345,48,4,10,0,0,0,ELT003#
DEVICE,1645004976370,1645004976376,47,4,10,0,0,0,ELT003#
DEVICE,1645004976402,1645004976408,47,4,10,0,0,0,ELT003#
DEVICE,1645004976434,1645004976440,46,4,10,0,0,0,ELT003#
DEVICE,1645004976466,1645004976472,48,4,10,0,0,0,ELT003#
DEVICE,1645004976498,1645004976504,49,4,10,0,0,0,ELT003#
