Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644815424123,1644815422141,4,1644815421992,-4.145,-0.037,-0.095,-0.049,0.045,0.043,96
WATCH,1644815424124,1644815422142,4,1644815422002,-4.467,-0.038,-0.090,-0.054,-0.065,0.074,96
WATCH,1644815424124,1644815422142,4,1644815422012,-4.942,-0.002,-0.049,-0.058,-0.168,0.097,96
WATCH,1644815424124,1644815422142,4,1644815422022,-5.412,0.040,-0.005,-0.055,-0.225,0.112,96
WATCH,1644815424124,1644815422142,4,1644815422032,-5.783,0.093,0.022,-0.054,-0.196,0.111,96
WATCH,1644815424124,1644815422142,4,1644815422042,-5.953,0.138,0.055,-0.051,-0.137,0.093,96
WATCH,1644815424124,1644815422142,4,1644815422051,-5.926,0.147,0.092,-0.047,-0.083,0.062,96
WATCH,1644815424124,1644815422142,4,1644815422061,-5.752,0.144,0.116,-0.043,-0.024,0.036,96
WATCH,1644815424124,1644815422142,4,1644815422072,-5.427,0.117,0.116,-0.042,0.030,0.016,96
WATCH,1644815424177,1644815422195,4,1644815422081,-4.878,0.110,0.105,-0.036,0.071,-0.010,96
WATCH,1644815424177,1644815422195,4,1644815422091,-4.275,0.126,0.115,-0.033,0.150,-0.034,96
WATCH,1644815424177,1644815422195,4,1644815422101,-3.460,0.125,0.067,-0.028,0.221,-0.084,96
WATCH,1644815424177,1644815422195,4,1644815422111,-2.487,0.109,0.002,-0.019,0.280,-0.122,96
WATCH,1644815424177,1644815422195,4,1644815422121,-1.476,0.062,-0.073,-0.002,0.343,-0.143,96
WATCH,1644815424269,1644815422287,4,1644815422131,-0.526,0.005,-0.145,0.018,0.388,-0.163,96
WATCH,1644815424269,1644815422287,4,1644815422141,0.316,0.011,-0.198,0.013,0.382,-0.148,96
WATCH,1644815424269,1644815422287,4,1644815422151,1.260,0.037,-0.235,0.009,0.333,-0.141,96
WATCH,1644815424269,1644815422287,4,1644815422161,2.336,0.084,-0.257,0.002,0.317,-0.149,96
WATCH,1644815424269,1644815422287,4,1644815422170,3.519,0.079,-0.299,0.000,0.386,-0.144,96
WATCH,1644815424334,1644815422352,4,1644815422180,4.757,0.044,-0.379,0.006,0.450,-0.110,96
WATCH,1644815424334,1644815422352,4,1644815422190,5.972,0.001,-0.466,0.020,0.494,-0.048,96
WATCH,1644815424334,1644815422352,4,1644815422200,7.092,-0.049,-0.533,0.037,0.500,0.018,96
WATCH,1644815424334,1644815422352,4,1644815422210,8.103,-0.081,-0.571,0.050,0.470,0.104,96
WATCH,1644815424334,1644815422352,4,1644815422220,9.045,-0.104,-0.620,0.050,0.435,0.185,96
WATCH,1644815424334,1644815422352,4,1644815422230,9.945,-0.106,-0.678,0.042,0.432,0.255,96
WATCH,1644815424334,1644815422352,4,1644815422240,10.736,-0.087,-0.765,0.027,0.469,0.306,96
WATCH,1644815424334,1644815422352,4,1644815422250,11.206,-0.008,-0.878,0.005,0.510,0.377,96
WATCH,1644815424334,1644815422352,4,1644815422260,11.176,0.254,-0.910,-0.012,0.473,0.535,96
WATCH,1644815424334,1644815422352,4,1644815422270,10.806,0.450,-0.835,-0.016,0.238,0.623,96
WATCH,1644815424387,1644815422405,4,1644815422280,9.890,0.601,-0.798,-0.015,-0.065,0.558,96
WATCH,1644815424387,1644815422405,4,1644815422290,8.277,0.690,-0.797,-0.007,-0.338,0.549,96
WATCH,1644815424387,1644815422405,4,1644815422300,6.070,0.682,-0.661,0.014,-0.580,0.518,96
WATCH,1644815424387,1644815422405,4,1644815422310,3.711,0.648,-0.375,0.052,-0.739,0.465,96
WATCH,1644815424387,1644815422405,4,1644815422319,1.589,0.602,-0.089,0.066,-0.808,0.358,96
WATCH,1644815424451,1644815422469,4,1644815422329,-0.083,0.514,0.098,0.075,-0.760,0.219,96
WATCH,1644815424451,1644815422469,4,1644815422339,-1.119,0.483,0.184,0.091,-0.592,0.107,96
WATCH,1644815424452,1644815422470,4,1644815422349,-1.526,0.441,0.197,0.083,-0.344,0.004,96
WATCH,1644815424452,1644815422470,4,1644815422359,-1.376,0.440,0.146,0.070,-0.075,-0.077,96
WATCH,1644815424452,1644815422470,4,1644815422369,-0.833,0.441,0.035,0.047,0.140,-0.132,96
WATCH,1644815424534,1644815422552,4,1644815422379,-0.121,0.419,-0.062,0.041,0.274,-0.170,96
WATCH,1644815424534,1644815422552,4,1644815422389,0.580,0.365,-0.131,0.054,0.341,-0.186,96
WATCH,1644815424535,1644815422553,4,1644815422399,1.136,0.302,-0.179,0.066,0.335,-0.182,96
WATCH,1644815424535,1644815422553,4,1644815422409,1.476,0.231,-0.199,0.066,0.270,-0.164,96
WATCH,1644815424535,1644815422553,4,1644815422419,1.560,0.152,-0.178,0.054,0.162,-0.139,96
WATCH,1644815424535,1644815422553,4,1644815422429,1.403,0.074,-0.129,0.042,0.044,-0.105,96
WATCH,1644815424535,1644815422553,4,1644815422439,1.033,-0.005,-0.055,0.036,-0.074,-0.072,96
WATCH,1644815424535,1644815422553,4,1644815422448,0.549,-0.095,0.018,0.035,-0.155,-0.054,96
WATCH,1644815424535,1644815422553,4,1644815422458,0.084,-0.197,0.076,0.036,-0.182,-0.060,96
WATCH,1644815424535,1644815422553,4,1644815422468,-0.242,-0.263,0.102,0.036,-0.141,-0.074,96
WATCH,1644815424625,1644815422643,4,1644815422478,-0.325,-0.275,0.085,0.022,-0.074,-0.059,96
WATCH,1644815424626,1644815422644,4,1644815422488,-0.212,-0.280,0.071,0.003,-0.000,-0.087,96
WATCH,1644815424626,1644815422644,4,1644815422498,0.067,-0.270,0.035,0.002,0.077,-0.090,96
WATCH,1644815424626,1644815422644,4,1644815422508,0.399,-0.260,-0.016,-0.001,0.118,-0.083,96
WATCH,1644815424626,1644815422644,4,1644815422518,0.672,-0.252,-0.064,-0.003,0.110,-0.083,96
WATCH,1644815424690,1644815422708,4,1644815422528,0.825,-0.236,-0.088,-0.004,0.080,-0.060,96
WATCH,1644815424692,1644815422710,4,1644815422538,0.846,-0.220,-0.090,-0.006,0.026,-0.027,96
WATCH,1644815424692,1644815422710,4,1644815422558,0.750,-0.217,-0.068,-0.007,-0.029,-0.011,96
WATCH,1644815424692,1644815422710,4,1644815422561,0.592,-0.205,-0.049,-0.006,-0.046,0.012,96
WATCH,1644815424692,1644815422710,4,1644815422567,0.420,-0.197,-0.045,-0.005,-0.053,0.023,96
WATCH,1644815424693,1644815422711,4,1644815422577,0.278,-0.179,-0.034,-0.002,-0.046,0.027,96
WATCH,1644815424693,1644815422711,4,1644815422587,0.179,-0.171,-0.027,0.001,-0.032,0.023,96
WATCH,1644815424693,1644815422711,4,1644815422597,0.157,-0.151,-0.025,-0.000,-0.008,0.021,96
WATCH,1644815424694,1644815422712,4,1644815422607,0.196,-0.135,-0.036,0.002,0.011,0.018,96
WATCH,1644815424694,1644815422712,4,1644815422617,0.253,-0.114,-0.051,0.005,0.025,0.021,96
WATCH,1644815424750,1644815422768,4,1644815422627,0.303,-0.095,-0.067,0.003,0.030,0.024,96
WATCH,1644815424750,1644815422768,4,1644815422637,0.314,-0.083,-0.073,0.001,0.021,0.029,96
WATCH,1644815424750,1644815422768,4,1644815422647,0.292,-0.079,-0.058,0.004,0.001,0.032,96
WATCH,1644815424750,1644815422768,4,1644815422657,0.211,-0.081,-0.036,0.006,-0.022,0.041,96
WATCH,1644815424750,1644815422768,4,1644815422667,0.105,-0.092,-0.003,0.011,-0.042,0.046,96
WATCH,1644815424839,1644815422857,4,1644815422677,0.013,-0.110,0.038,0.018,-0.051,0.049,96
WATCH,1644815424839,1644815422857,4,1644815422687,-0.050,-0.133,0.067,0.026,-0.031,0.045,96
WATCH,1644815424839,1644815422857,4,1644815422697,-0.074,-0.150,0.076,0.031,-0.007,0.032,96
WATCH,1644815424839,1644815422857,4,1644815422707,-0.086,-0.179,0.101,0.034,-0.000,0.018,96
