Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1645422509803,1645422509375,4,1645422509273,-0.051,0.510,-0.016,0.009,-0.006,-0.027,97
WATCH,1645422509803,1645422509375,4,1645422509284,-0.030,0.541,-0.036,0.009,0.008,-0.026,97
WATCH,1645422509803,1645422509375,4,1645422509293,0.014,0.567,-0.059,0.007,0.021,-0.026,97
WATCH,1645422509803,1645422509375,4,1645422509303,0.029,0.574,-0.065,0.001,0.025,-0.020,97
WATCH,1645422509866,1645422509438,4,1645422509313,0.025,0.602,-0.065,-0.005,0.019,0.003,97
WATCH,1645422509867,1645422509439,4,1645422509323,0.016,0.610,-0.074,-0.004,0.002,0.010,97
WATCH,1645422509867,1645422509439,4,1645422509333,0.041,0.594,-0.075,0.002,-0.014,0.005,97
WATCH,1645422509867,1645422509439,4,1645422509343,0.064,0.587,-0.066,0.007,-0.020,0.008,97
WATCH,1645422509867,1645422509439,4,1645422509353,0.075,0.574,-0.070,0.007,-0.014,0.013,97
WATCH,1645422509926,1645422509498,4,1645422509363,0.055,0.560,-0.073,0.010,-0.006,0.019,97
WATCH,1645422509927,1645422509499,4,1645422509373,0.015,0.538,-0.083,0.015,0.008,0.028,97
WATCH,1645422509927,1645422509499,4,1645422509383,-0.001,0.520,-0.096,0.014,0.017,0.030,97
WATCH,1645422509927,1645422509499,4,1645422509392,-0.012,0.473,-0.111,0.009,0.020,0.020,97
WATCH,1645422509927,1645422509499,4,1645422509402,0.036,0.410,-0.116,-0.002,0.015,0.005,97
WATCH,1645422510019,1645422509591,4,1645422509412,0.098,0.365,-0.080,-0.008,-0.001,0.008,97
WATCH,1645422510019,1645422509591,4,1645422509422,0.123,0.315,-0.047,0.001,-0.010,0.022,97
WATCH,1645422510019,1645422509591,4,1645422509432,0.094,0.262,-0.048,0.017,-0.002,0.038,97
WATCH,1645422510019,1645422509591,4,1645422509442,0.071,0.204,-0.057,0.024,0.011,0.046,97
WATCH,1645422510019,1645422509591,4,1645422509452,0.075,0.137,-0.033,0.022,0.021,0.037,97
WATCH,1645422510019,1645422509591,4,1645422509462,0.069,0.067,-0.017,0.021,0.030,0.031,97
WATCH,1645422510019,1645422509591,4,1645422509472,0.097,-0.007,0.000,0.018,0.031,0.032,97
WATCH,1645422510019,1645422509591,4,1645422509482,0.108,-0.080,0.029,0.027,0.028,0.041,97
WATCH,1645422510019,1645422509591,4,1645422509492,0.105,-0.153,0.038,0.037,0.026,0.051,97
WATCH,1645422510019,1645422509591,4,1645422509502,0.087,-0.219,0.041,0.038,0.014,0.061,97
