Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642571541621,1642571541628,4,1642571541628,-0.571,0.230,-0.247,-0.090,-0.038,-0.129,71
WATCH,1642571541631,1642571541638,4,1642571541638,-0.534,0.213,-0.259,-0.083,-0.038,-0.123,71
WATCH,1642571541640,1642571541647,4,1642571541647,-0.544,0.192,-0.281,-0.080,-0.029,-0.119,71
WATCH,1642571541650,1642571541657,4,1642571541657,-0.645,0.169,-0.280,-0.079,-0.028,-0.125,71
WATCH,1642571541661,1642571541668,4,1642571541668,-0.730,0.195,-0.281,-0.082,-0.031,-0.124,71
WATCH,1642571541725,1642571541732,4,1642571541732,-0.730,0.228,-0.276,-0.079,-0.019,-0.105,71
WATCH,1642571541727,1642571541734,4,1642571541734,-0.690,0.246,-0.275,-0.066,0.025,-0.094,71
WATCH,1642571541728,1642571541735,4,1642571541735,-0.575,0.239,-0.270,-0.054,0.038,-0.099,71
WATCH,1642571541728,1642571541735,4,1642571541735,-0.470,0.244,-0.260,-0.055,0.021,-0.106,71
WATCH,1642571541731,1642571541738,4,1642571541738,-0.438,0.248,-0.254,-0.063,-0.004,-0.102,71
WATCH,1642571541732,1642571541739,4,1642571541739,-0.481,0.235,-0.271,-0.070,-0.033,-0.111,71
WATCH,1642571541738,1642571541745,4,1642571541745,-0.508,0.222,-0.283,-0.067,-0.040,-0.144,71
WATCH,1642571541740,1642571541747,4,1642571541747,-0.502,0.237,-0.271,-0.053,-0.013,-0.165,71
WATCH,1642571541750,1642571541757,4,1642571541757,-0.448,0.281,-0.264,-0.041,0.008,-0.189,71
WATCH,1642571541760,1642571541767,4,1642571541767,-0.308,0.309,-0.259,-0.023,0.015,-0.185,71
WATCH,1642571541770,1642571541777,4,1642571541777,-0.192,0.334,-0.236,0.003,0.021,-0.155,71
WATCH,1642571541780,1642571541787,4,1642571541787,-0.141,0.342,-0.210,0.022,-0.002,-0.140,71
WATCH,1642571541790,1642571541797,4,1642571541797,-0.147,0.341,-0.195,0.024,-0.031,-0.122,71
WATCH,1642571541800,1642571541807,4,1642571541807,-0.190,0.345,-0.184,0.022,-0.057,-0.107,71
WATCH,1642571541810,1642571541817,4,1642571541817,-0.245,0.334,-0.192,0.027,-0.063,-0.100,71
WATCH,1642571541820,1642571541827,4,1642571541827,-0.272,0.314,-0.191,0.030,-0.047,-0.103,71
WATCH,1642571541829,1642571541836,4,1642571541836,-0.281,0.313,-0.169,0.034,-0.033,-0.102,71
WATCH,1642571541840,1642571541847,4,1642571541847,-0.284,0.295,-0.147,0.038,-0.021,-0.103,71
WATCH,1642571541849,1642571541856,4,1642571541856,-0.291,0.270,-0.135,0.042,-0.016,-0.121,71
WATCH,1642571541859,1642571541866,4,1642571541866,-0.274,0.258,-0.103,0.045,-0.017,-0.137,71
WATCH,1642571541869,1642571541876,4,1642571541876,-0.268,0.273,-0.071,0.042,-0.021,-0.147,71
WATCH,1642571541879,1642571541886,4,1642571541886,-0.251,0.311,-0.026,0.046,-0.039,-0.138,71
WATCH,1642571541889,1642571541896,4,1642571541896,-0.245,0.330,-0.016,0.047,-0.067,-0.120,71
WATCH,1642571541899,1642571541906,4,1642571541906,-0.257,0.324,-0.031,0.049,-0.082,-0.093,71
WATCH,1642571541909,1642571541916,4,1642571541916,-0.282,0.305,-0.043,0.059,-0.093,-0.084,71
WATCH,1642571541919,1642571541926,4,1642571541926,-0.340,0.259,-0.069,0.062,-0.086,-0.088,71
WATCH,1642571541928,1642571541935,4,1642571541935,-0.370,0.242,-0.057,0.063,-0.051,-0.101,71
WATCH,1642571541939,1642571541946,4,1642571541946,-0.360,0.223,-0.026,0.067,-0.023,-0.129,71
WATCH,1642571541949,1642571541956,4,1642571541956,-0.349,0.224,-0.036,0.076,-0.003,-0.146,71
WATCH,1642571541958,1642571541965,4,1642571541965,-0.263,0.253,-0.039,0.095,0.017,-0.158,71
WATCH,1642571541968,1642571541975,4,1642571541975,-0.219,0.275,-0.039,0.108,0.028,-0.153,71
WATCH,1642571541978,1642571541985,4,1642571541985,-0.182,0.292,-0.045,0.112,0.021,-0.130,71
WATCH,1642571541988,1642571541995,4,1642571541995,-0.175,0.276,-0.038,0.114,0.019,-0.096,71
WATCH,1642571541998,1642571542005,4,1642571542005,-0.202,0.231,-0.032,0.117,0.004,-0.082,71
WATCH,1642571542008,1642571542015,4,1642571542015,-0.260,0.157,-0.035,0.118,-0.012,-0.073,71
WATCH,1642571542018,1642571542025,4,1642571542025,-0.339,0.105,-0.015,0.109,0.004,-0.056,71
WATCH,1642571542028,1642571542035,4,1642571542035,-0.409,0.062,0.009,0.114,0.030,-0.067,71
WATCH,1642571542038,1642571542045,4,1642571542045,-0.423,0.015,0.028,0.122,0.047,-0.081,71
WATCH,1642571542048,1642571542055,4,1642571542055,-0.435,-0.001,0.059,0.132,0.075,-0.082,71
WATCH,1642571542058,1642571542065,4,1642571542065,-0.439,-0.002,0.106,0.138,0.093,-0.084,71
WATCH,1642571542068,1642571542075,4,1642571542075,-0.442,-0.040,0.156,0.140,0.110,-0.077,71
WATCH,1642571542078,1642571542085,4,1642571542085,-0.452,-0.042,0.191,0.132,0.122,-0.070,71
WATCH,1642571542088,1642571542095,4,1642571542095,-0.450,-0.042,0.224,0.124,0.136,-0.061,71
WATCH,1642571542098,1642571542105,4,1642571542105,-0.431,-0.062,0.252,0.110,0.154,-0.048,71
WATCH,1642571542108,1642571542115,4,1642571542115,-0.420,-0.099,0.262,0.086,0.158,-0.037,71
WATCH,1642571542118,1642571542125,4,1642571542125,-0.433,-0.107,0.246,0.068,0.141,-0.033,71
WATCH,1642571542128,1642571542135,4,1642571542135,-0.504,-0.108,0.200,0.060,0.142,-0.012,71
WATCH,1642571542138,1642571542145,4,1642571542145,-0.599,-0.094,0.180,0.042,0.193,0.027,71
