Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1645423703593,1645423703159,4,1645423702988,1.681,-0.705,0.064,0.100,-0.173,0.046,105
WATCH,1645423703593,1645423703159,4,1645423702998,1.490,-0.157,-0.055,0.196,-0.308,0.275,105
WATCH,1645423703593,1645423703159,4,1645423703008,1.395,0.135,-0.590,0.200,-0.287,0.280,105
WATCH,1645423703593,1645423703159,4,1645423703018,1.124,1.335,-0.230,0.510,-0.612,0.562,105
WATCH,1645423703593,1645423703159,4,1645423703028,1.475,1.912,-0.627,0.320,-0.273,0.437,105
WATCH,1645423703593,1645423703159,4,1645423703039,-0.708,1.841,-0.635,0.477,-0.923,0.823,105
WATCH,1645423703593,1645423703159,4,1645423703048,-1.115,2.901,-0.628,0.839,-1.094,0.799,105
WATCH,1645423703594,1645423703160,4,1645423703058,-1.967,1.873,-0.197,0.468,-0.745,0.439,105
WATCH,1645423703594,1645423703160,4,1645423703068,-0.752,1.266,0.562,0.271,0.529,0.353,117
WATCH,1645423703650,1645423703216,4,1645423703078,0.166,0.823,0.343,-0.357,0.966,-0.309,117
WATCH,1645423703652,1645423703218,4,1645423703088,0.258,0.393,-0.004,-0.616,1.087,-0.443,117
WATCH,1645423703652,1645423703218,4,1645423703098,0.333,-0.101,-0.115,-0.469,0.865,-0.572,117
WATCH,1645423703652,1645423703218,4,1645423703108,0.312,-0.307,-0.189,-0.318,0.324,-0.471,117
WATCH,1645423703652,1645423703218,4,1645423703117,0.139,-0.299,-0.161,-0.189,-0.062,-0.074,117
WATCH,1645423703716,1645423703282,4,1645423703128,0.187,-0.126,-0.037,0.016,-0.267,0.213,117
WATCH,1645423703716,1645423703282,4,1645423703138,0.085,-0.005,0.085,0.219,-0.333,0.299,117
WATCH,1645423703716,1645423703282,4,1645423703147,-0.072,0.076,0.121,0.292,-0.336,0.309,117
WATCH,1645423703716,1645423703282,4,1645423703157,-0.010,0.224,0.084,0.245,-0.116,0.266,117
WATCH,1645423703716,1645423703282,4,1645423703167,0.384,0.257,-0.109,0.137,0.375,0.191,117
WATCH,1645423703774,1645423703340,4,1645423703177,-0.172,-0.515,0.195,-0.004,0.770,-0.318,117
WATCH,1645423703775,1645423703341,4,1645423703187,-0.211,-0.830,-0.138,-0.275,-0.348,-0.997,117
WATCH,1645423703775,1645423703341,4,1645423703197,0.007,-0.939,-0.503,-0.452,-0.102,-0.728,117
WATCH,1645423703775,1645423703341,4,1645423703207,0.859,-0.833,-0.155,-0.299,0.136,-0.004,117
WATCH,1645423703775,1645423703341,4,1645423703217,1.794,-0.223,-0.262,0.003,-0.148,0.255,117
WATCH,1645423703775,1645423703341,4,1645423703227,0.568,-0.474,-0.242,0.122,0.532,0.495,117
WATCH,1645423703775,1645423703341,4,1645423703237,0.820,-0.335,0.620,0.298,-0.348,-0.024,117
WATCH,1645423703775,1645423703341,4,1645423703247,0.053,0.177,-0.446,0.048,-1.125,0.131,117
WATCH,1645423703775,1645423703341,4,1645423703257,0.397,0.043,-0.899,-0.127,0.755,0.559,117
WATCH,1645423703775,1645423703341,4,1645423703267,0.858,-0.323,0.244,-0.027,1.196,-0.147,117
