Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642572334591,1642572334590,4,1642572334590,-0.127,-0.188,-0.699,-0.044,0.006,-0.024,0
WATCH,1642572334601,1642572334600,4,1642572334600,-0.117,-0.171,-0.714,-0.044,0.028,-0.036,0
WATCH,1642572334611,1642572334610,4,1642572334610,-0.106,-0.159,-0.727,-0.043,0.054,-0.064,0
WATCH,1642572334621,1642572334620,4,1642572334620,-0.079,-0.142,-0.739,-0.037,0.071,-0.076,0
WATCH,1642572334631,1642572334630,4,1642572334630,-0.064,-0.112,-0.747,-0.027,0.070,-0.070,0
WATCH,1642572334641,1642572334640,4,1642572334640,-0.047,-0.105,-0.763,-0.016,0.063,-0.053,0
WATCH,1642572334651,1642572334650,4,1642572334650,-0.029,-0.152,-0.752,-0.003,0.063,-0.011,0
WATCH,1642572334661,1642572334660,4,1642572334660,-0.009,-0.205,-0.758,-0.010,0.049,-0.001,0
WATCH,1642572334671,1642572334670,4,1642572334670,-0.003,-0.254,-0.755,-0.030,0.046,-0.005,0
WATCH,1642572334681,1642572334680,4,1642572334680,-0.026,-0.253,-0.743,-0.054,0.046,-0.032,0
WATCH,1642572334691,1642572334690,4,1642572334690,-0.042,-0.227,-0.747,-0.082,0.053,-0.066,0
WATCH,1642572334701,1642572334700,4,1642572334700,-0.046,-0.190,-0.767,-0.102,0.062,-0.093,0
WATCH,1642572334711,1642572334710,4,1642572334710,-0.030,-0.141,-0.770,-0.107,0.061,-0.107,0
WATCH,1642572334721,1642572334720,4,1642572334720,-0.022,-0.096,-0.789,-0.109,0.053,-0.117,0
WATCH,1642572334731,1642572334730,4,1642572334730,-0.021,-0.072,-0.789,-0.100,0.041,-0.121,0
WATCH,1642572334741,1642572334740,4,1642572334740,-0.029,-0.078,-0.784,-0.094,0.036,-0.116,0
WATCH,1642572334751,1642572334750,4,1642572334750,-0.074,-0.055,-0.751,-0.084,0.018,-0.116,0
WATCH,1642572334760,1642572334759,4,1642572334759,-0.092,-0.042,-0.752,-0.079,-0.019,-0.104,0
