DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1645005853185,1645005853223,50,5,10,0,0,0,ELT003#
DEVICE,1645005853217,1645005853255,50,5,10,0,0,0,ELT003#
DEVICE,1645005853249,1645005853287,49,4,10,0,0,0,ELT003#
DEVICE,1645005853281,1645005853319,47,4,10,0,0,0,ELT003#
DEVICE,1645005853313,1645005853351,50,5,10,0,0,0,ELT003#
DEVICE,1645005853344,1645005853382,48,4,10,0,0,0,ELT003#
DEVICE,1645005853377,1645005853415,48,4,10,0,0,0,ELT003#
DEVICE,1645005853408,1645005853446,50,5,10,0,0,0,ELT003#
DEVICE,1645005853441,1645005853479,49,4,10,0,0,0,ELT003#
DEVICE,1645005853473,1645005853511,48,4,10,0,0,0,ELT003#
DEVICE,1645005853505,1645005853543,50,5,10,0,0,0,ELT003#
DEVICE,1645005853537,1645005853575,48,4,10,0,0,0,ELT003#
DEVICE,1645005853569,1645005853607,51,5,10,0,0,0,ELT003#
DEVICE,1645005853600,1645005853638,48,4,10,0,0,0,ELT003#
DEVICE,1645005853617,1645005853655,52,5,10,0,0,0,ELT003#
DEVICE,1645005853649,1645005853687,49,4,10,0,0,0,ELT003#
DEVICE,1645005853681,1645005853719,48,4,10,0,0,0,ELT003#
DEVICE,1645005853713,1645005853751,49,4,10,0,0,0,ELT003#
DEVICE,1645005853745,1645005853783,50,5,10,0,0,0,ELT003#
DEVICE,1645005853776,1645005853814,49,4,10,0,0,0,ELT003#
DEVICE,1645005853809,1645005853847,50,5,10,0,0,0,ELT003#
DEVICE,1645005853841,1645005853879,51,5,10,0,0,0,ELT003#
DEVICE,1645005853873,1645005853911,48,4,10,0,0,0,ELT003#
DEVICE,1645005853904,1645005853942,51,5,10,0,0,0,ELT003#
DEVICE,1645005853937,1645005853975,48,4,10,0,0,0,ELT003#
DEVICE,1645005853969,1645005854007,48,4,10,0,0,0,ELT003#
DEVICE,1645005854001,1645005854039,51,5,10,0,0,0,ELT003#
DEVICE,1645005854033,1645005854071,52,5,10,0,0,0,ELT003#
DEVICE,1645005854065,1645005854103,51,5,10,0,0,0,ELT003#
DEVICE,1645005854097,1645005854135,50,5,10,0,0,0,ELT003#
DEVICE,1645005854129,1645005854167,49,4,10,0,0,0,ELT003#
DEVICE,1645005854161,1645005854199,46,4,10,0,0,0,ELT003#
DEVICE,1645005854192,1645005854230,52,5,10,0,0,0,ELT003#
DEVICE,1645005854224,1645005854262,49,4,10,0,0,0,ELT003#
DEVICE,1645005854256,1645005854294,51,5,10,0,0,0,ELT003#
DEVICE,1645005854288,1645005854326,50,5,10,0,0,0,ELT003#
DEVICE,1645005854320,1645005854358,49,4,10,0,0,0,ELT003#
DEVICE,1645005854352,1645005854390,48,4,10,0,0,0,ELT003#
DEVICE,1645005854384,1645005854422,51,5,10,0,0,0,ELT003#
DEVICE,1645005854416,1645005854454,48,4,10,0,0,0,ELT003#
DEVICE,1645005854448,1645005854486,50,5,10,0,0,0,ELT003#
DEVICE,1645005854480,1645005854518,49,4,10,0,0,0,ELT003#
DEVICE,1645005854512,1645005854550,50,5,10,0,0,0,ELT003#
DEVICE,1645005854544,1645005854582,48,4,10,0,0,0,ELT003#
DEVICE,1645005854576,1645005854614,51,5,10,0,0,0,ELT003#
DEVICE,1645005854608,1645005854646,49,4,10,0,0,0,ELT003#
DEVICE,1645005854640,1645005854678,51,5,10,0,0,0,ELT003#
DEVICE,1645005854672,1645005854710,50,5,10,0,0,0,ELT003#
DEVICE,1645005854704,1645005854742,51,5,10,0,0,0,ELT003#
DEVICE,1645005854736,1645005854774,49,4,10,0,0,0,ELT003#
DEVICE,1645005854768,1645005854806,51,5,10,0,0,0,ELT003#
DEVICE,1645005854801,1645005854839,52,5,10,0,0,0,ELT003#
DEVICE,1645005854832,1645005854870,51,5,10,0,0,0,ELT003#
DEVICE,1645005854864,1645005854902,47,4,10,0,0,0,ELT003#
DEVICE,1645005854896,1645005854934,52,5,10,0,0,0,ELT003#
DEVICE,1645005854928,1645005854966,48,4,10,0,0,0,ELT003#
DEVICE,1645005854960,1645005854998,49,4,10,0,0,0,ELT003#
DEVICE,1645005854992,1645005855030,49,4,10,0,0,0,ELT003#
DEVICE,1645005855024,1645005855062,51,5,10,0,0,0,ELT003#
DEVICE,1645005855056,1645005855094,49,4,10,0,0,0,ELT003#
DEVICE,1645005855088,1645005855126,49,4,10,0,0,0,ELT003#
DEVICE,1645005855120,1645005855158,53,5,10,0,0,0,ELT003#
DEVICE,1645005855152,1645005855190,48,4,10,0,0,0,ELT003#
DEVICE,1645005855168,1645005855206,50,5,10,0,0,0,ELT003#
DEVICE,1645005855200,1645005855238,50,5,10,0,0,0,ELT003#
DEVICE,1645005855232,1645005855270,51,5,10,0,0,0,ELT003#
DEVICE,1645005855264,1645005855302,50,5,10,0,0,0,ELT003#
DEVICE,1645005855296,1645005855334,50,5,10,0,0,0,ELT003#
DEVICE,1645005855327,1645005855365,48,4,10,0,0,0,ELT003#
DEVICE,1645005855359,1645005855397,50,5,10,0,0,0,ELT003#
DEVICE,1645005855392,1645005855430,48,4,10,0,0,0,ELT003#
DEVICE,1645005855423,1645005855461,48,4,10,0,0,0,ELT003#
DEVICE,1645005855456,1645005855494,50,5,10,0,0,0,ELT003#
DEVICE,1645005855488,1645005855526,50,5,10,0,0,0,ELT003#
DEVICE,1645005855520,1645005855558,50,5,10,0,0,0,ELT003#
DEVICE,1645005855552,1645005855590,48,4,10,0,0,0,ELT003#
DEVICE,1645005855584,1645005855622,49,4,10,0,0,0,ELT003#
DEVICE,1645005855615,1645005855653,49,4,10,0,0,0,ELT003#
DEVICE,1645005855648,1645005855686,52,5,10,0,0,0,ELT003#
DEVICE,1645005855680,1645005855718,50,5,10,0,0,0,ELT003#
DEVICE,1645005855712,1645005855750,48,4,10,0,0,0,ELT003#
DEVICE,1645005855744,1645005855782,49,4,10,0,0,0,ELT003#
DEVICE,1645005855775,1645005855813,51,5,10,0,0,0,ELT003#
DEVICE,1645005855807,1645005855845,48,4,10,0,0,0,ELT003#
DEVICE,1645005855840,1645005855878,49,4,10,0,0,0,ELT003#
DEVICE,1645005855872,1645005855910,50,5,10,0,0,0,ELT003#
DEVICE,1645005855904,1645005855942,49,4,10,0,0,0,ELT003#
DEVICE,1645005855935,1645005855973,47,4,10,0,0,0,ELT003#
DEVICE,1645005855968,1645005856006,48,4,10,0,0,0,ELT003#
DEVICE,1645005856000,1645005856038,49,4,10,0,0,0,ELT003#
DEVICE,1645005856031,1645005856069,53,5,10,0,0,0,ELT003#
DEVICE,1645005856063,1645005856101,48,4,10,0,0,0,ELT003#
DEVICE,1645005856095,1645005856133,49,4,10,0,0,0,ELT003#
DEVICE,1645005856128,1645005856166,50,5,10,0,0,0,ELT003#
DEVICE,1645005856159,1645005856197,50,5,10,0,0,0,ELT003#
DEVICE,1645005856191,1645005856229,47,4,10,0,0,0,ELT003#
DEVICE,1645005856223,1645005856261,49,4,10,0,0,0,ELT003#
DEVICE,1645005856255,1645005856293,47,4,10,0,0,0,ELT003#
DEVICE,1645005856287,1645005856325,49,4,10,0,0,0,ELT003#
DEVICE,1645005856320,1645005856358,51,5,10,0,0,0,ELT003#
DEVICE,1645005856351,1645005856389,49,4,10,0,0,0,ELT003#
DEVICE,1645005856383,1645005856421,52,5,10,0,0,0,ELT003#
DEVICE,1645005856415,1645005856453,48,4,10,0,0,0,ELT003#
DEVICE,1645005856447,1645005856485,50,5,10,0,0,0,ELT003#
DEVICE,1645005856479,1645005856517,50,5,10,0,0,0,ELT003#
DEVICE,1645005856511,1645005856549,51,5,10,0,0,0,ELT003#
DEVICE,1645005856543,1645005856581,52,5,10,0,0,0,ELT003#
DEVICE,1645005856575,1645005856613,50,5,10,0,0,0,ELT003#
DEVICE,1645005856607,1645005856645,49,4,10,0,0,0,ELT003#
DEVICE,1645005856639,1645005856677,49,4,10,0,0,0,ELT003#
DEVICE,1645005856671,1645005856709,49,4,10,0,0,0,ELT003#
DEVICE,1645005856704,1645005856742,50,5,10,0,0,0,ELT003#
DEVICE,1645005856735,1645005856773,51,5,10,0,0,0,ELT003#
DEVICE,1645005856751,1645005856789,50,5,10,0,0,0,ELT003#
DEVICE,1645005856783,1645005856821,50,5,10,0,0,0,ELT003#
DEVICE,1645005856815,1645005856853,52,5,10,0,0,0,ELT003#
DEVICE,1645005856847,1645005856885,49,4,10,0,0,0,ELT003#
DEVICE,1645005856879,1645005856917,51,5,10,0,0,0,ELT003#
DEVICE,1645005856911,1645005856949,53,5,10,0,0,0,ELT003#
DEVICE,1645005856943,1645005856981,49,4,10,0,0,0,ELT003#
DEVICE,1645005856975,1645005857013,50,5,10,0,0,0,ELT003#
DEVICE,1645005857007,1645005857045,52,5,10,0,0,0,ELT003#
DEVICE,1645005857039,1645005857077,50,5,10,0,0,0,ELT003#
DEVICE,1645005857071,1645005857109,51,5,10,0,0,0,ELT003#
DEVICE,1645005857103,1645005857141,51,5,10,0,0,0,ELT003#
DEVICE,1645005857134,1645005857172,50,5,10,0,0,0,ELT003#
DEVICE,1645005857167,1645005857205,49,4,10,0,0,0,ELT003#
DEVICE,1645005857199,1645005857237,51,5,10,0,0,0,ELT003#
DEVICE,1645005857231,1645005857269,50,5,10,0,0,0,ELT003#
DEVICE,1645005857263,1645005857301,49,4,10,0,0,0,ELT003#
DEVICE,1645005857295,1645005857333,49,4,10,0,0,0,ELT003#
DEVICE,1645005857327,1645005857365,50,5,10,0,0,0,ELT003#
DEVICE,1645005857359,1645005857397,50,5,10,0,0,0,ELT003#
DEVICE,1645005857391,1645005857429,49,4,10,0,0,0,ELT003#
DEVICE,1645005857423,1645005857461,52,5,10,0,0,0,ELT003#
DEVICE,1645005857454,1645005857492,48,4,10,0,0,0,ELT003#
DEVICE,1645005857486,1645005857524,50,5,10,0,0,0,ELT003#
DEVICE,1645005857519,1645005857557,49,4,10,0,0,0,ELT003#
DEVICE,1645005857551,1645005857589,51,5,10,0,0,0,ELT003#
DEVICE,1645005857582,1645005857620,50,5,10,0,0,0,ELT003#
DEVICE,1645005857615,1645005857653,48,4,10,0,0,0,ELT003#
DEVICE,1645005857647,1645005857685,51,5,10,0,0,0,ELT003#
DEVICE,1645005857679,1645005857717,50,5,10,0,0,0,ELT003#
DEVICE,1645005857711,1645005857749,50,5,10,0,0,0,ELT003#
DEVICE,1645005857742,1645005857780,51,5,10,0,0,0,ELT003#
DEVICE,1645005857774,1645005857812,51,5,10,0,0,0,ELT003#
DEVICE,1645005857806,1645005857844,49,4,10,0,0,0,ELT003#
DEVICE,1645005857838,1645005857876,48,4,10,0,0,0,ELT003#
DEVICE,1645005857870,1645005857908,50,5,10,0,0,0,ELT003#
DEVICE,1645005857902,1645005857940,50,5,10,0,0,0,ELT003#
DEVICE,1645005857934,1645005857972,51,5,10,0,0,0,ELT003#
DEVICE,1645005857966,1645005858004,52,5,10,0,0,0,ELT003#
DEVICE,1645005857998,1645005858036,50,5,10,0,0,0,ELT003#
DEVICE,1645005858030,1645005858068,49,4,10,0,0,0,ELT003#
DEVICE,1645005858062,1645005858100,50,5,10,0,0,0,ELT003#
DEVICE,1645005858094,1645005858132,52,5,10,0,0,0,ELT003#
DEVICE,1645005858127,1645005858165,49,4,10,0,0,0,ELT003#
DEVICE,1645005858158,1645005858196,50,5,10,0,0,0,ELT003#
DEVICE,1645005858190,1645005858228,50,5,10,0,0,0,ELT003#
DEVICE,1645005858222,1645005858260,50,5,10,0,0,0,ELT003#
DEVICE,1645005858254,1645005858292,50,5,10,0,0,0,ELT003#
DEVICE,1645005858286,1645005858324,50,5,10,0,0,0,ELT003#
DEVICE,1645005858318,1645005858356,48,4,10,0,0,0,ELT003#
DEVICE,1645005858334,1645005858372,48,4,10,0,0,0,ELT003#
DEVICE,1645005858367,1645005858405,50,5,10,0,0,0,ELT003#
DEVICE,1645005858399,1645005858437,48,4,10,0,0,0,ELT003#
DEVICE,1645005858430,1645005858468,49,4,10,0,0,0,ELT003#
DEVICE,1645005858462,1645005858500,47,4,10,0,0,0,ELT003#
DEVICE,1645005858494,1645005858532,49,4,10,0,0,0,ELT003#
DEVICE,1645005858526,1645005858564,48,4,10,0,0,0,ELT003#
DEVICE,1645005858558,1645005858596,48,4,10,0,0,0,ELT003#
DEVICE,1645005858590,1645005858628,47,4,10,0,0,0,ELT003#
DEVICE,1645005858622,1645005858660,49,4,10,0,0,0,ELT003#
DEVICE,1645005858654,1645005858692,49,4,10,0,0,0,ELT003#
DEVICE,1645005858686,1645005858724,50,5,10,0,0,0,ELT003#
DEVICE,1645005858718,1645005858756,49,4,10,0,0,0,ELT003#
DEVICE,1645005858750,1645005858788,51,5,10,0,0,0,ELT003#
DEVICE,1645005858782,1645005858820,49,4,10,0,0,0,ELT003#
DEVICE,1645005858814,1645005858852,48,4,10,0,0,0,ELT003#
DEVICE,1645005858846,1645005858884,50,5,10,0,0,0,ELT003#
DEVICE,1645005858878,1645005858916,49,4,10,0,0,0,ELT003#
DEVICE,1645005858910,1645005858948,51,5,10,0,0,0,ELT003#
DEVICE,1645005858942,1645005858980,51,5,10,0,0,0,ELT003#
DEVICE,1645005858974,1645005859012,50,5,10,0,0,0,ELT003#
DEVICE,1645005859006,1645005859044,52,5,10,0,0,0,ELT003#
DEVICE,1645005859037,1645005859075,48,4,10,0,0,0,ELT003#
DEVICE,1645005859070,1645005859108,48,4,10,0,0,0,ELT003#
DEVICE,1645005859101,1645005859139,49,4,10,0,0,0,ELT003#
DEVICE,1645005859134,1645005859172,50,5,10,0,0,0,ELT003#
DEVICE,1645005859166,1645005859204,48,4,10,0,0,0,ELT003#
DEVICE,1645005859198,1645005859236,49,4,10,0,0,0,ELT003#
DEVICE,1645005859229,1645005859267,50,5,10,0,0,0,ELT003#
DEVICE,1645005859262,1645005859300,50,5,10,0,0,0,ELT003#
DEVICE,1645005859293,1645005859331,50,5,10,0,0,0,ELT003#
DEVICE,1645005859326,1645005859364,48,4,10,0,0,0,ELT003#
DEVICE,1645005859358,1645005859396,49,4,10,0,0,0,ELT003#
DEVICE,1645005859389,1645005859427,49,4,10,0,0,0,ELT003#
DEVICE,1645005859421,1645005859459,49,4,10,0,0,0,ELT003#
DEVICE,1645005859454,1645005859492,50,5,10,0,0,0,ELT003#
DEVICE,1645005859485,1645005859523,49,4,10,0,0,0,ELT003#
DEVICE,1645005859517,1645005859555,51,5,10,0,0,0,ELT003#
DEVICE,1645005859550,1645005859588,52,5,10,0,0,0,ELT003#
DEVICE,1645005859581,1645005859619,49,4,10,0,0,0,ELT003#
DEVICE,1645005859614,1645005859652,50,5,10,0,0,0,ELT003#
DEVICE,1645005859646,1645005859684,50,5,10,0,0,0,ELT003#
DEVICE,1645005859677,1645005859715,49,4,10,0,0,0,ELT003#
DEVICE,1645005859709,1645005859747,49,4,10,0,0,0,ELT003#
DEVICE,1645005859741,1645005859779,49,4,10,0,0,0,ELT003#
DEVICE,1645005859774,1645005859812,50,5,10,0,0,0,ELT003#
DEVICE,1645005859806,1645005859844,49,4,10,0,0,0,ELT003#
DEVICE,1645005859837,1645005859875,50,5,10,0,0,0,ELT003#
DEVICE,1645005859870,1645005859908,49,4,10,0,0,0,ELT003#
DEVICE,1645005859901,1645005859939,49,4,10,0,0,0,ELT003#
DEVICE,1645005859918,1645005859956,49,4,10,0,0,0,ELT003#
DEVICE,1645005859949,1645005859987,51,5,10,0,0,0,ELT003#
DEVICE,1645005859981,1645005860019,48,4,10,0,0,0,ELT003#
DEVICE,1645005860013,1645005860051,49,4,10,0,0,0,ELT003#
DEVICE,1645005860045,1645005860083,50,5,10,0,0,0,ELT003#
DEVICE,1645005860077,1645005860115,47,4,10,0,0,0,ELT003#
DEVICE,1645005860110,1645005860148,50,5,10,0,0,0,ELT003#
DEVICE,1645005860141,1645005860179,49,4,10,0,0,0,ELT003#
DEVICE,1645005860173,1645005860211,49,4,10,0,0,0,ELT003#
DEVICE,1645005860205,1645005860243,48,4,10,0,0,0,ELT003#
DEVICE,1645005860237,1645005860275,50,5,10,0,0,0,ELT003#
DEVICE,1645005860269,1645005860307,52,5,10,0,0,0,ELT003#
DEVICE,1645005860301,1645005860339,49,4,10,0,0,0,ELT003#
DEVICE,1645005860333,1645005860371,50,5,10,0,0,0,ELT003#
DEVICE,1645005860365,1645005860403,49,4,10,0,0,0,ELT003#
DEVICE,1645005860397,1645005860435,47,4,10,0,0,0,ELT003#
DEVICE,1645005860429,1645005860467,52,5,10,0,0,0,ELT003#
DEVICE,1645005860461,1645005860499,49,4,10,0,0,0,ELT003#
DEVICE,1645005860493,1645005860531,50,5,10,0,0,0,ELT003#
DEVICE,1645005860525,1645005860563,49,4,10,0,0,0,ELT003#
DEVICE,1645005860557,1645005860595,50,5,10,0,0,0,ELT003#
DEVICE,1645005860588,1645005860626,49,4,10,0,0,0,ELT003#
