Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1645080613840,1645080613384,4,1645080613249,-0.036,0.023,0.008,-0.002,0.001,-0.008,111
WATCH,1645080613840,1645080613384,4,1645080613259,-0.027,0.020,0.009,0.002,0.001,-0.004,111
WATCH,1645080613841,1645080613385,4,1645080613269,-0.014,0.028,0.008,-0.001,-0.001,0.000,111
WATCH,1645080613841,1645080613385,4,1645080613279,-0.011,0.034,0.008,-0.004,-0.006,-0.002,111
WATCH,1645080613841,1645080613385,4,1645080613289,-0.017,0.035,0.001,-0.006,-0.005,-0.001,111
WATCH,1645080613841,1645080613385,4,1645080613299,-0.012,0.030,-0.001,-0.008,-0.003,-0.005,111
WATCH,1645080613841,1645080613385,4,1645080613309,0.003,0.035,0.003,-0.011,-0.004,0.001,111
WATCH,1645080613841,1645080613385,4,1645080613319,0.017,0.033,0.012,-0.010,-0.002,0.005,111
WATCH,1645080613841,1645080613385,4,1645080613329,0.013,0.031,0.010,-0.007,-0.002,0.005,111
WATCH,1645080613899,1645080613443,4,1645080613339,0.002,0.023,0.007,0.001,-0.000,0.005,111
WATCH,1645080613899,1645080613443,4,1645080613349,0.002,0.011,0.003,0.006,-0.008,0.003,111
WATCH,1645080613899,1645080613443,4,1645080613359,-0.007,0.009,-0.003,0.000,-0.005,0.009,111
WATCH,1645080613899,1645080613443,4,1645080613368,-0.013,0.012,-0.003,-0.005,-0.004,0.014,111
WATCH,1645080613899,1645080613443,4,1645080613379,-0.010,0.008,-0.001,-0.009,-0.006,0.011,111
WATCH,1645080613992,1645080613536,4,1645080613388,0.005,-0.001,0.004,-0.002,-0.004,0.009,111
WATCH,1645080613993,1645080613537,4,1645080613398,0.006,-0.008,0.001,-0.001,-0.004,0.004,111
WATCH,1645080613994,1645080613538,4,1645080613408,0.008,-0.014,-0.001,0.003,-0.001,0.002,111
WATCH,1645080613994,1645080613538,4,1645080613418,0.008,-0.017,0.000,0.001,0.001,0.002,111
WATCH,1645080613994,1645080613538,4,1645080613428,0.004,-0.013,0.006,0.002,0.006,0.007,111
