DEVICE,1642476531027,1642476530850,56.5,10,0,0
DEVICE,1642476531059,1642476530882,57.5,10,0,0
DEVICE,1642476531091,1642476530914,56.5,10,0,0
DEVICE,1642476531123,1642476530946,52.5,10,0,0
DEVICE,1642476531155,1642476530978,59.5,10,0,0
DEVICE,1642476531186,1642476531009,58.5,10,0,0
DEVICE,1642476531219,1642476531042,57.5,10,0,0
DEVICE,1642476531251,1642476531074,57.5,10,0,0
DEVICE,1642476531283,1642476531106,58.5,10,0,0
DEVICE,1642476531315,1642476531138,54.5,10,0,0
DEVICE,1642476531347,1642476531170,55.5,10,0,0
DEVICE,1642476531378,1642476531201,58.5,10,0,0
DEVICE,1642476531411,1642476531234,56.5,10,0,0
DEVICE,1642476531442,1642476531265,58.5,10,0,0
DEVICE,1642476531474,1642476531297,52.5,10,0,0
DEVICE,1642476531506,1642476531329,56.5,10,0,0
DEVICE,1642476531538,1642476531361,57.5,10,0,0
DEVICE,1642476531570,1642476531393,56.5,10,0,0
DEVICE,1642476531603,1642476531426,54.5,10,0,0
DEVICE,1642476531635,1642476531458,58.5,10,0,0
DEVICE,1642476531667,1642476531490,56.5,10,0,0
DEVICE,1642476531699,1642476531522,57.5,10,0,0
DEVICE,1642476531731,1642476531554,57.5,10,0,0
DEVICE,1642476531762,1642476531585,56.5,10,0,0
DEVICE,1642476531794,1642476531617,55.5,10,0,0
DEVICE,1642476531826,1642476531649,54.5,10,0,0
DEVICE,1642476531858,1642476531681,55.5,10,0,0
DEVICE,1642476531890,1642476531713,55.5,10,0,0
DEVICE,1642476531922,1642476531745,56.5,10,0,0
DEVICE,1642476531954,1642476531777,55.5,10,0,0
DEVICE,1642476531986,1642476531809,55.5,10,0,0
DEVICE,1642476532018,1642476531841,53.5,10,0,0
DEVICE,1642476532050,1642476531873,56.5,10,0,0
DEVICE,1642476532082,1642476531905,55.5,10,0,0
DEVICE,1642476532114,1642476531937,56.5,10,0,0
DEVICE,1642476532130,1642476531953,56.5,10,0,0
DEVICE,1642476532162,1642476531985,55.5,10,0,0
DEVICE,1642476532194,1642476532017,54.5,10,0,0
DEVICE,1642476532226,1642476532049,59.5,10,0,0
DEVICE,1642476532258,1642476532081,58.5,10,0,0
DEVICE,1642476532290,1642476532113,57.5,10,0,0
DEVICE,1642476532322,1642476532145,54.5,10,0,0
DEVICE,1642476532354,1642476532177,57.5,10,0,0
DEVICE,1642476532387,1642476532210,54.5,10,0,0
DEVICE,1642476532418,1642476532241,54.5,10,0,0
DEVICE,1642476532450,1642476532273,55.5,10,0,0
DEVICE,1642476532482,1642476532305,55.5,10,0,0
DEVICE,1642476532514,1642476532337,54.5,10,0,0
DEVICE,1642476532546,1642476532369,53.5,10,0,0
DEVICE,1642476532578,1642476532401,57.5,10,0,0
DEVICE,1642476532610,1642476532433,58.5,10,0,0
DEVICE,1642476532642,1642476532465,55.5,10,0,0
DEVICE,1642476532674,1642476532497,56.5,10,0,0
DEVICE,1642476532707,1642476532530,56.5,10,0,0
DEVICE,1642476532738,1642476532561,59.5,10,0,0
DEVICE,1642476532770,1642476532593,54.5,10,0,0
DEVICE,1642476532802,1642476532625,54.5,10,0,0
DEVICE,1642476532834,1642476532657,55.5,10,0,0
DEVICE,1642476532866,1642476532689,55.5,10,0,0
DEVICE,1642476532898,1642476532721,57.5,10,0,0
DEVICE,1642476532930,1642476532753,56.5,10,0,0
DEVICE,1642476532962,1642476532785,59.5,10,0,0
DEVICE,1642476532994,1642476532817,56.5,10,0,0
DEVICE,1642476533026,1642476532849,58.5,10,0,0
DEVICE,1642476533058,1642476532881,55.5,10,0,0
DEVICE,1642476533090,1642476532913,59.5,10,0,0
DEVICE,1642476533122,1642476532945,56.5,10,0,0
DEVICE,1642476533154,1642476532977,55.5,10,0,0
DEVICE,1642476533186,1642476533009,52.5,10,0,0
DEVICE,1642476533218,1642476533041,57.5,10,0,0
DEVICE,1642476533250,1642476533073,55.5,10,0,0
DEVICE,1642476533282,1642476533105,57.5,10,0,0
DEVICE,1642476533314,1642476533137,56.5,10,0,0
DEVICE,1642476533346,1642476533169,57.5,10,0,0
DEVICE,1642476533378,1642476533201,53.5,10,0,0
DEVICE,1642476533410,1642476533233,56.5,10,0,0
DEVICE,1642476533442,1642476533265,57.5,10,0,0
DEVICE,1642476533474,1642476533297,54.5,10,0,0
DEVICE,1642476533506,1642476533329,56.5,10,0,0
DEVICE,1642476533538,1642476533361,56.5,10,0,0
DEVICE,1642476533569,1642476533392,55.5,10,0,0
DEVICE,1642476533602,1642476533425,55.5,10,0,0
DEVICE,1642476533634,1642476533457,53.5,10,0,0
DEVICE,1642476533666,1642476533489,52.5,10,0,0
DEVICE,1642476533698,1642476533521,56.5,10,0,0
DEVICE,1642476533730,1642476533553,55.5,10,0,0
DEVICE,1642476533762,1642476533585,55.5,10,0,0
DEVICE,1642476533794,1642476533617,53.5,10,0,0
DEVICE,1642476533826,1642476533649,52.5,10,0,0
DEVICE,1642476533858,1642476533681,52.5,10,0,0
DEVICE,1642476533889,1642476533712,55.5,10,0,0
DEVICE,1642476533921,1642476533744,59.5,10,0,0
DEVICE,1642476533953,1642476533776,56.5,10,0,0
DEVICE,1642476533986,1642476533809,57.5,10,0,0
DEVICE,1642476534018,1642476533841,57.5,10,0,0
DEVICE,1642476534050,1642476533873,55.5,10,0,0
DEVICE,1642476534082,1642476533905,57.5,10,0,0
DEVICE,1642476534114,1642476533937,55.5,10,0,0
DEVICE,1642476534146,1642476533969,58.5,10,0,0
DEVICE,1642476534177,1642476534000,56.5,10,0,0
DEVICE,1642476534209,1642476534032,56.5,10,0,0
DEVICE,1642476534241,1642476534064,55.5,10,0,0
DEVICE,1642476534273,1642476534096,60.6,10,0,0
DEVICE,1642476534305,1642476534128,55.5,10,0,0
DEVICE,1642476534337,1642476534160,54.5,10,0,0
DEVICE,1642476534369,1642476534192,57.5,10,0,0
DEVICE,1642476534385,1642476534208,57.5,10,0,0
DEVICE,1642476534417,1642476534240,58.5,10,0,0
DEVICE,1642476534449,1642476534272,56.5,10,0,0
DEVICE,1642476534481,1642476534304,56.5,10,0,0
DEVICE,1642476534513,1642476534336,56.5,10,0,0
DEVICE,1642476534545,1642476534368,58.5,10,0,0
DEVICE,1642476534577,1642476534400,57.5,10,0,0
DEVICE,1642476534609,1642476534432,54.5,10,0,0
DEVICE,1642476534641,1642476534464,58.5,10,0,0
DEVICE,1642476534673,1642476534496,57.5,10,0,0
DEVICE,1642476534705,1642476534528,57.5,10,0,0
DEVICE,1642476534737,1642476534560,57.5,10,0,0
DEVICE,1642476534769,1642476534592,57.5,10,0,0
DEVICE,1642476534801,1642476534624,56.5,10,0,0
DEVICE,1642476534833,1642476534656,57.5,10,0,0
DEVICE,1642476534865,1642476534688,56.5,10,0,0
DEVICE,1642476534897,1642476534720,55.5,10,0,0
DEVICE,1642476534929,1642476534752,55.5,10,0,0
DEVICE,1642476534961,1642476534784,55.5,10,0,0
DEVICE,1642476534993,1642476534816,54.5,10,0,0
DEVICE,1642476535025,1642476534848,49.4,10,0,0
DEVICE,1642476535057,1642476534880,53.5,10,0,0
DEVICE,1642476535089,1642476534912,52.5,10,0,0
DEVICE,1642476535121,1642476534944,58.5,10,0,0
DEVICE,1642476535153,1642476534976,55.5,10,0,0
DEVICE,1642476535185,1642476535008,57.5,10,0,0
DEVICE,1642476535217,1642476535040,52.5,10,0,0
DEVICE,1642476535249,1642476535072,45.4,10,0,0
DEVICE,1642476535281,1642476535104,50.5,10,0,0
DEVICE,1642476535313,1642476535136,52.5,10,0,0
DEVICE,1642476535345,1642476535168,56.5,10,0,0
DEVICE,1642476535377,1642476535200,55.5,10,0,0
DEVICE,1642476535409,1642476535232,57.5,10,0,0
DEVICE,1642476535441,1642476535264,57.5,10,0,0
DEVICE,1642476535473,1642476535296,56.5,10,0,0
DEVICE,1642476535505,1642476535328,55.5,10,0,0
DEVICE,1642476535537,1642476535360,58.5,10,0,0
DEVICE,1642476535569,1642476535392,57.5,10,0,0
DEVICE,1642476535601,1642476535424,54.5,10,0,0
DEVICE,1642476535633,1642476535456,55.5,10,0,0
DEVICE,1642476535665,1642476535488,55.5,10,0,0
DEVICE,1642476535697,1642476535520,55.5,10,0,0
DEVICE,1642476535729,1642476535552,55.5,10,0,0
DEVICE,1642476535761,1642476535584,57.5,10,0,0
DEVICE,1642476535793,1642476535616,55.5,10,0,0
DEVICE,1642476535825,1642476535648,55.5,10,0,0
DEVICE,1642476535857,1642476535680,53.5,10,0,0
DEVICE,1642476535889,1642476535712,54.5,10,0,0
DEVICE,1642476535921,1642476535744,58.5,10,0,0
DEVICE,1642476535952,1642476535775,56.5,10,0,0
DEVICE,1642476535985,1642476535808,55.5,10,0,0
DEVICE,1642476536017,1642476535840,57.5,10,0,0
DEVICE,1642476536049,1642476535872,57.5,10,0,0
DEVICE,1642476536081,1642476535904,54.5,10,0,0
DEVICE,1642476536113,1642476535936,56.5,10,0,0
DEVICE,1642476536145,1642476535968,55.5,10,0,0
DEVICE,1642476536177,1642476536000,55.5,10,0,0
DEVICE,1642476536210,1642476536033,55.5,10,0,0
DEVICE,1642476536241,1642476536064,56.5,10,0,0
DEVICE,1642476536273,1642476536096,56.5,10,0,0
DEVICE,1642476536305,1642476536128,56.5,10,0,0
DEVICE,1642476536336,1642476536159,54.5,10,0,0
DEVICE,1642476536369,1642476536192,57.5,10,0,0
DEVICE,1642476536401,1642476536224,56.5,10,0,0
DEVICE,1642476536433,1642476536256,57.5,10,0,0
DEVICE,1642476536465,1642476536288,55.5,10,0,0
DEVICE,1642476536497,1642476536320,57.5,10,0,0
DEVICE,1642476536529,1642476536352,53.5,10,0,0
DEVICE,1642476536560,1642476536383,56.5,10,0,0
DEVICE,1642476536592,1642476536415,57.5,10,0,0
DEVICE,1642476536624,1642476536447,54.5,10,0,0
DEVICE,1642476536640,1642476536463,53.5,10,0,0
DEVICE,1642476536688,1642476536511,55.5,10,0,0
DEVICE,1642476536704,1642476536527,51.5,10,0,0
DEVICE,1642476536736,1642476536559,56.5,10,0,0
DEVICE,1642476536768,1642476536591,55.5,10,0,0
DEVICE,1642476536800,1642476536623,55.5,10,0,0
DEVICE,1642476536832,1642476536655,58.5,10,0,0
DEVICE,1642476536864,1642476536687,53.5,10,0,0
DEVICE,1642476536896,1642476536719,55.5,10,0,0
DEVICE,1642476536928,1642476536751,57.5,10,0,0
DEVICE,1642476536960,1642476536783,57.5,10,0,0
DEVICE,1642476536992,1642476536815,55.5,10,0,0
DEVICE,1642476537024,1642476536847,54.5,10,0,0
DEVICE,1642476537056,1642476536879,54.5,10,0,0
DEVICE,1642476537088,1642476536911,54.5,10,0,0
DEVICE,1642476537120,1642476536943,55.5,10,0,0
DEVICE,1642476537152,1642476536975,55.5,10,0,0
DEVICE,1642476537184,1642476537007,57.5,10,0,0
DEVICE,1642476537216,1642476537039,55.5,10,0,0
DEVICE,1642476537248,1642476537071,57.5,10,0,0
DEVICE,1642476537280,1642476537103,57.5,10,0,0
DEVICE,1642476537312,1642476537135,57.5,10,0,0
DEVICE,1642476537344,1642476537167,57.5,10,0,0
DEVICE,1642476537376,1642476537199,56.5,10,0,0
DEVICE,1642476537408,1642476537231,57.5,10,0,0
DEVICE,1642476537440,1642476537263,57.5,10,0,0
DEVICE,1642476537472,1642476537295,55.5,10,0,0
DEVICE,1642476537504,1642476537327,55.5,10,0,0
DEVICE,1642476537536,1642476537359,57.5,10,0,0
DEVICE,1642476537568,1642476537391,55.5,10,0,0
DEVICE,1642476537600,1642476537423,53.5,10,0,0
DEVICE,1642476537632,1642476537455,53.5,10,0,0
DEVICE,1642476537664,1642476537487,58.5,10,0,0
DEVICE,1642476537696,1642476537519,56.5,10,0,0
DEVICE,1642476537728,1642476537551,54.5,10,0,0
DEVICE,1642476537760,1642476537583,56.5,10,0,0
DEVICE,1642476537792,1642476537615,58.5,10,0,0
DEVICE,1642476537824,1642476537647,55.5,10,0,0
DEVICE,1642476537856,1642476537679,54.5,10,0,0
DEVICE,1642476537888,1642476537711,56.5,10,0,0
DEVICE,1642476537920,1642476537743,58.5,10,0,0
DEVICE,1642476537952,1642476537775,55.5,10,0,0
DEVICE,1642476537984,1642476537807,56.5,10,0,0
DEVICE,1642476538016,1642476537839,58.5,10,0,0
DEVICE,1642476538048,1642476537871,54.5,10,0,0
DEVICE,1642476538080,1642476537903,58.5,10,0,0
DEVICE,1642476538112,1642476537935,54.5,10,0,0
DEVICE,1642476538144,1642476537967,56.5,10,0,0
DEVICE,1642476538176,1642476537999,56.5,10,0,0
DEVICE,1642476538208,1642476538031,53.5,10,0,0
DEVICE,1642476538240,1642476538063,56.5,10,0,0
DEVICE,1642476538271,1642476538094,55.5,10,0,0
DEVICE,1642476538304,1642476538127,56.5,10,0,0
DEVICE,1642476538335,1642476538158,54.5,10,0,0
DEVICE,1642476538368,1642476538191,56.5,10,0,0
DEVICE,1642476538400,1642476538223,56.5,10,0,0
DEVICE,1642476538432,1642476538255,55.5,10,0,0
DEVICE,1642476538464,1642476538287,57.5,10,0,0
DEVICE,1642476538496,1642476538319,54.5,10,0,0
DEVICE,1642476538528,1642476538351,57.5,10,0,0
DEVICE,1642476538560,1642476538383,56.5,10,0,0
DEVICE,1642476538591,1642476538414,54.5,10,0,0
DEVICE,1642476538623,1642476538446,55.5,10,0,0
DEVICE,1642476538655,1642476538478,58.5,10,0,0
DEVICE,1642476538687,1642476538510,57.5,10,0,0
DEVICE,1642476538719,1642476538542,57.5,10,0,0
DEVICE,1642476538752,1642476538575,56.5,10,0,0
DEVICE,1642476538784,1642476538607,54.5,10,0,0
DEVICE,1642476538816,1642476538639,54.5,10,0,0
DEVICE,1642476538848,1642476538671,56.5,10,0,0
DEVICE,1642476538879,1642476538702,58.5,10,0,0
DEVICE,1642476538911,1642476538734,56.5,10,0,0
DEVICE,1642476538928,1642476538751,57.5,10,0,0
DEVICE,1642476538976,1642476538799,54.5,10,0,0
DEVICE,1642476538991,1642476538814,58.5,10,0,0
DEVICE,1642476539023,1642476538846,57.5,10,0,0
DEVICE,1642476539055,1642476538878,55.5,10,0,0
DEVICE,1642476539087,1642476538910,57.5,10,0,0
DEVICE,1642476539119,1642476538942,56.5,10,0,0
DEVICE,1642476539151,1642476538974,57.5,10,0,0
DEVICE,1642476539183,1642476539006,56.5,10,0,0
DEVICE,1642476539215,1642476539038,57.5,10,0,0
DEVICE,1642476539247,1642476539070,55.5,10,0,0
DEVICE,1642476539279,1642476539102,55.5,10,0,0
DEVICE,1642476539311,1642476539134,54.5,10,0,0
DEVICE,1642476539343,1642476539166,58.5,10,0,0
DEVICE,1642476539375,1642476539198,56.5,10,0,0
DEVICE,1642476539407,1642476539230,57.5,10,0,0
DEVICE,1642476539439,1642476539262,56.5,10,0,0
DEVICE,1642476539471,1642476539294,56.5,10,0,0
DEVICE,1642476539503,1642476539326,55.5,10,0,0
DEVICE,1642476539535,1642476539358,55.5,10,0,0
DEVICE,1642476539567,1642476539390,57.5,10,0,0
DEVICE,1642476539599,1642476539422,53.5,10,0,0
DEVICE,1642476539631,1642476539454,57.5,10,0,0
DEVICE,1642476539663,1642476539486,55.5,10,0,0
DEVICE,1642476539695,1642476539518,58.5,10,0,0
DEVICE,1642476539727,1642476539550,53.5,10,0,0
DEVICE,1642476539759,1642476539582,59.5,10,0,0
DEVICE,1642476539791,1642476539614,55.5,10,0,0
DEVICE,1642476539823,1642476539646,58.5,10,0,0
DEVICE,1642476539855,1642476539678,57.5,10,0,0
DEVICE,1642476539887,1642476539710,55.5,10,0,0
DEVICE,1642476539919,1642476539742,55.5,10,0,0
DEVICE,1642476539951,1642476539774,55.5,10,0,0
DEVICE,1642476539983,1642476539806,56.5,10,0,0
DEVICE,1642476540015,1642476539838,58.5,10,0,0
DEVICE,1642476540047,1642476539870,54.5,10,0,0
DEVICE,1642476540079,1642476539902,57.5,10,0,0
DEVICE,1642476540111,1642476539934,58.5,10,0,0
DEVICE,1642476540143,1642476539966,57.5,10,0,0
DEVICE,1642476540175,1642476539998,55.5,10,0,0
DEVICE,1642476540207,1642476540030,58.5,10,0,0
DEVICE,1642476540239,1642476540062,56.5,10,0,0
DEVICE,1642476540271,1642476540094,55.5,10,0,0
DEVICE,1642476540303,1642476540126,56.5,10,0,0
DEVICE,1642476540335,1642476540158,53.5,10,0,0
DEVICE,1642476540367,1642476540190,55.5,10,0,0
DEVICE,1642476540399,1642476540222,56.5,10,0,0
DEVICE,1642476540431,1642476540254,54.5,10,0,0
DEVICE,1642476540463,1642476540286,54.5,10,0,0
DEVICE,1642476540495,1642476540318,56.5,10,0,0
DEVICE,1642476540527,1642476540350,54.5,10,0,0
DEVICE,1642476540559,1642476540382,56.5,10,0,0
DEVICE,1642476540591,1642476540414,57.5,10,0,0
DEVICE,1642476540623,1642476540446,54.5,10,0,0
DEVICE,1642476540655,1642476540478,55.5,10,0,0
DEVICE,1642476540687,1642476540510,58.5,10,0,0
DEVICE,1642476540719,1642476540542,54.5,10,0,0
DEVICE,1642476540751,1642476540574,55.5,10,0,0
DEVICE,1642476540783,1642476540606,58.5,10,0,0
DEVICE,1642476540815,1642476540638,58.5,10,0,0
DEVICE,1642476540847,1642476540670,55.5,10,0,0
DEVICE,1642476540878,1642476540701,56.5,10,0,0
DEVICE,1642476540911,1642476540734,57.5,10,0,0
DEVICE,1642476540943,1642476540766,56.5,10,0,0
DEVICE,1642476540975,1642476540798,52.5,10,0,0
DEVICE,1642476541007,1642476540830,53.5,10,0,0
DEVICE,1642476541039,1642476540862,54.5,10,0,0
DEVICE,1642476541071,1642476540894,56.5,10,0,0
DEVICE,1642476541102,1642476540925,55.5,10,0,0
DEVICE,1642476541135,1642476540958,55.5,10,0,0
DEVICE,1642476541167,1642476540990,55.5,10,0,0
DEVICE,1642476541199,1642476541022,57.5,10,0,0
DEVICE,1642476541231,1642476541054,54.5,10,0,0
DEVICE,1642476541247,1642476541070,57.5,10,0,0
DEVICE,1642476541279,1642476541102,55.5,10,0,0
DEVICE,1642476541311,1642476541134,54.5,10,0,0
DEVICE,1642476541342,1642476541165,57.5,10,0,0
DEVICE,1642476541374,1642476541197,56.5,10,0,0
DEVICE,1642476541406,1642476541229,56.5,10,0,0
DEVICE,1642476541438,1642476541261,56.5,10,0,0
DEVICE,1642476541470,1642476541293,55.5,10,0,0
DEVICE,1642476541502,1642476541325,56.5,10,0,0
DEVICE,1642476541535,1642476541358,55.5,10,0,0
DEVICE,1642476541567,1642476541390,55.5,10,0,0
DEVICE,1642476541599,1642476541422,56.5,10,0,0
DEVICE,1642476541630,1642476541453,56.5,10,0,0
DEVICE,1642476541662,1642476541485,54.5,10,0,0
DEVICE,1642476541694,1642476541517,57.5,10,0,0
DEVICE,1642476541726,1642476541549,56.5,10,0,0
DEVICE,1642476541758,1642476541581,54.5,10,0,0
DEVICE,1642476541790,1642476541613,53.5,10,0,0
DEVICE,1642476541822,1642476541645,56.5,10,0,0
DEVICE,1642476541854,1642476541677,53.5,10,0,0
DEVICE,1642476541886,1642476541709,59.5,10,0,0
DEVICE,1642476541918,1642476541741,55.5,10,0,0
DEVICE,1642476541950,1642476541773,56.5,10,0,0
DEVICE,1642476541982,1642476541805,56.5,10,0,0
DEVICE,1642476542014,1642476541837,56.5,10,0,0
DEVICE,1642476542046,1642476541869,58.5,10,0,0
DEVICE,1642476542078,1642476541901,58.5,10,0,0
DEVICE,1642476542110,1642476541933,54.5,10,0,0
DEVICE,1642476542142,1642476541965,53.5,10,0,0
DEVICE,1642476542174,1642476541997,55.5,10,0,0
DEVICE,1642476542206,1642476542029,56.5,10,0,0
DEVICE,1642476542238,1642476542061,54.5,10,0,0
DEVICE,1642476542270,1642476542093,59.5,10,0,0
DEVICE,1642476542302,1642476542125,56.5,10,0,0
DEVICE,1642476542334,1642476542157,55.5,10,0,0
DEVICE,1642476542366,1642476542189,55.5,10,0,0
DEVICE,1642476542398,1642476542221,57.5,10,0,0
DEVICE,1642476542430,1642476542253,59.5,10,0,0
DEVICE,1642476542462,1642476542285,56.5,10,0,0
DEVICE,1642476542494,1642476542317,56.5,10,0,0
DEVICE,1642476542526,1642476542349,55.5,10,0,0
DEVICE,1642476542558,1642476542381,56.5,10,0,0
DEVICE,1642476542590,1642476542413,58.5,10,0,0
DEVICE,1642476542622,1642476542445,54.5,10,0,0
DEVICE,1642476542654,1642476542477,52.5,10,0,0
DEVICE,1642476542686,1642476542509,57.5,10,0,0
DEVICE,1642476542718,1642476542541,55.5,10,0,0
DEVICE,1642476542750,1642476542573,52.5,10,0,0
DEVICE,1642476542782,1642476542605,56.5,10,0,0
DEVICE,1642476542814,1642476542637,56.5,10,0,0
DEVICE,1642476542846,1642476542669,58.5,10,0,0
DEVICE,1642476542878,1642476542701,56.5,10,0,0
DEVICE,1642476542910,1642476542733,55.5,10,0,0
DEVICE,1642476542941,1642476542764,58.5,10,0,0
DEVICE,1642476542974,1642476542797,54.5,10,0,0
