DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1643267241315,1643267241715,4,1643267241715,10,5,0,0,0,DKU003#
DEVICE,1643267241954,1643267242354,4,1643267242354,19,5,0,0,0,DKU003#
DEVICE,1643267242434,1643267242834,4,1643267242834,22,5,0,0,0,DKU003#
DEVICE,1643267242913,1643267243313,4,1643267243313,25,5,0,0,0,DKU003#
DEVICE,1643267243378,1643267243778,4,1643267243778,24,5,0,0,0,DKU003#
DEVICE,1643267243856,1643267244256,4,1643267244256,24,5,0,0,0,DKU003#
DEVICE,1643267244336,1643267244736,4,1643267244736,25,5,0,0,0,DKU003#
DEVICE,1643267244816,1643267245216,4,1643267245216,22,5,0,0,0,DKU003#
DEVICE,1643267245439,1643267245839,4,1643267245839,20,5,0,0,0,DKU003#
DEVICE,1643267245919,1643267246319,4,1643267246319,21,5,0,0,0,DKU003#
DEVICE,1643267246398,1643267246798,4,1643267246798,21,5,0,0,0,DKU003#
DEVICE,1643267246878,1643267247278,4,1643267247278,20,5,0,0,0,DKU003#
DEVICE,1643267247357,1643267247757,4,1643267247757,21,5,0,0,0,DKU003#
DEVICE,1643267247821,1643267248221,4,1643267248221,21,5,0,0,0,DKU003#
DEVICE,1643267248460,1643267248860,4,1643267248860,22,5,0,0,0,DKU003#
DEVICE,1643267248939,1643267249339,4,1643267249339,21,5,0,0,0,DKU003#
DEVICE,1643267249419,1643267249819,4,1643267249819,21,5,0,0,0,DKU003#
DEVICE,1643267249883,1643267250283,4,1643267250283,21,5,0,0,0,DKU003#
DEVICE,1643267250362,1643267250762,4,1643267250762,21,5,0,0,0,DKU003#
DEVICE,1643267250842,1643267251242,4,1643267251242,20,5,0,0,0,DKU003#
DEVICE,1643267251322,1643267251722,4,1643267251722,21,5,0,0,0,DKU003#
DEVICE,1643267251945,1643267252345,4,1643267252345,21,5,0,0,0,DKU003#
DEVICE,1643267252424,1643267252824,4,1643267252824,21,5,0,0,0,DKU003#
DEVICE,1643267252905,1643267253305,4,1643267253305,21,5,0,0,0,DKU003#
DEVICE,1643267253383,1643267253783,4,1643267253783,21,5,0,0,0,DKU003#
DEVICE,1643267253863,1643267254263,4,1643267254263,22,5,0,0,0,DKU003#
DEVICE,1643267254326,1643267254726,4,1643267254726,21,5,0,0,0,DKU003#
DEVICE,1643267254806,1643267255206,4,1643267255206,21,5,0,0,0,DKU003#
DEVICE,1643267255447,1643267255847,4,1643267255847,21,5,0,0,0,DKU003#
DEVICE,1643267255925,1643267256325,4,1643267256325,21,5,0,0,0,DKU003#
DEVICE,1643267256388,1643267256788,4,1643267256788,22,5,0,0,0,DKU003#
DEVICE,1643267256868,1643267257268,4,1643267257268,21,5,0,0,0,DKU003#
DEVICE,1643267257348,1643267257748,4,1643267257748,21,5,0,0,0,DKU003#
DEVICE,1643267257827,1643267258227,4,1643267258227,22,5,0,0,0,DKU003#
DEVICE,1643267258451,1643267258851,4,1643267258851,21,5,0,0,0,DKU003#
DEVICE,1643267258930,1643267259330,4,1643267259330,22,5,0,0,0,DKU003#
DEVICE,1643267259410,1643267259810,4,1643267259810,21,5,0,0,0,DKU003#
DEVICE,1643267259889,1643267260289,4,1643267260289,18,5,0,0,0,DKU003#
DEVICE,1643267260369,1643267260769,4,1643267260769,17,5,0,0,0,DKU003#
DEVICE,1643267260833,1643267261233,4,1643267261233,17,5,0,0,0,DKU003#
DEVICE,1643267261312,1643267261712,4,1643267261712,19,5,0,0,0,DKU003#
DEVICE,1643267261951,1643267262351,4,1643267262351,23,5,0,0,0,DKU003#
DEVICE,1643267262431,1643267262831,4,1643267262831,24,5,0,0,0,DKU003#
DEVICE,1643267262894,1643267263294,4,1643267263294,22,5,0,0,0,DKU003#
DEVICE,1643267263374,1643267263774,4,1643267263774,28,5,0,0,0,DKU003#
DEVICE,1643267263854,1643267264254,4,1643267264254,29,5,0,0,0,DKU003#
DEVICE,1643267264333,1643267264733,4,1643267264733,26,5,0,0,0,DKU003#
DEVICE,1643267264956,1643267265356,4,1643267265356,20,5,0,0,0,DKU003#
DEVICE,1643267265437,1643267265837,4,1643267265837,23,5,0,0,0,DKU003#
DEVICE,1643267265916,1643267266316,4,1643267266316,25,5,0,0,0,DKU003#
DEVICE,1643267266395,1643267266795,4,1643267266795,23,5,0,0,0,DKU003#
DEVICE,1643267266875,1643267267275,4,1643267267275,20,5,0,0,0,DKU003#
DEVICE,1643267267338,1643267267738,4,1643267267738,21,5,0,0,0,DKU003#
DEVICE,1643267267818,1643267268218,4,1643267268218,18,5,0,0,0,DKU003#
DEVICE,1643267268457,1643267268857,4,1643267268857,17,5,0,0,0,DKU003#
DEVICE,1643267268937,1643267269337,4,1643267269337,18,5,0,0,0,DKU003#
DEVICE,1643267269400,1643267269800,4,1643267269800,17,5,0,0,0,DKU003#
DEVICE,1643267269880,1643267270280,4,1643267270280,17,5,0,0,0,DKU003#
DEVICE,1643267270360,1643267270760,4,1643267270760,20,5,0,0,0,DKU003#
DEVICE,1643267270840,1643267271240,4,1643267271240,21,5,0,0,0,DKU003#
DEVICE,1643267271319,1643267271719,4,1643267271719,21,5,0,0,0,DKU003#
DEVICE,1643267271942,1643267272342,4,1643267272342,23,5,0,0,0,DKU003#
DEVICE,1643267272422,1643267272822,4,1643267272822,22,5,0,0,0,DKU003#
DEVICE,1643267272901,1643267273301,4,1643267273301,22,5,0,0,0,DKU003#
DEVICE,1643267273381,1643267273781,4,1643267273781,22,5,0,0,0,DKU003#
DEVICE,1643267273844,1643267274244,4,1643267274244,24,5,0,0,0,DKU003#
DEVICE,1643267274324,1643267274724,4,1643267274724,23,5,0,0,0,DKU003#
DEVICE,1643267274963,1643267275363,4,1643267275363,23,5,0,0,0,DKU003#
DEVICE,1643267275442,1643267275842,4,1643267275842,21,5,0,0,0,DKU003#
DEVICE,1643267275906,1643267276306,4,1643267276306,21,5,0,0,0,DKU003#
