DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1645080396890,1645080382416,4,1645080382416,792,79,0,0,37550,0,DKU006#
DEVICE,1645080396921,1645080382447,4,1645080382447,794,79,0,0,37550,0,DKU006#
DEVICE,1645080396953,1645080382479,4,1645080382479,805,80,0,0,37550,0,DKU006#
DEVICE,1645080396985,1645080382511,4,1645080382511,798,79,0,0,37550,0,DKU006#
DEVICE,1645080397017,1645080382543,4,1645080382543,794,79,0,0,37550,0,DKU006#
DEVICE,1645080397049,1645080382575,4,1645080382575,803,80,0,0,37550,0,DKU006#
DEVICE,1645080397082,1645080382608,4,1645080382608,810,81,0,0,37550,0,DKU006#
DEVICE,1645080397113,1645080382639,4,1645080382639,800,80,0,0,37550,0,DKU006#
DEVICE,1645080397145,1645080382671,4,1645080382671,791,79,0,0,37550,0,DKU006#
DEVICE,1645080397177,1645080382703,4,1645080382703,786,78,0,0,37550,0,DKU006#
DEVICE,1645080397209,1645080382735,4,1645080382735,801,80,0,0,37550,0,DKU006#
DEVICE,1645080397241,1645080382767,4,1645080382767,792,79,0,0,37550,0,DKU006#
DEVICE,1645080397290,1645080382816,4,1645080382816,811,81,0,0,37575,0,DKU006#
DEVICE,1645080397305,1645080382831,4,1645080382831,805,80,0,0,37575,0,DKU006#
DEVICE,1645080397337,1645080382863,4,1645080382863,787,78,0,0,37575,0,DKU006#
DEVICE,1645080397369,1645080382895,4,1645080382895,800,80,0,0,37575,0,DKU006#
DEVICE,1645080397401,1645080382927,4,1645080382927,798,79,0,0,37575,0,DKU006#
DEVICE,1645080397433,1645080382959,4,1645080382959,800,80,0,0,37575,0,DKU006#
DEVICE,1645080397465,1645080382991,4,1645080382991,805,80,0,0,37575,0,DKU006#
DEVICE,1645080397497,1645080383023,4,1645080383023,820,82,0,0,37575,0,DKU006#
DEVICE,1645080397529,1645080383055,4,1645080383055,806,80,0,0,37575,0,DKU006#
DEVICE,1645080397561,1645080383087,4,1645080383087,819,81,0,0,37575,0,DKU006#
DEVICE,1645080397593,1645080383119,4,1645080383119,824,82,0,0,37575,0,DKU006#
DEVICE,1645080397625,1645080383151,4,1645080383151,807,80,0,0,37575,0,DKU006#
DEVICE,1645080397656,1645080383182,4,1645080383182,822,82,0,0,37575,0,DKU006#
DEVICE,1645080397689,1645080383215,4,1645080383215,808,80,0,0,37575,0,DKU006#
DEVICE,1645080397721,1645080383247,4,1645080383247,818,81,0,0,37575,0,DKU006#
DEVICE,1645080397753,1645080383279,4,1645080383279,812,81,0,0,37575,0,DKU006#
