Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1645685623989,1645685623534,4,1645685623213,0.739,-0.239,0.314,0.077,0.116,-0.028,101
WATCH,1645685623990,1645685623535,4,1645685623223,0.241,-0.288,0.206,-0.073,-0.088,0.096,101
WATCH,1645685623990,1645685623535,4,1645685623233,0.228,-0.350,0.257,-0.047,0.033,0.015,101
WATCH,1645685623990,1645685623535,4,1645685623243,0.284,-0.197,0.184,-0.107,0.241,0.114,101
WATCH,1645685624100,1645685623645,4,1645685623253,0.166,-0.228,0.218,-0.089,0.035,0.127,101
WATCH,1645685624100,1645685623645,4,1645685623262,-0.083,-0.289,0.157,-0.034,-0.002,0.131,101
WATCH,1645685624100,1645685623645,4,1645685623272,-0.182,-0.360,0.085,-0.078,0.039,0.049,101
WATCH,1645685624100,1645685623645,4,1645685623282,-0.138,-0.365,0.050,-0.091,0.007,0.049,101
WATCH,1645685624100,1645685623645,4,1645685623292,-0.047,-0.341,0.078,-0.113,-0.040,0.121,101
WATCH,1645685624168,1645685623713,4,1645685623302,-0.067,-0.340,0.128,-0.078,-0.057,0.175,101
WATCH,1645685624168,1645685623713,4,1645685623312,-0.106,-0.369,0.111,-0.019,-0.002,0.177,101
WATCH,1645685624168,1645685623713,4,1645685623322,-0.174,-0.393,0.083,0.048,0.048,0.123,101
WATCH,1645685624169,1645685623714,4,1645685623332,-0.307,-0.439,0.016,0.049,0.028,0.052,101
WATCH,1645685624169,1645685623714,4,1645685623342,-0.258,-0.511,0.048,0.006,-0.076,-0.100,101
WATCH,1645685624169,1645685623714,4,1645685623352,-0.137,-0.519,0.137,-0.014,-0.062,-0.176,101
WATCH,1645685624169,1645685623714,4,1645685623362,-0.098,-0.489,0.156,-0.031,-0.039,-0.098,101
WATCH,1645685624169,1645685623714,4,1645685623371,-0.011,-0.484,0.137,0.002,-0.076,-0.018,101
WATCH,1645685624169,1645685623714,4,1645685623381,0.097,-0.511,0.118,0.019,-0.015,0.024,101
WATCH,1645685624169,1645685623714,4,1645685623391,0.110,-0.500,0.101,-0.044,-0.012,0.087,101
WATCH,1645685624263,1645685623808,4,1645685623401,0.120,-0.488,0.209,-0.094,-0.074,0.069,101
WATCH,1645685624264,1645685623809,4,1645685623411,0.048,-0.469,0.272,-0.049,-0.048,0.003,101
WATCH,1645685624264,1645685623809,4,1645685623421,-0.007,-0.486,0.301,0.012,0.007,-0.039,101
WATCH,1645685624264,1645685623809,4,1645685623431,-0.122,-0.486,0.244,0.051,0.006,-0.033,101
WATCH,1645685624265,1645685623810,4,1645685623441,-0.182,-0.543,0.174,0.060,-0.033,-0.016,101
WATCH,1645685624271,1645685623816,4,1645685623451,-0.151,-0.601,0.161,0.046,-0.025,-0.014,101
WATCH,1645685624271,1645685623816,4,1645685623461,-0.146,-0.612,0.125,-0.009,-0.014,0.006,101
WATCH,1645685624272,1645685623817,4,1645685623471,-0.083,-0.615,0.140,-0.021,-0.023,0.005,101
WATCH,1645685624272,1645685623817,4,1645685623481,-0.054,-0.590,0.169,-0.017,0.000,0.013,101
WATCH,1645685624272,1645685623817,4,1645685623491,-0.027,-0.562,0.223,-0.017,-0.010,0.030,101
WATCH,1645685624367,1645685623912,4,1645685623501,-0.059,-0.544,0.262,0.011,-0.007,0.026,101
WATCH,1645685624368,1645685623913,4,1645685623511,-0.081,-0.526,0.251,0.023,0.034,-0.011,101
WATCH,1645685624368,1645685623913,4,1645685623520,-0.079,-0.501,0.236,0.002,0.012,-0.025,101
WATCH,1645685624368,1645685623913,4,1645685623530,-0.131,-0.476,0.204,-0.016,-0.007,-0.014,101
WATCH,1645685624368,1645685623913,4,1645685623540,-0.173,-0.463,0.161,0.002,-0.011,-0.019,101
WATCH,1645685624368,1645685623913,4,1645685623550,-0.143,-0.425,0.132,-0.001,-0.042,-0.005,101
