Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644820503680,1644820501670,4,1644820501489,-0.005,-0.021,0.015,0.004,-0.003,0.008,106
WATCH,1644820503681,1644820501671,4,1644820501500,-0.014,-0.028,0.008,0.002,-0.003,0.020,106
WATCH,1644820503681,1644820501671,4,1644820501509,-0.012,-0.023,-0.003,-0.002,-0.004,0.005,106
WATCH,1644820503681,1644820501671,4,1644820501519,-0.002,-0.017,-0.004,-0.007,-0.002,-0.001,106
WATCH,1644820503681,1644820501671,4,1644820501529,0.007,-0.016,-0.005,-0.006,0.001,0.004,106
WATCH,1644820503681,1644820501671,4,1644820501539,0.023,-0.008,-0.002,0.003,0.002,0.002,106
WATCH,1644820503681,1644820501671,4,1644820501549,0.035,0.005,-0.002,0.002,0.003,-0.003,106
WATCH,1644820503681,1644820501671,4,1644820501559,0.041,-0.001,-0.000,0.006,-0.002,0.006,106
WATCH,1644820503681,1644820501671,4,1644820501569,0.021,-0.019,-0.009,0.007,-0.001,0.006,106
WATCH,1644820503771,1644820501761,4,1644820501579,0.007,-0.020,-0.017,-0.003,-0.003,0.000,106
WATCH,1644820503771,1644820501761,4,1644820501589,0.024,-0.016,-0.009,-0.008,-0.003,-0.005,106
WATCH,1644820503771,1644820501761,4,1644820501599,0.029,-0.014,-0.004,-0.006,0.002,0.002,106
WATCH,1644820503771,1644820501761,4,1644820501608,0.024,-0.019,-0.006,0.000,0.001,0.010,106
WATCH,1644820503771,1644820501761,4,1644820501618,0.010,-0.031,-0.010,0.006,-0.004,0.008,106
WATCH,1644820503771,1644820501761,4,1644820501628,0.005,-0.045,-0.011,0.001,-0.005,0.002,106
WATCH,1644820503771,1644820501761,4,1644820501638,0.006,-0.054,-0.006,-0.001,-0.003,0.008,106
WATCH,1644820503772,1644820501762,4,1644820501648,-0.009,-0.060,-0.009,0.001,0.006,0.010,106
WATCH,1644820503772,1644820501762,4,1644820501658,-0.022,-0.061,-0.010,0.003,0.015,0.012,106
WATCH,1644820503772,1644820501762,4,1644820501668,-0.008,-0.069,-0.008,-0.002,0.007,0.005,106
WATCH,1644820503827,1644820501817,4,1644820501678,-0.006,-0.078,-0.005,-0.004,-0.002,-0.001,106
WATCH,1644820503827,1644820501817,4,1644820501688,-0.015,-0.083,0.004,-0.004,-0.008,-0.003,106
WATCH,1644820503827,1644820501817,4,1644820501698,-0.005,-0.077,0.007,-0.006,-0.008,0.009,106
WATCH,1644820503827,1644820501817,4,1644820501708,-0.002,-0.082,0.004,-0.007,0.005,0.015,106
WATCH,1644820503827,1644820501817,4,1644820501718,-0.003,-0.081,0.012,-0.012,0.011,0.010,106
WATCH,1644820503888,1644820501878,4,1644820501728,0.004,-0.073,0.017,-0.009,0.002,0.013,106
WATCH,1644820503888,1644820501878,4,1644820501737,0.009,-0.073,0.012,-0.002,-0.002,0.013,106
WATCH,1644820503888,1644820501878,4,1644820501747,0.014,-0.077,0.007,-0.002,-0.003,0.007,106
WATCH,1644820503888,1644820501878,4,1644820501757,0.023,-0.073,0.004,-0.013,-0.004,0.002,106
WATCH,1644820503889,1644820501879,4,1644820501767,0.045,-0.075,0.015,-0.012,-0.005,0.001,106
WATCH,1644820503955,1644820501945,4,1644820501777,0.060,-0.066,0.012,-0.005,-0.004,0.005,106
WATCH,1644820503956,1644820501946,4,1644820501787,0.054,-0.061,-0.001,-0.005,0.001,-0.002,106
WATCH,1644820503956,1644820501946,4,1644820501797,0.047,-0.056,0.002,-0.006,0.002,-0.009,106
WATCH,1644820503956,1644820501946,4,1644820501807,0.048,-0.046,0.004,-0.006,-0.009,0.002,106
