Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1644991902821,1644991901885,4,1644991901724,0.029,0.032,0.008,-0.009,-0.010,0.003,81
WATCH,1644991902821,1644991901885,4,1644991901734,0.031,0.040,0.001,-0.004,-0.009,-0.004,81
WATCH,1644991902821,1644991901885,4,1644991901744,0.043,0.044,0.001,-0.007,-0.001,-0.007,81
WATCH,1644991902821,1644991901885,4,1644991901754,0.055,0.044,0.002,-0.003,0.005,-0.009,81
WATCH,1644991902821,1644991901885,4,1644991901764,0.047,0.039,0.004,0.000,0.005,-0.010,81
WATCH,1644991902822,1644991901886,4,1644991901774,0.043,0.036,0.011,0.001,0.012,-0.007,81
WATCH,1644991902822,1644991901886,4,1644991901784,0.037,0.035,0.006,0.005,0.002,-0.002,81
WATCH,1644991902822,1644991901886,4,1644991901793,0.017,0.031,-0.000,0.007,-0.000,0.009,81
WATCH,1644991902822,1644991901886,4,1644991901803,-0.000,0.032,0.002,0.002,-0.003,0.016,81
WATCH,1644991902882,1644991901946,4,1644991901813,-0.012,0.024,-0.008,0.002,-0.017,0.017,81
WATCH,1644991902883,1644991901947,4,1644991901823,-0.015,0.023,-0.014,-0.000,-0.019,0.014,81
WATCH,1644991902883,1644991901947,4,1644991901834,-0.011,0.019,-0.012,-0.005,-0.014,0.014,81
WATCH,1644991902883,1644991901947,4,1644991901843,0.001,0.021,-0.008,-0.004,-0.009,0.006,81
WATCH,1644991902883,1644991901947,4,1644991901853,0.003,0.026,0.000,-0.001,0.003,0.003,81
WATCH,1644991902941,1644991902005,4,1644991901863,-0.011,0.018,0.006,-0.002,0.009,0.005,81
WATCH,1644991902941,1644991902005,4,1644991901873,-0.030,0.019,0.007,-0.001,0.011,-0.003,81
WATCH,1644991902942,1644991902006,4,1644991901883,-0.052,0.027,0.010,0.000,0.007,-0.010,81
WATCH,1644991902942,1644991902006,4,1644991901893,-0.046,0.019,0.008,-0.003,-0.002,-0.010,81
WATCH,1644991902942,1644991902006,4,1644991901903,-0.027,0.033,-0.005,-0.002,-0.002,-0.004,81
WATCH,1644991902942,1644991902006,4,1644991901913,-0.039,0.038,0.001,-0.012,-0.015,-0.004,81
WATCH,1644991902942,1644991902006,4,1644991901923,-0.046,0.047,-0.010,-0.004,-0.023,-0.003,81
WATCH,1644991902942,1644991902006,4,1644991901932,-0.029,0.056,-0.015,-0.000,-0.008,-0.000,81
WATCH,1644991902942,1644991902006,4,1644991901943,-0.011,0.061,-0.009,0.006,0.011,-0.003,81
WATCH,1644991902942,1644991902006,4,1644991901952,-0.004,0.067,-0.000,0.005,0.016,-0.007,81
WATCH,1644991903003,1644991902067,4,1644991901962,-0.054,0.069,0.003,0.011,0.009,-0.001,81
WATCH,1644991903003,1644991902067,4,1644991901972,-0.071,0.054,0.007,0.007,-0.004,0.005,81
WATCH,1644991903003,1644991902067,4,1644991901982,-0.044,0.063,0.002,0.001,0.001,-0.003,81
WATCH,1644991903004,1644991902068,4,1644991901992,-0.043,0.068,0.003,-0.002,0.006,-0.005,81
WATCH,1644991903004,1644991902068,4,1644991902002,-0.039,0.068,-0.006,-0.004,-0.007,-0.000,81
WATCH,1644991903091,1644991902155,4,1644991902012,-0.033,0.073,-0.008,-0.008,-0.008,0.006,81
WATCH,1644991903091,1644991902155,4,1644991902022,-0.039,0.075,-0.010,-0.006,-0.010,0.006,81
WATCH,1644991903092,1644991902156,4,1644991902031,-0.032,0.071,-0.009,-0.001,-0.008,0.003,81
WATCH,1644991903092,1644991902156,4,1644991902042,-0.017,0.070,-0.010,-0.003,-0.000,0.003,81
WATCH,1644991903092,1644991902156,4,1644991902052,-0.021,0.065,-0.001,-0.001,0.004,-0.006,81
WATCH,1644991903154,1644991902218,4,1644991902061,-0.024,0.064,0.000,0.005,0.006,0.001,81
WATCH,1644991903154,1644991902218,4,1644991902071,-0.029,0.057,0.000,0.010,0.011,-0.003,81
WATCH,1644991903154,1644991902218,4,1644991902081,-0.030,0.049,-0.008,0.007,0.009,0.003,81
WATCH,1644991903154,1644991902218,4,1644991902091,-0.033,0.050,-0.005,0.005,0.004,0.008,81
WATCH,1644991903154,1644991902218,4,1644991902101,-0.034,0.042,-0.005,0.011,0.001,0.012,81
WATCH,1644991903154,1644991902218,4,1644991902111,-0.050,0.034,-0.002,0.009,-0.002,0.011,81
WATCH,1644991903154,1644991902218,4,1644991902121,-0.052,0.029,-0.004,0.002,-0.009,0.012,81
WATCH,1644991903154,1644991902218,4,1644991902131,-0.044,0.024,-0.002,-0.000,-0.010,0.011,81
WATCH,1644991903154,1644991902218,4,1644991902141,-0.045,0.022,0.000,-0.007,-0.007,0.007,81
WATCH,1644991903155,1644991902219,4,1644991902151,-0.031,0.021,-0.001,-0.005,-0.002,0.005,81
WATCH,1644991903211,1644991902275,4,1644991902161,-0.012,0.015,0.002,-0.004,0.009,-0.005,81
WATCH,1644991903211,1644991902275,4,1644991902171,0.003,0.014,-0.003,0.001,0.017,-0.019,81
WATCH,1644991903211,1644991902275,4,1644991902180,0.016,0.012,0.001,0.003,0.016,-0.013,81
WATCH,1644991903211,1644991902275,4,1644991902190,0.018,0.007,0.007,0.005,0.008,-0.011,81
WATCH,1644991903212,1644991902276,4,1644991902200,0.008,0.001,0.003,0.009,0.006,-0.009,81
WATCH,1644991903304,1644991902368,4,1644991902210,0.006,0.005,0.001,0.005,0.007,-0.007,81
WATCH,1644991903304,1644991902368,4,1644991902220,0.015,0.005,0.000,0.004,0.000,-0.005,81
WATCH,1644991903304,1644991902368,4,1644991902230,0.010,0.008,-0.003,0.001,-0.005,-0.002,81
WATCH,1644991903304,1644991902368,4,1644991902240,0.006,0.008,-0.001,0.001,-0.002,0.002,81
