Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,
AIRPOT,1645005854076,1645005854653,0,0.018,-0.177,-0.984,0.001,-0.002,0.000
AIRPOT,1645005854117,1645005854694,0,0.018,-0.178,-0.984,0.002,0.000,0.002
AIRPOT,1645005854156,1645005854733,0,0.018,-0.178,-0.984,0.003,-0.000,0.001
AIRPOT,1645005854197,1645005854774,0,0.018,-0.178,-0.984,0.003,-0.005,0.005
AIRPOT,1645005854237,1645005854814,0,0.018,-0.178,-0.984,0.000,-0.003,0.004
AIRPOT,1645005854276,1645005854853,0,0.018,-0.179,-0.984,0.000,-0.001,0.002
AIRPOT,1645005854315,1645005854892,0,0.018,-0.179,-0.984,0.000,0.000,0.000
AIRPOT,1645005854357,1645005854934,0,0.017,-0.179,-0.984,-0.000,-0.001,-0.001
AIRPOT,1645005854401,1645005854978,0,0.018,-0.179,-0.984,0.000,0.000,0.000
AIRPOT,1645005854436,1645005855013,0,0.018,-0.180,-0.983,-0.001,-0.003,0.001
AIRPOT,1645005854477,1645005855054,0,0.018,-0.181,-0.983,0.002,0.002,-0.002
AIRPOT,1645005854515,1645005855092,0,0.019,-0.182,-0.983,0.001,0.003,0.003
AIRPOT,1645005854556,1645005855133,0,0.019,-0.182,-0.983,0.003,0.003,0.002
AIRPOT,1645005854597,1645005855174,0,0.019,-0.182,-0.983,0.000,-0.000,0.003
AIRPOT,1645005854636,1645005855213,0,0.020,-0.182,-0.983,0.001,0.000,-0.002
AIRPOT,1645005854676,1645005855253,0,0.020,-0.182,-0.983,-0.000,-0.002,-0.003
AIRPOT,1645005854717,1645005855294,0,0.020,-0.182,-0.983,0.002,-0.004,0.000
AIRPOT,1645005854756,1645005855333,0,0.021,-0.183,-0.983,0.001,-0.000,0.000
AIRPOT,1645005854796,1645005855373,0,0.021,-0.184,-0.983,0.002,0.000,0.001
