DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1643267691831,1643267692232,4,1643267692232,27,5,0,0,0,DKU003#
DEVICE,1643267692294,1643267692695,4,1643267692695,27,5,0,0,0,DKU003#
DEVICE,1643267692934,1643267693335,4,1643267693335,27,5,0,0,0,DKU003#
DEVICE,1643267693413,1643267693814,4,1643267693814,27,5,0,0,0,DKU003#
DEVICE,1643267693893,1643267694294,4,1643267694294,27,5,0,0,0,DKU003#
DEVICE,1643267694373,1643267694774,4,1643267694774,27,5,0,0,0,DKU003#
DEVICE,1643267694836,1643267695237,4,1643267695237,27,5,0,0,0,DKU003#
DEVICE,1643267695316,1643267695717,4,1643267695717,27,5,0,0,0,DKU003#
DEVICE,1643267695956,1643267696357,4,1643267696357,28,5,0,0,0,DKU003#
DEVICE,1643267696435,1643267696836,4,1643267696836,27,5,0,0,0,DKU003#
DEVICE,1643267696899,1643267697300,4,1643267697300,27,5,0,0,0,DKU003#
DEVICE,1643267697380,1643267697781,4,1643267697781,27,5,0,0,0,DKU003#
DEVICE,1643267697858,1643267698259,4,1643267698259,27,5,0,0,0,DKU003#
DEVICE,1643267698338,1643267698739,4,1643267698739,27,5,0,0,0,DKU003#
DEVICE,1643267698801,1643267699202,4,1643267699202,27,5,0,0,0,DKU003#
DEVICE,1643267699441,1643267699842,4,1643267699842,27,5,0,0,0,DKU003#
DEVICE,1643267699920,1643267700321,4,1643267700321,27,5,0,0,0,DKU003#
DEVICE,1643267700400,1643267700801,4,1643267700801,27,5,0,0,0,DKU003#
DEVICE,1643267700879,1643267701280,4,1643267701280,27,5,0,0,0,DKU003#
DEVICE,1643267701343,1643267701744,4,1643267701744,27,5,0,0,0,DKU003#
DEVICE,1643267701823,1643267702224,4,1643267702224,27,5,0,0,0,DKU003#
DEVICE,1643267702302,1643267702703,4,1643267702703,27,5,0,0,0,DKU003#
DEVICE,1643267702942,1643267703343,4,1643267703343,27,5,0,0,0,DKU003#
DEVICE,1643267703406,1643267703807,4,1643267703807,27,5,0,0,0,DKU003#
DEVICE,1643267703885,1643267704286,4,1643267704286,27,5,0,0,0,DKU003#
DEVICE,1643267704364,1643267704765,4,1643267704765,27,5,0,0,0,DKU003#
DEVICE,1643267704845,1643267705246,4,1643267705246,27,5,0,0,0,DKU003#
DEVICE,1643267705307,1643267705708,4,1643267705708,27,5,0,0,0,DKU003#
DEVICE,1643267705947,1643267706348,4,1643267706348,27,5,0,0,0,DKU003#
DEVICE,1643267706426,1643267706827,4,1643267706827,27,5,0,0,0,DKU003#
DEVICE,1643267706906,1643267707307,4,1643267707307,27,5,0,0,0,DKU003#
DEVICE,1643267707385,1643267707786,4,1643267707786,27,5,0,0,0,DKU003#
DEVICE,1643267707849,1643267708250,4,1643267708250,27,5,0,0,0,DKU003#
DEVICE,1643267708328,1643267708729,4,1643267708729,27,5,0,0,0,DKU003#
DEVICE,1643267708808,1643267709209,4,1643267709209,28,5,0,0,0,DKU003#
DEVICE,1643267709447,1643267709848,4,1643267709848,28,5,0,0,0,DKU003#
DEVICE,1643267709911,1643267710312,4,1643267710312,28,5,0,0,0,DKU003#
DEVICE,1643267710390,1643267710791,4,1643267710791,28,5,0,0,0,DKU003#
DEVICE,1643267710870,1643267711271,4,1643267711271,28,5,0,0,0,DKU003#
DEVICE,1643267711349,1643267711750,4,1643267711750,28,5,0,0,0,DKU003#
DEVICE,1643267711813,1643267712214,4,1643267712214,28,5,0,0,0,DKU003#
DEVICE,1643267712452,1643267712853,4,1643267712853,28,5,0,0,0,DKU003#
DEVICE,1643267712932,1643267713333,4,1643267713333,28,5,0,0,0,DKU003#
DEVICE,1643267713411,1643267713812,4,1643267713812,28,5,0,0,0,DKU003#
DEVICE,1643267713891,1643267714292,4,1643267714292,28,5,0,0,0,DKU003#
DEVICE,1643267714355,1643267714756,4,1643267714756,28,5,0,0,0,DKU003#
DEVICE,1643267714834,1643267715235,4,1643267715235,28,5,0,0,0,DKU003#
DEVICE,1643267715314,1643267715715,4,1643267715715,28,5,0,0,0,DKU003#
DEVICE,1643267715953,1643267716354,4,1643267716354,28,5,0,0,0,DKU003#
DEVICE,1643267716417,1643267716818,4,1643267716818,28,5,0,0,0,DKU003#
DEVICE,1643267716896,1643267717297,4,1643267717297,28,5,0,0,0,DKU003#
DEVICE,1643267717376,1643267717777,4,1643267717777,28,5,0,0,0,DKU003#
DEVICE,1643267717856,1643267718257,4,1643267718257,28,5,0,0,0,DKU003#
DEVICE,1643267718319,1643267718720,4,1643267718720,28,5,0,0,0,DKU003#
DEVICE,1643267718798,1643267719199,4,1643267719199,28,5,0,0,0,DKU003#
DEVICE,1643267719438,1643267719839,4,1643267719839,29,5,0,0,0,DKU003#
DEVICE,1643267719918,1643267720319,4,1643267720319,29,5,0,0,0,DKU003#
DEVICE,1643267720397,1643267720798,4,1643267720798,29,5,0,0,0,DKU003#
DEVICE,1643267720860,1643267721261,4,1643267721261,28,5,0,0,0,DKU003#
DEVICE,1643267721340,1643267721741,4,1643267721741,28,5,0,0,0,DKU003#
DEVICE,1643267721819,1643267722220,4,1643267722220,28,5,0,0,0,DKU003#
DEVICE,1643267722459,1643267722860,4,1643267722860,29,5,0,0,0,DKU003#
DEVICE,1643267722922,1643267723323,4,1643267723323,29,5,0,0,0,DKU003#
DEVICE,1643267723402,1643267723803,4,1643267723803,28,5,0,0,0,DKU003#
DEVICE,1643267723881,1643267724282,4,1643267724282,29,5,0,0,0,DKU003#
DEVICE,1643267724361,1643267724762,4,1643267724762,29,5,0,0,0,DKU003#
DEVICE,1643267724824,1643267725225,4,1643267725225,29,5,0,0,0,DKU003#
DEVICE,1643267725304,1643267725705,4,1643267725705,29,5,0,0,0,DKU003#
DEVICE,1643267725943,1643267726344,4,1643267726344,28,5,0,0,0,DKU003#
DEVICE,1643267726423,1643267726824,4,1643267726824,28,5,0,0,0,DKU003#
DEVICE,1643267726887,1643267727288,4,1643267727288,28,5,0,0,0,DKU003#
DEVICE,1643267727366,1643267727767,4,1643267727767,28,5,0,0,0,DKU003#
DEVICE,1643267727846,1643267728247,4,1643267728247,28,5,0,0,0,DKU003#
DEVICE,1643267728325,1643267728726,4,1643267728726,28,5,0,0,0,DKU003#
DEVICE,1643267728965,1643267729366,4,1643267729366,28,5,0,0,0,DKU003#
DEVICE,1643267729428,1643267729829,4,1643267729829,28,5,0,0,0,DKU003#
DEVICE,1643267729908,1643267730309,4,1643267730309,28,5,0,0,0,DKU003#
DEVICE,1643267730387,1643267730788,4,1643267730788,28,5,0,0,0,DKU003#
DEVICE,1643267730867,1643267731268,4,1643267731268,28,5,0,0,0,DKU003#
DEVICE,1643267731330,1643267731731,4,1643267731731,28,5,0,0,0,DKU003#
DEVICE,1643267731810,1643267732211,4,1643267732211,28,5,0,0,0,DKU003#
DEVICE,1643267732449,1643267732850,4,1643267732850,28,5,0,0,0,DKU003#
DEVICE,1643267732929,1643267733330,4,1643267733330,28,5,0,0,0,DKU003#
DEVICE,1643267733392,1643267733793,4,1643267733793,28,5,0,0,0,DKU003#
DEVICE,1643267733872,1643267734273,4,1643267734273,28,5,0,0,0,DKU003#
DEVICE,1643267734351,1643267734752,4,1643267734752,28,5,0,0,0,DKU003#
DEVICE,1643267734831,1643267735232,4,1643267735232,28,5,0,0,0,DKU003#
DEVICE,1643267735311,1643267735712,4,1643267735712,29,5,0,0,0,DKU003#
DEVICE,1643267735934,1643267736335,4,1643267736335,29,5,0,0,0,DKU003#
DEVICE,1643267736413,1643267736814,4,1643267736814,29,5,0,0,0,DKU003#
DEVICE,1643267736893,1643267737294,4,1643267737294,29,5,0,0,0,DKU003#
DEVICE,1643267737373,1643267737774,4,1643267737774,29,5,0,0,0,DKU003#
DEVICE,1643267737836,1643267738237,4,1643267738237,29,5,0,0,0,DKU003#
DEVICE,1643267738316,1643267738717,4,1643267738717,29,5,0,0,0,DKU003#
DEVICE,1643267738955,1643267739356,4,1643267739356,29,5,0,0,0,DKU003#
DEVICE,1643267739436,1643267739837,4,1643267739837,28,5,0,0,0,DKU003#
