Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1646993187822,1646993188130,4,0,0.095,-0.332,-0.938,-0.004,-0.002,-0.000
AIRPOT,1646993187861,1646993188169,4,0,0.092,-0.334,-0.938,-0.005,0.002,0.003
AIRPOT,1646993187902,1646993188210,4,0,0.089,-0.336,-0.937,-0.005,0.014,0.001
AIRPOT,1646993187943,1646993188251,4,0,0.086,-0.338,-0.937,0.003,0.007,-0.008
AIRPOT,1646993187966,1646993188274,4,0,0.083,-0.338,-0.937,-0.005,0.002,-0.001
AIRPOT,1646993188007,1646993188315,4,0,0.082,-0.338,-0.938,-0.006,-0.001,-0.002
AIRPOT,1646993188061,1646993188369,4,0,0.080,-0.339,-0.937,-0.007,-0.004,0.003
AIRPOT,1646993188084,1646993188392,4,0,0.077,-0.341,-0.937,-0.009,-0.002,0.004
AIRPOT,1646993188145,1646993188453,4,0,0.074,-0.342,-0.937,-0.008,-0.011,0.001
AIRPOT,1646993188186,1646993188494,4,0,0.072,-0.340,-0.938,-0.011,-0.014,0.002
AIRPOT,1646993188223,1646993188531,4,0,0.071,-0.334,-0.940,-0.016,-0.015,0.012
AIRPOT,1646993188262,1646993188570,4,0,0.069,-0.328,-0.942,-0.019,-0.008,0.020
AIRPOT,1646993188285,1646993188593,4,0,0.066,-0.326,-0.943,-0.005,0.005,-0.005
AIRPOT,1646993188344,1646993188652,4,0,0.064,-0.326,-0.943,-0.008,0.004,-0.003
AIRPOT,1646993188383,1646993188691,4,0,0.062,-0.326,-0.943,-0.006,0.002,-0.001
AIRPOT,1646993188403,1646993188711,4,0,0.059,-0.326,-0.944,-0.005,-0.000,-0.006
AIRPOT,1646993188445,1646993188753,4,0,0.058,-0.326,-0.944,-0.014,0.002,0.001
AIRPOT,1646993188503,1646993188811,4,0,0.057,-0.327,-0.943,-0.006,-0.005,0.001
AIRPOT,1646993188522,1646993188830,4,0,0.056,-0.328,-0.943,-0.008,0.000,0.005
AIRPOT,1646993188563,1646993188871,4,0,0.054,-0.329,-0.943,-0.001,0.007,0.000
AIRPOT,1646993188603,1646993188911,4,0,0.052,-0.331,-0.942,-0.003,0.006,-0.003
AIRPOT,1646993188653,1646993188961,4,0,0.051,-0.331,-0.942,-0.005,0.007,0.000
AIRPOT,1646993188685,1646993188993,4,0,0.050,-0.332,-0.942,-0.004,0.012,-0.001
AIRPOT,1646993188721,1646993189029,4,0,0.049,-0.332,-0.942,-0.001,0.007,-0.003
AIRPOT,1646993188766,1646993189074,4,0,0.048,-0.333,-0.942,-0.004,0.001,-0.001
AIRPOT,1646993188805,1646993189113,4,0,0.048,-0.334,-0.941,-0.005,0.001,-0.000
