Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864093
WATCH,1646990864155
WATCH,1646990864155
WATCH,1646990864155
WATCH,1646990864155
WATCH,1646990864155
WATCH,1646990864156
WATCH,1646990864156
WATCH,1646990864156
WATCH,1646990864156
WATCH,1646990864156
WATCH,1646990864212
WATCH,1646990864212
WATCH,1646990864212
WATCH,1646990864212
WATCH,1646990864212
WATCH,1646990864307
WATCH,1646990864307
WATCH,1646990864307
WATCH,1646990864307
WATCH,1646990864307
WATCH,1646990864308
WATCH,1646990864308
WATCH,1646990864309
WATCH,1646990864309
WATCH,1646990864309
WATCH,1646990864368
WATCH,1646990864368
WATCH,1646990864368
WATCH,1646990864368
WATCH,1646990864368
WATCH,1646990864425
WATCH,1646990864425
WATCH,1646990864425
WATCH,1646990864425
WATCH,1646990864426
WATCH,1646990864486
WATCH,1646990864486
WATCH,1646990864486
WATCH,1646990864487
WATCH,1646990864487
WATCH,1646990864488
WATCH,1646990864488
WATCH,1646990864488
WATCH,1646990864488
WATCH,1646990864488
WATCH,1646990864546
WATCH,1646990864546
WATCH,1646990864546
WATCH,1646990864546
WATCH,1646990864546
WATCH,1646990864606
WATCH,1646990864606
WATCH,1646990864607
WATCH,1646990864607
WATCH,1646990864607
WATCH,1646990864667
WATCH,1646990864667
WATCH,1646990864667
WATCH,1646990864667
WATCH,1646990864668
WATCH,1646990864755
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864756
WATCH,1646990864815
WATCH,1646990864815
WATCH,1646990864815
WATCH,1646990864815
WATCH,1646990864815
WATCH,1646990864874
WATCH,1646990864874
WATCH,1646990864874
WATCH,1646990864874
WATCH,1646990864874
WATCH,1646990864876
WATCH,1646990864876
WATCH,1646990864876
WATCH,1646990864876
WATCH,1646990864876
WATCH,1646990864963
WATCH,1646990864963
WATCH,1646990864963
WATCH,1646990864963
WATCH,1646990864963
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865057
WATCH,1646990865112
WATCH,1646990865112
WATCH,1646990865112
WATCH,1646990865112
WATCH,1646990865112
WATCH,1646990865174
WATCH,1646990865174
WATCH,1646990865174
WATCH,1646990865174
WATCH,1646990865174
WATCH,1646990865176
WATCH,1646990865176
WATCH,1646990865176
WATCH,1646990865176
WATCH,1646990865177
WATCH,1646990865235
WATCH,1646990865235
WATCH,1646990865235
WATCH,1646990865235
WATCH,1646990865235
WATCH,1646990865294
WATCH,1646990865294
WATCH,1646990865294
WATCH,1646990865294
WATCH,1646990865294
WATCH,1646990865356
WATCH,1646990865356
WATCH,1646990865356
WATCH,1646990865356
WATCH,1646990865356
WATCH,1646990865446
WATCH,1646990865446
WATCH,1646990865446
WATCH,1646990865446
WATCH,1646990865446
WATCH,1646990865449
WATCH,1646990865449
WATCH,1646990865449
WATCH,1646990865449
WATCH,1646990865449
WATCH,1646990865505
WATCH,1646990865506
WATCH,1646990865506
WATCH,1646990865506
WATCH,1646990865506
WATCH,1646990865564
WATCH,1646990865564
WATCH,1646990865564
WATCH,1646990865564
WATCH,1646990865564
