Unixtime,Distancemm,Distancecm,Weight,Count,DistanceADC,WeightADC,
1638417612170,141,14,5,2,0,0
1638417612199,140,14,5,2,0,0
1638417612231,142,14,5,2,0,0
1638417612264,141,14,5,2,0,0
1638417612296,142,14,5,2,0,0
1638417612327,145,14,5,2,0,0
1638417612359,142,14,5,2,0,0
1638417612391,142,14,5,2,0,0
1638417612423,147,14,5,2,0,0
1638417612455,143,14,5,2,0,0
1638417612487,140,14,5,2,0,0
1638417612519,139,13,5,2,0,0
1638417612551,143,14,5,2,0,0
1638417612583,145,14,5,2,0,0
1638417612615,142,14,5,2,0,0
1638417612647,140,14,5,2,0,0
1638417612680,137,13,5,2,0,0
1638417612711,141,14,5,2,0,0
1638417612744,139,13,5,2,0,0
1638417612775,140,14,5,2,0,0
1638417612807,144,14,5,2,0,0
1638417612839,144,14,5,2,0,0
1638417612871,140,14,5,2,0,0
1638417612903,139,13,5,2,0,0
1638417612935,146,14,5,2,0,0
1638417612967,142,14,5,2,0,0
1638417612999,142,14,5,2,0,0
1638417613031,140,14,5,2,0,0
1638417613063,141,14,5,2,0,0
1638417613095,140,14,5,2,0,0
1638417613127,139,13,5,2,0,0
1638417613158,140,14,5,2,0,0
1638417613190,144,14,5,2,0,0
1638417613223,145,14,5,2,0,0
1638417613254,142,14,5,2,0,0
1638417613287,141,14,5,2,0,0
1638417613319,142,14,5,2,0,0
1638417613351,136,13,5,2,0,0
1638417613382,141,14,5,2,0,0
1638417613415,139,13,5,2,0,0
1638417613447,141,14,5,2,0,0
1638417613479,143,14,5,2,0,0
1638417613511,142,14,5,2,0,0
1638417613543,144,14,5,2,0,0
1638417613575,143,14,5,2,0,0
1638417613606,141,14,5,2,0,0
1638417613639,141,14,5,2,0,0
1638417613671,143,14,5,2,0,0
1638417613703,142,14,5,2,0,0
1638417613735,146,14,5,2,0,0
1638417613767,139,13,5,2,0,0
1638417613799,143,14,5,2,0,0
1638417613831,146,14,5,2,0,0
1638417613862,140,14,5,2,0,0
1638417613894,141,14,5,2,0,0
1638417613927,144,14,5,2,0,0
1638417613959,138,13,5,2,0,0
1638417613990,138,13,5,2,0,0
1638417614022,138,13,5,2,0,0
1638417614055,142,14,5,2,0,0
1638417614088,140,14,5,2,0,0
1638417614118,143,14,5,2,0,0
1638417614150,144,14,5,2,0,0
1638417614182,144,14,5,2,0,0
1638417614214,146,14,5,2,0,0
1638417614247,138,13,5,2,0,0
1638417614278,145,14,5,2,0,0
1638417614311,148,14,5,2,0,0
1638417614343,140,14,5,2,0,0
1638417614374,142,14,5,2,0,0
1638417614406,141,14,5,2,0,0
1638417614439,139,13,5,2,0,0
1638417614470,140,14,5,2,0,0
1638417614502,141,14,5,2,0,0
1638417614534,144,14,5,2,0,0
1638417614566,144,14,5,2,0,0
1638417614599,145,14,5,2,0,0
1638417614614,143,14,5,2,0,0
1638417614646,143,14,5,2,0,0
1638417614678,146,14,5,2,0,0
1638417614711,140,14,5,2,0,0
1638417614742,141,14,5,2,0,0
1638417614774,144,14,5,2,0,0
1638417614806,143,14,5,2,0,0
1638417614838,140,14,5,2,0,0
1638417614870,136,13,5,2,0,0
1638417614902,143,14,5,2,0,0
1638417614934,143,14,5,2,0,0
