DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1648193410843,1648193411591,4,1648193411591,4,5,5,0,0
DEVICE,1648193411322,1648193412070,4,1648193412070,118,0,5,0,0
DEVICE,1648193411786,1648193412534,4,1648193412534,120,0,5,0,0
DEVICE,1648193412266,1648193413014,4,1648193413014,66,0,5,0,0
DEVICE,1648193412746,1648193413494,4,1648193413494,3,5,6,0,0
DEVICE,1648193413210,1648193413958,4,1648193413958,3,5,6,0,0
DEVICE,1648193413850,1648193414598,4,1648193414598,200,0,6,0,0
DEVICE,1648193414328,1648193415076,4,1648193415076,185,0,6,0,0
DEVICE,1648193414792,1648193415540,4,1648193415540,6,0,7,0,0
DEVICE,1648193415271,1648193416019,4,1648193416019,3,5,7,0,0
DEVICE,1648193415734,1648193416482,4,1648193416482,4,5,7,0,0
DEVICE,1648193416214,1648193416962,4,1648193416962,123,0,7,0,0
DEVICE,1648193416853,1648193417601,4,1648193417601,130,0,7,0,0
DEVICE,1648193417317,1648193418065,4,1648193418065,3,5,8,0,0
DEVICE,1648193417796,1648193418544,4,1648193418544,3,5,8,0,0
DEVICE,1648193418276,1648193419024,4,1648193419024,49,5,8,0,0
DEVICE,1648193418740,1648193419488,4,1648193419488,119,0,8,0,0
DEVICE,1648193419219,1648193419967,4,1648193419967,50,0,9,0,0
DEVICE,1648193419858,1648193420606,4,1648193420606,3,5,9,0,0
DEVICE,1648193420322,1648193421070,4,1648193421070,3,5,9,0,0
DEVICE,1648193420802,1648193421550,4,1648193421550,14,5,9,0,0
DEVICE,1648193421281,1648193422029,4,1648193422029,54,5,10,0,0
DEVICE,1648193421745,1648193422493,4,1648193422493,105,0,10,0,0
DEVICE,1648193422224,1648193422972,4,1648193422972,5,0,11,0,0
DEVICE,1648193422848,1648193423596,4,1648193423596,3,5,11,0,0
DEVICE,1648193423327,1648193424075,4,1648193424075,4,5,11,0,0
DEVICE,1648193423807,1648193424555,4,1648193424555,200,0,11,0,0
DEVICE,1648193424271,1648193425019,4,1648193425019,164,0,11,0,0
DEVICE,1648193424750,1648193425498,4,1648193425498,3,5,12,0,0
DEVICE,1648193425229,1648193425977,4,1648193425977,3,5,12,0,0
DEVICE,1648193425853,1648193426601,4,1648193426601,6,5,12,0,0
DEVICE,1648193426333,1648193427081,4,1648193427081,8,5,12,0,0
DEVICE,1648193426796,1648193427544,4,1648193427544,4,5,12,0,0
DEVICE,1648193427276,1648193428024,4,1648193428024,3,5,12,0,0
DEVICE,1648193427739,1648193428487,4,1648193428487,3,5,12,0,0
DEVICE,1648193428219,1648193428967,4,1648193428967,5,5,12,0,0
DEVICE,1648193428859,1648193429607,4,1648193429607,34,5,12,0,0
DEVICE,1648193429322,1648193430070,4,1648193430070,3,5,12,0,0
DEVICE,1648193429802,1648193430550,4,1648193430550,3,5,12,0,0
DEVICE,1648193430265,1648193431013,4,1648193431013,3,5,12,0,0
DEVICE,1648193430744,1648193431492,4,1648193431492,82,0,12,0,0
DEVICE,1648193431224,1648193431972,4,1648193431972,124,0,12,0,0
DEVICE,1648193431848,1648193432596,4,1648193432596,3,5,13,0,0
DEVICE,1648193432327,1648193433075,4,1648193433075,3,5,13,0,0
DEVICE,1648193432790,1648193433538,4,1648193433538,6,5,13,0,0
DEVICE,1648193433272,1648193434020,4,1648193434020,185,0,13,0,0
DEVICE,1648193433765,1648193434513,4,1648193434513,200,0,13,0,0
DEVICE,1648193434230,1648193434978,4,1648193434978,5,5,14,0,0
DEVICE,1648193434853,1648193435601,4,1648193435601,3,5,14,0,0
DEVICE,1648193435332,1648193436080,4,1648193436080,4,5,14,0,0
DEVICE,1648193435797,1648193436545,4,1648193436545,119,0,14,0,0
DEVICE,1648193436276,1648193437024,4,1648193437024,119,0,14,0,0
DEVICE,1648193436755,1648193437503,4,164819343750
