Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1655435524408,1655435524331,4,0,0.055,-0.301,-0.952,-0.008,-0.002,0.007
AIRPOT,1655435524448,1655435524371,4,0,0.054,-0.300,-0.952,-0.006,-0.007,0.001
AIRPOT,1655435524489,1655435524412,4,0,0.053,-0.299,-0.953,-0.007,-0.009,0.000
AIRPOT,1655435524528,1655435524451,4,0,0.055,-0.297,-0.953,-0.010,-0.005,0.008
AIRPOT,1655435524570,1655435524493,4,0,0.056,-0.295,-0.954,-0.007,-0.002,0.002
AIRPOT,1655435524609,1655435524532,4,0,0.058,-0.292,-0.955,-0.005,0.003,0.002
AIRPOT,1655435524649,1655435524572,4,0,0.061,-0.289,-0.955,-0.005,0.000,0.006
AIRPOT,1655435524687,1655435524610,4,0,0.063,-0.286,-0.956,-0.001,-0.008,0.002
AIRPOT,1655435524726,1655435524649,4,0,0.066,-0.283,-0.957,-0.003,-0.005,0.007
AIRPOT,1655435524767,1655435524690,4,0,0.070,-0.279,-0.958,-0.001,-0.010,0.003
AIRPOT,1655435524808,1655435524731,4,0,0.074,-0.274,-0.959,-0.003,-0.005,0.005
AIRPOT,1655435524849,1655435524772,4,0,0.079,-0.267,-0.961,0.000,-0.011,0.003
AIRPOT,1655435524889,1655435524812,4,0,0.087,-0.254,-0.963,-0.000,-0.036,-0.020
AIRPOT,1655435524927,1655435524850,4,0,0.103,-0.224,-0.969,-0.012,-0.061,-0.015
AIRPOT,1655435524968,1655435524891,4,0,0.129,-0.162,-0.978,-0.025,-0.078,0.045
AIRPOT,1655435525007,1655435524930,4,0,0.152,-0.076,-0.985,-0.032,-0.067,0.073
AIRPOT,1655435525049,1655435524972,4,0,0.167,0.016,-0.986,-0.016,-0.065,0.064
AIRPOT,1655435525089,1655435525012,4,0,0.173,0.098,-0.980,-0.010,-0.057,0.058
AIRPOT,1655435525127,1655435525050,4,0,0.169,0.162,-0.972,-0.001,0.027,0.026
AIRPOT,1655435525169,1655435525092,4,0,0.161,0.206,-0.965,0.017,0.034,-0.014
AIRPOT,1655435525207,1655435525130,4,0,0.156,0.233,-0.960,0.007,0.050,-0.013
AIRPOT,1655435525247,1655435525170,4,0,0.154,0.249,-0.956,0.010,0.041,-0.015
AIRPOT,1655435525289,1655435525212,4,0,0.154,0.260,-0.953,0.001,0.027,-0.002
AIRPOT,1655435525326,1655435525249,4,0,0.155,0.269,-0.951,-0.003,0.012,0.002
AIRPOT,1655435525366,1655435525289,4,0,0.156,0.276,-0.948,-0.004,0.006,0.003
AIRPOT,1655435525446,1655435525369,4,0,0.159,0.287,-0.945,0.001,0.006,0.005
AIRPOT,1655435525486,1655435525409,4,0,0.161,0.291,-0.943,0.004,0.013,0.006
AIRPOT,1655435525528,1655435525451,4,0,0.163,0.294,-0.942,0.010,0.016,0.007
AIRPOT,1655435525566,1655435525489,4,0,0.164,0.296,-0.941,0.012,0.022,0.012
AIRPOT,1655435525608,1655435525531,4,0,0.161,0.284,-0.945,-0.020,-0.017,0.091
AIRPOT,1655435525634,1655435525557,4,0,0.135,0.225,-0.965,0.035,0.043,0.015
AIRPOT,1655435525729,1655435525652,4,0,0.069,0.009,-0.998,0.076,0.089,-0.080
AIRPOT,1655435525769,1655435525692,4,0,0.046,-0.081,-0.996,0.026,0.055,0.000
AIRPOT,1655435525813,1655435525736,4,0,0.027,-0.147,-0.989,0.007,0.014,0.041
AIRPOT,1655435525848,1655435525771,4,0,0.013,-0.194,-0.981,0.005,-0.035,0.053
AIRPOT,1655435525888,1655435525811,4,0,0.002,-0.228,-0.974,0.000,-0.002,0.043
AIRPOT,1655435525911,1655435525834,4,0,-0.007,-0.250,-0.968,0.002,-0.018,0.029
AIRPOT,1655435525967,1655435525890,4,0,-0.014,-0.264,-0.964,0.012,-0.037,0.011
AIRPOT,1655435526009,1655435525932,4,0,-0.019,-0.273,-0.962,0.013,-0.027,0.011
AIRPOT,1655435526049,1655435525972,4,0,-0.023,-0.278,-0.960,0.011,-0.011,0.008
AIRPOT,1655435526088,1655435526011,4,0,-0.029,-0.282,-0.959,0.020,0.004,-0.012
AIRPOT,1655435526111,1655435526034,4,0,-0.037,-0.283,-0.958,0.023,0.013,-0.031
AIRPOT,1655435526169,1655435526092,4,0,-0.042,-0.283,-0.958,-0.004,-0.017,-0.002
AIRPOT,1655435526192,1655435526115,4,0,-0.047,-0.284,-0.958,-0.000,-0.009,-0.002
AIRPOT,1655435526251,1655435526174,4,0,-0.053,-0.286,-0.957,-0.003,-0.004,0.009
AIRPOT,1655435526288,1655435526211,4,0,-0.059,-0.289,-0.955,-0.000,-0.008,0.015
AIRPOT,1655435526313,1655435526236,4,0,-0.065,-0.292,-0.954,-0.006,-0.006,0.028
AIRPOT,1655435526372,1655435526295,4,0,-0.072,-0.295,-0.953,-0.003,-0.006,0.007
AIRPOT,1655435526409,1655435526332,4,0,-0.078,-0.299,-0.951,-0.005,-0.008,0.014
AIRPOT,1655435526429,1655435526352,4,0,-0.083,-0.304,-0.949,-0.006,-0.002,-0.001
AIRPOT,1655435526471,1655435526394,4,0,-0.087,-0.310,-0.947,-0.008,-0.013,-0.003
AIRPOT,1655435526510,1655435526433,4,0,-0.091,-0.316,-0.944,-0.004,-0.010,-0.007
AIRPOT,1655435526552,1655435526475,4,0,-0.095,-0.323,-0.942,-0.024,0.006,0.016
AIRPOT,1655435526612,1655435526535,4,0,-0.100,-0.328,-0.939,0.002,-0.007,0.005
AIRPOT,1655435526629,1655435526552,4,0,-0.107,-0.332,-0.937,0.001,0.001,-0.022
AIRPOT,1655435526671,1655435526594,4,0,-0.111,-0.335,-0.936,-0.016,-0.014,-0.005
AIRPOT,1655435526735,1655435526658,4,0,-0.113,-0.339,-0.934,-0.023,0.007,0.011
AIRPOT,1655435526748,1655435526671,4,0,-0.114,-0.343,-0.933,-0.016,0.007,0.013
AIRPOT,1655435526795,1655435526718,4,0,-0.116,-0.345,-0.932,-0.008,0.006,0.006
AIRPOT,1655435526829,1655435526752,4,0,-0.116,-0.344,-0.932,-0.013,0.006,0.001
AIRPOT,1655435526888,1655435526811,4,0,-0.116,-0.343,-0.932,-0.012,-0.004,0.010
AIRPOT,1655435526908,1655435526831,4,0,-0.117,-0.343,-0.932,-0.009,0.005,0.003
AIRPOT,1655435526949,1655435526872,4,0,-0.119,-0.342,-0.932,-0.010,0.006,-0.005
AIRPOT,1655435526990,1655435526913,4,0,-0.120,-0.342,-0.932,-0.014,-0.003,0.004
AIRPOT,1655435527029,1655435526952,4,0,-0.122,-0.343,-0.931,-0.017,0.007,0.010
AIRPOT,1655435527067,1655435526990,4,0,-0.124,-0.344,-0.931,-0.015,0.006,-0.003
AIRPOT,1655435527109,1655435527032,4,0,-0.125,-0.344,-0.930,-0.011,0.013,0.006
AIRPOT,1655435527148,1655435527071,4,0,-0.126,-0.344,-0.930,-0.010,0.006,0.004
AIRPOT,1655435527189,1655435527112,4,0,-0.126,-0.344,-0.930,-0.006,-0.005,0.001
AIRPOT,1655435527227,1655435527150,4,0,-0.126,-0.344,-0.931,-0.004,-0.012,-0.003
AIRPOT,1655435527268,1655435527191,4,0,-0.125,-0.343,-0.931,-0.009,-0.016,-0.001
AIRPOT,1655435527308,1655435527231,4,0,-0.122,-0.344,-0.931,-0.030,-0.034,0.010
