Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115651410,1648115652069,4,0,0.385,-0.077,-0.920,-0.002,-0.013,-0.003
AIRPOT,1648115651454,1648115652113,4,0,0.385,-0.078,-0.920,-0.008,-0.013,0.003
AIRPOT,1648115651490,1648115652149,4,0,0.383,-0.080,-0.920,-0.007,-0.007,-0.001
AIRPOT,1648115651529,1648115652188,4,0,0.381,-0.082,-0.921,-0.008,-0.005,-0.002
AIRPOT,1648115651568,1648115652227,4,0,0.380,-0.085,-0.921,-0.003,-0.005,-0.004
AIRPOT,1648115651614,1648115652273,4,0,0.380,-0.086,-0.921,-0.002,-0.002,-0.006
AIRPOT,1648115651651,1648115652310,4,0,0.380,-0.088,-0.921,-0.008,-0.011,0.006
AIRPOT,1648115651694,1648115652353,4,0,0.380,-0.088,-0.921,-0.005,-0.014,0.004
AIRPOT,1648115651728,1648115652387,4,0,0.380,-0.088,-0.921,-0.003,-0.020,0.003
AIRPOT,1648115651769,1648115652428,4,0,0.379,-0.088,-0.921,-0.008,-0.013,0.003
AIRPOT,1648115651810,1648115652469,4,0,0.378,-0.088,-0.922,-0.006,-0.006,-0.001
AIRPOT,1648115651853,1648115652512,4,0,0.377,-0.089,-0.922,-0.008,-0.007,-0.002
AIRPOT,1648115651890,1648115652549,4,0,0.376,-0.090,-0.922,-0.011,-0.011,-0.003
AIRPOT,1648115651944,1648115652603,4,0,0.374,-0.091,-0.923,-0.019,-0.016,0.001
AIRPOT,1648115651978,1648115652637,4,0,0.371,-0.091,-0.924,-0.023,-0.025,0.003
AIRPOT,1648115652011,1648115652670,4,0,0.367,-0.090,-0.926,-0.021,-0.011,-0.010
AIRPOT,1648115652049,1648115652708,4,0,0.364,-0.090,-0.927,-0.017,-0.001,-0.012
AIRPOT,1648115652095,1648115652754,4,0,0.362,-0.090,-0.928,-0.015,0.002,-0.011
AIRPOT,1648115652134,1648115652793,4,0,0.361,-0.091,-0.928,-0.020,-0.006,-0.004
AIRPOT,1648115652176,1648115652835,4,0,0.360,-0.092,-0.929,-0.014,-0.010,-0.004
AIRPOT,1648115652211,1648115652870,4,0,0.358,-0.092,-0.929,-0.018,-0.001,-0.002
AIRPOT,1648115652250,1648115652909,4,0,0.357,-0.093,-0.930,-0.014,0.001,-0.002
AIRPOT,1648115652290,1648115652949,4,0,0.356,-0.092,-0.930,-0.015,0.002,0.003
AIRPOT,1648115652333,1648115652992,4,0,0.353,-0.091,-0.931,-0.011,0.005,-0.002
AIRPOT,1648115652400,1648115653059,4,0,0.350,-0.089,-0.932,-0.006,0.039,-0.004
AIRPOT,1648115652415,1648115653074,4,0,0.345,-0.086,-0.934,0.021,0.140,-0.022
AIRPOT,1648115652451,1648115653110,4,0,0.341,-0.083,-0.936,0.034,0.305,-0.076
AIRPOT,1648115652491,1648115653150,4,0,0.349,-0.088,-0.933,0.003,0.151,-0.063
