Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1647422736017,1647422735743,4,1647422735642,-0.206,0.092,0.213,-0.019,-0.020,0.009,0
WATCH,1647422736017,1647422735743,4,1647422735652,-0.248,0.111,0.225,-0.026,-0.033,0.005,0
WATCH,1647422736017,1647422735743,4,1647422735662,-0.287,0.105,0.224,-0.026,-0.036,-0.010,0
WATCH,1647422736017,1647422735743,4,1647422735672,-0.294,0.110,0.239,-0.024,-0.033,-0.011,0
WATCH,1647422736081,1647422735807,4,1647422735682,-0.268,0.112,0.241,-0.020,-0.028,-0.028,0
WATCH,1647422736081,1647422735807,4,1647422735692,-0.280,0.122,0.253,-0.019,-0.005,-0.016,0
WATCH,1647422736081,1647422735807,4,1647422735702,-0.303,0.143,0.259,-0.015,0.001,-0.017,0
WATCH,1647422736081,1647422735807,4,1647422735712,-0.356,0.172,0.241,-0.012,-0.005,-0.015,0
WATCH,1647422736081,1647422735807,4,1647422735721,-0.407,0.178,0.235,-0.003,0.002,-0.018,0
WATCH,1647422736081,1647422735807,4,1647422735732,-0.402,0.144,0.247,0.017,-0.004,-0.025,0
WATCH,1647422736081,1647422735807,4,1647422735741,-0.384,0.122,0.279,0.030,0.009,-0.022,0
WATCH,1647422736081,1647422735807,4,1647422735751,-0.368,0.119,0.341,0.023,-0.001,-0.015,0
WATCH,1647422736081,1647422735807,4,1647422735761,-0.343,0.108,0.371,0.006,-0.029,-0.000,0
WATCH,1647422736081,1647422735807,4,1647422735771,-0.290,0.113,0.388,-0.010,-0.055,-0.002,0
WATCH,1647422736139,1647422735865,4,1647422735781,-0.263,0.135,0.368,-0.020,-0.001,0.000,0
WATCH,1647422736139,1647422735865,4,1647422735791,-0.209,0.146,0.358,-0.028,0.081,0.011,0
WATCH,1647422736139,1647422735865,4,1647422735801,-0.140,0.167,0.379,-0.014,0.078,-0.000,0
WATCH,1647422736139,1647422735865,4,1647422735811,-0.184,0.180,0.374,0.006,0.033,-0.007,0
WATCH,1647422736139,1647422735865,4,1647422735821,-0.354,0.194,0.329,0.013,-0.014,0.012,0
WATCH,1647422736200,1647422735926,4,1647422735831,-0.583,0.195,0.315,0.015,-0.063,0.014,0
WATCH,1647422736200,1647422735926,4,1647422735841,-0.810,0.159,0.333,0.018,-0.084,0.024,0
WATCH,1647422736200,1647422735926,4,1647422735850,-0.935,0.117,0.354,0.023,-0.059,0.015,0
WATCH,1647422736200,1647422735926,4,1647422735860,-0.823,0.086,0.397,0.016,-0.020,-0.021,0
WATCH,1647422736200,1647422735926,4,1647422735870,-0.663,0.080,0.422,0.007,0.024,-0.044,0
WATCH,1647422736260,1647422735986,4,1647422735880,-0.512,0.086,0.397,-0.012,0.059,-0.036,0
WATCH,1647422736260,1647422735986,4,1647422735890,-0.394,0.088,0.386,-0.024,0.072,-0.030,0
WATCH,1647422736260,1647422735986,4,1647422735900,-0.270,0.090,0.354,-0.022,0.078,-0.037,0
WATCH,1647422736260,1647422735986,4,1647422735910,-0.159,0.083,0.334,-0.015,0.079,-0.050,0
WATCH,1647422736260,1647422735986,4,1647422735920,-0.084,0.082,0.307,-0.011,0.091,-0.046,0
WATCH,1647422736320,1647422736046,4,1647422735930,-0.013,0.067,0.290,-0.008,0.089,-0.044,0
WATCH,1647422736320,1647422736046,4,1647422735940,0.090,0.043,0.314,-0.001,0.068,-0.043,0
WATCH,1647422736320,1647422736046,4,1647422735950,0.175,0.008,0.305,0.010,0.050,-0.065,0
WATCH,1647422736320,1647422736046,4,1647422735960,0.217,-0.022,0.234,-0.011,0.073,-0.074,0
WATCH,1647422736320,1647422736046,4,1647422735970,0.315,-0.030,0.189,-0.035,0.109,-0.076,0
WATCH,1647422736321,1647422736047,4,1647422735980,0.464,-0.035,0.166,-0.035,0.113,-0.085,0
WATCH,1647422736321,1647422736047,4,1647422735990,0.567,-0.040,0.155,-0.025,0.103,-0.080,0
WATCH,1647422736321,1647422736047,4,1647422735999,0.549,-0.020,0.146,-0.014,0.071,-0.036,0
WATCH,1647422736321,1647422736047,4,1647422736010,0.487,-0.007,0.138,-0.004,0.038,-0.003,0
WATCH,1647422736322,1647422736048,4,1647422736019,0.455,-0.026,0.145,0.007,0.013,0.006,0
WATCH,1647422736380,1647422736106,4,1647422736029,0.446,-0.022,0.182,0.009,-0.001,-0.004,0
WATCH,1647422736380,1647422736106,4,1647422736040,0.419,0.016,0.206,-0.021,-0.020,0.033,0
WATCH,1647422736380,1647422736106,4,1647422736049,0.415,0.064,0.221,-0.037,-0.051,0.066,0
WATCH,1647422736380,1647422736106,4,1647422736059,0.441,0.111,0.230,-0.033,-0.052,0.059,0
WATCH,1647422736380,1647422736106,4,1647422736069,0.485,0.122,0.228,-0.016,-0.024,0.024,0
WATCH,1647422736439,1647422736165,4,1647422736079,0.515,0.091,0.211,-0.001,0.010,-0.013,0
