Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115092053,1648115092656,4,0,0.104,-0.219,-0.970,0.005,-0.002,0.006
AIRPOT,1648115092081,1648115092684,4,0,0.104,-0.219,-0.970,0.013,-0.016,0.008
AIRPOT,1648115092129,1648115092732,4,0,0.104,-0.220,-0.970,0.023,-0.023,0.015
AIRPOT,1648115092163,1648115092766,4,0,0.103,-0.223,-0.969,0.030,-0.020,0.017
AIRPOT,1648115092214,1648115092817,4,0,0.102,-0.226,-0.969,0.048,-0.041,0.013
AIRPOT,1648115092243,1648115092846,4,0,0.101,-0.230,-0.968,0.057,-0.042,0.028
AIRPOT,1648115092291,1648115092894,4,0,0.100,-0.236,-0.967,0.059,-0.059,0.033
AIRPOT,1648115092322,1648115092925,4,0,0.098,-0.242,-0.965,0.055,-0.072,0.035
AIRPOT,1648115092531,1648115093134,4,0,0.110,-0.261,-0.959,0.073,-0.042,0.029
AIRPOT,1648115092370,1648115092973,4,0,0.097,-0.248,-0.964,0.064,-0.058,0.039
AIRPOT,1648115092403,1648115093006,4,0,0.095,-0.252,-0.963,0.052,-0.071,0.034
AIRPOT,1648115092450,1648115093053,4,0,0.096,-0.255,-0.962,0.081,-0.085,0.004
AIRPOT,1648115092488,1648115093091,4,0,0.102,-0.258,-0.961,0.074,-0.061,0.032
AIRPOT,1648115092561,1648115093164,4,0,0.117,-0.265,-0.957,0.063,-0.055,0.025
AIRPOT,1648115092609,1648115093212,4,0,0.124,-0.270,-0.955,0.055,-0.059,-0.026
AIRPOT,1648115092643,1648115093246,4,0,0.130,-0.276,-0.952,0.022,-0.055,-0.004
AIRPOT,1648115092724,1648115093327,4,0,0.138,-0.288,-0.948,-0.028,-0.015,-0.014
AIRPOT,1648115092771,1648115093374,4,0,0.142,-0.289,-0.947,-0.073,0.053,0.060
AIRPOT,1648115092806,1648115093409,4,0,0.141,-0.285,-0.948,-0.087,0.041,0.010
AIRPOT,1648115092851,1648115093454,4,0,0.139,-0.281,-0.950,-0.095,0.025,-0.039
AIRPOT,1648115092881,1648115093484,4,0,0.140,-0.277,-0.951,-0.097,0.044,-0.038
AIRPOT,1648115092931,1648115093534,4,0,0.142,-0.272,-0.952,-0.096,0.036,-0.037
AIRPOT,1648115092964,1648115093567,4,0,0.144,-0.267,-0.953,-0.122,0.041,-0.019
AIRPOT,1648115093017,1648115093620,4,0,0.141,-0.262,-0.955,-0.121,0.037,-0.021
AIRPOT,1648115093042,1648115093645,4,0,0.136,-0.258,-0.957,-0.120,0.026,-0.009
AIRPOT,1648115093090,1648115093693,4,0,0.130,-0.255,-0.958,-0.112,0.003,-0.008
AIRPOT,1648115093127,1648115093730,4,0,0.123,-0.254,-0.959,-0.107,0.007,-0.002
AIRPOT,1648115093172,1648115093775,4,0,0.116,-0.255,-0.960,-0.076,0.002,-0.015
AIRPOT,1648115093204,1648115093807,4,0,0.113,-0.254,-0.961,-0.060,0.009,0.001
AIRPOT,1648115093255,1648115093858,4,0,0.110,-0.252,-0.962,-0.046,0.020,0.003
AIRPOT,1648115093281,1648115093884,4,0,0.107,-0.250,-0.962,-0.044,0.034,-0.004
AIRPOT,1648115093330,1648115093933,4,0,0.105,-0.248,-0.963,-0.045,0.021,-0.014
AIRPOT,1648115093362,1648115093965,4,0,0.103,-0.249,-0.963,-0.045,0.016,-0.012
AIRPOT,1648115093411,1648115094014,4,0,0.101,-0.251,-0.963,-0.038,0.014,-0.007
AIRPOT,1648115093445,1648115094048,4,0,0.099,-0.253,-0.962,-0.030,0.008,-0.007
AIRPOT,1648115093492,1648115094095,4,0,0.097,-0.254,-0.962,-0.008,0.017,0.001
AIRPOT,1648115093522,1648115094125,4,0,0.096,-0.254,-0.962,0.001,0.016,0.000
AIRPOT,1648115093571,1648115094174,4,0,0.096,-0.255,-0.962,-0.013,0.012,0.014
AIRPOT,1648115093602,1648115094205,4,0,0.093,-0.257,-0.962,-0.027,-0.014,0.015
AIRPOT,1648115093651,1648115094254,4,0,0.089,-0.261,-0.961,-0.026,-0.024,-0.004
AIRPOT,1648115093683,1648115094286,4,0,0.085,-0.265,-0.960,-0.029,-0.004,-0.017
AIRPOT,1648115093732,1648115094335,4,0,0.084,-0.268,-0.960,-0.043,-0.003,0.001
AIRPOT,1648115093765,1648115094368,4,0,0.082,-0.270,-0.959,-0.054,0.003,0.006
AIRPOT,1648115093810,1648115094413,4,0,0.080,-0.273,-0.959,-0.048,-0.013,-0.015
AIRPOT,1648115093842,1648115094445,4,0,0.081,-0.276,-0.958,-0.044,-0.012,-0.011
AIRPOT,1648115093894,1648115094497,4,0,0.086,-0.280,-0.956,-0.022,-0.010,-0.017
AIRPOT,1648115093922,1648115094525,4,0,0.093,-0.283,-0.955,-0.006,0.001,-0.007
AIRPOT,1648115093971,1648115094574,4,0,0.100,-0.285,-0.953,0.004,0.016,0.015
AIRPOT,1648115094002,1648115094605,4,0,0.105,-0.286,-0.952,0.015,0.011,0.014
AIRPOT,1648115094050,1648115094653,4,0,0.110,-0.286,-0.952,0.026,-0.012,0.005
AIRPOT,1648115094083,1648115094686,4,0,0.115,-0.287,-0.951,0.020,-0.013,0.007
AIRPOT,1648115094131,1648115094734,4,0,0.119,-0.287,-0.950,-0.004,-0.015,0.023
AIRPOT,1648115094176,1648115094779,4,0,0.120,-0.287,-0.950,-0.001,-0.025,0.005
AIRPOT,1648115094212,1648115094815,4,0,0.121,-0.288,-0.950,0.005,-0.001,0.003
AIRPOT,1648115094241,1648115094844,4,0,0.124,-0.287,-0.950,0.004,0.011,0.009
AIRPOT,1648115094297,1648115094900,4,0,0.127,-0.286,-0.950,0.017,0.004,-0.002
AIRPOT,1648115094321,1648115094924,4,0,0.131,-0.284,-0.950,0.019,0.008,0.008
AIRPOT,1648115094371,1648115094974,4,0,0.136,-0.283,-0.949,0.027,0.003,0.004
AIRPOT,1648115094397,1648115095000,4,0,0.141,-0.284,-0.948,0.035,-0.015,0.010
AIRPOT,1648115094451,1648115095054,4,0,0.146,-0.287,-0.947,0.040,-0.018,0.018
AIRPOT,1648115094481,1648115095084,4,0,0.150,-0.291,-0.945,0.046,-0.012,0.017
AIRPOT,1648115094530,1648115095133,4,0,0.152,-0.293,-0.944,0.048,-0.007,0.015
AIRPOT,1648115094563,1648115095166,4,0,0.155,-0.293,-0.943,0.048,-0.008,0.027
AIRPOT,1648115094616,1648115095219,4,0,0.155,-0.293,-0.943,0.044,-0.009,0.019
AIRPOT,1648115094645,1648115095248,4,0,0.154,-0.292,-0.944,0.041,-0.006,0.014
AIRPOT,1648115094692,1648115095295,4,0,0.152,-0.291,-0.944,0.034,-0.012,0.007
AIRPOT,1648115094724,1648115095327,4,0,0.151,-0.291,-0.945,0.030,-0.007,0.008
AIRPOT,1648115094769,1648115095372,4,0,0.150,-0.291,-0.945,0.017,0.000,0.014
AIRPOT,1648115094802,1648115095405,4,0,0.147,-0.290,-0.946,0.015,-0.003,0.005
AIRPOT,1648115094851,1648115095454,4,0,0.145,-0.288,-0.947,0.006,0.001,0.002
AIRPOT,1648115094883,1648115095486,4,0,0.142,-0.285,-0.948,-0.007,0.014,0.005
AIRPOT,1648115094932,1648115095535,4,0,0.139,-0.281,-0.949,0.006,0.010,-0.004
AIRPOT,1648115094960,1648115095563,4,0,0.139,-0.278,-0.951,0.031,-0.013,-0.011
AIRPOT,1648115095010,1648115095613,4,0,0.138,-0.277,-0.951,0.043,-0.013,0.023
AIRPOT,1648115095042,1648115095645,4,0,0.135,-0.278,-0.951,0.011,0.002,0.033
AIRPOT,1648115095092,1648115095695,4,0,0.128,-0.278,-0.952,-0.014,0.003,0.002
AIRPOT,1648115095141,1648115095744,4,0,0.120,-0.277,-0.953,-0.076,0.044,0.007
AIRPOT,1648115095171,1648115095774,4,0,0.111,-0.272,-0.956,-0.040,-0.006,-0.052
AIRPOT,1648115095203,1648115095806,4,0,0.110,-0.268,-0.957,-0.056,-0.011,-0.005
AIRPOT,1648115095250,1648115095853,4,0,0.112,-0.268,-0.957,-0.012,-0.007,-0.033
AIRPOT,1648115095284,1648115095887,4,0,0.120,-0.270,-0.955,0.012,0.010,0.001
AIRPOT,1648115095329,1648115095932,4,0,0.125,-0.271,-0.954,0.039,-0.000,0.018
AIRPOT,1648115095365,1648115095968,4,0,0.128,-0.271,-0.954,0.065,-0.011,0.020
AIRPOT,1648115095411,1648115096014,4,0,0.128,-0.272,-0.954,0.059,-0.026,0.028
AIRPOT,1648115095442,1648115096045,4,0,0.122,-0.272,-0.954,-0.006,0.029,0.035
AIRPOT,1648115095490,1648115096093,4,0,0.113,-0.269,-0.956,-0.039,0.017,-0.019
AIRPOT,1648115095523,1648115096126,4,0,0.108,-0.264,-0.958,-0.026,-0.025,-0.035
AIRPOT,1648115095618,1648115096221,4,0,0.111,-0.263,-0.958,-0.019,0.008,0.012
AIRPOT,1648115095651,1648115096254,4,0,0.110,-0.265,-0.958,-0.022,-0.001,-0.004
AIRPOT,1648115095671,1648115096274,4,0,0.109,-0.267,-0.958,-0.039,-0.001,-0.002
AIRPOT,1648115095730,1648115096333,4,0,0.109,-0.267,-0.957,-0.036,0.004,-0.008
AIRPOT,1648115095762,1648115096365,4,0,0.111,-0.268,-0.957,-0.034,0.007,-0.013
AIRPOT,1648115095810,1648115096413,4,0,0.115,-0.268,-0.957,-0.020,0.004,-0.005
AIRPOT,1648115095842,1648115096445,4,0,0.120,-0.268,-0.956,-0.007,0.004,-0.006
AIRPOT,1648115095890,1648115096493,4,0,0.126,-0.269,-0.955,0.002,0.005,-0.001
AIRPOT,1648115095923,1648115096526,4,0,0.133,-0.271,-0.954,0.005,0.011,0.004
AIRPOT,1648115095970,1648115096573,4,0,0.138,-0.273,-0.952,0.011,0.004,0.002
AIRPOT,1648115096000,1648115096603,4,0,0.144,-0.277,-0.950,0.019,0.007,0.001
AIRPOT,1648115096052,1648115096655,4,0,0.149,-0.281,-0.948,0.020,0.007,0.012
AIRPOT,1648115096082,1648115096685,4,0,0.152,-0.285,-0.946,0.022,0.004,0.009
AIRPOT,1648115096131,1648115096734,4,0,0.155,-0.289,-0.945,0.023,-0.005,0.007
AIRPOT,1648115096165,1648115096768,4,0,0.157,-0.291,-0.944,0.021,-0.003,0.008
AIRPOT,1648115096212,1648115096815,4,0,0.157,-0.295,-0.943,0.019,-0.002,0.010
AIRPOT,1648115096239,1648115096842,4,0,0.157,-0.299,-0.941,0.012,0.000,0.009
AIRPOT,1648115096292,1648115096895,4,0,0.155,-0.303,-0.940,0.016,-0.006,-0.002
AIRPOT,1648115096321,1648115096924,4,0,0.154,-0.307,-0.939,0.001,-0.007,0.010
