Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115709042,1648115709659,4,0,-0.012,-0.244,-0.970,-0.154,-0.179,0.127
AIRPOT,1648115709133,1648115709750,4,0,-0.016,-0.267,-0.964,-0.090,-0.071,0.076
AIRPOT,1648115709181,1648115709798,4,0,-0.019,-0.269,-0.963,-0.088,-0.093,0.022
AIRPOT,1648115709299,1648115709916,4,0,-0.027,-0.292,-0.956,0.043,-0.009,-0.106
AIRPOT,1648115709379,1648115709996,4,0,-0.006,-0.271,-0.963,0.024,-0.001,0.006
AIRPOT,1648115709461,1648115710078,4,0,0.001,-0.258,-0.966,0.030,-0.058,0.009
AIRPOT,1648115709642,1648115710259,4,0,0.061,0.035,-0.997,0.088,0.402,-0.289
AIRPOT,1648115709696,1648115710313,4,0,0.057,-0.022,-0.998,0.163,0.405,-0.230
AIRPOT,1648115709766,1648115710383,4,0,0.088,-0.166,-0.982,0.133,0.076,0.070
AIRPOT,1648115709799,1648115710416,4,0,0.108,-0.222,-0.969,0.046,0.082,0.125
AIRPOT,1648115709943,1648115710560,4,0,0.166,-0.263,-0.951,0.055,-0.154,0.156
AIRPOT,1648115710010,1648115710627,4,0,0.143,-0.242,-0.960,0.063,-0.119,-0.213
AIRPOT,1648115710093,1648115710710,4,0,0.096,-0.190,-0.977,-0.216,-0.254,0.136
AIRPOT,1648115710173,1648115710790,4,0,0.012,-0.013,-1.000,-0.338,-0.115,0.162
AIRPOT,1648115710245,1648115710862,4,0,-0.097,0.161,-0.982,-0.271,0.156,0.021
AIRPOT,1648115710341,1648115710958,4,0,-0.184,0.228,-0.956,-0.126,0.208,-0.072
AIRPOT,1648115710422,1648115711039,4,0,-0.241,0.240,-0.940,-0.042,0.058,0.056
AIRPOT,1648115710501,1648115711118,4,0,-0.289,0.261,-0.921,-0.029,-0.046,0.025
AIRPOT,1648115710572,1648115711189,4,0,-0.318,0.298,-0.900,-0.096,0.003,0.010
AIRPOT,1648115710664,1648115711281,4,0,-0.342,0.360,-0.868,-0.104,-0.023,-0.003
AIRPOT,1648115710736,1648115711353,4,0,-0.338,0.450,-0.827,-0.088,-0.155,0.058
AIRPOT,1648115710813,1648115711430,4,0,-0.328,0.550,-0.768,-0.076,-0.140,-0.005
AIRPOT,1648115710902,1648115711519,4,0,-0.312,0.626,-0.714,-0.078,-0.087,-0.005
AIRPOT,1648115710971,1648115711588,4,0,-0.294,0.679,-0.673,-0.032,-0.063,-0.018
AIRPOT,1648115711056,1648115711673,4,0,-0.278,0.716,-0.641,0.057,-0.010,-0.036
AIRPOT,1648115711142,1648115711759,4,0,-0.265,0.749,-0.608,0.065,0.101,-0.048
AIRPOT,1648115711219,1648115711836,4,0,-0.248,0.782,-0.571,0.044,0.295,0.021
AIRPOT,1648115711257,1648115711874,4,0,-0.239,0.799,-0.552,0.060,0.255,0.060
AIRPOT,1648115711293,1648115711910,4,0,-0.232,0.806,-0.544,0.079,0.167,0.072
AIRPOT,1648115711383,1648115712000,4,0,-0.228,0.805,-0.547,0.059,0.158,0.029
AIRPOT,1648115711469,1648115712086,4,0,-0.221,0.802,-0.555,0.047,0.117,0.053
AIRPOT,1648115711534,1648115712151,4,0,-0.194,0.797,-0.573,0.017,0.136,0.104
AIRPOT,1648115711692,1648115712309,4,0,0.024,0.657,-0.753,0.026,0.178,0.122
AIRPOT,1648115711694,1648115712311,4,0,0.094,0.584,-0.806,-0.002,0.074,0.197
AIRPOT,1648115711779,1648115712396,4,0,0.136,0.509,-0.850,-0.011,-0.072,0.076
AIRPOT,1648115711852,1648115712469,4,0,0.135,0.338,-0.931,-0.132,-0.107,0.190
AIRPOT,1648115711925,1648115712542,4,0,0.106,0.292,-0.950,-0.190,0.022,0.054
AIRPOT,1648115712043,1648115712660,4,0,0.031,0.241,-0.970,-0.087,-0.020,-0.095
AIRPOT,1648115712045,1648115712662,4,0,0.015,0.224,-0.974,-0.111,0.047,0.066
AIRPOT,1648115712167,1648115712784,4,0,-0.010,0.141,-0.990,-0.061,-0.044,0.090
AIRPOT,1648115712252,1648115712869,4,0,-0.015,0.113,-0.993,-0.109,0.027,0.040
AIRPOT,1648115712282,1648115712899,4,0,-0.018,0.089,-0.996,-0.134,0.085,-0.019
AIRPOT,1648115712285,1648115712902,4,0,-0.018,0.066,-0.998,-0.152,0.038,-0.131
AIRPOT,1648115712337,1648115712954,4,0,-0.012,0.040,-0.999,-0.220,-0.002,0.014
AIRPOT,1648115712411,1648115713028,4,0,-0.017,-0.036,-0.999,-0.103,-0.067,0.107
AIRPOT,1648115712492,1648115713109,4,0,-0.042,-0.109,-0.993,0.161,0.013,-0.124
