DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655362687481,1655362687482,4,1655362687482,44,4,5,0,0,0
DEVICE,1655362687513,1655362687514,4,1655362687514,46,4,5,0,0,0
DEVICE,1655362687544,1655362687545,4,1655362687545,43,4,5,0,0,0
DEVICE,1655362687577,1655362687578,4,1655362687578,42,4,5,0,0,0
DEVICE,1655362687608,1655362687609,4,1655362687609,45,4,5,0,0,0
DEVICE,1655362687641,1655362687642,4,1655362687642,43,4,5,0,0,0
DEVICE,1655362687672,1655362687673,4,1655362687673,41,4,5,0,0,0
DEVICE,1655362687704,1655362687705,4,1655362687705,42,4,5,0,0,0
DEVICE,1655362687737,1655362687738,4,1655362687738,42,4,5,0,0,0
DEVICE,1655362687769,1655362687770,4,1655362687770,44,4,5,0,0,0
DEVICE,1655362687800,1655362687801,4,1655362687801,41,4,5,0,0,0
