Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115704016,1648115704675,4,0,0.055,-0.281,-0.958,0.067,0.018,0.009
AIRPOT,1648115704058,1648115704717,4,0,0.047,-0.328,-0.943,0.052,-0.095,0.079
AIRPOT,1648115704090,1648115704749,4,0,0.041,-0.333,-0.942,0.059,-0.181,0.129
AIRPOT,1648115704132,1648115704791,4,0,0.037,-0.312,-0.949,0.037,-0.374,0.071
AIRPOT,1648115704176,1648115704835,4,0,0.060,-0.308,-0.949,-0.215,-0.719,0.008
AIRPOT,1648115704210,1648115704869,4,0,0.101,-0.329,-0.939,-0.498,-0.449,0.112
AIRPOT,1648115704255,1648115704914,4,0,0.138,-0.334,-0.932,-0.414,0.060,0.014
AIRPOT,1648115704293,1648115704952,4,0,0.160,-0.318,-0.934,-0.117,0.420,-0.045
AIRPOT,1648115704331,1648115704990,4,0,0.180,-0.297,-0.938,0.168,0.548,-0.134
AIRPOT,1648115704371,1648115705030,4,0,0.195,-0.285,-0.938,0.183,0.435,0.045
AIRPOT,1648115704413,1648115705072,4,0,0.186,-0.279,-0.942,0.180,0.350,0.044
AIRPOT,1648115704454,1648115705113,4,0,0.167,-0.274,-0.947,0.104,0.238,-0.001
AIRPOT,1648115704491,1648115705150,4,0,0.140,-0.274,-0.952,0.090,0.269,-0.077
AIRPOT,1648115704538,1648115705197,4,0,0.116,-0.279,-0.953,0.097,0.296,-0.112
AIRPOT,1648115704566,1648115705225,4,0,0.098,-0.288,-0.953,0.064,0.206,-0.083
AIRPOT,1648115704610,1648115705269,4,0,0.086,-0.298,-0.951,0.047,0.181,-0.021
AIRPOT,1648115704654,1648115705313,4,0,0.077,-0.303,-0.950,0.036,0.068,-0.062
AIRPOT,1648115704691,1648115705350,4,0,0.076,-0.296,-0.952,0.044,0.041,-0.060
AIRPOT,1648115704752,1648115705411,4,0,0.074,-0.289,-0.955,0.051,-0.040,-0.122
AIRPOT,1648115704801,1648115705460,4,0,0.072,-0.284,-0.956,-0.004,-0.060,-0.013
AIRPOT,1648115704822,1648115705481,4,0,0.062,-0.284,-0.957,-0.024,-0.072,-0.025
AIRPOT,1648115704906,1648115705565,4,0,0.052,-0.286,-0.957,-0.036,-0.101,-0.025
AIRPOT,1648115704911,1648115705570,4,0,0.047,-0.290,-0.956,-0.024,-0.126,-0.003
AIRPOT,1648115704931,1648115705590,4,0,0.042,-0.296,-0.954,-0.018,-0.156,0.048
AIRPOT,1648115704971,1648115705630,4,0,0.037,-0.302,-0.952,0.007,-0.153,0.049
AIRPOT,1648115705018,1648115705677,4,0,0.036,-0.311,-0.950,0.009,-0.130,0.100
AIRPOT,1648115705059,1648115705718,4,0,0.029,-0.323,-0.946,0.026,-0.093,0.099
AIRPOT,1648115705090,1648115705749,4,0,0.023,-0.332,-0.943,0.033,-0.111,0.074
AIRPOT,1648115705151,1648115705810,4,0,0.015,-0.338,-0.941,0.012,-0.061,0.083
AIRPOT,1648115705173,1648115705832,4,0,0.006,-0.340,-0.940,0.007,-0.102,0.022
AIRPOT,1648115705230,1648115705889,4,0,-0.002,-0.345,-0.939,-0.037,-0.081,0.060
AIRPOT,1648115705251,1648115705910,4,0,-0.010,-0.349,-0.937,-0.043,-0.054,0.005
AIRPOT,1648115705360,1648115706019,4,0,-0.014,-0.356,-0.934,0.005,-0.023,-0.006
AIRPOT,1648115705318,1648115705977,4,0,-0.015,-0.353,-0.935,-0.034,-0.047,-0.010
AIRPOT,1648115705426,1648115706085,4,0,-0.011,-0.364,-0.931,0.021,0.003,0.017
AIRPOT,1648115705464,1648115706123,4,0,-0.010,-0.366,-0.931,0.051,0.128,-0.082
AIRPOT,1648115705491,1648115706150,4,0,-0.002,-0.364,-0.932,0.067,0.131,-0.126
AIRPOT,1648115705531,1648115706190,4,0,0.005,-0.360,-0.933,0.049,0.037,-0.052
AIRPOT,1648115705571,1648115706230,4,0,0.019,-0.363,-0.931,-0.014,-0.152,-0.060
AIRPOT,1648115705618,1648115706277,4,0,0.033,-0.376,-0.926,0.000,-0.178,0.049
AIRPOT,1648115705651,1648115706310,4,0,0.042,-0.396,-0.917,-0.001,-0.136,0.093
AIRPOT,1648115705707,1648115706366,4,0,0.043,-0.416,-0.908,0.009,-0.055,0.054
AIRPOT,1648115705732,1648115706391,4,0,0.041,-0.433,-0.901,0.014,0.033,0.089
AIRPOT,1648115705772,1648115706431,4,0,0.038,-0.446,-0.894,-0.010,0.021,0.070
AIRPOT,1648115705811,1648115706470,4,0,0.034,-0.455,-0.890,-0.024,-0.004,-0.000
AIRPOT,1648115705844,1648115706503,4,0,0.029,-0.458,-0.888,-0.017,-0.001,-0.052
AIRPOT,1648115705892,1648115706551,4,0,0.023,-0.452,-0.892,-0.013,0.039,-0.089
AIRPOT,1648115705945,1648115706604,4,0,0.018,-0.442,-0.897,0.001,0.047,-0.059
AIRPOT,1648115705975,1648115706634,4,0,0.011,-0.435,-0.901,0.011,0.062,-0.006
AIRPOT,1648115706011,1648115706670,4,0,0.004,-0.430,-0.903,0.024,0.012,0.016
AIRPOT,1648115706051,1648115706710,4,0,-0.001,-0.422,-0.906,0.041,0.058,0.017
AIRPOT,1648115706100,1648115706759,4,0,-0.003,-0.408,-0.913,0.042,0.023,0.028
AIRPOT,1648115706161,1648115706820,4,0,-0.007,-0.383,-0.924,0.030,0.087,0.035
AIRPOT,1648115706165,1648115706824,4,0,-0.018,-0.343,-0.939,0.078,0.214,-0.069
AIRPOT,1648115706216,1648115706875,4,0,-0.032,-0.264,-0.964,0.121,0.383,-0.120
AIRPOT,1648115706243,1648115706902,4,0,-0.021,-0.158,-0.987,0.036,0.006,-0.036
AIRPOT,1648115706290,1648115706949,4,0,0.011,-0.059,-0.998,-0.057,-0.312,0.042
AIRPOT,1648115706343,1648115707002,4,0,0.036,0.012,-0.999,-0.028,-0.399,0.046
AIRPOT,1648115706376,1648115707035,4,0,0.047,0.041,-0.998,0.055,-0.321,0.053
AIRPOT,1648115706424,1648115707083,4,0,0.044,0.048,-0.998,0.072,-0.307,0.029
AIRPOT,1648115706456,1648115707115,4,0,0.028,0.042,-0.999,0.017,-0.485,0.053
AIRPOT,1648115706512,1648115707171,4,0,-0.008,0.012,-1.000,-0.189,-0.396,0.080
AIRPOT,1648115706562,1648115707221,4,0,-0.059,-0.038,-0.998,-0.277,-0.221,-0.055
AIRPOT,1648115706571,1648115707230,4,0,-0.100,-0.105,-0.989,-0.259,0.039,-0.264
AIRPOT,1648115706611,1648115707270,4,0,-0.107,-0.170,-0.980,-0.216,0.221,-0.227
AIRPOT,1648115706670,1648115707329,4,0,-0.096,-0.221,-0.970,-0.133,0.322,-0.179
AIRPOT,1648115706696,1648115707355,4,0,-0.072,-0.260,-0.963,-0.210,0.349,-0.017
AIRPOT,1648115706748,1648115707407,4,0,-0.057,-0.284,-0.957,-0.253,0.261,0.036
AIRPOT,1648115706770,1648115707429,4,0,-0.048,-0.302,-0.952,-0.297,0.176,0.066
AIRPOT,1648115706816,1648115707475,4,0,-0.044,-0.318,-0.947,-0.291,0.193,0.007
AIRPOT,1648115706852,1648115707511,4,0,-0.040,-0.328,-0.944,-0.243,0.180,-0.056
AIRPOT,1648115706917,1648115707576,4,0,-0.036,-0.337,-0.941,-0.183,0.109,-0.087
AIRPOT,1648115706972,1648115707631,4,0,-0.031,-0.346,-0.938,-0.130,0.118,-0.019
AIRPOT,1648115706992,1648115707651,4,0,-0.027,-0.355,-0.935,-0.093,0.050,0.007
AIRPOT,1648115707042,1648115707701,4,0,-0.022,-0.365,-0.931,-0.048,0.065,0.031
AIRPOT,1648115707059,1648115707718,4,0,-0.021,-0.373,-0.928,-0.054,0.093,0.006
AIRPOT,1648115707091,1648115707750,4,0,-0.019,-0.380,-0.925,-0.058,0.075,-0.021
AIRPOT,1648115707151,1648115707810,4,0,-0.020,-0.384,-0.923,-0.093,0.096,-0.006
AIRPOT,1648115707206,1648115707865,4,0,-0.026,-0.388,-0.922,-0.081,0.075,-0.069
AIRPOT,1648115707211,1648115707870,4,0,-0.032,-0.389,-0.921,-0.071,0.080,-0.039
AIRPOT,1648115707250,1648115707909,4,0,-0.035,-0.392,-0.919,-0.068,0.074,0.016
AIRPOT,1648115707296,1648115707955,4,0,-0.038,-0.395,-0.918,-0.079,0.066,0.052
AIRPOT,1648115707330,1648115707989,4,0,-0.042,-0.399,-0.916,-0.063,0.047,0.013
AIRPOT,1648115707391,1648115708050,4,0,-0.045,-0.399,-0.916,-0.063,0.008,0.043
AIRPOT,1648115707447,1648115708106,4,0,-0.043,-0.398,-0.916,-0.049,0.030,0.070
AIRPOT,1648115707448,1648115708107,4,0,-0.041,-0.394,-0.918,-0.011,-0.029,0.059
AIRPOT,1648115707492,1648115708151,4,0,-0.025,-0.393,-0.919,0.021,-0.202,-0.159
AIRPOT,1648115707521,1648115708180,4,0,0.003,-0.391,-0.921,0.046,-0.093,-0.073
AIRPOT,1648115707571,1648115708230,4,0,0.029,-0.386,-0.922,0.046,-0.150,0.015
AIRPOT,1648115707604,1648115708263,4,0,0.045,-0.386,-0.921,0.057,-0.098,0.067
AIRPOT,1648115707656,1648115708315,4,0,0.054,-0.390,-0.919,0.047,-0.011,0.100
AIRPOT,1648115707762,1648115708421,4,0,0.054,-0.406,-0.912,-0.001,-0.126,0.105
AIRPOT,1648115707782,1648115708441,4,0,0.050,-0.410,-0.911,-0.031,-0.145,0.100
AIRPOT,1648115707812,1648115708471,4,0,0.046,-0.413,-0.910,-0.044,-0.167,0.103
AIRPOT,1648115707866,1648115708525,4,0,0.037,-0.415,-0.909,-0.070,-0.148,0.085
AIRPOT,1648115707896,1648115708555,4,0,0.026,-0.420,-0.907,-0.007,-0.134,0.011
AIRPOT,1648115707931,1648115708590,4,0,0.020,-0.428,-0.904,0.012,-0.103,0.031
AIRPOT,1648115707971,1648115708630,4,0,0.016,-0.436,-0.900,0.029,-0.068,0.037
AIRPOT,1648115708031,1648115708690,4,0,0.007,-0.442,-0.897,-0.012,-0.077,-0.006
AIRPOT,1648115708081,1648115708740,4,0,-0.004,-0.445,-0.896,0.025,-0.101,-0.084
AIRPOT,1648115708084,1648115708743,4,0,-0.014,-0.442,-0.897,0.027,-0.085,-0.186
AIRPOT,1648115708137,1648115708796,4,0,-0.022,-0.431,-0.902,0.018,0.076,-0.021
AIRPOT,1648115708180,1648115708839,4,0,-0.027,-0.418,-0.908,-0.007,0.202,0.153
AIRPOT,1648115708210,1648115708869,4,0,-0.036,-0.411,-0.911,0.026,-0.018,-0.034
AIRPOT,1648115708257,1648115708916,4,0,-0.033,-0.415,-0.909,0.058,-0.000,-0.033
AIRPOT,1648115708290,1648115708949,4,0,-0.022,-0.421,-0.907,0.100,-0.042,-0.103
AIRPOT,1648115708349,1648115709008,4,0,0.000,-0.421,-0.907,0.106,-0.081,-0.097
AIRPOT,1648115708372,1648115709031,4,0,0.031,-0.414,-0.910,0.051,-0.066,0.103
AIRPOT,1648115708414,1648115709073,4,0,0.059,-0.405,-0.913,-0.008,-0.198,0.194
AIRPOT,1648115708451,1648115709110,4,0,0.080,-0.396,-0.915,-0.084,-0.180,0.232
AIRPOT,1648115708500,1648115709159,4,0,0.087,-0.383,-0.920,-0.026,-0.046,0.112
AIRPOT,1648115708530,1648115709189,4,0,0.087,-0.368,-0.926,0.003,0.060,0.034
AIRPOT,1648115708572,1648115709231,4,0,0.083,-0.353,-0.932,-0.019,0.109,0.027
AIRPOT,1648115708612,1648115709271,4,0,0.075,-0.344,-0.936,-0.048,0.155,0.037
AIRPOT,1648115708653,1648115709312,4,0,0.065,-0.341,-0.938,-0.089,0.115,0.024
AIRPOT,1648115708721,1648115709380,4,0,0.053,-0.340,-0.939,-0.096,0.082,-0.055
AIRPOT,1648115708723,1648115709382,4,0,0.045,-0.332,-0.942,-0.152,0.107,-0.018
AIRPOT,1648115708768,1648115709427,4,0,0.039,-0.318,-0.947,-0.157,0.026,-0.034
AIRPOT,1648115708816,1648115709475,4,0,0.032,-0.304,-0.952,-0.150,-0.031,0.002
AIRPOT,1648115708856,1648115709515,4,0,0.018,-0.298,-0.954,-0.015,-0.174,-0.320
AIRPOT,1648115708919,1648115709578,4,0,0.025,-0.294,-0.956,0.044,0.033,-0.068
AIRPOT,1648115708962,1648115709621,4,0,0.037,-0.292,-0.956,0.097,0.002,0.011
AIRPOT,1648115708982,1648115709641,4,0,0.046,-0.292,-0.955,0.149,0.095,0.011
AIRPOT,1648115709009,1648115709668,4,0,0.056,-0.287,-0.956,0.168,0.125,0.072
AIRPOT,1648115709063,1648115709722,4,0,0.063,-0.282,-0.957,0.157,0.082,0.059
AIRPOT,1648115709096,1648115709755,4,0,0.069,-0.285,-0.956,0.156,0.067,0.002
AIRPOT,1648115709139,1648115709798,4,0,0.070,-0.292,-0.954,0.165,0.142,-0.029
AIRPOT,1648115709171,1648115709830,4,0,0.075,-0.298,-0.952,0.142,0.087,-0.006
AIRPOT,1648115709220,1648115709879,4,0,0.080,-0.298,-0.951,0.153,0.089,-0.037
AIRPOT,1648115709250,1648115709909,4,0,0.088,-0.298,-0.950,0.115,0.061,0.031
AIRPOT,1648115709297,1648115709956,4,0,0.093,-0.299,-0.950,0.107,0.114,0.025
AIRPOT,1648115709371,1648115710030,4,0,0.089,-0.299,-0.950,0.080,0.085,-0.009
AIRPOT,1648115709411,1648115710070,4,0,0.085,-0.297,-0.951,0.077,0.058,-0.006
AIRPOT,1648115709441,1648115710100,4,0,0.082,-0.295,-0.952,0.062,0.037,-0.014
AIRPOT,1648115709474,1648115710133,4,0,0.081,-0.293,-0.953,0.047,0.031,0.007
AIRPOT,1648115709521,1648115710180,4,0,0.079,-0.291,-0.953,0.051,0.008,-0.001
AIRPOT,1648115709337,1648115709996,4,0,0.093,-0.300,-0.950,0.103,0.097,0.002
AIRPOT,1648115709612,1648115710271,4,0,0.075,-0.286,-0.955,0.065,0.020,0.004
AIRPOT,1648115709651,1648115710310,4,0,0.069,-0.279,-0.958,0.067,0.033,0.017
AIRPOT,1648115709692,1648115710351,4,0,0.057,-0.250,-0.967,0.076,0.209,0.021
AIRPOT,1648115709730,1648115710389,4,0,0.036,-0.163,-0.986,0.146,0.342,-0.114
AIRPOT,1648115709786,1648115710445,4,0,0.037,-0.043,-0.998,-0.016,0.550,-0.216
AIRPOT,1648115709811,1648115710470,4,0,0.060,-0.027,-0.998,0.059,0.203,-0.246
AIRPOT,1648115709873,1648115710532,4,0,0.082,-0.094,-0.992,-0.144,0.221,0.023
AIRPOT,1648115709923,1648115710582,4,0,0.084,-0.142,-0.986,-0.290,-0.172,0.149
