Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648109578982,1648109579388,4,0,0.088,0.212,-0.973,-0.014,-0.011,-0.007
AIRPOT,1648109579018,1648109579424,4,0,0.080,0.209,-0.975,-0.014,-0.012,-0.015
AIRPOT,1648109579062,1648109579468,4,0,0.074,0.208,-0.975,-0.011,-0.035,-0.019
AIRPOT,1648109579104,1648109579510,4,0,0.069,0.207,-0.976,-0.009,-0.021,-0.004
AIRPOT,1648109579144,1648109579550,4,0,0.064,0.204,-0.977,-0.018,-0.019,0.016
AIRPOT,1648109579166,1648109579572,4,0,0.059,0.202,-0.978,-0.021,-0.014,0.014
AIRPOT,1648109579223,1648109579629,4,0,0.053,0.201,-0.978,-0.019,-0.013,-0.000
AIRPOT,1648109579264,1648109579670,4,0,0.048,0.202,-0.978,-0.018,-0.000,-0.009
AIRPOT,1648109579303,1648109579709,4,0,0.044,0.205,-0.978,-0.014,0.008,-0.007
AIRPOT,1648109579343,1648109579749,4,0,0.041,0.209,-0.977,-0.008,-0.000,-0.005
AIRPOT,1648109579382,1648109579788,4,0,0.039,0.213,-0.976,-0.004,-0.017,0.001
AIRPOT,1648109579422,1648109579828,4,0,0.037,0.216,-0.976,0.004,-0.022,-0.010
AIRPOT,1648109579462,1648109579868,4,0,0.035,0.221,-0.975,0.016,-0.066,-0.038
AIRPOT,1648109579502,1648109579908,4,0,0.034,0.240,-0.970,0.048,-0.248,-0.092
AIRPOT,1648109579544,1648109579950,4,0,0.029,0.282,-0.959,-0.075,-0.341,0.036
AIRPOT,1648109579582,1648109579988,4,0,0.000,0.324,-0.946,-0.210,-0.189,0.184
AIRPOT,1648109579622,1648109580028,4,0,-0.054,0.350,-0.935,-0.168,0.055,0.060
AIRPOT,1648109579664,1648109580070,4,0,-0.103,0.362,-0.927,-0.105,0.219,-0.007
