DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1648199812233,1648199812994,4,1648199812994,52,5,10,0,0,0,ELT003#
DEVICE,1648199812265,1648199813026,4,1648199813026,53,5,10,0,0,0,ELT003#
DEVICE,1648199812297,1648199813058,4,1648199813058,54,5,10,0,0,0,ELT003#
DEVICE,1648199812329,1648199813090,4,1648199813090,54,5,10,0,0,0,ELT003#
DEVICE,1648199812361,1648199813122,4,1648199813122,52,5,10,0,0,0,ELT003#
DEVICE,1648199812393,1648199813154,4,1648199813154,55,5,10,0,0,0,ELT003#
DEVICE,1648199812425,1648199813186,4,1648199813186,51,5,10,0,0,0,ELT003#
DEVICE,1648199812457,1648199813218,4,1648199813218,52,5,10,0,0,0,ELT003#
DEVICE,1648199812490,1648199813251,4,1648199813251,55,5,10,0,0,0,ELT003#
DEVICE,1648199812521,1648199813282,4,1648199813282,52,5,10,0,0,0,ELT003#
DEVICE,1648199812553,1648199813314,4,1648199813314,54,5,10,0,0,0,ELT003#
DEVICE,1648199812585,1648199813346,4,1648199813346,54,5,10,0,0,0,ELT003#
DEVICE,1648199812617,1648199813378,4,1648199813378,52,5,10,0,0,0,ELT003#
DEVICE,1648199812649,1648199813410,4,1648199813410,54,5,10,0,0,0,ELT003#
DEVICE,1648199812681,1648199813442,4,1648199813442,54,5,10,0,0,0,ELT003#
DEVICE,1648199812713,1648199813474,4,1648199813474,52,5,10,0,0,0,ELT003#
DEVICE,1648199812745,1648199813506,4,1648199813506,54,5,10,0,0,0,ELT003#
DEVICE,1648199812777,1648199813538,4,1648199813538,53,5,10,0,0,0,ELT003#
DEVICE,1648199812809,1648199813570,4,1648199813570,53,5,10,0,0,0,ELT003#
DEVICE,1648199812842,1648199813603,4,1648199813603,54,5,10,0,0,0,ELT003#
DEVICE,1648199812873,1648199813634,4,1648199813634,52,5,10,0,0,0,ELT003#
DEVICE,1648199812905,1648199813666,4,1648199813666,53,5,10,0,0,0,ELT003#
DEVICE,1648199812938,1648199813699,4,1648199813699,52,5,10,0,0,0,ELT003#
DEVICE,1648199812970,1648199813731,4,1648199813731,55,5,10,0,0,0,ELT003#
DEVICE,1648199813001,1648199813762,4,1648199813762,54,5,10,0,0,0,ELT003#
DEVICE,1648199813033,1648199813794,4,1648199813794,55,5,10,0,0,0,ELT003#
DEVICE,1648199813065,1648199813826,4,1648199813826,54,5,10,0,0,0,ELT003#
DEVICE,1648199813097,1648199813858,4,1648199813858,51,5,10,0,0,0,ELT003#
DEVICE,1648199813129,1648199813890,4,1648199813890,55,5,10,0,0,0,ELT003#
DEVICE,1648199813161,1648199813922,4,1648199813922,53,5,10,0,0,0,ELT003#
DEVICE,1648199813193,1648199813954,4,1648199813954,54,5,10,0,0,0,ELT003#
DEVICE,1648199813225,1648199813986,4,1648199813986,53,5,10,0,0,0,ELT003#
DEVICE,1648199813257,1648199814018,4,1648199814018,53,5,10,0,0,0,ELT003#
DEVICE,1648199813289,1648199814050,4,1648199814050,54,5,10,0,0,0,ELT003#
DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1648199813321,1648199814082,4,1648199814082,52,5,10,0,0,0,ELT003#
DEVICE,1648199813353,1648199814114,4,1648199814114,53,5,10,0,0,0,ELT003#
DEVICE,1648199913334,1648199914095,4,1648199914095,55,5,10,0,0,0,ELT003#
DEVICE,1648199913365,1648199914126,4,1648199914126,53,5,10,0,0,0,ELT003#
DEVICE,1648199913398,1648199914159,4,1648199914159,51,5,10,0,0,0,ELT003#
DEVICE,1648199913429,1648199914190,4,1648199914190,52,5,10,0,0,0,ELT003#
DEVICE,1648199913461,1648199914222,4,1648199914222,55,5,10,0,0,0,ELT003#
DEVICE,1648199913493,1648199914254,4,1648199914254,51,5,10,0,0,0,ELT003#
DEVICE,1648199913525,1648199914286,4,1648199914286,53,5,10,0,0,0,ELT003#
DEVICE,1648199913556,1648199914317,4,1648199914317,52,5,10,0,0,0,ELT003#
DEVICE,1648199913589,1648199914350,4,1648199914350,52,5,10,0,0,0,ELT003#
DEVICE,1648199913621,1648199914382,4,1648199914382,53,5,10,0,0,0,ELT003#
DEVICE,1648199913652,1648199914413,4,1648199914413,53,5,10,0,0,0,ELT003#
DEVICE,1648199913684,1648199914445,4,1648199914445,53,5,10,0,0,0,ELT003#
DEVICE,1648199913716,1648199914477,4,1648199914477,53,5,10,0,0,0,ELT003#
DEVICE,1648199913748,1648199914509,4,1648199914509,53,5,10,0,0,0,ELT003#
DEVICE,1648199913780,1648199914541,4,1648199914541,52,5,10,0,0,0,ELT003#
