Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648109967291,1648109967777,4,0,-0.079,0.119,-0.990,0.000,-0.017,0.003
AIRPOT,1648109967331,1648109967817,4,0,-0.081,0.118,-0.990,-0.013,-0.030,0.013
AIRPOT,1648109967370,1648109967856,4,0,-0.087,0.120,-0.989,0.000,-0.033,-0.005
AIRPOT,1648109967411,1648109967897,4,0,-0.092,0.121,-0.988,-0.002,-0.069,-0.002
AIRPOT,1648109967451,1648109967937,4,0,-0.099,0.123,-0.987,-0.042,-0.054,0.042
AIRPOT,1648109967490,1648109967976,4,0,-0.111,0.121,-0.986,-0.039,0.041,0.008
AIRPOT,1648109967532,1648109968018,4,0,-0.120,0.118,-0.986,0.013,0.073,-0.032
AIRPOT,1648109967570,1648109968056,4,0,-0.124,0.118,-0.985,0.003,0.022,-0.016
AIRPOT,1648109967611,1648109968097,4,0,-0.123,0.119,-0.985,-0.034,-0.011,0.034
AIRPOT,1648109967652,1648109968138,4,0,-0.125,0.121,-0.985,-0.022,-0.073,-0.026
AIRPOT,1648109967690,1648109968176,4,0,-0.127,0.127,-0.984,-0.063,-0.049,0.032
AIRPOT,1648109967731,1648109968217,4,0,-0.134,0.136,-0.982,-0.042,-0.001,0.017
AIRPOT,1648109967771,1648109968257,4,0,-0.140,0.144,-0.980,-0.036,0.083,0.014
AIRPOT,1648109967811,1648109968297,4,0,-0.145,0.152,-0.978,0.006,0.114,-0.012
AIRPOT,1648109967851,1648109968337,4,0,-0.145,0.157,-0.977,0.020,0.122,-0.030
AIRPOT,1648109967889,1648109968375,4,0,-0.138,0.161,-0.977,0.037,0.085,-0.013
AIRPOT,1648109967931,1648109968417,4,0,-0.129,0.167,-0.978,0.027,0.078,0.014
AIRPOT,1648109967971,1648109968457,4,0,-0.121,0.180,-0.976,0.016,0.069,0.047
AIRPOT,1648109968012,1648109968498,4,0,-0.120,0.207,-0.971,-0.010,0.137,0.081
AIRPOT,1648109968051,1648109968537,4,0,-0.125,0.256,-0.958,-0.054,0.249,0.011
AIRPOT,1648109968090,1648109968576,4,0,-0.118,0.339,-0.933,-0.040,0.034,-0.048
AIRPOT,1648109968132,1648109968618,4,0,-0.089,0.430,-0.898,-0.024,-0.102,-0.081
AIRPOT,1648109968171,1648109968657,4,0,-0.049,0.493,-0.868,-0.023,-0.257,0.033
AIRPOT,1648109968214,1648109968700,4,0,-0.026,0.522,-0.853,-0.013,-0.055,0.001
AIRPOT,1648109968252,1648109968738,4,0,-0.017,0.540,-0.842,-0.001,-0.044,-0.027
AIRPOT,1648109968290,1648109968776,4,0,-0.016,0.546,-0.838,-0.001,0.013,-0.041
AIRPOT,1648109968332,1648109968818,4,0,-0.017,0.545,-0.838,-0.007,0.028,-0.016
AIRPOT,1648109968372,1648109968858,4,0,-0.018,0.538,-0.843,0.006,0.008,-0.007
AIRPOT,1648109968410,1648109968896,4,0,-0.017,0.523,-0.852,-0.014,0.020,0.028
AIRPOT,1648109968451,1648109968937,4,0,-0.012,0.489,-0.872,0.009,0.026,-0.017
AIRPOT,1648109968492,1648109968978,4,0,0.002,0.433,-0.902,-0.015,0.047,0.021
AIRPOT,1648109968531,1648109969017,4,0,0.015,0.375,-0.927,0.006,-0.007,0.009
