DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655362348039,1655362348052,4,1655362348052,42,4,5,0,0,0
DEVICE,1655362348071,1655362348084,4,1655362348084,43,4,5,0,0,0
DEVICE,1655362348103,1655362348116,4,1655362348116,45,4,5,0,0,0
DEVICE,1655362348135,1655362348148,4,1655362348148,42,4,5,0,0,0
DEVICE,1655362348167,1655362348180,4,1655362348180,42,4,5,0,0,0
DEVICE,1655362348199,1655362348212,4,1655362348212,42,4,5,0,0,0
DEVICE,1655362348231,1655362348244,4,1655362348244,41,4,5,0,0,0
DEVICE,1655362348263,1655362348276,4,1655362348276,42,4,5,0,0,0
DEVICE,1655362348295,1655362348308,4,1655362348308,40,4,5,0,0,0
DEVICE,1655362348327,1655362348340,4,1655362348340,44,4,5,0,0,0
DEVICE,1655362348359,1655362348372,4,1655362348372,44,4,5,0,0,0
DEVICE,1655362348391,1655362348404,4,1655362348404,42,4,5,0,0,0
DEVICE,1655362348423,1655362348436,4,1655362348436,42,4,5,0,0,0
DEVICE,1655362348455,1655362348468,4,1655362348468,43,4,5,0,0,0
DEVICE,1655362348487,1655362348500,4,1655362348500,44,4,5,0,0,0
DEVICE,1655362348519,1655362348532,4,1655362348532,43,4,5,0,0,0
DEVICE,1655362348550,1655362348563,4,1655362348563,41,4,5,0,0,0
DEVICE,1655362348583,1655362348596,4,1655362348596,42,4,5,0,0,0
DEVICE,1655362348615,1655362348628,4,1655362348628,43,4,5,0,0,0
DEVICE,1655362348647,1655362348660,4,1655362348660,40,4,5,0,0,0
DEVICE,1655362348679,1655362348692,4,1655362348692,43,4,5,0,0,0
DEVICE,1655362348711,1655362348724,4,1655362348724,42,4,5,0,0,0
DEVICE,1655362348743,1655362348756,4,1655362348756,42,4,5,0,0,0
DEVICE,1655362348775,1655362348788,4,1655362348788,41,4,5,0,0,0
DEVICE,1655362348807,1655362348820,4,1655362348820,42,4,5,0,0,0
DEVICE,1655362348839,1655362348852,4,1655362348852,43,4,5,0,0,0
DEVICE,1655362348870,1655362348883,4,1655362348883,41,4,5,0,0,0
DEVICE,1655362348903,1655362348916,4,1655362348916,43,4,5,0,0,0
DEVICE,1655362348935,1655362348948,4,1655362348948,41,4,5,0,0,0
DEVICE,1655362348967,1655362348980,4,1655362348980,42,4,5,0,0,0
DEVICE,1655362348999,1655362349012,4,1655362349012,43,4,5,0,0,0
DEVICE,1655362349031,1655362349044,4,1655362349044,44,4,5,0,0,0
DEVICE,1655362349063,1655362349076,4,1655362349076,42,4,5,0,0,0
DEVICE,1655362349095,1655362349108,4,1655362349108,41,4,5,0,0,0
DEVICE,1655362349127,1655362349140,4,1655362349140,43,4,5,0,0,0
DEVICE,1655362349159,1655362349172,4,1655362349172,44,4,5,0,0,0
DEVICE,1655362349191,1655362349204,4,1655362349204,40,4,5,0,0,0
DEVICE,1655362349222,1655362349235,4,1655362349235,44,4,5,0,0,0
DEVICE,1655362349254,1655362349267,4,1655362349267,43,4,5,0,0,0
DEVICE,1655362349287,1655362349300,4,1655362349300,43,4,5,0,0,0
DEVICE,1655362349319,1655362349332,4,1655362349332,41,4,5,0,0,0
DEVICE,1655362349350,1655362349363,4,1655362349363,41,4,5,0,0,0
DEVICE,1655362349382,1655362349395,4,1655362349395,43,4,5,0,0,0
DEVICE,1655362349415,1655362349428,4,1655362349428,44,4,5,0,0,0
DEVICE,1655362349446,1655362349459,4,1655362349459,41,4,5,0,0,0
DEVICE,1655362349479,1655362349492,4,1655362349492,42,4,5,0,0,0
DEVICE,1655362349510,1655362349523,4,1655362349523,42,4,5,0,0,0
DEVICE,1655362349543,1655362349556,4,1655362349556,42,4,5,0,0,0
DEVICE,1655362349575,1655362349588,4,1655362349588,43,4,5,0,0,0
DEVICE,1655362349607,1655362349620,4,1655362349620,43,4,5,0,0,0
DEVICE,1655362349622,1655362349635,4,1655362349635,41,4,5,0,0,0
DEVICE,1655362349654,1655362349667,4,1655362349667,45,4,5,0,0,0
DEVICE,1655362349687,1655362349700,4,1655362349700,46,4,5,0,0,0
DEVICE,1655362349718,1655362349731,4,1655362349731,42,4,5,0,0,0
DEVICE,1655362349750,1655362349763,4,1655362349763,41,4,5,0,0,0
DEVICE,1655362349783,1655362349796,4,1655362349796,42,4,5,0,0,0
DEVICE,1655362349815,1655362349828,4,1655362349828,43,4,5,0,0,0
DEVICE,1655362349846,1655362349859,4,1655362349859,44,4,5,0,0,0
DEVICE,1655362349878,1655362349891,4,1655362349891,41,4,5,0,0,0
DEVICE,1655362349911,1655362349924,4,1655362349924,42,4,5,0,0,0
DEVICE,1655362349943,1655362349956,4,1655362349956,44,4,5,0,0,0
DEVICE,1655362349974,1655362349987,4,1655362349987,43,4,5,0,0,0
DEVICE,1655362350006,1655362350019,4,1655362350019,42,4,5,0,0,0
