DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655362866882,1655362866885,4,1655362866885,41,4,5,0,0,0
DEVICE,1655362866914,1655362866917,4,1655362866917,44,4,5,0,0,0
DEVICE,1655362866945,1655362866948,4,1655362866948,42,4,5,0,0,0
DEVICE,1655362866977,1655362866980,4,1655362866980,43,4,5,0,0,0
DEVICE,1655362867010,1655362867013,4,1655362867013,40,4,5,0,0,0
DEVICE,1655362867041,1655362867044,4,1655362867044,41,4,5,0,0,0
DEVICE,1655362867074,1655362867077,4,1655362867077,44,4,5,0,0,0
DEVICE,1655362867106,1655362867109,4,1655362867109,44,4,5,0,0,0
DEVICE,1655362867137,1655362867140,4,1655362867140,42,4,5,0,0,0
DEVICE,1655362867170,1655362867173,4,1655362867173,43,4,5,0,0,0
DEVICE,1655362867201,1655362867204,4,1655362867204,40,4,5,0,0,0
DEVICE,1655362867233,1655362867236,4,1655362867236,43,4,5,0,0,0
DEVICE,1655362867266,1655362867269,4,1655362867269,41,4,5,0,0,0
DEVICE,1655362867297,1655362867300,4,1655362867300,43,4,5,0,0,0
DEVICE,1655362867329,1655362867332,4,1655362867332,42,4,5,0,0,0
DEVICE,1655362867361,1655362867364,4,1655362867364,45,4,5,0,0,0
DEVICE,1655362867393,1655362867396,4,1655362867396,45,4,5,0,0,0
DEVICE,1655362867425,1655362867428,4,1655362867428,41,4,5,0,0,0
DEVICE,1655362867458,1655362867461,4,1655362867461,44,4,5,0,0,0
DEVICE,1655362867489,1655362867492,4,1655362867492,45,4,5,0,0,0
DEVICE,1655362867521,1655362867524,4,1655362867524,41,4,5,0,0,0
DEVICE,1655362867553,1655362867556,4,1655362867556,40,4,5,0,0,0
DEVICE,1655362867585,1655362867588,4,1655362867588,43,4,5,0,0,0
DEVICE,1655362867617,1655362867620,4,1655362867620,41,4,5,0,0,0
DEVICE,1655362867650,1655362867653,4,1655362867653,44,4,5,0,0,0
DEVICE,1655362867681,1655362867684,4,1655362867684,44,4,5,0,0,0
DEVICE,1655362867713,1655362867716,4,1655362867716,43,4,5,0,0,0
DEVICE,1655362867745,1655362867748,4,1655362867748,43,4,5,0,0,0
DEVICE,1655362867778,1655362867781,4,1655362867781,43,4,5,0,0,0
DEVICE,1655362867810,1655362867813,4,1655362867813,43,4,5,0,0,0
DEVICE,1655362867841,1655362867844,4,1655362867844,43,4,5,0,0,0
DEVICE,1655362867874,1655362867877,4,1655362867877,45,4,5,0,0,0
DEVICE,1655362867904,1655362867907,4,1655362867907,45,4,5,0,0,0
DEVICE,1655362867936,1655362867939,4,1655362867939,43,4,5,0,0,0
DEVICE,1655362867954,1655362867957,4,1655362867957,44,4,5,0,0,0
DEVICE,1655362867985,1655362867988,4,1655362867988,41,4,5,0,0,0
DEVICE,1655362868017,1655362868020,4,1655362868020,42,4,5,0,0,0
DEVICE,1655362868049,1655362868052,4,1655362868052,42,4,5,0,0,0
DEVICE,1655362868081,1655362868084,4,1655362868084,45,4,5,0,0,0
DEVICE,1655362868113,1655362868116,4,1655362868116,43,4,5,0,0,0
