DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655363675450,1655363675454,4,1655363675454,42,4,5,0,0,0
DEVICE,1655363675482,1655363675486,4,1655363675486,41,4,5,0,0,0
DEVICE,1655363675514,1655363675518,4,1655363675518,42,4,5,0,0,0
DEVICE,1655363675546,1655363675550,4,1655363675550,42,4,5,0,0,0
DEVICE,1655363675578,1655363675582,4,1655363675582,44,4,5,0,0,0
DEVICE,1655363675610,1655363675614,4,1655363675614,40,4,5,0,0,0
DEVICE,1655363675642,1655363675646,4,1655363675646,41,4,5,0,0,0
DEVICE,1655363675673,1655363675677,4,1655363675677,42,4,5,0,0,0
DEVICE,1655363675705,1655363675709,4,1655363675709,42,4,5,0,0,0
DEVICE,1655363675737,1655363675741,4,1655363675741,43,4,5,0,0,0
DEVICE,1655363675770,1655363675774,4,1655363675774,42,4,5,0,0,0
DEVICE,1655363675801,1655363675805,4,1655363675805,43,4,5,0,0,0
DEVICE,1655363675834,1655363675838,4,1655363675838,41,4,5,0,0,0
DEVICE,1655363675865,1655363675869,4,1655363675869,43,4,5,0,0,0
DEVICE,1655363675897,1655363675901,4,1655363675901,44,4,5,0,0,0
DEVICE,1655363675930,1655363675934,4,1655363675934,43,4,5,0,0,0
DEVICE,1655363675962,1655363675966,4,1655363675966,41,4,5,0,0,0
DEVICE,1655363675994,1655363675998,4,1655363675998,45,4,5,0,0,0
DEVICE,1655363676026,1655363676030,4,1655363676030,40,4,5,0,0,0
DEVICE,1655363676058,1655363676062,4,1655363676062,41,4,5,0,0,0
DEVICE,1655363676090,1655363676094,4,1655363676094,45,4,5,0,0,0
DEVICE,1655363676122,1655363676126,4,1655363676126,44,4,5,0,0,0
DEVICE,1655363676153,1655363676157,4,1655363676157,43,4,5,0,0,0
DEVICE,1655363676186,1655363676190,4,1655363676190,44,4,5,0,0,0
DEVICE,1655363676218,1655363676222,4,1655363676222,43,4,5,0,0,0
DEVICE,1655363676233,1655363676237,4,1655363676237,42,4,5,0,0,0
DEVICE,1655363676265,1655363676269,4,1655363676269,44,4,5,0,0,0
DEVICE,1655363676297,1655363676301,4,1655363676301,44,4,5,0,0,0
DEVICE,1655363676330,1655363676334,4,1655363676334,42,4,5,0,0,0
DEVICE,1655363676361,1655363676365,4,1655363676365,42,4,5,0,0,0
DEVICE,1655363676393,1655363676397,4,1655363676397,46,4,5,0,0,0
DEVICE,1655363676425,1655363676429,4,1655363676429,42,4,5,0,0,0
DEVICE,1655363676457,1655363676461,4,1655363676461,43,4,5,0,0,0
DEVICE,1655363676490,1655363676494,4,1655363676494,45,4,5,0,0,0
DEVICE,1655363676522,1655363676526,4,1655363676526,43,4,5,0,0,0
DEVICE,1655363676553,1655363676557,4,1655363676557,44,4,5,0,0,0
DEVICE,1655363676585,1655363676589,4,1655363676589,39,3,5,0,0,0
DEVICE,1655363676618,1655363676622,4,1655363676622,41,4,5,0,0,0
DEVICE,1655363676650,1655363676654,4,1655363676654,41,4,5,0,0,0
DEVICE,1655363676681,1655363676685,4,1655363676685,43,4,5,0,0,0
DEVICE,1655363676714,1655363676718,4,1655363676718,41,4,5,0,0,0
DEVICE,1655363676746,1655363676750,4,1655363676750,41,4,5,0,0,0
DEVICE,1655363676778,1655363676782,4,1655363676782,43,4,5,0,0,0
DEVICE,1655363676809,1655363676813,4,1655363676813,44,4,5,0,0,0
DEVICE,1655363676841,1655363676845,4,1655363676845,43,4,5,0,0,0
DEVICE,1655363676874,1655363676878,4,1655363676878,44,4,5,0,0,0
DEVICE,1655363676905,1655363676909,4,1655363676909,43,4,5,0,0,0
DEVICE,1655363676937,1655363676941,4,1655363676941,45,4,5,0,0,0
DEVICE,1655363676969,1655363676973,4,1655363676973,41,4,5,0,0,0
DEVICE,1655363677001,1655363677005,4,1655363677005,44,4,5,0,0,0
DEVICE,1655363677033,1655363677037,4,1655363677037,40,4,5,0,0,0
DEVICE,1655363677065,1655363677069,4,1655363677069,43,4,5,0,0,0
DEVICE,1655363677097,1655363677101,4,1655363677101,42,4,5,0,0,0
DEVICE,1655363677129,1655363677133,4,1655363677133,44,4,5,0,0,0
DEVICE,1655363677161,1655363677165,4,1655363677165,45,4,5,0,0,0
DEVICE,1655363677194,1655363677198,4,1655363677198,43,4,5,0,0,0
DEVICE,1655363677225,1655363677229,4,1655363677229,42,4,5,0,0,0
DEVICE,1655363677257,1655363677261,4,1655363677261,43,4,5,0,0,0
DEVICE,1655363677289,1655363677293,4,1655363677293,43,4,5,0,0,0
DEVICE,1655363677321,1655363677325,4,1655363677325,44,4,5,0,0,0
DEVICE,1655363677353,1655363677357,4,1655363677357,43,4,5,0,0,0
DEVICE,1655363677385,1655363677389,4,1655363677389,43,4,5,0,0,0
DEVICE,1655363677417,1655363677421,4,1655363677421,42,4,5,0,0,0
DEVICE,1655363677448,1655363677452,4,1655363677452,43,4,5,0,0,0
