Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648114742384,1648114743038,4,0,-0.109,-0.147,-0.983,-0.002,-0.009,0.045
AIRPOT,1648114742464,1648114743118,4,0,-0.081,-0.038,-0.996,0.005,-0.010,0.004
AIRPOT,1648114742538,1648114743192,4,0,-0.031,0.043,-0.999,0.038,0.021,-0.067
AIRPOT,1648114742598,1648114743252,4,0,-0.013,0.069,-0.998,0.044,0.111,-0.081
AIRPOT,1648114742668,1648114743322,4,0,0.011,0.119,-0.993,0.085,0.020,-0.008
AIRPOT,1648114742738,1648114743392,4,0,0.037,0.150,-0.988,0.055,0.032,0.075
AIRPOT,1648114742866,1648114743520,4,0,0.066,0.223,-0.973,0.092,-0.007,0.067
AIRPOT,1648114742939,1648114743593,4,0,0.073,0.265,-0.962,0.113,0.059,0.028
AIRPOT,1648114742993,1648114743647,4,0,0.081,0.279,-0.957,0.110,0.056,0.034
AIRPOT,1648114743073,1648114743727,4,0,0.087,0.290,-0.953,0.102,0.059,0.033
AIRPOT,1648114743155,1648114743809,4,0,0.090,0.300,-0.950,0.083,0.036,0.038
AIRPOT,1648114743161,1648114743815,4,0,0.088,0.308,-0.947,0.065,0.052,0.098
AIRPOT,1648114743220,1648114743874,4,0,0.062,0.346,-0.936,-0.027,0.083,-0.027
AIRPOT,1648114743307,1648114743961,4,0,0.008,0.339,-0.941,-0.127,-0.001,0.081
AIRPOT,1648114743359,1648114744013,4,0,-0.030,0.332,-0.943,-0.203,-0.010,0.038
AIRPOT,1648114743423,1648114744077,4,0,-0.099,0.347,-0.932,-0.192,-0.050,-0.064
AIRPOT,1648114743482,1648114744136,4,0,-0.119,0.352,-0.928,-0.187,-0.044,-0.054
AIRPOT,1648114743538,1648114744192,4,0,-0.131,0.348,-0.928,-0.102,-0.074,-0.011
AIRPOT,1648114743656,1648114744310,4,0,-0.153,0.335,-0.930,-0.028,-0.030,-0.022
AIRPOT,1648114743786,1648114744440,4,0,-0.142,0.337,-0.931,0.020,-0.057,0.036
AIRPOT,1648114743820,1648114744474,4,0,-0.133,0.342,-0.930,0.017,-0.057,0.039
AIRPOT,1648114743876,1648114744530,4,0,-0.124,0.351,-0.928,0.010,-0.043,0.023
AIRPOT,1648114743936,1648114744590,4,0,-0.110,0.373,-0.921,-0.043,0.041,-0.055
AIRPOT,1648114743991,1648114744645,4,0,-0.104,0.379,-0.919,-0.028,0.001,-0.034
AIRPOT,1648114744065,1648114744719,4,0,-0.091,0.374,-0.923,-0.087,0.076,-0.057
AIRPOT,1648114744111,1648114744765,4,0,-0.083,0.369,-0.926,-0.127,0.103,-0.046
AIRPOT,1648114744140,1648114744794,4,0,-0.078,0.366,-0.927,-0.114,0.100,0.031
AIRPOT,1648114744217,1648114744871,4,0,-0.077,0.336,-0.939,-0.038,0.158,-0.056
AIRPOT,1648114744351,1648114745005,4,0,-0.070,0.293,-0.954,0.015,0.043,0.031
AIRPOT,1648114744426,1648114745080,4,0,-0.080,0.248,-0.965,0.007,-0.176,0.085
AIRPOT,1648114744466,1648114745120,4,0,-0.098,0.228,-0.969,0.017,-0.203,0.092
AIRPOT,1648114744562,1648114745216,4,0,-0.132,0.225,-0.965,0.106,-0.020,0.115
AIRPOT,1648114744655,1648114745309,4,0,-0.160,0.276,-0.948,0.121,-0.011,0.072
AIRPOT,1648114744867,1648114745521,4,0,-0.282,0.444,-0.850,-0.047,0.154,-0.156
AIRPOT,1648114744922,1648114745576,4,0,-0.301,0.472,-0.829,-0.127,0.157,-0.010
AIRPOT,1648114744987,1648114745641,4,0,-0.331,0.484,-0.810,-0.118,-0.072,0.143
AIRPOT,1648114745190,1648114745844,4,0,-0.411,0.536,-0.737,-0.074,-0.058,0.101
AIRPOT,1648114745242,1648114745896,4,0,-0.424,0.544,-0.724,-0.071,-0.118,0.059
AIRPOT,1648114745265,1648114745919,4,0,-0.434,0.552,-0.712,-0.111,-0.052,0.051
AIRPOT,1648114745333,1648114745987,4,0,-0.442,0.557,-0.702,-0.120,-0.014,0.029
AIRPOT,1648114744707,1648114745361,4,0,-0.194,0.335,-0.922,0.132,-0.015,-0.001
AIRPOT,1648114744784,1648114745438,4,0,-0.236,0.391,-0.890,0.115,0.011,-0.077
AIRPOT,1648114744826,1648114745480,4,0,-0.259,0.418,-0.871,0.052,0.067,-0.211
