Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115198381,1648115198957,4,0,-0.181,-0.083,-0.980,0.001,0.003,0.003
AIRPOT,1648115198451,1648115199027,4,0,-0.182,-0.082,-0.980,-0.003,0.004,-0.001
AIRPOT,1648115198451,1648115199027,4,0,-0.181,-0.082,-0.980,0.003,-0.002,-0.007
AIRPOT,1648115198541,1648115199117,4,0,-0.178,-0.075,-0.981,0.033,-0.121,0.010
AIRPOT,1648115198678,1648115199254,4,0,-0.206,-0.065,-0.976,-0.010,0.067,-0.037
AIRPOT,1648115198927,1648115199503,4,0,-0.197,-0.058,-0.979,0.002,0.012,0.001
AIRPOT,1648115199022,1648115199598,4,0,-0.180,-0.054,-0.982,0.000,0.070,-0.041
AIRPOT,1648115199226,1648115199802,4,0,-0.130,-0.063,-0.989,0.012,-0.016,-0.004
AIRPOT,1648115199319,1648115199895,4,0,-0.130,-0.065,-0.989,0.009,0.002,-0.002
AIRPOT,1648115199405,1648115199981,4,0,-0.129,-0.056,-0.990,0.009,0.006,0.013
AIRPOT,1648115199648,1648115200224,4,0,-0.141,0.154,-0.978,0.000,0.028,-0.030
AIRPOT,1648115199704,1648115200280,4,0,-0.136,0.165,-0.977,0.009,0.018,-0.004
AIRPOT,1648115199798,1648115200374,4,0,-0.134,0.168,-0.977,0.002,0.006,0.001
AIRPOT,1648115199902,1648115200478,4,0,-0.134,0.165,-0.977,-0.002,0.015,-0.002
AIRPOT,1648115200051,1648115200627,4,0,-0.131,0.139,-0.982,0.001,0.009,0.007
AIRPOT,1648115200130,1648115200706,4,0,-0.125,0.113,-0.986,0.001,0.019,0.003
AIRPOT,1648115200185,1648115200761,4,0,-0.116,0.064,-0.991,0.002,0.004,-0.003
AIRPOT,1648115200275,1648115200851,4,0,-0.111,0.002,-0.994,-0.001,0.012,0.015
AIRPOT,1648115200368,1648115200944,4,0,-0.115,-0.023,-0.993,0.010,-0.024,0.007
AIRPOT,1648115200530,1648115201106,4,0,-0.124,-0.032,-0.992,-0.001,-0.018,0.003
AIRPOT,1648115200609,1648115201185,4,0,-0.123,-0.037,-0.992,0.001,-0.024,0.005
AIRPOT,1648115200769,1648115201345,4,0,-0.126,-0.042,-0.991,0.002,-0.007,0.007
AIRPOT,1648115200846,1648115201422,4,0,-0.129,-0.038,-0.991,-0.002,-0.009,0.005
AIRPOT,1648115200931,1648115201507,4,0,-0.133,-0.035,-0.991,0.022,-0.003,-0.012
AIRPOT,1648115201028,1648115201604,4,0,-0.141,-0.035,-0.989,0.006,0.040,0.000
AIRPOT,1648115201334,1648115201910,4,0,-0.174,-0.012,-0.985,-0.008,-0.037,0.006
AIRPOT,1648115201413,1648115201989,4,0,-0.180,-0.008,-0.984,-0.010,-0.074,0.013
AIRPOT,1648115201482,1648115202058,4,0,-0.188,-0.012,-0.982,-0.004,-0.037,-0.002
AIRPOT,1648115201509,1648115202085,4,0,-0.191,-0.010,-0.982,-0.017,-0.015,0.016
AIRPOT,1648115201652,1648115202228,4,0,-0.204,0.011,-0.979,-0.018,0.024,0.000
AIRPOT,1648115201731,1648115202307,4,0,-0.209,0.026,-0.978,-0.013,0.013,0.002
AIRPOT,1648115201810,1648115202386,4,0,-0.209,0.029,-0.978,0.011,-0.023,-0.019
AIRPOT,1648115201814,1648115202390,4,0,-0.206,0.030,-0.978,-0.010,0.030,0.006
AIRPOT,1648115201894,1648115202470,4,0,-0.206,0.033,-0.978,-0.013,0.034,0.010
AIRPOT,1648115201900,1648115202476,4,0,-0.205,0.033,-0.978,-0.010,0.049,0.001
AIRPOT,1648115202047,1648115202623,4,0,-0.198,0.033,-0.980,0.008,0.012,0.003
AIRPOT,1648115202077,1648115202653,4,0,-0.197,0.031,-0.980,0.013,-0.013,-0.002
AIRPOT,1648115202199,1648115202775,4,0,-0.208,0.025,-0.978,0.009,-0.013,-0.002
AIRPOT,1648115202286,1648115202862,4,0,-0.211,0.022,-0.977,-0.002,-0.020,0.008
AIRPOT,1648115202376,1648115202952,4,0,-0.215,0.029,-0.976,-0.009,-0.035,0.009
AIRPOT,1648115202526,1648115203102,4,0,-0.226,0.025,-0.974,-0.013,-0.037,-0.006
AIRPOT,1648115202554,1648115203130,4,0,-0.225,0.021,-0.974,-0.008,-0.032,-0.001
AIRPOT,1648115202610,1648115203186,4,0,-0.222,0.019,-0.975,0.001,-0.008,0.001
AIRPOT,1648115202656,1648115203232,4,0,-0.220,0.020,-0.975,-0.004,0.025,0.017
AIRPOT,1648115202705,1648115203281,4,0,-0.219,0.026,-0.975,0.002,0.015,0.008
AIRPOT,1648115202783,1648115203359,4,0,-0.218,0.031,-0.975,0.002,0.021,0.006
AIRPOT,1648115202858,1648115203434,4,0,-0.214,0.047,-0.976,0.001,0.032,0.004
AIRPOT,1648115202936,1648115203512,4,0,-0.211,0.061,-0.976,0.002,0.012,0.002
AIRPOT,1648115203009,1648115203585,4,0,-0.210,0.068,-0.975,0.006,0.007,-0.002
AIRPOT,1648115203102,1648115203678,4,0,-0.208,0.074,-0.975,0.013,-0.005,0.001
AIRPOT,1648115203161,1648115203737,4,0,-0.207,0.082,-0.975,0.001,-0.017,0.007
AIRPOT,1648115203207,1648115203783,4,0,-0.210,0.082,-0.974,-0.005,0.013,0.008
AIRPOT,1648115203356,1648115203932,4,0,-0.230,0.123,-0.965,-0.020,0.018,-0.012
AIRPOT,1648115203495,1648115204071,4,0,-0.230,0.133,-0.964,-0.013,0.006,0.001
AIRPOT,1648115203579,1648115204155,4,0,-0.228,0.133,-0.965,-0.001,-0.019,0.012
AIRPOT,1648115203593,1648115204169,4,0,-0.229,0.132,-0.965,0.009,-0.019,-0.010
AIRPOT,1648115203650,1648115204226,4,0,-0.229,0.130,-0.965,0.026,-0.034,-0.005
