Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648109633587,1648109633992,4,0,-0.141,0.414,-0.899,-0.011,0.105,-0.030
AIRPOT,1648109633625,1648109634030,4,0,-0.151,0.430,-0.890,-0.003,0.054,-0.016
AIRPOT,1648109633667,1648109634072,4,0,-0.154,0.450,-0.880,-0.001,0.017,0.009
AIRPOT,1648109633707,1648109634112,4,0,-0.154,0.476,-0.866,0.001,0.002,0.019
AIRPOT,1648109633746,1648109634151,4,0,-0.155,0.506,-0.849,-0.005,-0.012,0.033
AIRPOT,1648109633787,1648109634192,4,0,-0.157,0.533,-0.832,0.000,-0.027,0.006
AIRPOT,1648109633827,1648109634232,4,0,-0.159,0.548,-0.822,-0.012,0.023,-0.000
AIRPOT,1648109633867,1648109634272,4,0,-0.158,0.555,-0.817,-0.016,0.061,-0.010
AIRPOT,1648109633906,1648109634311,4,0,-0.156,0.561,-0.813,-0.003,0.038,-0.016
AIRPOT,1648109633947,1648109634352,4,0,-0.151,0.566,-0.811,-0.005,0.026,0.002
AIRPOT,1648109633987,1648109634392,4,0,-0.145,0.568,-0.810,0.001,0.014,0.010
AIRPOT,1648109634027,1648109634432,4,0,-0.139,0.569,-0.811,0.007,-0.005,0.011
AIRPOT,1648109634067,1648109634472,4,0,-0.134,0.569,-0.811,0.003,-0.001,0.016
AIRPOT,1648109634107,1648109634512,4,0,-0.131,0.569,-0.812,0.004,0.003,0.012
AIRPOT,1648109634147,1648109634552,4,0,-0.128,0.570,-0.812,-0.000,0.000,0.014
