DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655362150165,1655362150175,4,1655362150175,42,4,5,0,0,0
DEVICE,1655362150196,1655362150206,4,1655362150206,44,4,5,0,0,0
DEVICE,1655362150228,1655362150238,4,1655362150238,42,4,5,0,0,0
DEVICE,1655362150260,1655362150270,4,1655362150270,41,4,5,0,0,0
DEVICE,1655362150276,1655362150286,4,1655362150286,44,4,5,0,0,0
DEVICE,1655362150308,1655362150318,4,1655362150318,44,4,5,0,0,0
DEVICE,1655362150340,1655362150350,4,1655362150350,43,4,5,0,0,0
DEVICE,1655362150372,1655362150382,4,1655362150382,44,4,5,0,0,0
DEVICE,1655362150404,1655362150414,4,1655362150414,45,4,5,0,0,0
DEVICE,1655362150436,1655362150446,4,1655362150446,43,4,5,0,0,0
DEVICE,1655362150468,1655362150478,4,1655362150478,43,4,5,0,0,0
DEVICE,1655362150500,1655362150510,4,1655362150510,43,4,5,0,0,0
DEVICE,1655362150532,1655362150542,4,1655362150542,45,4,5,0,0,0
DEVICE,1655362150564,1655362150574,4,1655362150574,41,4,5,0,0,0
DEVICE,1655362150596,1655362150606,4,1655362150606,41,4,5,0,0,0
DEVICE,1655362150628,1655362150638,4,1655362150638,40,4,5,0,0,0
DEVICE,1655362150660,1655362150670,4,1655362150670,40,4,5,0,0,0
DEVICE,1655362150692,1655362150702,4,1655362150702,41,4,5,0,0,0
DEVICE,1655362150723,1655362150733,4,1655362150733,42,4,5,0,0,0
DEVICE,1655362150755,1655362150765,4,1655362150765,42,4,5,0,0,0
DEVICE,1655362150788,1655362150798,4,1655362150798,41,4,5,0,0,0
DEVICE,1655362150820,1655362150830,4,1655362150830,40,4,5,0,0,0
DEVICE,1655362150852,1655362150862,4,1655362150862,44,4,5,0,0,0
DEVICE,1655362150884,1655362150894,4,1655362150894,43,4,5,0,0,0
DEVICE,1655362150916,1655362150926,4,1655362150926,42,4,5,0,0,0
DEVICE,1655362150947,1655362150957,4,1655362150957,43,4,5,0,0,0
DEVICE,1655362150980,1655362150990,4,1655362150990,40,4,5,0,0,0
DEVICE,1655362151012,1655362151022,4,1655362151022,41,4,5,0,0,0
DEVICE,1655362151044,1655362151054,4,1655362151054,44,4,5,0,0,0
DEVICE,1655362151076,1655362151086,4,1655362151086,44,4,5,0,0,0
DEVICE,1655362151108,1655362151118,4,1655362151118,41,4,5,0,0,0
DEVICE,1655362151140,1655362151150,4,1655362151150,41,4,5,0,0,0
DEVICE,1655362151172,1655362151182,4,1655362151182,44,4,5,0,0,0
DEVICE,1655362151204,1655362151214,4,1655362151214,43,4,5,0,0,0
DEVICE,1655362151236,1655362151246,4,1655362151246,43,4,5,0,0,0
DEVICE,1655362151268,1655362151278,4,1655362151278,43,4,5,0,0,0
DEVICE,1655362151299,1655362151309,4,1655362151309,42,4,5,0,0,0
DEVICE,1655362151332,1655362151342,4,1655362151342,41,4,5,0,0,0
DEVICE,1655362151364,1655362151374,4,1655362151374,45,4,5,0,0,0
DEVICE,1655362151396,1655362151406,4,1655362151406,41,4,5,0,0,0
DEVICE,1655362151427,1655362151437,4,1655362151437,42,4,5,0,0,0
DEVICE,1655362151459,1655362151469,4,1655362151469,42,4,5,0,0,0
DEVICE,1655362151491,1655362151501,4,1655362151501,43,4,5,0,0,0
DEVICE,1655362151523,1655362151533,4,1655362151533,43,4,5,0,0,0
DEVICE,1655362151556,1655362151566,4,1655362151566,42,4,5,0,0,0
DEVICE,1655362151588,1655362151598,4,1655362151598,42,4,5,0,0,0
DEVICE,1655362151620,1655362151630,4,1655362151630,43,4,5,0,0,0
DEVICE,1655362151652,1655362151662,4,1655362151662,42,4,5,0,0,0
DEVICE,1655362151683,1655362151693,4,1655362151693,42,4,5,0,0,0
DEVICE,1655362151715,1655362151725,4,1655362151725,41,4,5,0,0,0
DEVICE,1655362151748,1655362151758,4,1655362151758,43,4,5,0,0,0
DEVICE,1655362151780,1655362151790,4,1655362151790,44,4,5,0,0,0
DEVICE,1655362151811,1655362151821,4,1655362151821,41,4,5,0,0,0
DEVICE,1655362151843,1655362151853,4,1655362151853,43,4,5,0,0,0
DEVICE,1655362151875,1655362151885,4,1655362151885,42,4,5,0,0,0
DEVICE,1655362151907,1655362151917,4,1655362151917,42,4,5,0,0,0
DEVICE,1655362151940,1655362151950,4,1655362151950,43,4,5,0,0,0
DEVICE,1655362151971,1655362151981,4,1655362151981,41,4,5,0,0,0
DEVICE,1655362151988,1655362151998,4,1655362151998,43,4,5,0,0,0
DEVICE,1655362152020,1655362152030,4,1655362152030,44,4,5,0,0,0
DEVICE,1655362152052,1655362152062,4,1655362152062,40,4,5,0,0,0
DEVICE,1655362152084,1655362152094,4,1655362152094,44,4,5,0,0,0
DEVICE,1655362152115,1655362152125,4,1655362152125,42,4,5,0,0,0
DEVICE,1655362152147,1655362152157,4,1655362152157,43,4,5,0,0,0
