Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648114461100,1648114461688,4,0,0.037,0.076,-0.996,-0.000,0.009,0.001
AIRPOT,1648114461142,1648114461730,4,0,0.037,0.079,-0.996,-0.003,0.005,0.002
AIRPOT,1648114461183,1648114461771,4,0,0.037,0.081,-0.996,0.003,0.006,-0.007
AIRPOT,1648114461226,1648114461814,4,0,0.038,0.083,-0.996,-0.003,0.011,0.006
AIRPOT,1648114461265,1648114461853,4,0,0.038,0.085,-0.996,0.001,0.008,0.006
AIRPOT,1648114461304,1648114461892,4,0,0.038,0.087,-0.996,-0.003,0.014,0.010
AIRPOT,1648114461340,1648114461928,4,0,0.037,0.089,-0.995,-0.002,0.010,0.002
AIRPOT,1648114461383,1648114461971,4,0,0.037,0.090,-0.995,-0.006,0.009,0.004
AIRPOT,1648114461421,1648114462009,4,0,0.037,0.092,-0.995,-0.006,0.008,0.004
AIRPOT,1648114461471,1648114462059,4,0,0.037,0.093,-0.995,-0.002,0.006,-0.006
AIRPOT,1648114461503,1648114462091,4,0,0.037,0.094,-0.995,-0.005,0.011,0.001
AIRPOT,1648114461544,1648114462132,4,0,0.038,0.095,-0.995,-0.001,0.007,-0.000
AIRPOT,1648114461586,1648114462174,4,0,0.038,0.093,-0.995,-0.003,0.014,0.004
AIRPOT,1648114461623,1648114462211,4,0,0.038,0.089,-0.995,0.000,0.012,-0.003
AIRPOT,1648114461662,1648114462250,4,0,0.038,0.082,-0.996,-0.003,0.011,0.003
AIRPOT,1648114461702,1648114462290,4,0,0.039,0.076,-0.996,-0.008,0.006,0.005
AIRPOT,1648114461746,1648114462334,4,0,0.038,0.070,-0.997,-0.007,-0.011,0.006
AIRPOT,1648114461782,1648114462370,4,0,0.037,0.065,-0.997,-0.009,-0.014,0.006
AIRPOT,1648114461822,1648114462410,4,0,0.036,0.060,-0.998,-0.011,-0.014,0.005
AIRPOT,1648114461864,1648114462452,4,0,0.034,0.056,-0.998,-0.012,-0.018,0.003
AIRPOT,1648114461902,1648114462490,4,0,0.031,0.053,-0.998,-0.013,-0.009,0.001
AIRPOT,1648114461944,1648114462532,4,0,0.029,0.049,-0.998,-0.012,-0.010,-0.001
AIRPOT,1648114461981,1648114462569,4,0,0.027,0.046,-0.999,-0.014,-0.014,-0.001
AIRPOT,1648114462022,1648114462610,4,0,0.026,0.044,-0.999,-0.013,-0.021,-0.000
AIRPOT,1648114462060,1648114462648,4,0,0.025,0.043,-0.999,-0.014,-0.022,0.004
AIRPOT,1648114462099,1648114462687,4,0,0.025,0.043,-0.999,-0.014,-0.014,0.007
AIRPOT,1648114462140,1648114462728,4,0,0.024,0.047,-0.999,-0.011,-0.013,0.009
AIRPOT,1648114462188,1648114462776,4,0,0.023,0.051,-0.998,-0.009,-0.006,0.002
AIRPOT,1648114462220,1648114462808,4,0,0.022,0.056,-0.998,-0.011,0.002,0.002
AIRPOT,1648114462268,1648114462856,4,0,0.021,0.062,-0.998,-0.009,-0.003,0.000
AIRPOT,1648114462303,1648114462891,4,0,0.020,0.066,-0.998,-0.009,-0.002,-0.003
AIRPOT,1648114462344,1648114462932,4,0,0.020,0.069,-0.997,-0.005,-0.004,-0.004
AIRPOT,1648114462380,1648114462968,4,0,0.021,0.071,-0.997,-0.004,0.006,0.000
AIRPOT,1648114462423,1648114463011,4,0,0.022,0.074,-0.997,-0.003,0.006,0.003
AIRPOT,1648114462463,1648114463051,4,0,0.023,0.076,-0.997,0.002,0.001,0.002
AIRPOT,1648114462500,1648114463088,4,0,0.023,0.077,-0.997,0.002,0.002,0.003
AIRPOT,1648114462541,1648114463129,4,0,0.024,0.079,-0.997,0.004,0.000,0.002
AIRPOT,1648114462580,1648114463168,4,0,0.024,0.080,-0.997,0.004,0.004,0.005
AIRPOT,1648114462621,1648114463209,4,0,0.023,0.080,-0.996,0.003,0.007,0.006
AIRPOT,1648114462671,1648114463259,4,0,0.023,0.081,-0.996,0.006,0.000,0.004
AIRPOT,1648114462701,1648114463289,4,0,0.022,0.081,-0.996,0.003,0.005,0.003
AIRPOT,1648114462741,1648114463329,4,0,0.021,0.082,-0.996,-0.000,0.007,0.002
