Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1648114602313,1648114602911,4,1648114602698,0.228,-0.389,-0.279,0.010,-0.031,0.032,104
WATCH,1648114602313,1648114602911,4,1648114602708,0.162,-0.390,-0.261,0.011,-0.028,0.029,104
WATCH,1648114602313,1648114602911,4,1648114602718,0.134,-0.391,-0.238,0.015,-0.032,0.027,104
WATCH,1648114602313,1648114602911,4,1648114602727,0.119,-0.382,-0.219,0.017,-0.035,0.022,104
WATCH,1648114602313,1648114602911,4,1648114602737,0.113,-0.372,-0.199,0.014,-0.034,0.023,104
WATCH,1648114602313,1648114602911,4,1648114602747,0.117,-0.357,-0.185,0.014,-0.033,0.030,104
WATCH,1648114602313,1648114602911,4,1648114602757,0.151,-0.353,-0.156,0.017,-0.038,0.024,104
WATCH,1648114602313,1648114602911,4,1648114602767,0.180,-0.343,-0.141,0.015,-0.035,0.019,104
WATCH,1648114602313,1648114602911,4,1648114602777,0.208,-0.334,-0.129,0.011,-0.021,0.014,104
WATCH,1648114602373,1648114602971,4,1648114602787,0.234,-0.325,-0.106,0.010,-0.019,0.012,104
WATCH,1648114602373,1648114602971,4,1648114602797,0.255,-0.321,-0.086,0.010,-0.025,0.011,104
WATCH,1648114602373,1648114602971,4,1648114602807,0.252,-0.313,-0.068,0.006,-0.030,0.009,104
WATCH,1648114602373,1648114602971,4,1648114602817,0.234,-0.306,-0.052,0.002,-0.037,0.018,104
WATCH,1648114602373,1648114602971,4,1648114602827,0.209,-0.304,-0.032,-0.004,-0.039,0.019,104
WATCH,1648114602374,1648114602972,4,1648114602837,0.191,-0.291,-0.021,-0.004,-0.042,0.017,104
WATCH,1648114602375,1648114602973,4,1648114602847,0.178,-0.284,-0.012,-0.006,-0.038,0.022,104
WATCH,1648114602375,1648114602973,4,1648114602857,0.173,-0.273,0.009,-0.007,-0.033,0.023,104
WATCH,1648114602375,1648114602973,4,1648114602867,0.176,-0.258,0.025,-0.012,-0.034,0.022,104
WATCH,1648114602375,1648114602973,4,1648114602877,0.179,-0.252,0.035,-0.019,-0.029,0.026,104
WATCH,1648114602436,1648114603034,4,1648114602886,0.177,-0.244,0.047,-0.020,-0.020,0.023,104
WATCH,1648114602436,1648114603034,4,1648114602896,0.197,-0.233,0.057,-0.017,-0.021,0.021,104
WATCH,1648114602436,1648114603034,4,1648114602906,0.211,-0.226,0.067,-0.014,-0.021,0.021,104
WATCH,1648114602436,1648114603034,4,1648114602916,0.219,-0.213,0.082,-0.008,-0.018,0.021,104
WATCH,1648114602436,1648114603034,4,1648114602926,0.218,-0.199,0.088,-0.008,-0.021,0.023,104
WATCH,1648114602436,1648114603034,4,1648114602936,0.213,-0.194,0.095,-0.008,-0.018,0.019,104
WATCH,1648114602436,1648114603034,4,1648114602946,0.220,-0.185,0.100,-0.008,-0.015,0.018,104
WATCH,1648114602436,1648114603034,4,1648114602956,0.220,-0.180,0.104,-0.007,-0.010,0.008,104
WATCH,1648114602436,1648114603034,4,1648114602966,0.222,-0.173,0.109,-0.003,-0.005,0.004,104
WATCH,1648114602436,1648114603034,4,1648114602976,0.215,-0.175,0.110,-0.000,-0.007,-0.001,104
WATCH,1648114602496,1648114603094,4,1648114602986,0.206,-0.176,0.116,0.001,-0.007,-0.002,104
WATCH,1648114602496,1648114603094,4,1648114602996,0.195,-0.175,0.121,0.003,-0.010,-0.000,104
WATCH,1648114602496,1648114603094,4,1648114603006,0.190,-0.163,0.128,0.007,-0.010,0.008,104
WATCH,1648114602496,1648114603094,4,1648114603016,0.197,-0.158,0.127,0.007,-0.010,0.014,104
WATCH,1648114602496,1648114603094,4,1648114603025,0.197,-0.157,0.127,0.008,-0.005,0.016,104
WATCH,1648114602553,1648114603151,4,1648114603035,0.198,-0.147,0.124,0.011,0.000,0.014,104
WATCH,1648114602553,1648114603151,4,1648114603045,0.201,-0.141,0.128,0.008,-0.000,0.014,104
WATCH,1648114602553,1648114603151,4,1648114603055,0.193,-0.142,0.130,0.006,-0.009,0.015,104
WATCH,1648114602553,1648114603151,4,1648114603065,0.190,-0.148,0.133,0.001,-0.009,0.016,104
WATCH,1648114602553,1648114603151,4,1648114603075,0.189,-0.150,0.129,-0.009,0.001,0.015,104
WATCH,1648114602616,1648114603214,4,1648114603085,0.184,-0.145,0.126,-0.013,0.003,0.012,104
WATCH,1648114602616,1648114603214,4,1648114603095,0.190,-0.150,0.128,-0.010,-0.000,0.013,104
WATCH,1648114602616,1648114603214,4,1648114603105,0.186,-0.149,0.124,-0.010,0.000,0.019,104
WATCH,1648114602616,1648114603214,4,1648114603115,0.188,-0.139,0.118,-0.010,-0.004,0.021,104
WATCH,1648114602616,1648114603214,4,1648114603125,0.178,-0.134,0.110,-0.013,-0.011,0.024,104
WATCH,1648114602675,1648114603273,4,1648114603135,0.164,-0.127,0.109,-0.014,-0.007,0.024,104
WATCH,1648114602675,1648114603273,4,1648114603145,0.149,-0.115,0.103,-0.015,0.003,0.023,104
WATCH,1648114602675,1648114603273,4,1648114603155,0.134,-0.102,0.101,-0.017,0.003,0.021,104
WATCH,1648114602675,1648114603273,4,1648114603164,0.114,-0.093,0.104,-0.016,-0.005,0.022,104
WATCH,1648114602675,1648114603273,4,1648114603174,0.082,-0.087,0.102,-0.016,-0.011,0.028,104
WATCH,1648114602737,1648114603335,4,1648114603184,0.060,-0.080,0.096,-0.016,-0.009,0.029,104
WATCH,1648114602737,1648114603335,4,1648114603194,0.040,-0.070,0.091,-0.010,-0.008,0.031,104
WATCH,1648114602737,1648114603335,4,1648114603204,0.026,-0.060,0.082,-0.009,-0.008,0.033,104
WATCH,1648114602737,1648114603335,4,1648114603214,0.022,-0.059,0.081,-0.006,-0.010,0.036,104
WATCH,1648114602737,1648114603335,4,1648114603224,0.027,-0.056,0.075,-0.006,-0.005,0.032,104
WATCH,1648114602739,1648114603337,4,1648114603234,0.035,-0.057,0.062,-0.006,0.005,0.027,104
WATCH,1648114602739,1648114603337,4,1648114603244,0.036,-0.063,0.047,-0.006,0.012,0.019,104
WATCH,1648114602739,1648114603337,4,1648114603254,0.040,-0.061,0.037,-0.003,0.017,0.013,104
WATCH,1648114602740,1648114603338,4,1648114603264,0.038,-0.062,0.030,-0.001,0.017,0.012,104
WATCH,1648114602740,1648114603338,4,1648114603274,0.033,-0.058,0.020,-0.003,0.013,0.012,104
WATCH,1648114602795,1648114603393,4,1648114603284,0.021,-0.057,0.010,-0.006,0.008,0.010,104
WATCH,1648114602795,1648114603393,4,1648114603294,0.015,-0.060,-0.004,-0.006,0.008,0.011,104
WATCH,1648114602795,1648114603393,4,1648114603304,0.009,-0.052,-0.007,-0.005,0.007,0.012,104
WATCH,1648114602795,1648114603393,4,1648114603314,0.011,-0.045,-0.014,-0.005,0.006,0.009,104
WATCH,1648114602795,1648114603393,4,1648114603323,0.016,-0.049,-0.018,-0.003,0.005,0.003,104
WATCH,1648114602855,1648114603453,4,1648114603333,0.023,-0.046,-0.022,-0.001,0.007,0.001,104
WATCH,1648114602855,1648114603453,4,1648114603343,0.031,-0.040,-0.022,0.000,0.010,-0.000,104
WATCH,1648114602856,1648114603454,4,1648114603353,0.034,-0.039,-0.021,0.002,0.010,-0.002,104
WATCH,1648114602856,1648114603454,4,1648114603363,0.052,-0.042,-0.013,0.004,0.003,-0.008,104
WATCH,1648114602856,1648114603454,4,1648114603373,0.065,-0.050,-0.005,0.009,0.001,-0.013,104
WATCH,1648114602976,1648114603574,4,1648114603383,0.077,-0.052,-0.003,0.014,0.005,-0.018,104
WATCH,1648114602976,1648114603574,4,1648114603393,0.095,-0.060,-0.002,0.015,0.000,-0.021,104
WATCH,1648114602976,1648114603574,4,1648114603403,0.117,-0.072,0.003,0.022,-0.007,-0.026,104
WATCH,1648114602976,1648114603574,4,1648114603413,0.135,-0.084,0.003,0.027,-0.009,-0.034,104
WATCH,1648114602976,1648114603574,4,1648114603423,0.150,-0.093,0.001,0.031,-0.004,-0.039,104
WATCH,1648114603066,1648114603664,4,1648114603433,0.169,-0.105,-0.003,0.032,-0.004,-0.044,104
WATCH,1648114603066,1648114603664,4,1648114603443,0.174,-0.119,0.003,0.032,-0.009,-0.044,104
WATCH,1648114603066,1648114603664,4,1648114603453,0.181,-0.127,0.013,0.036,-0.017,-0.042,104
WATCH,1648114603066,1648114603664,4,1648114603463,0.197,-0.135,0.024,0.036,-0.023,-0.040,104
WATCH,1648114603066,1648114603664,4,1648114603473,0.208,-0.140,0.036,0.037,-0.026,-0.042,104
WATCH,1648114603068,1648114603666,4,1648114603482,0.219,-0.140,0.053,0.040,-0.029,-0.046,104
WATCH,1648114603069,1648114603667,4,1648114603492,0.237,-0.140,0.076,0.041,-0.037,-0.052,104
WATCH,1648114603069,1648114603667,4,1648114603502,0.260,-0.141,0.105,0.048,-0.040,-0.062,104
WATCH,1648114603069,1648114603667,4,1648114603512,0.287,-0.144,0.139,0.052,-0.041,-0.073,104
WATCH,1648114603069,1648114603667,4,1648114603522,0.329,-0.140,0.164,0.055,-0.035,-0.084,104
WATCH,1648114603069,1648114603667,4,1648114603532,0.379,-0.146,0.188,0.061,-0.026,-0.090,104
WATCH,1648114603070,1648114603668,4,1648114603542,0.418,-0.143,0.220,0.071,-0.022,-0.093,104
WATCH,1648114603070,1648114603668,4,1648114603552,0.461,-0.138,0.256,0.081,-0.033,-0.096,104
WATCH,1648114603070,1648114603668,4,1648114603562,0.512,-0.142,0.295,0.090,-0.047,-0.094,104
WATCH,1648114603070,1648114603668,4,1648114603572,0.568,-0.155,0.341,0.098,-0.054,-0.095,104
