Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115539555,1648115540108,4,0,0.024,0.062,-0.998,-0.002,-0.006,-0.006
AIRPOT,1648115539594,1648115540147,4,0,0.023,0.069,-0.997,0.001,0.028,0.001
AIRPOT,1648115539653,1648115540206,4,0,0.026,0.092,-0.995,-0.003,-0.004,0.027
AIRPOT,1648115539671,1648115540224,4,0,0.031,0.132,-0.991,-0.008,-0.065,0.038
AIRPOT,1648115539716,1648115540269,4,0,0.038,0.184,-0.982,-0.016,-0.092,0.058
AIRPOT,1648115539753,1648115540306,4,0,0.042,0.235,-0.971,-0.015,-0.086,0.018
AIRPOT,1648115539816,1648115540369,4,0,0.044,0.276,-0.960,-0.003,-0.021,-0.020
AIRPOT,1648115539836,1648115540389,4,0,0.047,0.303,-0.952,0.015,-0.009,-0.027
AIRPOT,1648115539892,1648115540445,4,0,0.052,0.323,-0.945,-0.007,0.009,-0.016
AIRPOT,1648115539913,1648115540466,4,0,0.057,0.339,-0.939,-0.001,0.002,-0.028
AIRPOT,1648115539957,1648115540510,4,0,0.064,0.353,-0.933,-0.004,-0.008,-0.001
AIRPOT,1648115539992,1648115540545,4,0,0.070,0.366,-0.928,-0.002,0.004,0.002
AIRPOT,1648115540037,1648115540590,4,0,0.076,0.379,-0.922,0.003,0.000,0.002
AIRPOT,1648115540077,1648115540630,4,0,0.082,0.392,-0.916,0.005,-0.004,0.003
AIRPOT,1648115540134,1648115540687,4,0,0.088,0.403,-0.911,0.010,0.023,-0.014
AIRPOT,1648115540155,1648115540708,4,0,0.095,0.413,-0.906,0.012,0.029,-0.007
AIRPOT,1648115540195,1648115540748,4,0,0.101,0.419,-0.902,0.013,0.023,0.004
AIRPOT,1648115540232,1648115540785,4,0,0.105,0.424,-0.899,0.008,0.014,0.010
AIRPOT,1648115540291,1648115540844,4,0,0.107,0.429,-0.897,0.012,0.006,0.004
AIRPOT,1648115540315,1648115540868,4,0,0.107,0.433,-0.895,0.010,0.002,-0.004
AIRPOT,1648115540359,1648115540912,4,0,0.107,0.436,-0.893,0.004,0.001,0.002
AIRPOT,1648115540375,1648115540928,4,0,0.107,0.438,-0.892,0.001,-0.000,-0.001
AIRPOT,1648115540433,1648115540986,4,0,0.107,0.440,-0.892,0.001,0.000,-0.003
AIRPOT,1648115540472,1648115541025,4,0,0.107,0.441,-0.891,0.002,0.005,-0.003
AIRPOT,1648115540532,1648115541085,4,0,0.107,0.443,-0.890,0.003,0.006,-0.001
AIRPOT,1648115540560,1648115541113,4,0,0.107,0.443,-0.890,0.002,0.007,0.002
AIRPOT,1648115540582,1648115541135,4,0,0.106,0.442,-0.891,0.001,0.008,-0.001
AIRPOT,1648115540633,1648115541186,4,0,0.104,0.442,-0.891,-0.005,0.008,-0.002
AIRPOT,1648115540676,1648115541229,4,0,0.103,0.440,-0.892,-0.012,0.003,0.000
AIRPOT,1648115540712,1648115541265,4,0,0.103,0.439,-0.893,-0.012,0.001,-0.006
AIRPOT,1648115540754,1648115541307,4,0,0.103,0.437,-0.894,-0.009,-0.001,-0.005
AIRPOT,1648115540793,1648115541346,4,0,0.102,0.435,-0.894,-0.009,-0.001,-0.003
AIRPOT,1648115540853,1648115541406,4,0,0.101,0.434,-0.895,-0.006,0.006,0.004
AIRPOT,1648115540873,1648115541426,4,0,0.101,0.432,-0.896,-0.003,0.006,0.003
AIRPOT,1648115540915,1648115541468,4,0,0.100,0.431,-0.897,0.001,0.003,0.001
AIRPOT,1648115540952,1648115541505,4,0,0.100,0.429,-0.898,-0.004,0.003,0.011
AIRPOT,1648115540995,1648115541548,4,0,0.100,0.428,-0.898,0.004,0.004,0.002
AIRPOT,1648115541036,1648115541589,4,0,0.101,0.428,-0.898,0.004,0.007,0.004
AIRPOT,1648115541070,1648115541623,4,0,0.103,0.428,-0.898,-0.002,0.008,0.013
AIRPOT,1648115541111,1648115541664,4,0,0.105,0.428,-0.898,0.005,-0.000,0.009
AIRPOT,1648115541155,1648115541708,4,0,0.106,0.429,-0.897,0.003,-0.003,0.003
AIRPOT,1648115541172,1648115541725,4,0,0.106,0.428,-0.897,-0.000,0.001,-0.002
AIRPOT,1648115541236,1648115541789,4,0,0.106,0.427,-0.898,-0.004,0.001,-0.003
AIRPOT,1648115541250,1648115541803,4,0,0.106,0.424,-0.899,-0.006,-0.001,-0.004
AIRPOT,1648115541319,1648115541872,4,0,0.105,0.421,-0.901,0.001,0.001,-0.005
AIRPOT,1648115541332,1648115541885,4,0,0.106,0.418,-0.902,0.010,0.002,-0.003
AIRPOT,1648115541410,1648115541963,4,0,0.108,0.415,-0.903,0.012,-0.001,0.005
AIRPOT,1648115541431,1648115541984,4,0,0.110,0.413,-0.904,0.015,0.001,0.008
AIRPOT,1648115541489,1648115542042,4,0,0.112,0.411,-0.905,0.013,-0.004,0.004
AIRPOT,1648115541513,1648115542066,4,0,0.114,0.409,-0.905,0.006,-0.014,0.007
AIRPOT,1648115541579,1648115542132,4,0,0.116,0.408,-0.906,0.007,-0.008,-0.002
AIRPOT,1648115541635,1648115542188,4,0,0.119,0.407,-0.906,0.002,-0.004,0.005
AIRPOT,1648115541651,1648115542204,4,0,0.119,0.406,-0.906,0.008,0.002,0.000
AIRPOT,1648115541733,1648115542286,4,0,0.120,0.405,-0.906,0.015,0.009,0.001
AIRPOT,1648115541754,1648115542307,4,0,0.121,0.404,-0.907,0.012,0.009,0.010
AIRPOT,1648115541782,1648115542335,4,0,0.122,0.402,-0.908,0.014,0.002,0.010
AIRPOT,1648115541814,1648115542367,4,0,0.122,0.401,-0.908,0.015,-0.001,0.006
AIRPOT,1648115541876,1648115542429,4,0,0.121,0.400,-0.909,0.016,0.002,0.002
AIRPOT,1648115541890,1648115542443,4,0,0.121,0.399,-0.909,0.010,0.005,0.002
AIRPOT,1648115541956,1648115542509,4,0,0.122,0.398,-0.909,0.004,-0.004,0.004
AIRPOT,1648115541970,1648115542523,4,0,0.122,0.397,-0.910,-0.005,-0.010,0.010
AIRPOT,1648115542023,1648115542576,4,0,0.121,0.396,-0.910,-0.011,-0.009,0.006
AIRPOT,1648115542071,1648115542624,4,0,0.118,0.396,-0.911,-0.014,-0.013,-0.000
AIRPOT,1648115542116,1648115542669,4,0,0.116,0.395,-0.911,-0.013,-0.006,-0.004
AIRPOT,1648115542132,1648115542685,4,0,0.113,0.395,-0.912,-0.005,0.004,0.001
AIRPOT,1648115542181,1648115542734,4,0,0.111,0.395,-0.912,-0.003,0.015,0.001
AIRPOT,1648115542212,1648115542765,4,0,0.111,0.395,-0.912,0.002,0.011,-0.003
AIRPOT,1648115542261,1648115542814,4,0,0.112,0.394,-0.912,0.001,0.002,0.001
AIRPOT,1648115542294,1648115542847,4,0,0.113,0.394,-0.912,0.001,-0.005,0.007
AIRPOT,1648115542376,1648115542929,4,0,0.113,0.394,-0.912,-0.000,0.002,0.005
AIRPOT,1648115542421,1648115542974,4,0,0.113,0.394,-0.912,0.004,0.004,-0.004
AIRPOT,1648115542477,1648115543030,4,0,0.114,0.394,-0.912,0.003,-0.001,0.000
AIRPOT,1648115542501,1648115543054,4,0,0.114,0.394,-0.912,0.004,-0.003,0.001
AIRPOT,1648115542537,1648115543090,4,0,0.114,0.394,-0.912,0.003,-0.001,0.000
AIRPOT,1648115542581,1648115543134,4,0,0.114,0.394,-0.912,0.002,-0.003,-0.002
AIRPOT,1648115542610,1648115543163,4,0,0.115,0.394,-0.912,-0.002,-0.003,-0.002
AIRPOT,1648115542662,1648115543215,4,0,0.115,0.394,-0.912,-0.004,-0.009,-0.003
AIRPOT,1648115542711,1648115543264,4,0,0.116,0.395,-0.911,-0.003,-0.003,0.001
AIRPOT,1648115542744,1648115543297,4,0,0.116,0.395,-0.911,-0.001,-0.002,0.001
AIRPOT,1648115542771,1648115543324,4,0,0.116,0.395,-0.911,0.001,0.000,0.001
AIRPOT,1648115542821,1648115543374,4,0,0.116,0.394,-0.912,0.002,0.006,0.002
AIRPOT,1648115542852,1648115543405,4,0,0.116,0.394,-0.912,0.000,0.002,0.003
AIRPOT,1648115542902,1648115543455,4,0,0.116,0.394,-0.912,-0.002,0.002,0.007
AIRPOT,1648115542931,1648115543484,4,0,0.115,0.394,-0.912,-0.002,0.006,0.006
AIRPOT,1648115542981,1648115543534,4,0,0.115,0.394,-0.912,-0.002,0.006,0.005
AIRPOT,1648115543013,1648115543566,4,0,0.114,0.394,-0.912,0.000,0.007,0.001
AIRPOT,1648115543063,1648115543616,4,0,0.115,0.394,-0.912,0.002,0.005,-0.003
AIRPOT,1648115543090,1648115543643,4,0,0.115,0.394,-0.912,0.002,0.004,0.006
AIRPOT,1648115543142,1648115543695,4,0,0.116,0.393,-0.912,0.007,-0.003,0.002
AIRPOT,1648115543171,1648115543724,4,0,0.116,0.392,-0.913,0.004,-0.004,0.008
AIRPOT,1648115543222,1648115543775,4,0,0.115,0.391,-0.913,0.009,-0.006,-0.003
AIRPOT,1648115543253,1648115543806,4,0,0.116,0.391,-0.913,0.005,-0.002,0.004
AIRPOT,1648115543304,1648115543857,4,0,0.116,0.391,-0.913,0.005,-0.004,0.004
AIRPOT,1648115543331,1648115543884,4,0,0.115,0.391,-0.913,0.002,-0.002,0.002
AIRPOT,1648115543384,1648115543937,4,0,0.115,0.391,-0.913,0.002,-0.001,0.000
AIRPOT,1648115543409,1648115543962,4,0,0.114,0.391,-0.913,0.001,0.002,0.001
AIRPOT,1648115543461,1648115544014,4,0,0.114,0.391,-0.913,0.001,0.000,0.001
AIRPOT,1648115543493,1648115544046,4,0,0.114,0.390,-0.914,0.001,0.001,-0.001
AIRPOT,1648115543541,1648115544094,4,0,0.114,0.389,-0.914,-0.001,-0.002,-0.001
AIRPOT,1648115543571,1648115544124,4,0,0.114,0.389,-0.914,-0.000,-0.001,0.001
AIRPOT,1648115543627,1648115544180,4,0,0.114,0.388,-0.915,-0.001,0.001,0.003
AIRPOT,1648115543653,1648115544206,4,0,0.114,0.388,-0.915,-0.003,-0.002,0.007
AIRPOT,1648115543706,1648115544259,4,0,0.115,0.388,-0.915,-0.002,-0.002,0.001
AIRPOT,1648115543736,1648115544289,4,0,0.115,0.388,-0.914,-0.002,-0.005,0.004
AIRPOT,1648115543783,1648115544336,4,0,0.116,0.389,-0.914,0.004,-0.003,-0.004
AIRPOT,1648115543811,1648115544364,4,0,0.117,0.390,-0.914,0.002,0.003,0.008
AIRPOT,1648115543862,1648115544415,4,0,0.117,0.391,-0.913,0.006,0.010,0.009
AIRPOT,1648115543895,1648115544448,4,0,0.118,0.392,-0.912,0.005,0.006,0.007
AIRPOT,1648115543946,1648115544499,4,0,0.118,0.394,-0.912,0.005,0.003,0.003
AIRPOT,1648115543972,1648115544525,4,0,0.119,0.394,-0.911,0.001,0.008,0.003
AIRPOT,1648115544023,1648115544576,4,0,0.119,0.394,-0.911,-0.002,0.002,0.001
AIRPOT,1648115544071,1648115544624,4,0,0.118,0.394,-0.911,-0.006,0.002,0.000
AIRPOT,1648115544103,1648115544656,4,0,0.118,0.394,-0.912,-0.005,0.002,-0.001
AIRPOT,1648115544129,1648115544682,4,0,0.118,0.393,-0.912,-0.005,-0.001,-0.002
AIRPOT,1648115544186,1648115544739,4,0,0.118,0.392,-0.912,-0.002,-0.003,0.003
AIRPOT,1648115544210,1648115544763,4,0,0.118,0.392,-0.912,0.001,-0.003,0.003
AIRPOT,1648115544261,1648115544814,4,0,0.118,0.392,-0.912,0.003,-0.004,0.002
AIRPOT,1648115544294,1648115544847,4,0,0.118,0.392,-0.913,0.001,0.002,0.001
AIRPOT,1648115544341,1648115544894,4,0,0.119,0.391,-0.913,0.004,-0.001,-0.001
AIRPOT,1648115544371,1648115544924,4,0,0.120,0.390,-0.913,-0.002,-0.005,0.001
AIRPOT,1648115544424,1648115544977,4,0,0.121,0.389,-0.913,-0.004,-0.006,0.007
AIRPOT,1648115544452,1648115545005,4,0,0.121,0.389,-0.913,-0.003,-0.003,0.005
AIRPOT,1648115544501,1648115545054,4,0,0.121,0.390,-0.913,-0.001,0.003,0.002
AIRPOT,1648115544532,1648115545085,4,0,0.121,0.390,-0.913,0.001,0.003,-0.002
AIRPOT,1648115544582,1648115545135,4,0,0.121,0.390,-0.913,0.006,0.000,-0.003
AIRPOT,1648115544611,1648115545164,4,0,0.122,0.390,-0.913,0.004,0.001,0.003
AIRPOT,1648115544664,1648115545217,4,0,0.123,0.390,-0.913,0.007,-0.001,0.008
AIRPOT,1648115544691,1648115545244,4,0,0.123,0.390,-0.912,0.008,0.000,0.004
AIRPOT,1648115544771,1648115545324,4,0,0.123,0.391,-0.912,0.003,-0.003,-0.001
AIRPOT,1648115544822,1648115545375,4,0,0.124,0.391,-0.912,-0.002,-0.001,0.004
AIRPOT,1648115544856,1648115545409,4,0,0.123,0.390,-0.912,-0.000,-0.003,-0.005
AIRPOT,1648115544910,1648115545463,4,0,0.123,0.390,-0.912,-0.001,-0.001,-0.002
AIRPOT,1648115544933,1648115545486,4,0,0.124,0.389,-0.913,0.006,-0.001,-0.006
AIRPOT,1648115544982,1648115545535,4,0,0.124,0.388,-0.913,0.000,-0.002,0.007
AIRPOT,1648115545011,1648115545564,4,0,0.124,0.387,-0.914,0.004,-0.004,0.004
AIRPOT,1648115545062,1648115545615,4,0,0.123,0.386,-0.914,0.001,0.000,0.005
AIRPOT,1648115545090,1648115545643,4,0,0.122,0.386,-0.915,-0.001,-0.001,0.003
AIRPOT,1648115545144,1648115545697,4,0,0.121,0.385,-0.915,-0.001,0.001,-0.002
AIRPOT,1648115545173,1648115545726,4,0,0.121,0.384,-0.915,-0.004,0.001,-0.001
AIRPOT,1648115545221,1648115545774,4,0,0.120,0.383,-0.916,-0.003,0.001,-0.000
AIRPOT,1648115545252,1648115545805,4,0,0.120,0.383,-0.916,-0.003,0.001,-0.000
AIRPOT,1648115545303,1648115545856,4,0,0.120,0.381,-0.917,-0.001,-0.003,-0.004
AIRPOT,1648115545330,1648115545883,4,0,0.120,0.380,-0.917,-0.002,-0.006,0.005
AIRPOT,1648115545386,1648115545939,4,0,0.119,0.379,-0.918,-0.002,-0.005,0.004
AIRPOT,1648115545412,1648115545965,4,0,0.119,0.378,-0.918,0.002,-0.001,-0.005
AIRPOT,1648115545461,1648115546014,4,0,0.119,0.377,-0.919,-0.005,-0.003,-0.002
AIRPOT,1648115545492,1648115546045,4,0,0.119,0.375,-0.919,0.001,-0.005,-0.004
AIRPOT,1648115545542,1648115546095,4,0,0.121,0.374,-0.920,-0.003,-0.006,0.007
AIRPOT,1648115545571,1648115546124,4,0,0.121,0.373,-0.920,0.000,-0.006,0.006
AIRPOT,1648115545625,1648115546178,4,0,0.120,0.373,-0.920,0.001,-0.000,0.002
AIRPOT,1648115545637,1648115546190,4,0,0.120,0.372,-0.920,-0.001,-0.001,0.004
AIRPOT,1648115545702,1648115546255,4,0,0.120,0.372,-0.921,0.003,-0.001,-0.002
AIRPOT,1648115545730,1648115546283,4,0,0.121,0.371,-0.921,0.001,-0.003,0.003
AIRPOT,1648115545781,1648115546334,4,0,0.121,0.371,-0.921,-0.000,-0.003,0.002
AIRPOT,1648115545811,1648115546364,4,0,0.121,0.370,-0.921,0.001,-0.002,-0.001
AIRPOT,1648115545896,1648115546449,4,0,0.121,0.368,-0.922,0.002,-0.003,0.002
AIRPOT,1648115545942,1648115546495,4,0,0.121,0.368,-0.922,0.002,-0.005,0.003
AIRPOT,1648115545957,1648115546510,4,0,0.121,0.367,-0.922,0.006,-0.001,0.003
AIRPOT,1648115546021,1648115546574,4,0,0.121,0.367,-0.922,0.003,-0.002,0.005
AIRPOT,1648115546034,1648115546587,4,0,0.120,0.367,-0.922,0.003,0.001,-0.002
AIRPOT,1648115546100,1648115546653,4,0,0.121,0.368,-0.922,-0.001,0.005,0.005
AIRPOT,1648115546115,1648115546668,4,0,0.121,0.368,-0.922,0.001,0.003,0.004
AIRPOT,1648115546187,1648115546740,4,0,0.121,0.368,-0.922,0.001,0.003,0.003
AIRPOT,1648115546211,1648115546764,4,0,0.121,0.369,-0.922,0.002,0.004,0.002
AIRPOT,1648115546262,1648115546815,4,0,0.120,0.368,-0.922,0.002,0.011,0.001
AIRPOT,1648115546291,1648115546844,4,0,0.119,0.367,-0.923,0.001,0.005,0.003
AIRPOT,1648115546341,1648115546894,4,0,0.118,0.366,-0.923,-0.000,0.004,0.003
AIRPOT,1648115546378,1648115546931,4,0,0.118,0.365,-0.923,-0.002,-0.002,0.003
AIRPOT,1648115546422,1648115546975,4,0,0.118,0.364,-0.924,-0.001,-0.003,-0.000
AIRPOT,1648115546436,1648115546989,4,0,0.118,0.364,-0.924,-0.001,-0.005,0.003
AIRPOT,1648115546501,1648115547054,4,0,0.118,0.363,-0.924,-0.000,-0.002,0.002
AIRPOT,1648115546517,1648115547070,4,0,0.118,0.363,-0.924,-0.001,0.000,0.004
AIRPOT,1648115546585,1648115547138,4,0,0.118,0.363,-0.924,0.001,-0.002,-0.002
AIRPOT,1648115546597,1648115547150,4,0,0.117,0.362,-0.925,-0.003,-0.001,0.002
AIRPOT,1648115546675,1648115547228,4,0,0.118,0.362,-0.925,0.001,-0.000,0.007
AIRPOT,1648115546742,1648115547295,4,0,0.117,0.361,-0.925,0.002,-0.000,0.004
AIRPOT,1648115546755,1648115547308,4,0,0.117,0.361,-0.925,0.001,0.004,0.004
AIRPOT,1648115546824,1648115547377,4,0,0.116,0.361,-0.925,-0.001,0.005,0.005
AIRPOT,1648115546851,1648115547404,4,0,0.115,0.361,-0.925,0.000,0.000,0.000
AIRPOT,1648115546901,1648115547454,4,0,0.115,0.362,-0.925,-0.003,0.001,0.001
AIRPOT,1648115546914,1648115547467,4,0,0.115,0.362,-0.925,-0.002,0.001,0.000
AIRPOT,1648115546982,1648115547535,4,0,0.114,0.361,-0.925,-0.000,0.005,0.000
AIRPOT,1648115546995,1648115547548,4,0,0.114,0.361,-0.926,-0.002,0.003,0.002
AIRPOT,1648115547062,1648115547615,4,0,0.114,0.360,-0.926,-0.000,-0.001,0.001
AIRPOT,1648115547078,1648115547631,4,0,0.115,0.360,-0.926,-0.002,-0.002,0.004
AIRPOT,1648115547143,1648115547696,4,0,0.114,0.360,-0.926,-0.000,0.001,0.003
AIRPOT,1648115547156,1648115547709,4,0,0.114,0.359,-0.926,-0.001,0.003,-0.001
AIRPOT,1648115547221,1648115547774,4,0,0.114,0.359,-0.926,0.001,0.000,-0.003
AIRPOT,1648115547253,1648115547806,4,0,0.116,0.358,-0.926,0.001,-0.002,0.002
AIRPOT,1648115547304,1648115547857,4,0,0.116,0.358,-0.926,-0.000,-0.004,0.008
AIRPOT,1648115547318,1648115547871,4,0,0.116,0.359,-0.926,0.003,-0.005,0.006
AIRPOT,1648115547383,1648115547936,4,0,0.115,0.359,-0.926,0.001,0.003,-0.001
AIRPOT,1648115547397,1648115547950,4,0,0.114,0.358,-0.927,-0.002,0.006,0.000
AIRPOT,1648115547466,1648115548019,4,0,0.114,0.358,-0.927,-0.002,-0.000,-0.001
AIRPOT,1648115547491,1648115548044,4,0,0.115,0.357,-0.927,-0.002,-0.001,0.001
AIRPOT,1648115547541,1648115548094,4,0,0.115,0.357,-0.927,-0.002,-0.000,0.000
AIRPOT,1648115547555,1648115548108,4,0,0.115,0.356,-0.927,-0.000,-0.004,-0.001
AIRPOT,1648115547624,1648115548177,4,0,0.116,0.356,-0.927,0.005,-0.005,-0.000
AIRPOT,1648115547637,1648115548190,4,0,0.116,0.355,-0.928,0.007,-0.003,0.003
AIRPOT,1648115547715,1648115548268,4,0,0.115,0.353,-0.928,0.005,-0.000,-0.001
AIRPOT,1648115547788,1648115548341,4,0,0.115,0.353,-0.928,-0.002,-0.008,0.003
AIRPOT,1648115547812,1648115548365,4,0,0.116,0.353,-0.929,0.002,-0.016,-0.005
AIRPOT,1648115547862,1648115548415,4,0,0.116,0.352,-0.929,-0.001,-0.012,-0.000
AIRPOT,1648115547878,1648115548431,4,0,0.116,0.352,-0.929,-0.001,-0.004,0.003
AIRPOT,1648115547941,1648115548494,4,0,0.116,0.352,-0.929,0.002,0.002,0.003
AIRPOT,1648115547955,1648115548508,4,0,0.116,0.352,-0.929,0.003,0.003,0.004
AIRPOT,1648115548024,1648115548577,4,0,0.116,0.351,-0.929,0.007,-0.002,0.000
AIRPOT,1648115548052,1648115548605,4,0,0.116,0.351,-0.929,0.002,-0.001,0.003
AIRPOT,1648115548101,1648115548654,4,0,0.117,0.350,-0.929,0.003,-0.004,0.004
AIRPOT,1648115548114,1648115548667,4,0,0.117,0.350,-0.930,0.004,-0.005,0.000
AIRPOT,1648115548182,1648115548735,4,0,0.117,0.350,-0.930,0.003,-0.007,0.001
AIRPOT,1648115548195,1648115548748,4,0,0.116,0.350,-0.930,0.000,-0.030,0.012
AIRPOT,1648115548263,1648115548816,4,0,0.108,0.351,-0.930,-0.007,-0.111,0.067
AIRPOT,1648115548292,1648115548845,4,0,0.080,0.354,-0.932,-0.029,-0.149,0.104
AIRPOT,1648115548342,1648115548895,4,0,0.024,0.357,-0.934,-0.022,-0.088,0.037
AIRPOT,1648115548371,1648115548924,4,0,-0.039,0.358,-0.933,-0.010,0.017,-0.035
AIRPOT,1648115548422,1648115548975,4,0,-0.090,0.356,-0.930,0.011,0.124,-0.093
AIRPOT,1648115548435,1648115548988,4,0,-0.114,0.353,-0.929,0.027,0.160,-0.093
